,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.023375801423081436,0.012071690139252174,-0.012394815947621826,0.05672403593150596,0.012604541560267336,0.0546155153391299,0.006764131119956525,0.0012572724050970666,0.039730456717384746,0.07377812475554339,0.06365095604571581,0.09292424503501122,0.03391620781784119,-0.007353456549981348,0.08112670249815918
HALLMARK_ALLOGRAFT_REJECTION,0.032882507134492624,0.02739744819349519,0.01517365321931161,0.017921402475618877,-0.009980110469619103,0.06543481877083476,-0.06902390669999138,-0.008241823807448598,-0.017022832042407243,0.056068718916959824,0.05464351692678634,0.016697244416597378,0.08655695227528905,-0.07023542952187449,-0.01989310799471691
HALLMARK_ANDROGEN_RESPONSE,0.025077772910322316,0.050065974935915206,-0.025525945057161128,0.0938255598768869,0.007184046161289432,0.05957538031630348,-0.013288906775532624,-0.011518439198400668,0.0061829540752510355,0.06555854837690961,0.09572425946777306,0.027706375973334536,0.10569458538295046,-0.029261531861745276,0.02066513681356593
HALLMARK_ANGIOGENESIS,-0.019200636236272488,0.07629428863681084,-0.028315520462095695,-0.06973116833339413,-0.047659024444713614,0.07110450020394062,0.07350367523518994,-0.04115529215549534,0.09132615098843494,0.008784779912263894,0.05307739711235082,0.023638885009075523,0.065948279945985,-0.07392423473512988,0.033039396974655966
HALLMARK_APICAL_JUNCTION,0.019547817289189143,-0.002442995531801568,0.00321559414336717,0.05420493407654857,8.197957549084765e-05,0.06563008144886306,0.11310483145612553,0.041055936637605935,0.04900787640884642,0.06987318800136108,0.06529602271993504,0.11264384188170637,0.09365597188625398,-0.01934694194965346,0.04915825652075459
HALLMARK_APICAL_SURFACE,-0.000602028588603204,-0.0592680255884007,-0.006893617094329115,-0.018819731034810196,0.03520812452026021,-0.04864060120441908,-0.06441160739733516,0.019737939666819783,0.08369068512803277,0.12065452907347496,0.06138054769523584,0.001333232935382813,0.08655845241657437,-0.035097585383424945,0.07148958346447794
HALLMARK_APOPTOSIS,0.02178367329370087,0.07575373404861654,-0.04215986879585006,0.024177944910018772,0.0553780508697158,0.01666278287870594,0.05329694580474347,0.014236786882371759,-0.003579551517314257,0.05198474850937639,0.0016888563567637963,0.08479950283545737,0.017739285833823764,-0.02333614100019094,-0.025553706168911665
HALLMARK_BILE_ACID_METABOLISM,-1.730245314453589e-05,-0.020601347321567973,-0.06472713702764919,0.015620542322627058,-0.0037365707364064383,0.07769282230949666,0.05315577380281368,-0.05727390319963585,0.06991022363290642,0.021095569160188288,0.0774275043276166,0.03156008701420135,0.06043519073844176,0.027858182688231023,0.08010351191949683
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.023486969756544625,-0.0042506638833208965,-0.026295965621296182,-0.009399056813203535,0.02165800405142591,0.041001796924707574,0.1224317985235975,-0.04163680991020289,0.049061904865957115,0.05781809318075705,0.05825724743699989,0.02550082069602903,0.0054729906228784915,0.0364404122170815,0.03611365003544699
HALLMARK_COAGULATION,-0.012057090761373871,0.04077534707397392,-0.009291811267328438,-0.014261613293598738,-0.01022985185474147,0.04424581533861185,0.005734682048164941,-0.0196588221470707,0.026337491718108216,0.11099025922954889,0.08909223226141326,0.05138580578272907,0.0461515113966348,-0.10362778184912094,-0.025291222792682838
HALLMARK_COMPLEMENT,0.060861962213208436,0.09091181991218357,0.006416557466853118,0.051049147339338005,0.01134644183295337,0.07133553839416434,0.09092779497377688,-0.008482241661010347,-0.037371595089764155,0.02314501455503912,0.08157312259584681,0.05540777533727126,0.028517767105563526,-0.020023850984207548,0.022965567692080004
