,UKF269,ZH8811Abulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.005605695624790331,0.0826265511982722,0.10761520019060808
HALLMARK_ALLOGRAFT_REJECTION,-0.03684917562103288,0.05899594741264759,0.06823508914068861
HALLMARK_ANDROGEN_RESPONSE,-0.01250522253106685,0.08521145453422865,0.03596237208281421
HALLMARK_ANGIOGENESIS,-0.018177736029815275,0.02837915267059552,-0.05090599041821102
HALLMARK_APICAL_JUNCTION,-0.011352514056372413,0.05951078872387444,0.10549982561734293
HALLMARK_APICAL_SURFACE,-0.014574730359930572,0.06353060964208107,0.08453507980398237
HALLMARK_APOPTOSIS,0.009947271740875242,-0.043419557086317145,-0.02258697336286717
HALLMARK_BILE_ACID_METABOLISM,-0.029575422811734406,0.11301480680301726,0.07305894733382617
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03249015133801676,0.05970477132561104,0.04200207893064141
HALLMARK_COAGULATION,-0.003027758634456906,0.015204892673890432,0.08256995200304923
HALLMARK_COMPLEMENT,-0.029018826657550633,0.004987663513767103,0.022526995104786392
HALLMARK_DNA_REPAIR,0.0012049787911048674,0.0720866631544534,0.10029618519151254
HALLMARK_E2F_TARGETS,-0.03102694134547856,0.03380258175822086,0.0866686020735372
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.029678934136238212,-0.033747721130137395,0.05981368079017013
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0003978323010644647,0.08927343697926976,0.08413832479299291
HALLMARK_ESTROGEN_RESPONSE_LATE,0.026696202640475977,0.05690908801773368,-0.024757165258139924
HALLMARK_FATTY_ACID_METABOLISM,-0.018204815184296848,-0.048093849849256076,0.024217172948534028
HALLMARK_G2M_CHECKPOINT,-0.03368020886774353,0.07293413665493104,0.03551673874269462
HALLMARK_GLYCOLYSIS,0.00257986763890649,0.06119104706934682,0.05310842206321307
HALLMARK_HEDGEHOG_SIGNALING,0.04181320507749709,0.01267569685648275,0.013363068173187383
HALLMARK_HEME_METABOLISM,0.0031685800671918613,0.08856464711215413,0.08112538075718807
HALLMARK_HYPOXIA,-0.021965788152486135,-0.03006579035680928,0.0019074854538844626
HALLMARK_IL2_STAT5_SIGNALING,-0.016353547610487018,-0.0030053397668190936,0.07533411597600392
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03453374470721532,0.029659314851431723,0.003472852194385181
HALLMARK_INFLAMMATORY_RESPONSE,-0.03398761967872176,-0.0029274641455872765,-0.01165454072131718
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.014635325091442056,0.0937503212770319,0.09068330033702843
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04715706043061087,0.0149522767385552,-0.036003656090161124
HALLMARK_KRAS_SIGNALING_DN,0.027677637920432156,0.07879470804538716,0.08174379840767525
HALLMARK_KRAS_SIGNALING_UP,0.11063373097099934,0.06422652379511193,0.10713499641158483
HALLMARK_MITOTIC_SPINDLE,-0.00506520860942081,0.08352561479757395,0.13119452495597875
HALLMARK_MTORC1_SIGNALING,-0.028269634862284197,0.011218755866402955,0.05482909207496406
HALLMARK_MYC_TARGETS_V1,-0.021059453432873545,0.08036886037816145,0.10170355418216562
HALLMARK_MYC_TARGETS_V2,-0.010401175380684906,-0.025493556406404966,0.059529585619450584
HALLMARK_MYOGENESIS,0.06544524587936976,0.0827080973874756,0.11656719628493031
HALLMARK_NOTCH_SIGNALING,-0.01848069299588648,0.07065161364454281,0.1381599453389821
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04799616648024333,0.0726319137914091,0.10542550465665068
HALLMARK_P53_PATHWAY,-0.03587778954308741,0.027900540397214794,0.07591724953369536
HALLMARK_PANCREAS_BETA_CELLS,0.03598062578970399,0.09481720111613007,0.0701280143145555
HALLMARK_PEROXISOME,-0.01737180616365953,0.0654227416823366,0.043457400240984156
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03715648813770336,0.028716570429335078,0.0964059412043222
HALLMARK_PROTEIN_SECRETION,-0.007234980341413277,0.07850699509664688,0.0852309793797179
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.00889828694348155,0.027042963791386897,0.034123470508577405
HALLMARK_SPERMATOGENESIS,0.017240878145730547,0.07957554531015532,0.09802504782351541
HALLMARK_TGF_BETA_SIGNALING,0.0030400092580394025,0.07458154288509117,0.12236589699154604
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.021658348595059405,-0.028203761229651923,-0.07242188242932483
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0019204769668216854,0.052620051685498194,0.09478780933190842
HALLMARK_UV_RESPONSE_DN,0.03886409116229168,0.066188969022645,0.06924701206602744
HALLMARK_UV_RESPONSE_UP,0.07804400286270333,0.011278244601928883,0.06633195871616507
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.046318074930601125,0.05000699243336762,0.08494564662871233
HALLMARK_XENOBIOTIC_METABOLISM,0.0013130135083749583,0.039012554019137925,0.06378034492486696
