,MGH258,UKF251,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.03292505882987784,0.023049661293096425,-0.05502523918860307,-0.043212888184449655,0.013170744314700986,-0.048225084813971246,0.031085300168491155,0.12964754245341173,0.040406961360108,0.0754388929535212,0.026290970376678748,0.04114101664449378,0.0977025565492869,0.020607991825042707,-0.0034216257501091846
HALLMARK_ALLOGRAFT_REJECTION,0.10721796556496747,-0.028778932314751954,-0.08930687625819646,-0.007145044413835021,0.0018399120078125047,0.09364894760251992,0.04450707405630288,0.0023113622226802826,-0.010118378235748243,0.03199965130187752,0.005112886245915529,0.006127878378486294,0.006402153937282449,-0.022450853873060082,-0.04307402960607125
HALLMARK_ANDROGEN_RESPONSE,-0.01037634831941841,-0.025571242466896696,0.04257254461291781,0.05328463453540713,-0.028391898245612505,0.029992911787808083,0.08925287834971184,0.04374326412540618,0.0821767157729455,0.04394318631587814,0.011123109081041955,0.006367011801134364,0.018309899499638394,0.01827071386366373,0.07252064956000945
HALLMARK_ANGIOGENESIS,0.16287974686693152,0.03830414504107229,0.03402354847194143,-0.016284802668906213,0.049875710030967614,0.08736120262631981,0.030284492479086007,-0.054047828895941986,0.031194455298109602,-0.008591460570021223,0.010757494125843987,-0.020770979878238262,-0.08848340219061042,-0.01211518490333217,0.08674801245093952
HALLMARK_APICAL_JUNCTION,-0.09952944844139158,0.051494099599924494,-0.004755775717112058,0.0158822788086512,-0.005685071295510335,-0.06157322954539172,0.08985316238819624,0.082810524059578,0.005866116827946272,0.10224781408718181,0.05250211494098775,0.1172815853211303,0.020438141212526635,0.0320168157192835,0.021549312356636197
HALLMARK_APICAL_SURFACE,-0.10913363944147221,0.029990689179608964,-0.02474636836068808,-0.019146967595637415,0.03249473971102992,0.042640104586540044,0.058412620045390204,0.006077392466987059,0.09378790881055463,0.058782634807885335,0.052866131278120294,0.1062528146951163,-0.0037824779518198233,-0.08872675280243422,0.03470716003300741
HALLMARK_APOPTOSIS,-0.008192271725632578,0.028562882865277965,0.02573051015558938,0.014279589652975893,0.0087000964580938,-0.010383914718256717,-0.06659376181171921,0.011580480278644702,-0.03732649779725678,0.019447431574871176,-0.006133285517075393,0.003755015147410137,-0.0388508532955338,-0.055797244397204224,-0.006509148588408432
HALLMARK_BILE_ACID_METABOLISM,-0.10210508277987794,0.03995631437018209,-0.04884194379846923,0.03446507521156886,0.03349885677231693,0.06842125626851656,0.07159969103212895,0.05396923954762982,0.07192506480580582,0.014597655209096278,0.027832305246273233,0.0018429686970940274,0.12162166674808629,0.037022158135416726,-0.014149741848449308
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01071852359533145,0.04771156780412445,-0.047392305216163375,0.08580069766823807,-0.0008598802683722467,0.04826490380766039,0.1334264822896475,0.12478072371046064,0.028729205045433102,0.058052292608527775,0.009971787564869009,0.05335112993833235,0.07598778613027164,0.054355264484098643,0.14491007097242867
HALLMARK_COAGULATION,0.16023285212637225,0.021396319061578982,-0.01106769096522482,0.03471602572181146,0.0544738782481943,0.0589222302695098,0.06884685480993598,0.1023341253034755,0.009720711770839602,0.06514422904055656,-0.023370560989312065,0.020366597014560287,-0.03141492287796086,-0.07192291130678831,0.0841006908885958
HALLMARK_COMPLEMENT,0.14791163025664353,-0.017512527379576124,-0.02470744547837974,-0.023478361261393226,-0.025030676420638717,0.04412733238577978,-0.001281615304709852,0.02060445636284361,0.03331087398486317,0.03441587626142159,0.002497160109092308,0.036025760327849425,0.06179733829333725,-0.06885605296860794,0.010729022723274757
HALLMARK_DNA_REPAIR,-0.03400425091131586,0.05722657545351075,-0.03470817898453154,-0.027077819781040017,0.007378801029902419,-0.06452916836740456,0.10095409804415507,0.12150443978741089,0.040823338514283186,0.07056965567059878,0.06688627134823111,0.09817635624785219,0.09596972068904919,0.13816156477930686,0.10531541215076495
HALLMARK_E2F_TARGETS,0.028697853511733637,0.05382504283310352,-0.05059464685564171,0.03935155222622524,0.010112773531794735,-0.023395982887707997,0.09056838482201088,0.006843586918581219,0.03715345315699313,0.016739394010904074,0.0713930377837324,0.009919489970873115,0.09859412617581872,0.04818513267944926,-0.018750886638519832
