,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf
HALLMARK_ADIPOGENESIS,0.033706317875668794,0.09204943145851904,-0.023912675953483415,0.27299027433272144,0.047749896665586974,0.3394691219692996,0.10813680125482555,0.055317619085601226,0.07230047262956488,0.02029994492683938,0.06509860561969626,0.0737503451039763,0.16810700919637198,0.11952966366696374,0.3076487230899988,0.4055333515803641,-0.005833208798685739,0.09919424581609204,0.07055201273267653
HALLMARK_ALLOGRAFT_REJECTION,0.008501523721237704,0.0165709543147667,-0.05364096558505706,0.21051818593855082,0.05451420711315988,0.12725665477680037,0.29011287546992154,0.08413960252191253,0.05355150992589307,-0.005255390768636469,0.08312496266378715,0.009324620213686338,0.0743901879128385,0.10023851449176997,0.15554635686953544,0.22272042716024099,0.05417106464992149,-0.03914561347576709,0.0905795018115653
HALLMARK_ANDROGEN_RESPONSE,0.08217184645755465,0.09573816328924672,0.0032392926238910174,0.1301933214126821,-0.012839269933065996,0.05200908092171841,0.29698011967687044,0.055300055072743014,0.06965754914821691,0.015716143007195506,0.11800368975960515,0.07518167013862469,0.08723128005534317,0.08657090810395655,0.23843459639995201,0.3177405653662602,0.050293903617163634,-0.05493663236698591,0.03533069186258321
HALLMARK_ANGIOGENESIS,0.06539786913394968,-0.09033073087418995,-0.010485055186918267,0.16828559737409138,-0.04687892232061778,-0.17573919594295012,0.3362421132537487,0.051140525367518154,-0.06348023549553855,-0.0142811112237945,-0.011954237899601927,-0.013242516813691778,-0.18023550121143173,-0.1292528885333285,-0.16256348720563776,-0.3643281666443244,0.04900096110976607,-0.16290862306076725,-0.01804478186640216
HALLMARK_APICAL_JUNCTION,0.05027870926715813,0.10017176864670377,0.07968919089918403,0.3207737363852596,0.02882936170400043,0.17926035952952915,0.36177367027446083,0.04890316239349451,-0.0043791362175344545,0.0018628723432568854,0.14590004798577907,0.10770257757676317,0.12253183145497268,0.12143037411324001,0.2635291006997614,0.37949747566993525,-0.010244851141750116,0.07271946070270545,0.04868146636992903
HALLMARK_APICAL_SURFACE,0.015151847831329224,0.15621336888128212,0.07476936268410592,0.20220080316338046,0.03446994654391342,0.25136361821749914,-0.06349305107221258,-0.02241236467624365,0.09370778564777242,0.044319458375484504,0.09235263540365074,0.13983692129184813,0.16449157239937623,0.14239858895701657,0.19565782047133462,0.2577976077391252,0.021001660502585003,-0.03242702393756276,0.035740004516295366
HALLMARK_APOPTOSIS,0.0029320341088966044,-0.08008107558085781,-0.06789501290499754,-0.21503387454238027,0.036424985952713936,-0.26272153920043334,-0.052937033538672566,-0.0039537999589162,-0.0033997957689165877,0.025230683628077233,-0.011916179762109158,-0.02438969411585155,0.05808637187341864,0.04823404290230421,-0.16682100350837184,-0.1942222621530056,-0.04852760397543103,-0.03634999999150756,0.028988364862077322
HALLMARK_BILE_ACID_METABOLISM,0.009483515102195935,0.11324550968460166,0.11433205973332594,0.31098202797451896,-0.008646306161998034,0.31139847936275955,0.21719313116848926,0.03398209523994877,0.048489196406176216,0.042045574930056395,0.034575411553033356,0.05274817334214263,0.12928093515943423,0.1365922290315808,0.2209750864522546,0.367919038695949,0.044611687410339114,0.06762906165556734,0.028781721580591568
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04604735006370114,0.11389817257737633,-0.008241509045672262,0.19403491284610197,0.026359564623006853,0.21978968274415234,0.35050927904644963,0.0313736529375735,-0.09350163716279013,0.050186427287862934,0.08539995256772748,-0.026380866865763294,0.15488859146424497,0.11996046225854444,0.3139617227006345,0.38034852303988137,0.07666747196253154,0.1611124986979464,0.07175695993943407
HALLMARK_COAGULATION,0.07161633342759209,0.0387401214889516,-0.08723202774882145,0.073261587844136,0.013974633216735302,-0.09914833508541879,0.2548303863426943,0.05469314146892191,0.04265157992913478,-0.011958502458399784,0.11673619362265189,0.10333716960196479,0.04992409751852844,0.10241339040583279,0.16138636984169827,0.1982980920317013,0.030132394727969542,0.04368334583709588,0.08598997447975659
HALLMARK_COMPLEMENT,0.0484784386082133,0.03706639768153777,-0.06253445924640406,0.21589345654440648,0.016098599249231335,0.02056871388629579,0.0662636893136862,0.05779386323818332,-0.0359272020957788,0.07085525517200221,0.12229850452938425,0.0524917115516623,0.12115352563195586,0.08059352699000218,0.15213022509678653,0.14429275715486567,0.026424284298631903,0.0030165170348443677,0.0766100845558786
HALLMARK_DNA_REPAIR,0.08460005456328029,0.1258855359335273,0.0688342352312518,0.21547618739230015,0.03335123811845796,0.19531553544778302,0.34136302526515006,0.06917628961797921,0.06300136560530478,0.04510524369674406,0.13012910055957108,0.08366804710198997,0.18718080310900465,0.16264693325366392,0.29354726578961243,0.42081976614588346,0.033195088780609325,0.1357278879766412,0.08777974598439695
HALLMARK_E2F_TARGETS,0.06717506403888453,0.14254944671794467,0.0042669178644698155,0.31537650136846174,0.012898213052670526,0.2738408750659211,0.3812731605729909,0.07624126094799598,0.019058008561112543,0.05762563123175513,0.150948576072518,0.12695266181462694,0.15031716905928047,0.09743445555347954,0.04310327905326214,0.19898599355802699,0.030230473577441876,0.034195365964374114,0.045195237829086285
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06417099209055992,-0.06484788472345689,0.0030154020518373898,-0.21291869836555158,-0.030646823514552897,-0.15973827552860426,0.33006163772691766,0.04683613770472259,-0.04355016868423429,0.030717787556041185,0.02748696752938594,0.03526099529956051,0.017275983793215096,0.08960072202075513,-0.19568759549055054,-0.2574961001088735,0.014064205532647738,-0.14329685828153338,0.050328193229934565
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06039609286888499,0.022308289740241148,-0.03365006987390628,0.10164295522231502,0.01731026343842582,0.12912711398372242,-0.033744205036803636,0.07655563540510218,0.027826062389013844,0.010412093242146587,0.014011792208705735,0.03980061352267418,-0.06353295926661606,0.03740813953686487,0.16419692134030078,0.1698614501085101,-0.0006609553481565488,0.07359134037120629,0.0377464908295322
HALLMARK_ESTROGEN_RESPONSE_LATE,0.035928710748299314,0.09050002476050031,0.036633700350442944,0.2244509174776779,0.01432960844493118,0.03847694635872396,0.09676196754234255,-0.03467843105884239,0.023449160494168283,0.03822085935240293,0.029892524088732973,0.10796261471581059,0.10532082404590457,0.07142416047103309,0.2489697363163631,0.3342110269361943,0.035459114296531376,-0.07860378068137981,0.016793660086469278
HALLMARK_FATTY_ACID_METABOLISM,0.10763831450346414,0.015119975265102177,-0.011590009760744934,-0.2794094768125259,-0.023388810180637376,-0.09889685402826058,0.04471207226839586,0.05736475026410159,-0.0062315034551662166,0.0029133665036716995,0.0429406703404299,0.11653055779182288,0.043368616380255486,0.013389045276807343,-0.1209562244883086,-0.06492143853279664,0.015035061503223271,-0.01388687779280493,0.02451073444888691
HALLMARK_G2M_CHECKPOINT,0.034085735076499486,0.12013387819633843,0.004788274013157074,0.1966569183983853,0.029473613509796978,0.14061731803575628,0.3679155797496228,0.05727181723464868,-0.0007196900711079517,-0.008128763015700874,0.09586563204560046,0.07986139386025054,0.07288617197228965,0.06858239173306269,0.049402489483943456,0.1314652542054123,0.025475067979095798,0.020510514904751646,-0.034801631003942804
HALLMARK_GLYCOLYSIS,0.05059112402248427,0.04016527288716329,0.05612689790970949,0.1648574714373256,-0.0009813621446826165,-0.04906094360352964,0.11982658208443572,0.060102267599183176,0.004792581181093467,-0.033175182508544704,0.028276577164811578,0.05954913469600921,-0.062142421092995365,0.09603792611465847,0.10117870455166293,0.2266015872678408,0.05382023850660872,-0.0026867338644364336,0.02204370905650576
HALLMARK_HEDGEHOG_SIGNALING,0.06671948001143493,0.10173872360185401,0.10412299835830181,0.2216026915894561,0.007826212278322565,0.18794131442496995,-0.2532417617804222,-0.029887257964311884,0.05790603093050243,0.009649571340051063,0.02904799866513009,0.02373373806708545,0.0022940726035856444,0.1210632575853458,0.04392489724584578,0.16019550536429986,-0.023132028623510187,0.07776284264646044,0.030507653117859194
HALLMARK_HEME_METABOLISM,0.07800008618374107,0.10985308838333817,0.0035142850857063663,0.1967332477943526,0.02878755117235127,0.2373666290618423,0.13161345797452503,0.06804986826811793,0.07546777735607918,0.0025807567632278555,0.11675027337079237,0.06903883227281099,0.1518299631568925,0.07775218905427422,0.2811160082560086,0.3946347708911597,0.03433963496003812,0.12251028209891156,0.009131979123160609
HALLMARK_HYPOXIA,-0.002938300138047895,-0.09889500713211886,-0.015456850094098869,-0.30646493791360374,-0.04250261762420793,-0.2982149065227628,-0.019822061019690165,0.0003088042079571391,-0.05586350329880003,0.07524722688070021,-0.04707186345068723,-0.0695149834863848,-0.13170687535599404,0.051090732731502414,-0.17981468422538927,-0.24621305659051773,0.04638126288533521,-0.10173609179226584,-0.023629218407475686
HALLMARK_IL2_STAT5_SIGNALING,0.08046600510870425,0.05302812115582334,-0.010136603712687469,0.23648053938746544,-0.0015734553275456233,0.12491305473848888,0.15155407280633576,0.0397030294037791,-0.024568727492609264,0.0027815862153824137,0.12902513649114652,0.03685117325629563,0.09550855652778929,0.07687091370088578,0.18014107082783107,0.2953990503265923,0.045316065696827945,-0.02020343878936063,0.06700934502713027
