,UKF251,UKF260,UKF266,UKF296,UKF304,UKF334,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.018207281057775797,-0.009445054587228116,0.06402145701333355,-0.006024266318616869,0.0457344030922006,0.03984693758787524,0.03407386388858921
HALLMARK_ALLOGRAFT_REJECTION,-0.013465468520721616,0.06722443693724497,0.003769398921251048,-0.056977249412730906,-0.15097628864279966,-0.06170230375708059,0.02518532076487806
HALLMARK_ANDROGEN_RESPONSE,0.008461337456821228,0.13983248249237237,0.014073361932701542,0.0007000935165687991,0.010729720512652523,-0.04916568550055109,0.04634845088226349
HALLMARK_ANGIOGENESIS,0.026621264801069747,-0.040544246049095664,0.015259106145611432,-0.007637835957528389,-0.1408185537398353,-0.11931734770300641,0.03726661081312593
HALLMARK_APICAL_JUNCTION,-0.02883484665342065,-0.006985209123296037,0.04253887147184927,0.0276854417858268,0.11323922636478144,-0.07114881884702443,0.0717103762610885
HALLMARK_APICAL_SURFACE,-0.008659738453809603,-0.004883455929742559,-0.007063695901826336,0.05741019899168144,0.07603044237679808,-0.011876935328029014,0.08046759540924053
HALLMARK_APOPTOSIS,0.00671070925222517,0.060033157461312894,-0.010916177737658064,-0.032821384135277104,-0.011037542401533285,0.07889132637299948,0.05830902525431743
HALLMARK_BILE_ACID_METABOLISM,0.05111441648082506,-0.025314515038784874,0.036503928724846126,0.008509571254966378,-0.027254770818834744,-0.0253669589987998,0.05563358241448167
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.012403512792050287,-0.05702594535580988,0.055655563471311995,-0.04626373336228693,-0.14886184260746285,-0.10209958336119718,0.023938663669632963
HALLMARK_COAGULATION,0.019850282770908837,0.09108423075141157,-0.007317608467625986,-0.03871087563692249,-0.1356153617037733,-0.07498593016117035,0.05654456102647424
HALLMARK_COMPLEMENT,0.01831688588215951,0.08323291047333363,0.04439866755587192,0.030426458950353223,-0.08316706385304869,0.05785209714773291,0.006525733478557708
HALLMARK_DNA_REPAIR,-0.025373623154591008,0.034605974133500736,0.0487525024998125,0.022221292014644303,0.11023236689625322,-0.030585561064551684,0.026385634177122533
HALLMARK_E2F_TARGETS,-0.013253041110946905,-0.03540592888334621,0.037603272200467,-0.03158439369270637,0.1148662419642914,-0.04171510860495697,0.02275252418555908
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.019743434445313696,0.05802074070401811,0.04151840929083502,0.024125588060726212,-0.09887441691010253,-0.10954486473530341,0.057516275553442436
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.036907097938441914,0.01367101461133401,0.10172945202386441,-0.032917545532565984,0.12660382429763004,0.08678103475961256,0.04428424287566812
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0046584775562546026,0.0033011753324688285,-0.009653250554076478,-0.035286828121250835,0.03439064056503905,-0.027756212303374828,-0.008562229557285623
HALLMARK_FATTY_ACID_METABOLISM,-0.04784896375676463,0.03639574515914883,0.0014999675818504188,-0.02208599352676015,0.01165232458101098,0.07158589776601341,-0.006120365460525368
HALLMARK_G2M_CHECKPOINT,-0.009450291297645916,-0.02900301372220222,0.03335009937645048,0.039548343717430254,0.029430985933821846,-0.06413941572303171,0.012092145125826733
HALLMARK_GLYCOLYSIS,-0.01755411064573178,0.006149716411914042,0.05893788261029553,0.0016483219824486625,0.16280116129086034,0.005094480347888655,0.039494840908593586
HALLMARK_HEDGEHOG_SIGNALING,-0.027502146404934282,-0.058324032981404275,-0.01437202091520039,0.02285661780640471,0.16378449069061252,0.1114509448710132,0.025770972923299836
HALLMARK_HEME_METABOLISM,0.023240151373728705,0.03314208322904112,0.09001217178086403,-0.007454618922906761,0.11389190441240071,0.017081494141914608,0.01011501502660617
HALLMARK_HYPOXIA,0.03637295236700192,0.02738209498623376,0.008833429461510387,0.05021578470224304,0.05695587648844618,-0.0884113349765577,0.028381010045039474
HALLMARK_IL2_STAT5_SIGNALING,-0.022886165771075957,0.029200476385986114,0.04378105688906095,0.02904924565255962,-0.01849128987162227,0.02188986881870959,0.04375833951936724
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.021109615253283358,-0.004717556189737402,0.030661093645394433,0.03157228014778735,-0.13267641815365855,-0.13155767861637827,0.044815363376512166
HALLMARK_INFLAMMATORY_RESPONSE,-0.027976025674160045,0.055997824780735964,0.02253959512807724,-0.00029853096452879025,0.0628230687831324,-0.00769840638643209,0.039842851974883825
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0768631339316111,0.03006457108354715,0.058508301006086796,-5.056614180864447e-05,-0.08732989620026929,-0.0567247296788607,0.03177063219910103
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05313523337247339,0.02753719946649159,-0.013004036511778727,-0.009519474597396289,-0.07855179410365636,-0.12840439739705972,0.06125810400342686
HALLMARK_KRAS_SIGNALING_DN,-0.0060912827456724395,-0.01205032402693131,0.05434324276946241,0.03162209534019077,0.15851947174951206,-0.028711510200462677,0.0310664505663527
HALLMARK_KRAS_SIGNALING_UP,-0.02076165962664148,0.06773113556221996,0.032953663752668075,0.023037148701649413,0.16648390991782194,0.09469484228579753,0.09121951653095677
HALLMARK_MITOTIC_SPINDLE,0.014518754337580644,0.034035572571713704,0.07428753856306233,0.011842920031854439,0.11545994678977872,0.01799264630318697,0.06418531440621596
HALLMARK_MTORC1_SIGNALING,-0.005040222418438327,0.0034605467502817956,0.04638874132846461,0.005496689139923703,0.09962354192266164,-0.09193468864366089,0.0031029671121043973
HALLMARK_MYC_TARGETS_V1,-0.027769034632591304,0.07247702196935957,0.034502258098942445,-0.005980990367051896,0.17148461479210575,-0.06382524070061797,0.014125483708948786
HALLMARK_MYC_TARGETS_V2,0.006967801871814416,-0.08819502836571058,0.05100099739858064,0.039328126807511764,0.012992040521904063,-0.06573234998107816,0.04063244101632971
HALLMARK_MYOGENESIS,-0.026511352379914404,0.0561759566320772,0.011467845185240145,-0.002161870362960985,0.12313945614038697,0.10173307518473143,0.07062953830632301
HALLMARK_NOTCH_SIGNALING,-0.03173932539203427,0.013843461965759345,0.014854551530190701,0.01345553137957805,0.16035304541812784,-0.007100847209042406,0.009681678811022935
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.005506176483825211,0.017350232894297237,0.03446546824627597,0.015936006315682254,0.1894756485568036,0.08141345141280446,0.00799880009338845
HALLMARK_P53_PATHWAY,-0.030465868281763883,0.02979673204965287,0.026936548629699224,-0.029637419796355684,0.09494907632339285,-0.03783638096409319,0.03746625438799658
HALLMARK_PANCREAS_BETA_CELLS,-0.06118917887207844,0.04666740461220472,0.034187685988378146,-0.020772464725871822,0.18935286501881868,0.12139427044125925,-0.0146508808535293
