,UKF243,UKF251,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.026807705960376422,-0.046613113283507646,-0.06965763855976136,0.009002024531406532,-0.0030981844077141813,0.04177355147487124,0.06068419706945898,0.013087089514008624,-0.022853753740364212,0.0012051982091241557,0.03562149769792942,0.03801942607984694,-0.02182932968481082
HALLMARK_ALLOGRAFT_REJECTION,-0.0845818743920298,0.0067199698095964005,0.006243501985270109,-0.05102896504022798,-0.03743631069766347,0.05048442309408295,0.02866662467842197,0.09669153905927924,-0.019221679484159135,-0.03586567812232941,0.007819445908985973,0.04457924073000308,-0.10584227918182362
HALLMARK_ANDROGEN_RESPONSE,-0.055611078535381935,0.049615253194277585,-0.09378845030475938,0.07125519888761438,-0.021433236035284964,0.04854122314402576,-0.021343535514840296,0.07167941490312996,-0.02972772122839203,0.025268064619963268,0.006145644486166864,0.06512446152848858,-0.0704782031266572
HALLMARK_ANGIOGENESIS,-0.010584936433838761,-0.008025413771283584,-0.08301017350959522,0.061446644392028356,0.0028152075878888137,-0.048201985714118045,-0.13441218371120922,0.15057360424500413,-0.022695071556341272,0.0638653046543379,0.026355460576102763,-0.07518342481866423,0.022278075607180935
HALLMARK_APICAL_JUNCTION,0.026153491808199092,-0.05794785939023642,-0.07301963379656222,0.00022217160254712554,0.02653376804119299,-0.0011064928713005171,0.028796627750513774,0.08364784798380183,0.030023970150071536,-0.001693446195629617,0.02573487780477987,0.028225581567419798,-0.058395290400341845
HALLMARK_APICAL_SURFACE,-0.1072079472344999,0.05736110124216546,0.07640610493301,-0.0481113753503518,0.02279663944118616,0.036481543483686,-0.023418631015854004,0.05429106477276211,-0.030798262496556754,-0.04211829902134136,0.05629280609364074,-0.06538185944287493,-0.06281230988196028
HALLMARK_APOPTOSIS,-0.0001333283143391365,-0.005256073567463563,0.04502740413991238,0.05582284504955781,0.0035526629519155883,-0.07717674306463644,0.061894360607905895,-0.04909838021026438,0.07722391263493097,0.052382137792179616,-0.022077582030730285,0.063882406499457,-0.08468187022742779
HALLMARK_BILE_ACID_METABOLISM,-0.002463949578628159,-0.041129040878526535,-0.03994824321001843,-0.00014140821841359682,-0.01697761895082926,-0.004921245931039459,0.010276378577658854,0.021637129021231136,-0.068752506270439,-0.09191197696554332,0.040744582288757665,0.05469230772428364,-0.006834943861227436
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03174352055939311,-0.015406145697028842,0.05456321658000936,0.002734820282764626,0.023432604128299516,-0.029999252812429076,0.05210091206902789,0.08529014105212093,0.06614512429351885,0.06195280491358023,0.020342731009597485,0.06268886775225244,-0.01045927442179674
HALLMARK_COAGULATION,0.03113243789821811,0.03901914179690778,0.024892768235114264,-0.027733139950747596,-0.028213403294736775,0.024168847866818662,-0.08428106559459177,0.010425096699266388,-0.04633737254658972,-0.07547385067118091,0.02129926228147783,0.02249399542831772,-0.07799000099987549
HALLMARK_COMPLEMENT,-0.01972297586206726,0.04147578103129114,-0.07476741131875583,-0.04506803306321731,0.02359722984613102,-0.027171787316878398,0.0842707605809882,0.005409039796278356,0.041168437810612024,-0.05785399522917017,0.0019075476906131213,0.033160191224323655,-0.07973818545151545
HALLMARK_DNA_REPAIR,0.011795393236747723,-0.031902963441911056,-0.04750750484239771,0.11097774297199571,0.019114457369829852,0.0118256778777174,0.03933919602532481,0.12225355741461219,-0.00870992391595631,-0.006724639706538149,0.03998441806235947,0.07759240315421967,0.02057939355785036
HALLMARK_E2F_TARGETS,-0.037742291763637296,-0.025587769767032174,-0.08414051828636167,-0.04266348699512876,0.020774662851152356,0.020279426171745024,-0.002610465882613005,0.04514536044553919,-0.03724523532618145,-0.08026802550102663,0.03130150968238759,-0.016813884349695277,-0.002326507931280172
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06311520890606931,-0.0010278918104944246,-0.010572300102278647,0.0899042791319579,0.029793976592894806,-0.0415773170110232,-0.10583275802577263,0.15581472071852048,-0.02220682628666192,-0.014029748430713503,0.007823868229711876,-0.003783717119396238,-0.03527429987653957
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.024085910049472057,0.041189260274761386,-0.0721197706772572,-0.011385328738028864,0.08631322987453402,0.03553630718539416,-0.08368199916935194,0.00092616066542361,0.04819491892529732,0.06283102419166117,0.014415412078827147,0.07943221626603647,0.005470946191080819
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03843857665215742,-0.0483491720215271,-0.011619777537055434,-0.011460758529792045,-0.02353197956161466,0.03983367990093533,0.0678078189792418,0.1513177455610522,-0.06083478724254837,0.03284641835174552,0.05231010092955988,0.046442388283016445,-0.04073849940401183
HALLMARK_FATTY_ACID_METABOLISM,0.03570497921725656,0.04153619197164839,0.02879570055367477,0.048984800270172324,0.059130565449215515,-0.05409756756275973,-0.09294127590077435,0.025400253261553558,-0.02962287552419646,0.07071129986339263,0.020117295294953607,0.060073751748902615,0.05747243155033595
HALLMARK_G2M_CHECKPOINT,-0.014015457220964762,-0.03571911114598782,-0.021604197467817565,0.02384624078332869,0.06428795707805338,0.0033099044783141776,0.04370157414925095,0.06376264497786886,0.03755874434587392,-0.028253708727951642,0.034873916731094745,0.02498010664733431,0.02941807589028934
HALLMARK_GLYCOLYSIS,0.05404293375309541,-0.02179929028118758,0.03447110912519807,0.11021007103845666,0.04890089584391807,0.02998253671768495,-0.012433543719129395,0.15241649962113718,0.05462166600432951,0.08824177370774146,0.07251277206622227,0.06617997556927713,0.011907338257413283
HALLMARK_HEDGEHOG_SIGNALING,0.00011195234840383962,-0.025325057095706312,-0.017440346052269035,0.021952243341442194,0.023528349662974405,0.028267740756979562,-0.0438865277597826,-0.007347846435696492,0.090507465959064,0.03698423996804685,-0.011686998503763816,0.008947617989385662,0.005628175883635723
HALLMARK_HEME_METABOLISM,-0.007844871411878692,-0.021812181294981792,-0.039586045753243274,0.056325357139114386,0.06105874475525704,0.0202104930097019,0.005427516915019062,0.1321604892205556,0.05749257586946817,-0.008818984302641395,0.040178620919413995,0.05398122966276238,-0.05466177224084375
HALLMARK_HYPOXIA,0.07522638779950629,-0.008346570989119005,0.062282619512255485,0.08564839231158233,0.06730685207753523,-0.07104968015494664,-0.0660717946554129,0.17530739868134937,0.07465803002310728,0.1011475101953191,0.03573865440313969,0.026383847567207595,0.06805621462737513
HALLMARK_IL2_STAT5_SIGNALING,-0.021654117424302302,-0.0022695902656738164,-0.05443662266707113,0.03823618360002414,-0.00860157949838534,0.0027430261851190607,0.008385130730126025,0.01088532828236045,-0.016975652388548135,-0.04015861893108014,0.056380930663416755,0.039711106926533755,0.013913163151685774
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03349227013383052,-0.04845360791588892,-0.020354221443324494,0.03137637883654966,0.0017564314868424309,-0.04739110771439573,0.06323669963408006,0.05763822722365595,-0.012079458834802732,0.007734441830439347,0.050144619903862334,0.01574421068191191,-0.010230527095640693
HALLMARK_INFLAMMATORY_RESPONSE,0.03825261027306627,-0.04424391818705175,-0.07759820622500904,0.054563762376971574,0.05799011516391324,-0.027440432258987933,0.002706804003444001,-0.026387681768750934,0.08218752535731808,-0.06964781764417777,0.024080249630080423,0.08487919435478251,-0.012162567972232363
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0601825188815747,0.021453606923581045,-0.04026387542111358,-0.004174938420211727,0.016448799262159343,0.04588635311808393,0.02800476250216544,0.06263484996999771,-0.05297141874093222,-0.11171329782016787,0.04708297872108787,0.012267778045212408,-0.1286601609868539
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04615429992741927,0.025603516014887383,0.05651182307322055,-0.02459712678769517,0.019819349115304214,-0.020192222512638792,0.0742398431778761,0.06282178242621424,0.04810387339110524,-0.02382444819858738,-0.00988622672065386,0.07750167594346809,-0.040967548539793036
HALLMARK_KRAS_SIGNALING_DN,-0.042511686022028615,-0.014126530941285353,0.0760311576607175,-0.01671415305870377,0.027318687479368896,0.041329584077457925,0.09454006893321537,0.013692593793671241,-0.011323059258880778,0.014866385484046589,0.021607516476907163,0.047630837071682953,-0.052589783553277446
HALLMARK_KRAS_SIGNALING_UP,-0.139774977887005,-0.026515116010340418,-0.03278684816115925,0.03822794339026963,-0.03642686781954143,0.06187380885169208,0.006345066282493715,-0.05742848000627357,-0.017793875935245035,-0.05362694004254421,0.01172466999589549,0.030699102431420867,-0.08255485283460184
HALLMARK_MITOTIC_SPINDLE,-0.03911909601170925,-0.006581985386801465,-0.057725845780551864,0.02153581889985015,0.057312463771592305,0.009314613865987531,0.028718151108455863,0.06309288847949542,0.051800559331510045,-0.02622380985169225,0.03205719939702063,0.037596966304784436,-0.04916710306338715
HALLMARK_MTORC1_SIGNALING,0.02818349469924825,0.01976591920965371,0.060974016296551185,0.09753160385151793,0.020253586360308266,-0.03343109981998323,-0.05372824070020117,0.16867897253120634,0.023855017364270724,0.08528518332895392,-0.0222541182209982,0.0646394502105392,0.06522203666224717
HALLMARK_MYC_TARGETS_V1,-0.05177238840435831,-0.02798949245231313,-0.03552375042902557,0.06994056670667599,0.025342847809259824,0.026990516470481035,0.04044606426484307,0.15381382959385181,0.06351581625852726,-0.02719544783663392,0.029514013559961885,0.07921907566550447,0.017197432997636458
HALLMARK_MYC_TARGETS_V2,-0.009642068818799273,-0.06064785401677799,-0.01729923905145469,-0.051241111183803506,0.03817676607477145,0.012157560430666361,0.001815169715778364,-0.010512058287213402,-0.001455542286041457,-0.04241176994603436,0.0010418218682250095,0.05141602057851229,0.04148107667971939
HALLMARK_MYOGENESIS,0.004350785781552811,-0.013021376081930925,-0.03549751125701988,0.0002944246379742879,0.02827826392911661,0.014280036658192018,-0.09459109958939894,-0.04951112322649706,-0.012611101487229444,0.00878583963611907,0.007360039505079301,0.014363362138866395,-0.10662109235849078
