,UKF248,ZH1019T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.1263446699206796,0.055427480743649934,0.026152240825217752,-0.026109891590980767,-0.048727169132220256
HALLMARK_ALLOGRAFT_REJECTION,-0.01904022665997338,0.05289603586626075,0.03183051584610052,-0.02931038925941565,-0.09634404792891656
HALLMARK_ANDROGEN_RESPONSE,-0.0711015504459624,0.021307905395929874,0.005085735861225106,0.0768287747210658,0.03979443923202208
HALLMARK_ANGIOGENESIS,0.027775910591843075,-0.030391810689446207,0.01618292685473951,0.0627123399867094,0.09975131323092871
HALLMARK_APICAL_JUNCTION,-0.14246669071423157,0.05194862511474111,0.009801930421183304,0.014864078767292429,0.004312975238378105
HALLMARK_APICAL_SURFACE,-0.15119801628734125,0.02370934354601174,-0.05960179750789295,-0.0017611011292163715,-0.08850059351892026
HALLMARK_APOPTOSIS,-0.03240203376279103,0.0475294431149022,0.03869751402499443,0.029664829994490795,-0.0690382514353074
HALLMARK_BILE_ACID_METABOLISM,-0.11043502522685723,0.019092162969181585,0.04896352484108164,-0.0361035821713487,-0.10192740247836718
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06705318713651605,0.0686554452824608,0.0008873874267893078,0.04459416723685483,-0.05447026279852926
HALLMARK_COAGULATION,-0.1616892881585892,0.13035249665801074,-0.050809871072687605,-0.0025390791871619167,-0.0560811733550432
HALLMARK_COMPLEMENT,-0.0594900527367019,0.06751657421526489,-0.005203678655961686,-0.001009079166464546,-0.030021531108657813
HALLMARK_DNA_REPAIR,-0.10803881936096035,0.08644511378179344,-0.03983724985335676,0.027575456720629766,0.054202061126655224
HALLMARK_E2F_TARGETS,-0.15068464212166405,0.08097516795772253,-0.02274021838100487,-0.010354947001173793,-0.039274091221618644
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.003108952558303018,0.12947074157927824,-0.012393166582048986,0.03227049938153111,0.1257589113467087
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.009320216557252386,0.08802550711249915,0.025085209937156596,0.00990818698457139,0.07228983386091126
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.16780219572151733,-0.025220015649330726,-0.0742017656852046,0.034544805544147274,-0.09696988575564713
HALLMARK_FATTY_ACID_METABOLISM,0.09692257407974242,0.10616029265340018,0.056224741099972664,0.023813826444058515,0.0998041906613234
HALLMARK_G2M_CHECKPOINT,-0.10924864749519718,-0.0050361754202639785,-0.009580833459528662,0.05495697524194268,0.10453095543450602
HALLMARK_GLYCOLYSIS,0.020955323045511915,0.030271573429161758,-0.03318878504143668,0.03265071935241037,0.1011834841631752
HALLMARK_HEDGEHOG_SIGNALING,-0.09885932459856196,0.010468454184369399,0.023268580476544447,0.06816545346545629,-0.038399264265992876
HALLMARK_HEME_METABOLISM,-0.07661068565534793,0.14622200978795596,-0.011275561377155642,0.02711343664236613,0.0055535020615796096
HALLMARK_HYPOXIA,0.18038426491006876,-0.0016668318758862506,0.03385884242120436,0.1109357503279395,0.21902523965618362
HALLMARK_IL2_STAT5_SIGNALING,-0.09078015571012923,0.0933453156460029,-0.026279112602788153,0.07020455907728394,0.012633658105304962
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.011466642089308473,0.07081414858497623,-0.06313164067090521,0.03301493090883806,0.02146969978567805
HALLMARK_INFLAMMATORY_RESPONSE,-0.024701488771381983,0.03285998158088453,0.04863280368783833,-0.01721299583509017,0.13032006149739395
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.17855625350437165,0.026022037313976017,-0.06090419080283934,-0.04957174541234145,-0.07002658951286554
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.05192237086197797,0.10826705394491212,0.035016401336395137,0.022953734155335113,0.12344594253719107
