,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07210460012317903,0.04191904765233636,0.1068019435369213,0.001267895592579607,0.036598898303291695,0.18748776622267233,-0.028921646710073533,0.02234634950471323,0.20764607164096943,0.12592865191125927,0.13223443150414033,0.0304819696288613,0.1114890700926687,0.11565402276245658,0.1398389747933347,0.14350047165309165,0.17567738831528112,0.109024986645063
HALLMARK_ALLOGRAFT_REJECTION,-0.0011941145145844287,-0.020996873470230368,0.16482955493851684,0.027005032212944532,0.13231229621989418,0.219125846561251,-0.005456172986703618,0.015670685192744366,0.273883052013299,0.09419430573025596,0.017033319116145525,0.007444729020372,0.18403399416368846,0.10819951607568166,0.0932818159712199,0.09874297074049461,0.17892036716219067,-0.020369744769991316
HALLMARK_ANDROGEN_RESPONSE,0.05380419038679636,0.009932071805430353,0.1417413965923761,0.0019382555211559637,0.10267285228645433,0.16543607294671606,0.012980287736668754,0.04490247755930344,0.24221467029093444,0.10566463780190004,0.09172301267866595,0.05879411839547744,0.046702083508093115,0.09639891020721904,0.10670679666555725,0.12982199633113373,0.19669421894969996,0.0874493731048193
HALLMARK_ANGIOGENESIS,0.06906127811341185,-0.028283968117050598,0.08156049654869443,-0.051745150251006934,-0.01901796236712883,0.22223398790471297,0.11348253693107895,0.01863020761407692,-0.02222066984282203,0.07304234645751516,-0.1396639932316992,-0.033847923993423484,0.04413458734508491,0.0067871758822025275,-0.08576718818266499,0.09305731413548715,-0.051244826999581716,0.03505654368271386
HALLMARK_APICAL_JUNCTION,0.08494504785208377,0.013305075292468544,0.1889575955457367,0.05310449965506555,0.07798726016328522,0.20623284848178694,0.09443962642376436,0.10413486449988266,0.2811330282138445,0.18571785044616027,0.11171001411667915,0.10749465282318367,0.11801279828637748,0.11352696921767064,0.12156533248312025,0.15720253074906337,0.23540282613636915,0.12730404077308954
HALLMARK_APICAL_SURFACE,0.026483160017864806,0.02282386992334312,0.07103263083928416,0.05036151567288095,0.07375666208650099,-0.04666303382071336,-0.06925912018640315,-0.005233054830897661,0.27396179792563535,0.09900564866890241,0.13852714903645702,0.0040619013706728515,0.09381399738186143,0.11510498887159547,0.06619369195737307,0.08285805558711863,0.17467029964788336,0.00010155406911531441
HALLMARK_APOPTOSIS,0.009233393171852821,-0.0791045809927361,0.10927794685335722,-0.008901455427152198,0.008316970518366652,0.08431498024598287,0.10043603859299882,0.028777872934505302,-0.04155367847329128,-0.034626170857639894,-1.8898301204013206e-05,0.07167494105050759,0.011804304731439596,-0.07535454313935086,-0.06941352555465576,0.09461072536552854,0.10541472301833853,1.9890880256163277e-05
HALLMARK_BILE_ACID_METABOLISM,0.08595888581436474,0.03520492847374374,0.005539601171784702,-0.02939235446904522,0.0709453722134146,0.1744232262173386,0.07069628050772434,0.011011925432245776,0.09398235875566073,0.10913913611248126,0.11310452191822305,0.004043416762811101,-0.0001856004940601362,0.07057459978007659,0.08795267592598169,0.07722288424750007,0.11190975824875882,0.1512567291293564
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.044586946849905065,0.0018117859341488325,-0.06713484135879814,0.0033650244251361627,0.029060991834990082,0.11989979265029672,0.10337649851763353,0.04208076492277799,0.21038017403760798,0.08253512065589327,0.11461059436786333,0.04271820998992293,0.005272350288726702,0.1323453947702441,0.12096095969754961,0.07923902132582332,0.12865766384823485,0.16367779091118861
HALLMARK_COAGULATION,-0.058805521177433685,-0.023733664789661615,0.24176702559172486,0.009075545994288845,0.08666965599833153,0.19188316779839112,0.028569177113424438,0.03805590768525322,0.29840343061207747,0.10061020431558845,0.03137543391284929,0.09566515744144834,0.18117713799232177,0.08359062133122917,0.06973071615167724,0.17938244327196612,0.17696411491990457,0.07228522273370243
