,MGH258,UKF243,UKF255,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.003291689717546229,0.03648913424959336,-0.020704251692383192,0.021441736211137433,0.07330484342469647,0.007423883518873238,-0.013695082736395867,-0.013730277371718651,-0.025183997843174533,0.0430768565861461,-0.037436359893289986,0.0404677234405107,0.09101634029132921,0.13289153430642234,0.031588441573385286,0.06293716792437225,-0.009641616907558445,0.050930101630768124,0.006553033074079199,0.08151316365931031
HALLMARK_ALLOGRAFT_REJECTION,0.026402828324322006,-0.11443114871009946,-0.05507942228113198,0.0464864777913709,0.0790872567726074,-0.008294284690286377,0.000961306669374588,0.08266523076939321,0.06334823438415277,0.03959927655149703,-0.07698181545741659,0.030677735522694746,-0.0009489882112683595,0.10718838484526133,0.03967388589194946,0.03391533049433965,0.04140059081457538,0.01594397321608423,-0.049216746619348044,-0.07026814181665157
HALLMARK_ANDROGEN_RESPONSE,0.012687617289736795,0.05462415001278869,-0.015050060121233945,-0.023267412107545307,0.0624208216705133,-0.008589498607654714,-0.04305707888003971,0.06335063283480832,0.046732878954407434,0.09433423742268117,0.04240656102513596,0.08928097244318035,0.09003677572999669,0.1154504813200999,0.02606629899998428,0.10352672778125997,-0.03098380523636317,0.07947137730585423,0.00998587754522997,0.026833005289985494
HALLMARK_ANGIOGENESIS,0.026221241354756973,-0.05040831948008877,-0.0939267702154516,-0.051220530969407,0.09595431414788838,0.039974701728057574,-0.00046544753830123016,0.0537331435009622,0.13605680164387163,0.014650610875654528,-0.06374650545441843,0.06562805392575528,-0.0607460245290818,0.014099843236532149,0.016947479226150673,-0.05197548015262725,0.02611186598019363,-0.05592136608831343,0.0464947647345285,-0.05967435853229361
HALLMARK_APICAL_JUNCTION,-0.007375784200562366,0.058918161288415566,-0.0625116065827659,0.008291415965946727,0.07415634159218382,-0.004484545210334531,0.00046440024122181744,0.05558238644454002,0.018198698156799545,0.10175634870264018,-0.030314426357682115,0.003489406200476263,0.07255599712866466,0.10682077627173761,0.07607284696382526,0.1095395293713126,0.06326841988158019,-0.00447299527805804,0.027564969915135046,0.03589081296235124
HALLMARK_APICAL_SURFACE,-0.04890157724090946,-0.0042595381590870285,-0.025351836583779812,0.013837812063865633,-0.003980670153635983,0.0006046006925367483,0.013294377864805447,-0.10292757994287557,0.01168137656090757,-0.011252783644893282,-0.1351451310761299,0.0064577758917112775,0.12063761516411747,0.11700023083776181,-0.03667109254694267,0.07025162226866227,-0.019419801465085703,-0.03996086454956992,-0.019246966665225008,0.06201302974219138
HALLMARK_APOPTOSIS,-0.06643465819886038,0.030881423751296298,0.0846661172758387,0.004024062419937666,0.0386444984204789,0.04190680847463212,0.033457963196904916,0.06228843638939155,-0.06467016893645776,0.03915925075276948,0.0547584620128185,-0.044165756217867266,-0.08081466304605478,-0.03076661924888439,0.03198802100445706,-0.022810663542061085,0.08227401515039648,-0.024644288891310224,0.02290719486044268,0.0005072430706764668
HALLMARK_BILE_ACID_METABOLISM,-0.06905659860104649,0.07565982364051171,-0.04256978191534364,-0.002193657143466891,0.08008827402539126,-0.0061402791457682415,-0.011794529077741976,-0.04035843541305035,-0.05738274154450815,0.05110096216566525,-0.04434052003315769,0.08857485122732162,0.1187860239310061,0.1163528216447083,0.009332427235389754,0.026394485827215697,0.04725359974091494,0.042754043741495974,0.016850817761118266,0.058287507111912266
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.015189338885326384,0.07680264449650334,-0.02024001152453775,-0.026006129521804568,0.021614514292855207,0.05339564989455158,0.020769497931267773,0.03608486861918664,-0.010254154933763584,-0.004560021533175362,0.04339754835343403,0.013545022211328682,0.10859020846340625,0.0994078036208422,0.014428448892292486,0.0687265370409522,0.016463951925256976,0.04636277816338609,0.01567704148880063,0.06471956080712933
HALLMARK_COAGULATION,-0.006934515318397421,0.01380255719932873,-0.03791971772516174,0.03340246342340382,0.07391503178389937,0.02845094083734916,0.0005593658746178715,0.07810290931954399,-0.011201600708878018,0.02027276336022106,-0.08858982694843529,0.010662129100608654,0.006871444916389848,0.10536778237370258,0.0334559490087897,-0.01835985426354822,0.009185217049781301,-0.03605604625713066,0.06417636176565847,0.10395902569674303
HALLMARK_COMPLEMENT,-0.0019049015390162215,-0.06899875659218138,-0.06074223453337865,0.04405541389590295,0.08515086306324293,-0.007807654525717858,-0.026701832845725436,0.0592334778969057,0.044732322889017906,-0.005485270546459223,-0.08860804049679157,0.008359252431668285,0.0420076428923288,0.07981983041861056,0.054463714006682616,0.042820247807954556,0.028788958097315347,0.050183698168181454,0.005554121028904662,0.06030841237063918
HALLMARK_DNA_REPAIR,-0.008973123263508258,0.04692156630641237,-0.02823144545297218,0.0032955894133481936,0.08176951592339861,-0.02230148080300697,-0.013492582778524914,0.029570771950718736,0.07456175650998288,0.05016165968490445,0.038731910148207316,0.05941840870427122,0.13453343234606008,0.11565429320228951,0.06450786959795408,0.12887671737079512,0.028332262338339815,0.06092081544257777,-0.006295050767414344,0.06749069929589867
HALLMARK_E2F_TARGETS,-0.00013753867606270951,0.05851983526419574,-0.05707722816343837,0.023289419510276882,0.05654530710924454,-0.03914121862129138,0.0514939847824436,-0.06091967580788267,-0.0007952097856163694,0.10625635385872187,-0.12197025599413157,0.054760208061971384,0.03906339173313311,0.13573778910993547,0.07184801008568338,0.12043140457748155,0.048173741504954244,0.019268784279770405,0.016867778658195526,0.08158824218711441
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03353374125736678,0.06307862331948431,0.016731928845603202,-0.01977998194055823,0.07754276447049371,0.05723370938695003,0.0006645511004823879,0.05789857753217581,0.07700404464417421,0.10159850721179489,0.03955313972933963,-0.003978736660162992,-0.02124482621580162,0.022518410126146304,0.05842374635503029,0.017540212721163365,0.06742117127506611,-0.07514231169855859,0.04472562578229586,0.022758855444616043
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.07103192846942225,0.04270322127699593,0.05235566236104073,0.013788727944379332,0.031638941928285036,0.025193460703801136,-0.016485351300039353,-0.04094573941039958,-0.07722014185283006,0.004857557319740268,-0.010914110604267743,0.011939967686929289,0.10966000941079575,0.09254561101536075,-0.00919278041902355,0.11193400084354453,-0.007678451159936493,0.08214850567678265,0.02178104656327654,0.10636623989846197
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04720910332024912,0.033698946240264996,-0.07730484888051485,0.02613957509127613,0.007545505239010757,-0.0007517873699264838,0.01282910093457683,0.0667566985486005,0.04291385620611521,0.04579978455462784,-0.07817946529391706,0.06989149626549788,0.05563140807673174,0.07627672042436658,0.07484819581938842,-0.0013499535734574904,0.046130294063444474,0.03477978529411941,0.030205817727332277,-0.06725971172850138
HALLMARK_FATTY_ACID_METABOLISM,0.023315905832673796,-0.04331583585107729,0.07994750274882995,-0.03715778186895071,0.028302329557104242,0.05569934365851112,0.015879621696328474,-0.019390058249067886,0.040310803096495165,0.016775604989886228,0.06708396685459357,0.012084180109649812,0.04078084140941638,-0.01816442362060384,0.006868617533843764,-0.01732419062191901,-0.017613528080996883,0.08655440924166626,0.07058964281088874,0.06496372629449224
HALLMARK_G2M_CHECKPOINT,0.0062116575431439515,0.032548579140020024,-0.041194069628932906,-0.01585319533526537,0.0527853454990858,0.013085955492957277,-0.02653678896114303,0.022240227105275335,0.011448123621404878,0.024573332422782958,-0.016510031232609572,0.0014814870050962562,0.04659450299976772,0.09581463619600397,0.03845314845318202,0.11296772125703956,0.07277625245981716,0.04994619249622288,-0.015533208074329992,-0.013968612971552144
HALLMARK_GLYCOLYSIS,-0.011280309462216372,0.06241802124180061,0.02507604018301072,-0.027007788306531923,0.07404531203945049,-0.05002764967416393,0.027195771932153202,-0.043487130721944385,0.06739545638558254,0.0894552795592164,-0.00385826088949195,0.03194811650700307,0.11037076042296255,0.0945176905328733,0.06271010393983481,0.08166886621626482,0.09956917203575208,0.018210683469689497,0.000995902968043716,0.010088926485675286
HALLMARK_HEDGEHOG_SIGNALING,-0.04314376373419805,0.028006891314866143,-0.023029592278206022,-0.011777997470219273,-0.03282081130451898,-0.04311290394620576,0.09950823943297085,-0.07703866511874587,-0.032891914470590866,0.036979224291650556,-0.04511026570736269,-0.034877592330723364,0.08554833095193617,0.04171446210757144,0.04105987173282449,0.09404313092398432,0.04866734169151631,0.03681787411753921,0.010982602458989169,-0.022286711941847993
HALLMARK_HEME_METABOLISM,0.003797951658731762,0.0256957163070899,-0.07219489751152451,0.00344963498081021,0.09336531798106694,-0.0070170533099006135,-0.010476836784313338,0.006642855015440966,0.025050888302086145,0.07721184710567584,-0.07429223302477056,0.034418516225453534,0.10739485994503167,0.13101429695105998,0.07119693272409333,0.08801703797271009,0.01451596036096489,0.046295169578896615,0.0394938539124651,0.06992587205754465
HALLMARK_HYPOXIA,-0.049733770839646585,0.033220544649743625,0.10590073419552744,-0.04124966697488631,-0.01034003319447058,0.0367314132086649,-0.012936556430239297,0.0750095298607723,0.10852207569650738,0.09704723061308862,0.08477771258624969,-0.054136550838045576,-0.006893386334712067,-0.08641525265873443,0.12144834133983198,-0.10795785282570733,0.04813199169524409,0.14607190172474388,0.013281927102577173,0.006245888863702802
HALLMARK_IL2_STAT5_SIGNALING,0.012019661758750261,-0.005297314744251237,-0.06852796911637912,-0.05698242800605477,0.07986865632044389,0.06623082944389862,-0.007950568728809,0.009759270841118798,0.014524551635438233,-0.027389817045089915,-0.013472626099996327,-0.019466306821669832,0.049031260450516256,0.11951949186320832,0.0018749091454247544,0.04540456964774285,0.058273996023102646,0.06902434456179113,0.012783823275168393,0.028743679029000033
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.021103031217233517,-0.0035278912212721347,-0.04820021259205646,-0.025956176421711864,0.05727315167973303,0.03376637660934108,-0.022448159181130252,0.05611957154081739,0.07525151672072468,0.08124123167326518,-0.07638814100666048,-0.04748750447680737,0.0013557819952916565,0.09151780502014087,0.06851392956627164,0.023140214284569374,-0.07518981681903644,0.058860696011445175,0.0323060236594315,0.03988037480794141
