,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.007274462169032064,0.020712645186049167,0.04656888963388872,0.09005342032500997
HALLMARK_ALLOGRAFT_REJECTION,0.016291344770209795,0.009607523023634615,0.014639216892486014,-0.07075067206503845
HALLMARK_ANDROGEN_RESPONSE,-0.006369277460755757,0.016898705074114527,-0.03296257394260244,0.06972582735856565
HALLMARK_ANGIOGENESIS,0.01976509825819878,-0.011573175543995754,-0.08763419373324985,-0.00729265337097811
HALLMARK_APICAL_JUNCTION,-0.006683455544196685,0.06474007273511001,0.00970108791097064,0.08324905699639906
HALLMARK_APICAL_SURFACE,0.03724100791419171,-0.005499567875344015,0.007969148196401215,0.04814125919126465
HALLMARK_APOPTOSIS,-0.010561307680821174,0.07208358135281318,-0.02899380984974777,-0.01702245547331635
HALLMARK_BILE_ACID_METABOLISM,-0.029772428324296066,-0.053401024334302674,0.07148171058063969,0.0759292225077963
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05090318948767204,-0.03715409094532907,0.030781378228726522,0.0738901740282325
HALLMARK_COAGULATION,-0.04617655364396141,0.014764803919456514,-0.02253303003927069,0.07823956315996117
HALLMARK_COMPLEMENT,0.02393540423707996,0.0515827446135661,0.029096619857260975,0.05226519694358707
HALLMARK_DNA_REPAIR,0.0254567182070488,0.04169435668565257,0.05281126355897405,0.06488846067357576
HALLMARK_E2F_TARGETS,0.023414436363912702,0.01305024586547764,0.05076083201610102,0.04456769899071719
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.010716951173992318,0.03427865019003196,-0.04396808064144335,0.04808718227215554
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.034814817148514025,-0.003554097154906675,0.02856242050944434,0.06861123034627035
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.020419966454301657,-0.002836081679427623,0.06790393441269663,0.10459312811316639
HALLMARK_FATTY_ACID_METABOLISM,-0.03189233820672632,-0.004081399187123898,0.025303990274410732,0.006805099715982331
HALLMARK_G2M_CHECKPOINT,0.03751615681776936,0.006076949993887989,0.029918602571498792,0.034060948431009465
HALLMARK_GLYCOLYSIS,0.0353110409658497,-0.0027906224034001674,0.02354524981549192,0.09817372419012241
HALLMARK_HEDGEHOG_SIGNALING,0.07477235087883363,0.023644868942217862,0.07633860741153413,0.052352389556037354
HALLMARK_HEME_METABOLISM,0.028947838468617666,0.10653453480119911,0.05314533032489577,0.10020929996466527
HALLMARK_HYPOXIA,-0.024731974049118796,0.09492095912921107,-0.019691301568698756,-0.01985283506101313
HALLMARK_IL2_STAT5_SIGNALING,0.012829005500141889,-0.021237006702621387,0.02869091261102668,0.05834434370699468
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.007216477437218247,-0.014664972500104937,-0.0021637704682266837,0.10351284512200117
HALLMARK_INFLAMMATORY_RESPONSE,0.00162721570218969,0.007253631117771015,-0.04125798253999672,0.08338896516237512
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03410237308810495,0.007664572745178708,0.05349082395226128,0.04140777382647676
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0038927568716013786,0.021814315764876042,0.0028994614068597897,0.06303559592063465
HALLMARK_KRAS_SIGNALING_DN,0.039552174406868944,-0.005312032380667472,0.08392623992985623,0.12509215532043247
HALLMARK_KRAS_SIGNALING_UP,0.04933818221960483,-0.004423229564837782,0.006873356174107934,0.0008825833616640764
HALLMARK_MITOTIC_SPINDLE,0.013070280235487841,-0.02128604573682537,0.04851076523720092,0.07091002248799787
HALLMARK_MTORC1_SIGNALING,0.05293463381798268,-0.040843561404340006,-0.02545717733677437,0.027345386354420347
HALLMARK_MYC_TARGETS_V1,0.028513198426712284,0.03938042657004532,0.04178557429271205,0.028959691489284674
HALLMARK_MYC_TARGETS_V2,-0.02565804507257608,-0.014508230231375478,0.04110890727325779,0.06699740073830637
HALLMARK_MYOGENESIS,-0.010870899886105638,-0.0477027250879443,-0.009620223100914706,0.061802255765374216
HALLMARK_NOTCH_SIGNALING,0.020841998486118646,-0.0023143319251984853,0.05543732079058257,0.07425048755387785
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03428024685909786,0.03998863844268104,0.07059860118703408,0.04776197893553632
HALLMARK_P53_PATHWAY,0.02784741700157883,0.08564839919209456,0.06782914357132454,0.04017192560647899
HALLMARK_PANCREAS_BETA_CELLS,0.056223108490118516,0.024092210865777713,0.08178157117100959,0.09961055453388211
HALLMARK_PEROXISOME,0.0014873249654927217,0.045957172903222716,-0.00023952570034495177,0.11191214469550055
