,UKF248,UKF260,UKF266,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.020435799127329898,0.02814305073887319,0.02242349590112464,-0.0681229184644448,0.05245097846660458,0.033056865327371905,0.047817452312322976,0.03283826078456772,-0.030885084067482065,0.07802633261296141
HALLMARK_ALLOGRAFT_REJECTION,-0.038692606204210056,0.012630904805344213,0.020972461236881415,-0.0301880252537493,0.006584789401238567,-0.009580262916871956,0.06894167801308115,-0.006065012039377648,0.06557409084485712,0.0333686553485659
HALLMARK_ANDROGEN_RESPONSE,-0.02263844885884333,0.09685473122267454,-0.019310830631393192,-0.061760781506842666,0.06003444875258503,0.020212336506638805,0.05126759765797559,0.039167252503095634,0.07592188787091737,0.06491442244059127
HALLMARK_ANGIOGENESIS,0.02300895432951598,-0.08150133341050225,-0.030344884211392757,-0.014138777502510058,-0.019959508298909905,-0.05290987239399786,0.015583179992561199,-0.0055062944300202565,0.1279595918078837,0.11344764798454375
HALLMARK_APICAL_JUNCTION,-0.018943781081841766,-0.031178127704090702,-0.044869185631855955,-0.07450390555911215,0.05514152557810612,0.048896186760206115,0.006567011996857131,0.09986796983658794,0.04466547249708132,0.06566951243627776
HALLMARK_APICAL_SURFACE,-0.03943925261761636,-0.061813056672821505,0.04143626484664282,-0.05106907615585903,0.08077289177346561,0.055571049782885226,0.08567978274423589,0.07402367022239988,0.04990965755753505,0.12241164870193984
HALLMARK_APOPTOSIS,0.014945928930559078,0.0223886394873342,-0.01738045161126548,-0.01769717279075439,-0.0771989259093799,-0.07294638025614394,0.038426642227042625,0.002457664375796588,-0.01808315369173277,-0.016246071517961168
HALLMARK_BILE_ACID_METABOLISM,0.02885887889717535,-0.09109593798295505,-0.029289934260636686,-0.10678268645394666,0.08389122511719982,0.03616076318690448,0.05613085911397703,0.00686906620272709,-0.10489763452004452,0.0344187348911096
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.015592889551468253,-0.05140826847041282,-0.0006872387758313591,-0.009723475893142956,0.0955357180721562,0.014754207210463336,0.04676661020303044,0.04488705825435393,-0.06594948374664299,0.05621665682396069
HALLMARK_COAGULATION,-0.011753713674528574,0.00404174684449667,-0.051516039229724045,-0.027273584964836728,0.017091688619581158,-0.012582109185510244,0.10813648278837995,0.007899834813089802,0.06381574710113504,0.06250628887529433
HALLMARK_COMPLEMENT,0.03087210819167444,0.085472707138765,0.052353302376238524,-0.07850396299746004,-0.009610787564303645,-0.002149784646804178,0.060505302990078044,0.011505505967770101,-0.028699126909278404,0.03718997760847999
HALLMARK_DNA_REPAIR,0.013035987571728668,0.0533205407009368,0.02890091855589791,-0.05493418509130321,0.0781185690165857,0.06694882861145594,0.027372441006758366,0.09749519294207248,-0.0583897165946804,0.05143512365730022
HALLMARK_E2F_TARGETS,-0.00013246998839244563,-0.013342531488041499,-0.01919998084117699,-0.021927072690850584,0.0852969218832676,0.01732671433939403,-0.002121414895131944,0.043633754105594884,-0.045088286149724634,0.06616528481262345
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.010300799139119734,0.022961876809312262,-0.003946697349702672,-0.032224768843721226,0.006505694441111283,-0.028436593424865146,0.05789560019763756,0.029078123320134288,0.10890779241088985,0.0664913737145299
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0313390286973513,0.09707204632607645,0.023563680782097148,0.01661642951497486,0.06692942103523658,0.004802412362566819,0.013372410051830175,0.11791863702564068,-0.026843980314254806,0.06259568852930016
HALLMARK_ESTROGEN_RESPONSE_LATE,0.010229827053690724,0.021012376252428196,0.06844612353713733,-0.008248734534127639,0.08184861067884044,0.03058833751860145,0.01948239505489123,0.01380459559791591,-0.040547953399021314,-0.03464598588045618
HALLMARK_FATTY_ACID_METABOLISM,0.006428623569817414,0.0935378300372045,-0.02813930136792312,-0.04081663005746251,0.06750818891365784,-0.005374310077049867,0.052366332704165075,0.016530544670556317,-0.03564129856832127,0.019068814298311303
HALLMARK_G2M_CHECKPOINT,-0.002393886085425743,-0.039294839194745766,-0.022277717978978595,-0.018166781910238242,0.0033902251283012977,-0.0009165876894669826,0.08369186712343848,0.06897728694021639,-0.020380091200791595,0.08768433844770032
HALLMARK_GLYCOLYSIS,0.036001287105775506,0.05060353126364999,-4.658989499464362e-05,-0.024200279041307927,0.07669870240442224,0.04660851660810852,0.039324478296731205,0.05462016173224125,-0.036385212367487436,0.08706745152369824
HALLMARK_HEDGEHOG_SIGNALING,0.02320907967326482,0.07683869688381392,0.049807845626777446,0.030023575782695624,0.10432681443106905,0.07936246941311692,0.06496855778329742,0.0696782555879851,-0.05088437549358383,0.06746653341588053
