,UKF269,UKF296,UKF334,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.14089721247221504,-0.008241405149884178,0.05990657975765612,-0.01631556351642326,0.1052470504790109
HALLMARK_ALLOGRAFT_REJECTION,0.1706029399536662,-0.05143265046069413,0.009857227441042858,0.04424329915049616,0.05774869825430762
HALLMARK_ANDROGEN_RESPONSE,0.15996184541016426,-0.004132839823842369,0.04243450844885646,0.05260553475739292,0.06135334982387292
HALLMARK_ANGIOGENESIS,0.1656366790282279,0.010167168381591459,-0.020921768399349196,-0.0066811142518298115,-0.04488750127967467
HALLMARK_APICAL_JUNCTION,0.14579031079374494,-0.06560378430909508,0.1182757365467038,0.04079445733880319,0.08444958677377042
HALLMARK_APICAL_SURFACE,-0.10039799369348433,-0.01430685502204669,0.06375942277426744,-0.006420841114574229,0.0676054299751395
HALLMARK_APOPTOSIS,-0.006500297822887915,0.004647854247135109,-0.020126820726865984,0.04163762295693191,-0.0347946195155671
HALLMARK_BILE_ACID_METABOLISM,0.1409856584590308,0.007572398206314034,0.043164791426766935,0.05551538692672564,0.07312439736994165
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10920688759910854,0.0214800854128547,0.06477864699206225,-0.027348251668200423,0.07706667714246951
HALLMARK_COAGULATION,0.12133311411508389,-0.03357347964028661,0.08255493821348628,0.02809329381104632,0.01559762174905165
HALLMARK_COMPLEMENT,0.14494874131442395,-0.021856573028853826,0.01536917478018092,0.013799720143777679,0.1086903742746631
HALLMARK_DNA_REPAIR,0.19412430141360687,-0.045987935722654825,0.0783753443742848,0.04372630705401988,0.13246673133651238
HALLMARK_E2F_TARGETS,0.18284910088104858,-0.04616267833471271,0.10692153582291054,0.033101856549655584,0.09362942361879506
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.15072025171224304,-0.03350436916693176,0.10019885718552543,0.04965704789595146,0.00021994184991482103
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09439546524759677,-0.006378449751874435,0.03605116962016342,0.019733335402917808,0.10202310870787308
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.020404841194044326,-0.029680574063125558,0.019392783322199302,-0.02828697951992699,0.08802868427497787
HALLMARK_FATTY_ACID_METABOLISM,0.08003680064381719,-0.010644526269327777,-0.026561507169684417,0.07648598899771432,0.11590724218823327
HALLMARK_G2M_CHECKPOINT,0.16971050583676434,-0.04556759407101768,0.08941355476181181,0.04480938454493792,0.105763462667656
HALLMARK_GLYCOLYSIS,0.10381640709228075,-0.01645373187917167,0.04889341598958957,0.005513559484217805,0.09515313820827451
HALLMARK_HEDGEHOG_SIGNALING,-0.09037259096678224,-0.03429630275359672,0.017861613962013075,0.043977277178823486,0.10119633573560995
HALLMARK_HEME_METABOLISM,0.15841071269257412,-0.037100001196070556,0.05290303589938681,0.029563694165380967,0.1220311668948874
HALLMARK_HYPOXIA,-0.06586943249516589,-0.054134807012565254,0.00658621357569998,-0.023586617912265063,0.03772724704688557
HALLMARK_IL2_STAT5_SIGNALING,0.14384375795612203,-0.04595692400828397,0.021166388092047402,-0.021615170708266386,0.12368581287849671
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09541759433238162,-0.029525565830825735,0.03828512139119093,-0.014124971132880082,0.07871008026310077
HALLMARK_INFLAMMATORY_RESPONSE,0.06759013379976907,-0.052418105224850305,0.0336768391716083,-0.020270433853550457,0.013545321442792892
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.19836945936279596,-0.0460567282284443,0.101614708405816,-0.03177183166139554,0.057004385424067675
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.14690963449749475,-0.04604813290882673,0.027573894085740642,0.048895992530210666,0.08958463161418463
HALLMARK_KRAS_SIGNALING_DN,-0.006450492617818187,-0.01991112766857157,0.08284241456582256,0.010292649534156605,0.08956687944376397
HALLMARK_KRAS_SIGNALING_UP,0.061564255081270496,-0.007359203821181549,0.021802336313336793,0.043395938436981994,0.06837151894372612
HALLMARK_MITOTIC_SPINDLE,0.1509017638568032,-0.05759615095233586,0.08347157158931638,0.07811264208885318,0.08935414935736744
HALLMARK_MTORC1_SIGNALING,0.1271716371823465,-0.013312435356734043,0.028243481657606765,-0.02935254831413219,0.07452816491017035
HALLMARK_MYC_TARGETS_V1,0.19047061323342365,-0.0732759950192936,0.07799869168763149,0.03216255332894387,0.13207587158265605
HALLMARK_MYC_TARGETS_V2,0.07597729042663642,0.03602501849016407,0.06637822068552023,0.05903559148659859,0.09712136486299607
HALLMARK_MYOGENESIS,-0.0173245791744486,-0.01807968228280064,0.04033811170631797,0.034745476956563465,0.0376828639465088
HALLMARK_NOTCH_SIGNALING,0.15790311387223047,0.04724113765592304,0.07420999578359108,-0.06052095628998177,0.09424592331804317
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07401419286381151,-0.050697817858998476,0.03915309509976233,-0.007239799964133375,0.1258392133731529
HALLMARK_P53_PATHWAY,0.16628679052459377,-0.0304350250724412,0.020946765435323776,0.02104078009315703,0.08546088105062882
HALLMARK_PANCREAS_BETA_CELLS,-5.4463382545844804e-05,0.004433874819837241,0.060478546144660916,0.05138837201576119,0.11723611614376175
HALLMARK_PEROXISOME,0.08158949638067263,-0.015645845114217308,0.058481321593217846,-0.004651984486281335,0.11258242843777846
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.11125229309133042,-0.02302125572308909,0.06069269722022224,0.005305164236598489,0.10635120089123619
