,MGH258,UKF248,UKF259,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02347375517159063,0.08476902742395527,0.03995144618227574,0.10061291323464479,0.07929965326150765,0.19592352615890557,0.14534048960432355,0.061801952222338294,0.03833735466780498,0.0998090807453246,0.029148737949041485,0.0954784964908573
HALLMARK_ALLOGRAFT_REJECTION,-0.011784193682277618,0.05880831546029112,0.05795110563809125,0.11016734849407012,0.13242398883244424,0.1072523474029833,0.049739344774423815,0.003989905018909202,0.05429764263145467,0.06084438184131565,0.08055167415478756,0.012773999343767632
HALLMARK_ANDROGEN_RESPONSE,0.006759876060957752,0.09140452954502226,0.07353194494488219,0.07667320723940871,0.08753800965872707,0.10578429045315155,0.0772461567382662,0.00920663955216031,-0.006929050577800339,0.09682236777925839,0.08473664160269292,0.09186925472061755
HALLMARK_ANGIOGENESIS,0.05994037618782753,-0.009711095063122085,-0.03879976137294202,0.10875531201800531,0.0884101082183165,0.20074900934031026,-0.04985559555116506,0.011024835400775427,0.024014522171165818,-0.0006872538633020332,0.03818284017137813,0.09721047857904463
HALLMARK_APICAL_JUNCTION,-0.0018425405545914764,0.08491963639908395,-0.0019735615262425127,0.11008496582259032,0.09478429731115116,0.09497322784658686,0.14407429280153777,0.021402174263331207,0.06242264511953137,0.15674715408281134,0.11017496188564833,0.11332036791645517
HALLMARK_APICAL_SURFACE,-0.002139683187211915,0.10106195948971562,0.053931894189570014,0.004975506184638934,0.02288492407360165,0.13825388725824583,0.06242536720064572,0.03483411424051546,0.01742265160729345,0.12594698289994724,0.08358550161535169,0.11173031136353932
HALLMARK_APOPTOSIS,0.032009541155467995,0.03309514810301597,-0.03651450950307634,0.043662996116604444,-0.019786238970476246,0.062293561763371225,0.041314048773618155,0.005302496085787231,0.028875359675255455,-0.0164801317912688,0.05631156298254004,0.06943529240069782
HALLMARK_BILE_ACID_METABOLISM,0.009122707976551483,0.037914828017434066,0.043447593103669094,0.11624125645199389,0.03043645516868494,0.18153034886783193,0.11814414946098482,0.09311020338863964,0.07583316712357094,0.08386916090207022,0.022952292081688978,0.07570806011936843
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.024608019437301936,0.048097028086365685,0.025601035963972608,0.07032094695967765,0.03706330841714527,0.2604704739255794,0.1893514373412155,-0.06325017005923297,0.009366226879193472,0.11167758246035132,0.042757809849338704,0.05515903124549745
HALLMARK_COAGULATION,-0.03077671432432298,0.08418613516805862,0.0657985301067648,0.10007812077986085,0.07294404918340343,0.1058112799802419,0.0641083003807494,0.03667334618189816,0.0779730267526046,0.08621878869847631,0.07834004988944256,0.1448580860779709
HALLMARK_COMPLEMENT,-0.003784812393955119,0.014874788715254819,0.04000118094208289,0.13454072518804744,0.13628652763196322,0.24218700915984356,0.06146186705929637,0.033926327888577794,0.12559408146987064,0.05959729497880219,0.060533376257054496,0.0692588010419358
