,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0007575695137224372,0.07019766021007232,0.008618073739471894,0.047406083702727184,0.0535349779577086,0.13598363570573657,0.02585882845893545,-0.03815351765446222,0.03447908902695174,0.04863703442263114,0.0860860762429905,0.10533025513037014,0.02276509824465653
HALLMARK_ALLOGRAFT_REJECTION,0.03573652770426096,0.04889436300927806,0.04882207421994867,0.03733411152896166,0.08609522081109555,0.19138775981961648,0.05111648334420364,0.0037505421332141545,-0.10229487092055539,0.12440774996807809,0.049610282403534,0.11685978383448781,-0.007153944533810237
HALLMARK_ANDROGEN_RESPONSE,0.019508561321925525,-0.013549034793999817,0.0018792105205301328,0.014103766007104609,0.06420307622006372,0.14305155872990882,0.024137209245173073,-0.038979357345876445,0.10728231953434968,-0.009017721481999903,0.08811086890560546,0.0966671616134564,-0.03521219321063385
HALLMARK_ANGIOGENESIS,-0.04586992971591128,0.04002695616906637,-0.005438629036715824,-0.061790163693230864,0.12758599224569048,0.18310289305603522,0.05891991312527248,0.032038159150162844,0.0385304071575771,-0.10948200924638969,-0.05671479932545181,-0.03476994695382985,-0.033886454406883926
HALLMARK_APICAL_JUNCTION,0.029882198782747872,0.08140376111915044,-0.013417303159048103,0.05467980675046162,0.13075685614610089,0.17958669202944572,0.06373167993536098,0.01811897298049568,0.08920495668929707,0.0983748048450196,0.055816512422122044,0.13090804748202634,-0.0033940562054841565
HALLMARK_APICAL_SURFACE,0.04938025035145367,0.050469486540713634,0.03616650290924337,0.03357558012461253,-0.05091255008272407,-0.0588664805837539,0.05575824280556367,-0.01013379609289673,0.09497687612086204,-0.02128669120961537,0.0979889561978541,0.12859385056107198,-0.0094483805134215
HALLMARK_APOPTOSIS,-0.014400813067512713,-0.03819924036086119,0.016363620776139523,-0.015667310058338192,-0.010401280863478815,0.02324588382166089,0.08277953543079578,-0.07289564777429683,0.04739699432125211,-0.017797737195834686,0.07757328650543141,0.06324163728209632,-0.034436671771771885
HALLMARK_BILE_ACID_METABOLISM,0.05394117286180271,0.053562069677278445,-0.043452259161069796,0.06938378841886554,0.07315518450836876,0.16812349422222586,0.07890015528453173,0.02252539316938857,0.042310806946399,-0.0023352363646332187,0.07689851937385761,0.06816922329674444,0.026986109505278664
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.014119165931181935,0.13368045938985212,-0.014800875941920753,0.07646587683449789,0.0989223775234962,0.09376969392494004,0.05098579588324881,-0.023665686285799955,0.19225464906969017,-0.031513772379276155,0.12428562944348799,0.08313126262612218,-0.018207844404869375
HALLMARK_COAGULATION,-0.013321652312142078,0.10419612299378332,-0.01379702435498055,0.016661484002295782,0.08034715780956227,0.12136887604875478,0.058879883679853945,0.027634871231300876,0.027428812998061883,0.07711274883868581,0.08350508288694442,0.12290930614661225,-0.033370461573921005
HALLMARK_COMPLEMENT,0.0072864381959440415,0.06589714528501664,0.042387634958860144,0.017508434704507827,0.009890436878833822,0.18269893802449952,0.0820451960985883,-0.0497947129418883,0.03892657803879241,0.07611450432990287,0.10216178568595262,0.11010327571575923,0.0632440058570051
