,UKF243,UKF255,UKF259,UKF260,UKF269,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf
HALLMARK_ADIPOGENESIS,0.16929621422626612,0.011987678386548274,0.039877885717051746,0.08919445737846793,0.13709342345101555,0.05798674807270677,0.019765418045857866,0.03403583301748068,0.1388553222540781,0.029924568811341024,0.04568534278137799,0.0421858397202983
HALLMARK_ALLOGRAFT_REJECTION,0.0023004370245859854,-0.07627548641271142,0.07813798678659135,0.06067562079522079,0.16112539766402142,0.019704945055748033,-0.038607738713363045,0.04214788042465581,0.10967864429490164,0.0514893753755711,-0.0362617945291648,-0.004988099252519305
HALLMARK_ANDROGEN_RESPONSE,0.0993969447862574,-0.0639087042063823,0.02575254982379489,0.07462441374611983,0.16668859614399248,0.09105978904403128,-0.030876619666106744,0.08752236933295887,0.1117934160023337,0.05103803345413435,-0.01772186854367276,0.026083730999286094
HALLMARK_ANGIOGENESIS,0.018369760096979156,-0.005328506875679995,-0.062168605288312064,-0.07883450326742011,0.1476901928164486,0.05203073408272666,-0.025571043630675673,0.04842129158372095,-0.1017462376958428,0.008928378329228591,-0.06995394913401369,-0.005621257651830607
HALLMARK_APICAL_JUNCTION,0.17427829075344622,-0.003500958357482409,0.06782265343421026,0.043471830157603183,0.15357512116930933,0.042410193650014874,-0.02810620299860095,0.07400370827185297,0.14504077990777442,0.06374678165306967,0.015894361795873523,0.06159587283202988
HALLMARK_APICAL_SURFACE,0.12915226390394502,0.09218652954151325,0.06055867388871554,0.051943071133900766,-0.09147963919171187,-0.011384266322298164,0.06892588106321682,0.02966085914650864,0.06353326001643292,0.016836663157940412,-0.02919107462350179,-0.036079758497068494
HALLMARK_APOPTOSIS,0.028673962222312967,0.0865891449364563,0.01701288461890754,-0.010037792663530411,0.05895578422648149,0.039651029409264994,0.00439601457747929,0.03895932872907164,-0.03001771012048359,0.05714740363993269,0.0559087979423909,0.06388274506084728
HALLMARK_BILE_ACID_METABOLISM,0.2148499190381309,0.04756579174091418,-0.01277737735460662,0.049403437591787246,0.1580226585630851,-0.017497808542410925,0.09165000148360623,0.07447121563693784,0.05746425578861524,0.07479870533048526,0.00547455468988404,0.023929848616183
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.17712445505415045,0.034656455831140236,0.012208352407065791,0.02994900955673156,0.15434493511317715,0.02650977140262805,0.05454997326017567,0.05873905306225648,0.10904192694354448,0.0505681807999502,0.03061783626558449,0.0022800925122733033
HALLMARK_COAGULATION,0.21335365253135286,0.11759301969884761,0.08092167063856791,0.05164067711867948,0.16936964251662595,0.07300093043926371,-0.02222519540345041,0.05227373348174633,0.10381274847545138,0.10569295353390724,0.06806148354251221,0.06903507455590878
HALLMARK_COMPLEMENT,0.09108124724943915,-0.02942124309954503,-0.01061230438338609,0.07832640243287294,0.15030120680320275,0.02579265007878796,-0.036122656181001654,0.05308385718747214,0.050216879356977155,0.12979174730171802,-0.038168677982698955,0.012207195129387706
HALLMARK_DNA_REPAIR,0.1467708251460304,-0.03762365574963968,0.005770725639654268,0.08507581319395278,0.15935290165347393,0.029773686150651946,0.0012314333135647047,0.08100567496472487,0.11988356285132253,0.0934631470638032,-0.0238019902527618,0.026402887833746624
HALLMARK_E2F_TARGETS,0.18426700337942034,-0.0070280657828058896,0.03761415460543278,0.049631934447992014,0.18150633926344498,0.028311204017529734,-0.0103347055756883,0.07855439791941034,0.08208489168958197,0.06706248162740343,-0.031054464893813794,-0.01882137918834829
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.15129419885807527,0.11623087056623788,-0.07696559295108533,-0.04093147560881512,0.16030530374357163,0.04531085137056813,-0.0333269151705603,0.08094790292455263,-0.03001981321571549,0.08517835467008361,-0.0012723574088198183,0.05412857220374154
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.14037634924489137,-0.004355085366718793,0.030643652504695588,0.06260667449463114,0.11446417168132626,-0.005062603259369261,0.0244042517646899,0.0019508535741411754,0.05719974575561683,0.10486575381698687,0.055558536371080276,0.0399171586121091
HALLMARK_ESTROGEN_RESPONSE_LATE,0.13144144848130704,0.009902988263084845,0.09166405955014548,0.046556656210500716,-0.06075467157970434,-0.005314073504018825,-0.023281006778804365,0.057080214385570135,0.10579027740930382,0.010563578767342539,-0.048775880865140925,0.0007347467460223958
HALLMARK_FATTY_ACID_METABOLISM,0.011287415357543233,0.04461608219822347,-0.06487151981885883,0.05721333971469298,0.09805343600743527,-0.004882809131777081,0.04538122254052624,-0.0139582767715961,-0.071548473760675,0.0448362096875826,-0.0234216823613901,-0.020651875804889093
HALLMARK_G2M_CHECKPOINT,0.11412745643841804,-0.05302774202001852,-0.02232716639265223,0.07421138939060735,0.17784977026881893,0.02613250969975288,-0.04663430949309905,0.07049584765023487,0.06510240579952592,0.07705230312674881,-0.04037635951235646,-0.0038507447452283752
HALLMARK_GLYCOLYSIS,0.07880811210803097,0.026412376450266787,-0.020763140728808686,0.030305205933525717,0.08295387881077904,-0.00012795402990244044,-0.010147768029722061,0.07046695293574269,0.04192469105155809,0.025039900237949178,-0.0465037084768073,-0.02963482569844712
HALLMARK_HEDGEHOG_SIGNALING,0.09019037283118349,-0.014450231038155249,0.0307212762277358,0.07279198632880066,-0.08322659187115763,-0.027165368636113695,0.05013142969740792,-0.033720847499253054,0.08811675853104947,0.04004601175199783,-0.03939037811416904,-0.02164166071960062
HALLMARK_HEME_METABOLISM,0.16314733790344163,0.04764269719345512,0.05677997685891943,0.10538851030237295,0.15257621347844363,0.035365320360135004,0.015876299247979894,0.04368764509214312,0.13762325058626784,0.08223323888786799,0.011473394125467088,0.015888554362464127
HALLMARK_HYPOXIA,-0.07763474661467568,0.03251342803566647,-0.04285082698688163,-0.06193069559067057,-0.044409783883562516,0.00482543060376693,-0.030851579650977574,0.048985710459394004,-0.06906968334777631,0.053034330217523185,-0.012402554575256998,0.03333741014311998
HALLMARK_IL2_STAT5_SIGNALING,0.12878299554707026,0.045149716204548405,-0.02194798860424942,0.06177512082735279,0.1607678013007621,0.015579644967257101,-0.021319707180927277,0.05023447610213288,0.12205133839602549,0.04124434688731512,0.002492002049172124,0.037405441447291
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10027507209551606,0.10023150452978621,-0.015054510204516366,-0.07716508762655486,0.13586893185198784,0.031220605532473217,0.018651364195916016,0.08369143098908616,0.06636072156627858,0.0019115726684440961,-0.06808580195003786,-0.01033902745418808
HALLMARK_INFLAMMATORY_RESPONSE,0.1115911332059545,0.021593894760259955,-0.037791615016827027,0.031567915567062746,0.031445351876723336,-0.0014835258223873109,0.00503388005091009,0.02653431320924065,-0.018422199701213258,0.04969201740798681,0.06440813181410233,-0.03399594213504182
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.13783469041749394,-0.023289147083441267,-0.008985947458436389,0.05579083471748558,0.16319804394346168,0.053457786220883347,-0.021025102042477845,0.07470755064287522,0.13473179948581576,-0.02174983536505542,0.06922313166729058,-0.008996965782809563
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.15097523726327908,0.13073378214287795,0.005026485222978783,-0.05906365874192938,0.1379029084938645,0.06158677767376597,0.0036303102107837697,0.047497194281942726,0.0204791760167019,0.10313179457015405,0.02882827273487412,0.08095946824172978
HALLMARK_KRAS_SIGNALING_DN,0.1888760324113668,0.057263444873669,0.06566768176854415,0.12331167982649653,-0.011757123029320665,0.03402547289229715,0.008228663956191245,0.06155129256016906,0.14169974639391675,0.03793156163741082,0.0156089890106265,-0.008534065532433122
HALLMARK_KRAS_SIGNALING_UP,0.06483374482601048,-0.009129463266815406,0.029035139225716006,0.0909883822360158,0.01845607512375634,-0.0023408594386087876,0.0670376696850546,-0.004481246053669227,0.11906171636679556,0.049482739270109495,0.01748685038677654,0.05560821513283054
HALLMARK_MITOTIC_SPINDLE,0.13977105177965948,-0.029459890062159728,0.036329477518548106,0.1239124008972846,0.15867777116275425,0.06310402226748026,-0.008493609551331265,0.061003529420877695,0.12324896437994118,0.0676321786057437,-0.012014705679661805,0.04536587583418803
