,UKF243,UKF248,UKF251,UKF259,UKF313,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0601404464292269,-0.013327288706188278,0.060054272035721626,-0.058946258950117646,0.029488767042120497,0.04609763313698507,-0.08169850705625048,0.07995019052488003,0.06353369830618012
HALLMARK_ALLOGRAFT_REJECTION,0.0066289333158177826,-0.016937573259747235,0.05467838106044372,-0.11153977187079006,0.005551468524295861,-0.04030678555169691,-0.021723984780643156,0.07193814319013786,-0.015252810116964634
HALLMARK_ANDROGEN_RESPONSE,0.09990997075678272,0.009856148816477577,0.0900537238380595,0.12780449058057586,0.010988521321700999,0.018876379286638715,0.016687727507780293,0.10527546029283075,0.0958398684148331
HALLMARK_ANGIOGENESIS,-0.051751470912407414,-0.010909491661905541,-0.014336343692846788,0.12367338757400258,0.008204202743490709,0.06874038159652725,0.03857439890518395,0.08872423470305098,0.017472576929589825
HALLMARK_APICAL_JUNCTION,-0.06926093695779113,-0.05375657698155918,0.07728468931222482,-0.060094478871912986,0.060942676423891236,-0.0027444171412536753,0.0210746900137776,0.12456635070729923,0.03957957764831396
HALLMARK_APICAL_SURFACE,-0.13395448489863052,-0.06538039832270255,-0.005619952219956689,-0.17248466387373845,0.04858188642126313,-0.0991517937931644,-0.01538664778353568,0.12514798807499525,-0.02395165945097547
HALLMARK_APOPTOSIS,-0.01766512465618514,-0.004145523849192003,-0.040316724533153325,0.051441493801850584,-0.03836175984739911,0.09954159037582469,0.008114305464883247,0.029331998307360475,-0.0536241366842656
HALLMARK_BILE_ACID_METABOLISM,-0.12210898760713633,-0.054351436341674275,0.06247506115612069,-0.11029835890750807,-0.017536155622475468,-0.014889002244866067,-0.030661934422211493,0.01114220944039535,0.038016852324345235
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06784751529256722,0.016277607500803582,0.04181556080436005,-0.03738161747419382,0.04393165598593012,-0.08657206471712516,-0.08858859310645642,0.03955853051527739,-0.00167024983974435
HALLMARK_COAGULATION,-0.13960764101229708,-0.057327184234981246,0.05906084264421434,-0.13565187215617042,0.02406108133345037,-0.008038854035597095,-0.023108561314282756,0.11416661928020848,0.04972122388350972
HALLMARK_COMPLEMENT,-0.09215460236449821,-0.009450558637300448,0.03150125345704133,-0.08655168108941734,0.018613723211075416,-0.03277918146334373,-0.04382670698721174,0.05386025435921661,0.031638325217118395
HALLMARK_DNA_REPAIR,0.014962648611740932,-0.02517516966454379,0.0847104866413862,0.14847039136067566,0.04045352480374394,-0.011406801699446956,-0.019871313646738952,0.05821477096797118,0.04392401657223788
HALLMARK_E2F_TARGETS,-0.06966199558549453,-0.03768095117755743,0.09751268779362687,-0.08635673026791055,0.0761665172074712,-0.03548632827838608,-0.008484296615875193,0.0004776326298700448,-0.0065319567297696165
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.011793786475407462,0.0004988220737853846,0.045840908134791324,0.1883685337631477,0.09585283099121258,0.08356077576084556,0.0802245165045901,0.10170638506519598,0.07992661142002873
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.033630053715749605,0.010465186426258226,0.00032341811620697944,-0.006141477480916636,-0.002224686847481058,0.09170120356661703,-0.03663575498229165,0.07391831250719264,0.08127596881750374
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.1871565486674583,-0.04540239536185445,0.012016921933551476,-0.0679980413062041,0.04359749442312251,-0.011559154528096569,-0.035983331626642245,-0.0049002320151747885,-0.030636527654468768
HALLMARK_FATTY_ACID_METABOLISM,0.021779487725107904,0.03519982255750679,-0.01681699221113993,0.11463823006565566,0.019849617073327705,0.10511168054382676,-0.010336889043143326,0.03879032787236935,-0.010283673705113917
HALLMARK_G2M_CHECKPOINT,0.076594105949933,-0.03022337812041928,0.07123980041434205,0.02600481029808679,0.0371473690504819,-0.05708990615993978,-0.01535498366658489,0.02602294132390707,-0.007173747371517413
HALLMARK_GLYCOLYSIS,0.07071592546377496,0.06946249868274174,0.02224451665369218,0.14794298132817038,0.05186886833519164,0.07344132650502354,0.005078335808172773,0.05378413732134883,0.044491254234731735
HALLMARK_HEDGEHOG_SIGNALING,-0.16094241177284013,0.0179130337458454,0.058922087382382506,-0.0045993230177943465,-0.013605781483440979,-0.0023294658277149324,-0.04111272399237573,0.04503382657783941,-0.01728668816213537
HALLMARK_HEME_METABOLISM,-0.007724256839688303,0.010015977245499694,0.029887026430517313,0.05823285474962899,-0.009027899971535719,0.007002688876605918,-0.05554588351266225,0.06505977693593439,0.07200482987001289
HALLMARK_HYPOXIA,0.22994139213243078,0.058535440990213884,-0.021181688648326442,0.18368705750448042,-0.028298814026203066,0.06282020707501149,0.023254982986069463,-0.0028275370437150804,0.10144490008631213
HALLMARK_IL2_STAT5_SIGNALING,-0.02586743304977133,0.00019593412143246083,0.035071091962270644,0.09436786199209901,0.022395661831928277,0.00749931871268588,-0.060696989071622055,0.12049882215484137,0.041046033800299614
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0510093559178001,0.063585340489693,0.04131395615727732,-0.04133617001633421,0.028773989222185995,-0.02987798163106421,0.038994649709046376,0.07464183851354295,0.08170356249464726
HALLMARK_INFLAMMATORY_RESPONSE,-0.04431437824133398,0.016335634942209198,0.00447167056396513,0.022330550393184906,0.02592914895196843,-0.06973213855918851,-0.040170494057528004,0.0710577662419102,0.080284534231236
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.10039679826340012,-0.04690304648909834,0.009578589221755675,-0.11807385820697269,0.06338899212559301,-0.029946198381013353,0.00831488386117372,0.04857657378346408,0.02705949591766829
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.01816177824826066,0.0014599546459452303,0.01425733303987045,0.004631105358733212,-0.014033891040579637,-0.02754828100499011,-0.041102307387721165,0.049573776643928084,0.04945103518179325
