,UKF248,UKF266,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.017119826206825294,0.0446164971613798,0.08786634270998414
HALLMARK_ALLOGRAFT_REJECTION,-0.04865338651067736,0.12010178979501097,0.007098030181621232
HALLMARK_ANDROGEN_RESPONSE,-0.024257372537006487,0.11356887830088219,0.046762348271110164
HALLMARK_ANGIOGENESIS,-0.03758502294988232,0.09616766756460184,-0.029687602821684138
HALLMARK_APICAL_JUNCTION,-0.007100048876557515,0.09457176478466787,0.08869820979928061
HALLMARK_APICAL_SURFACE,-0.0012091311713007273,-0.026465812044442438,0.04386956448193653
HALLMARK_APOPTOSIS,-0.0433983431301252,-0.031019727721556357,-0.07412511438906845
HALLMARK_BILE_ACID_METABOLISM,0.042609247769817137,0.10854001151739157,0.08196974847462207
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07338772609326884,0.10057865164825927,0.06804671146574906
HALLMARK_COAGULATION,-0.047897000869276445,0.10176013062556702,0.001663477533553375
HALLMARK_COMPLEMENT,0.023721877757227675,0.04935565760778678,0.036357347787096476
HALLMARK_DNA_REPAIR,0.0495736559233259,0.11102341077807747,0.09158551178460277
HALLMARK_E2F_TARGETS,0.06875350466290965,0.12017629975499589,0.06888097055391094
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.07456173838954186,0.11686407754439146,-0.08378995728867275
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.026773476489992298,-0.016150205258350935,0.04835568119277352
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07448448780182625,0.0623771148636611,0.05699737928735735
HALLMARK_FATTY_ACID_METABOLISM,0.03876776806957407,-0.023907668598099632,-0.05412630632659542
HALLMARK_G2M_CHECKPOINT,0.05705656304520202,0.13238166391803263,0.06459111516933734
HALLMARK_GLYCOLYSIS,0.021193021800426738,0.04715246159392691,0.0846190381857424
HALLMARK_HEDGEHOG_SIGNALING,0.03939316547589936,-0.08046325231646494,0.066464097248679
HALLMARK_HEME_METABOLISM,0.0005225052121187462,0.08566449840783126,0.08784744155765908
HALLMARK_HYPOXIA,-0.005261845115686794,0.004259215093958434,-0.04890574867379881
HALLMARK_IL2_STAT5_SIGNALING,-0.03713130011525409,0.040827072504222475,0.06253552091854853
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.07019846675674418,0.07852400860247845,0.0395956294769083
HALLMARK_INFLAMMATORY_RESPONSE,-0.004200009408540409,-0.016015503923539814,-0.004438077120720086
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0028667699451981337,0.10325475237578269,0.09468049160690224
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07571472804962588,0.02939522167238903,-0.03649389972232662
HALLMARK_KRAS_SIGNALING_DN,0.08922184207056026,0.0009371415365051176,0.08917296286441644
HALLMARK_KRAS_SIGNALING_UP,-0.02382563670665066,-0.09873012415341767,0.10201664812718735
HALLMARK_MITOTIC_SPINDLE,0.027704943156936123,0.1040337037490679,0.10699520963670402
HALLMARK_MTORC1_SIGNALING,-0.0010801822219039213,0.08694600561570384,-0.014182476627750072
HALLMARK_MYC_TARGETS_V1,0.08047326769849357,0.13655494284570482,0.10485530329687417
HALLMARK_MYC_TARGETS_V2,-0.013299251536907395,0.11562626729297024,0.06142348634923899
HALLMARK_MYOGENESIS,-0.005835374219857663,-0.06215534629912135,0.060662449936023245
HALLMARK_NOTCH_SIGNALING,0.013122358205002866,0.06418829415052896,0.10345150693047038
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09250538896826432,0.06293409734781867,0.0918700724238224
HALLMARK_P53_PATHWAY,-0.0016958553873784035,0.10867520287696382,0.08894783316474923
HALLMARK_PANCREAS_BETA_CELLS,0.05753384233435548,-0.05800375019665026,0.13665943595334717
HALLMARK_PEROXISOME,0.03277479199568529,0.05246788653655465,0.1125444926819654
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03813813273594564,-0.003778147923817724,0.09399201528830177
HALLMARK_PROTEIN_SECRETION,0.01198473963132147,0.028378646813912112,0.08676897716597481
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.01281140536088878,0.012404360444808972,0.08035470807938414
HALLMARK_SPERMATOGENESIS,0.06850865337062007,0.011212019251962711,0.10118889406819803
HALLMARK_TGF_BETA_SIGNALING,0.007454875764232158,0.11375476410885649,0.1164717103030629
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.02167520937030716,0.03274758893040578,0.0019818800922048285
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.020513499823449435,0.1110303127306093,0.06989841213583013
HALLMARK_UV_RESPONSE_DN,-0.01720638353457513,-0.04897461866821091,0.0482977548976687
HALLMARK_UV_RESPONSE_UP,0.03660067892247241,0.05174454835078328,0.07932472947115347
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.015057944325359686,0.12950827737252585,0.09530146189300631
HALLMARK_XENOBIOTIC_METABOLISM,0.016274264743116364,0.055063507631374145,0.036914005845640856
