,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.08843152228973689,0.06340434441009718,0.08454253232969226,0.06785161521469062,0.059287604757250985,-0.002333408829851485,-0.02148944019584297,-0.0017553840510862882,0.16046383066155737,-0.009957667618022697,0.03782448944776448,0.11941018620874463,0.02550913403021367,-0.03243533933903454,0.06697851358956676,0.11204671768152563,0.15429598359484284,0.08671032781225076,0.010730136143761173,-0.04536493758586835,0.12428719078202223
HALLMARK_ALLOGRAFT_REJECTION,-0.021904992093621248,0.01601500178083726,0.0744565295484853,0.061823417942870745,0.05493601687097673,-0.03922611439199609,-0.027272016940686927,0.025681522164026385,0.18579118601520092,-0.054644198004916954,0.052917918867911314,0.04623469728774179,0.061190420049792894,0.0008660734019709011,0.05228054607613072,0.10827240090023116,0.08779605094435997,0.09248608597214686,0.03484857934515987,-0.030919229873447175,0.14101309671246046
HALLMARK_ANDROGEN_RESPONSE,0.051751611226888226,0.02833704550739599,0.128253848115598,0.020559276462123265,-0.020090608385249085,0.09919695621728222,0.0014253447021889422,0.05459129511177772,0.1471045418345395,0.04599349724143744,0.013299721258780494,0.09435452603858963,0.031889434020110324,-0.012579452977066153,0.03674792765417262,0.13893031376018733,0.15483734952475298,0.10039893375449631,0.00490892813824635,-0.04156722664750114,0.06495439011907904
HALLMARK_ANGIOGENESIS,0.007488158214569434,-0.03958351756290818,0.018256294699485212,0.00678009097410302,-0.016821873238090222,0.06231114279874703,0.016910603934415284,0.0318201092047436,0.15768977806259066,0.07109420897602382,0.0023551176817107854,-0.0366669468467721,0.08102678680152298,-0.05968481123645373,-0.08519975181547088,-0.1053575263850441,-0.01750230304338524,-0.0940253566164679,-0.06487449590099484,-0.010510766670676623,-0.11533612572034084
HALLMARK_APICAL_JUNCTION,0.07949937759186308,0.008350992203902837,0.08934852756282409,0.06556452518364815,0.07187786819107775,-0.021432412568665352,0.012982975400697679,0.05712521002406886,0.17742512075927702,0.09744047278856025,0.07311892234991293,0.09159882387066756,0.06160514841275028,0.0048439069431281045,0.10013131915365624,0.16705431362558998,0.15746722185003328,0.07498567984395944,0.018340847271281012,-0.0904630759076578,0.08277603696132545
HALLMARK_APICAL_SURFACE,0.07560186869950794,0.048616599136616354,0.07084832226410757,-0.020467346041331713,0.08379669416299364,-0.04878561162496086,-0.045772864375146737,-0.00881836830142918,-0.04614522441232596,-0.03602953732659545,0.0054326219242193585,0.11705283812227486,0.07682798781860004,0.0014824608790382917,0.07331985709114308,0.11343506830262344,0.10265532212794373,0.09873833509837018,-0.06545421232146524,-0.018696510594371416,0.08220305464937083
HALLMARK_APOPTOSIS,0.02137719213988634,0.057456610269544434,0.04519565959745265,0.041281561599534326,0.06578083723959784,0.09828204581286895,0.052507728664566246,-0.05562416503129575,0.030743261589806663,0.1013703447641274,0.06648205474058573,-0.0434608220012818,-0.02064731557500144,0.10174812175374057,0.08304905329999683,0.024222937845277657,0.007759907710297641,-0.029628315059341277,0.049048783736926,0.03955436997607411,0.047454076736242884
HALLMARK_BILE_ACID_METABOLISM,0.06087611602671418,0.10371184007842493,-0.012151512421558682,0.031360301439946045,0.044151490543462846,-0.030967930784673088,-0.03134246919650484,-0.0008606204312844003,0.16339521635528922,0.07388069154574858,0.02178796327002629,-0.029133820947679422,0.05715332354412252,0.006458871258012822,0.029099160217276307,0.10457437019154885,0.17066795034963636,0.11481612613149261,-0.01062308557941484,-0.06047598429889607,0.1241785220674935
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.025415209344745462,0.0407536226673235,-0.005868231763515596,0.07554554848580795,0.1444968716995017,-0.018966352439261976,0.014313580301827429,0.039277546783418445,0.09712207973006814,0.09906007298348032,0.026652808092559346,0.08323730853182924,0.08534794382011512,0.061995558905133974,0.10483226708423525,0.0639186630593521,0.147738560618783,0.10711298684985096,0.03776051762464939,-0.01950147641040065,0.0958365748999166
HALLMARK_COAGULATION,-0.08445127740139657,0.05893803083720798,0.10463603895135842,0.05648210735582068,0.04827134873699325,-0.03587871177646545,0.07023767358841485,-0.0036784143890100187,0.17654555628973542,0.04160508359931971,0.03273139292412025,0.10041658585844672,0.06511660371434787,-0.04660935398402336,0.07696249598849805,0.12438990521161633,0.12220609227425712,0.06392520938784743,-0.030743120471432742,0.06183385304494409,0.11536959996437804
