,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.043214759004738604,0.04932105142629793,0.025867298547779232,0.02320612374831424,-0.01764486636375972,0.01368142395166879,-0.016573700555844735,0.09691101792575894,0.0023910562162236383,0.013416697111544364,0.06700560718391498,0.045848194021842294,0.04146519850308878,0.05494953054954334,0.02192866911705077,0.05118360853637726,0.027135708193434905,0.0969877508963071,0.07229358070442961
HALLMARK_ALLOGRAFT_REJECTION,-0.01709058359150966,0.03317214432300086,0.0361284260411138,0.026177022149699306,-0.02812495820295322,-0.029241540262288243,0.03241319598821918,0.10678780131811111,0.003940891768518463,0.03143678594901787,0.057611158671036236,0.05930038344345064,-0.08251166140357888,0.05646863045812638,0.029785744443809232,0.013227334515140242,0.08416853395335183,0.09530473291025415,0.01784583291918245
HALLMARK_ANDROGEN_RESPONSE,0.03484610188973072,0.02205688021994767,0.044209994796802383,0.030761858709322833,-0.09760721762299157,0.04273462920549143,0.03992862783991116,0.06018939628296213,0.017702682723632585,-0.00499761178571113,0.024891367459322064,0.062377173392185625,-0.04077174680956488,0.059768884998987,0.03610571088504082,-0.028249610834331546,0.04179231675312422,0.1239738933173728,0.12249317199305595
HALLMARK_ANGIOGENESIS,0.01403325744708995,-0.06490365494039205,0.12110156752334975,0.007941347614902951,-0.019057509841316666,0.0241967777982666,0.017315714591825338,0.14152742266813179,0.023389870133761818,0.05458722853075143,-0.04094385184823518,0.05515964951744696,0.05567466105305157,0.004321090083257825,0.033179357503094836,0.06341050460857639,0.012819635971097249,0.022527653301996783,0.13997573514771353
HALLMARK_APICAL_JUNCTION,0.07079019670516193,0.07763733357461645,0.015110837230900304,0.025981097802284046,-0.0339836908901232,-0.0320999015217514,0.06439578390706743,0.14008031013728608,0.06535594633295966,0.004063401840941659,0.07301947743796981,0.03377599361145607,-0.008948378786680021,0.03587007682821754,0.03891525176169869,0.052118004703118274,-0.015198175494459159,0.13003153470436554,0.14094012870643316
HALLMARK_APICAL_SURFACE,0.07976495245195774,0.031228553325845943,-0.012923307561566882,-0.036578803537417125,0.022012486995807923,0.03429120764396522,0.04318574379962999,0.04355957127911377,0.05227699523306892,-0.04452173284487045,0.04440804956754096,-0.022898194266662727,0.020217324431592902,0.03746863946873391,0.003383078963789917,0.04973647787132597,0.04454560219875292,0.09082294037733336,0.02409898049480701
HALLMARK_APOPTOSIS,0.03787413402081951,0.05270710796605017,0.0038557360887668747,0.028648412634172633,0.03490528183248202,-0.003933020188176228,-0.031691992331132714,0.04579833638261866,0.09745611101006225,0.030458007347563373,-0.008816978522783786,0.05443214763321136,-0.005271596389646785,0.025984516585280545,0.027382673522986012,3.8439893107459084e-05,-0.029511705571430923,0.04421667599443973,0.07647704957796085
HALLMARK_BILE_ACID_METABOLISM,-0.0021581511959633047,-0.0005179377137623435,-0.016247636284080512,0.02022619445756618,-0.022861662764656992,-0.026755391697574977,0.03309337942597641,0.09657443997184303,0.09150268548534532,0.0012294869855219053,0.029929347062502762,0.03075672302776172,0.05022315303300661,0.017344967951755413,0.0281850028943447,-0.025438767622932155,0.014810089924597501,0.022118491058146658,0.05291958831080026
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07604200095664715,0.018247197182306173,0.006286557342324288,-0.00506196115635252,0.030551938472497923,0.06580893278795746,0.004614304188994708,0.013817454691489605,0.04737964447146676,0.0004150792015296443,0.07014066754806617,0.001987402712012326,0.0374300673885611,0.012959109744308401,0.025102595067225328,-0.006722131923916773,-0.0008112672118323193,0.03283500036583614,0.07255650999654265
HALLMARK_COAGULATION,-0.006090975839081014,0.05009557481586861,0.03683295435494532,0.01154085479459605,0.03975359717403981,-0.011207137288102758,-0.023680195361348345,0.11439428040200879,0.049806146770290306,-0.02041197752203,0.03552853928218424,0.017692346913569537,0.057629957514055245,0.07766824030396334,0.06115784191355093,0.08581597537224596,0.003729859144081623,0.11175214821962577,0.10802990253734297
HALLMARK_COMPLEMENT,0.014054686871419355,0.07914073683312264,0.036153199022443,0.02034563884401306,-0.04640086207068472,0.0010014408387323986,0.020517837294056623,0.15792097982145847,0.08136910067702616,0.012404885295246075,0.03923650618900848,0.06246721940189551,0.06480008912136728,-0.0037770867246794573,0.06297848703165505,0.08231195695934095,0.0546480137883604,0.06683484459189339,0.07172781408976316
HALLMARK_DNA_REPAIR,0.06788742894620292,0.0337817993953683,-0.030888322011590492,0.04181483789335623,-0.06196564405977967,0.021078427333146656,0.05579401719011005,0.1211465565199353,0.04024066533070982,0.030820336978570416,0.056964722383780544,0.08259245946993783,-0.02175338221051842,0.04996170352487367,0.03200089147846092,0.012715156606777595,0.023183679481187817,0.06701114142775845,0.09027722038674912
HALLMARK_E2F_TARGETS,0.03469890226936543,-0.0009311917708944538,-0.005040145525856522,0.03626936890272998,-0.024472488849973256,-0.001208414203042784,0.01808286135357084,0.08919937655309018,0.004718984560559355,0.03722350654498763,0.07273391621370608,0.02406035820367555,0.025233443183512002,0.059817586292524844,0.030517419493809487,0.014984709696518923,-0.01205435230543751,0.03367235154622582,0.09550596575505398
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.059142759848692446,0.07818285941084203,0.05289589070303569,0.013573078535991488,-0.08159189842583905,0.041913378048522305,0.0297098759399594,0.1556238188670152,0.04578145932991563,0.022739517911191626,-0.031388103531102045,0.04958890942282814,-0.051033579379290615,0.08408000563759875,0.06492600640205504,0.08578803711590907,-0.0059516059861912845,0.10666941458409265,0.13653266286090918
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.016272603107364444,-0.0030960226561090676,0.020503668705082585,-0.02583770565990436,-0.04615817831436481,0.003578256263890091,0.011143509406508111,0.09024782264248699,0.029873592808059814,0.012307598182195375,-0.06143640543937459,-0.01059484290949119,0.10574735862656118,0.05430934406238769,0.053645090931510174,0.0008997340479332894,0.031155995537532895,0.08022194372722292,0.05269611861660676
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06579246682897036,0.023780205519675794,-0.03091750576244103,0.0035293538421892366,-0.01356162629096344,-0.03295790767875675,0.05287482747261301,0.02256523858418078,0.03443931068112472,-0.016987573450212196,0.06250709489107081,0.03560155520313023,0.00665249751807753,0.01977096506469282,0.010019835936770312,0.04418930412806827,0.02447866438437174,0.06004603268785426,0.032622928758124545
HALLMARK_FATTY_ACID_METABOLISM,0.005546052717782258,0.017087916305773405,0.02892572817736842,0.00874795483569278,-0.01382977815184402,0.03628621975660161,0.018860964117108,0.08518242729925099,0.014870577894697461,0.0227754368322508,-0.04660345703438449,0.06130396815305344,0.021001052870328666,0.015315344001080663,0.06064926099736027,-0.008759347096035229,-0.049460468909370454,0.0005851893765788197,0.03291638842037939
HALLMARK_G2M_CHECKPOINT,0.0380945808337406,0.03788680264557817,-0.0019297598794358378,-0.0036401957191467805,-0.06197438897188774,0.053085620694095635,0.030463555531133897,0.09772674788082154,0.06581979606899033,0.014608766950247248,0.0686574689896727,0.027840178607884722,0.02540910465968709,0.043713164969503344,0.061442099141435204,0.008045658036287253,0.01453629592906067,0.024926908488579883,0.11226164443256886
