,UKF248,UKF259,UKF266,UKF269,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.002373590201218522,-0.05653418354527288,-0.03430022383477977,0.032768967854640015,0.0876960348444609,-0.018727891042594706,0.07010044067840564,0.06727584433462515,0.058778643222484245,0.08610963052682716,0.05493930334276152
HALLMARK_ALLOGRAFT_REJECTION,-0.025026712572855964,-0.08425876115715224,-0.004113431476416439,0.035096675588354026,0.06143762902992431,-0.06750116268253463,0.041019829801486954,-0.017600604078804278,0.10382241088867447,0.07510614985677856,-0.0917163877543799
HALLMARK_ANDROGEN_RESPONSE,-0.038525919725145706,0.014705043776412281,0.002658172947403216,0.02412033540745806,0.09521473623175626,-0.008840370140613427,0.06271893239794736,0.015912556209017634,0.07391894406096382,0.11872558028344322,0.07542830260414755
HALLMARK_ANGIOGENESIS,-0.04935831912087192,0.04827351230444536,-0.03900420967975115,0.028132910740115154,0.12852209438569476,-0.08183306165459425,0.035323624842533125,-0.045958090107089865,0.07378486327993812,0.01638451262624838,0.023326991016285336
HALLMARK_APICAL_JUNCTION,-0.004714974111769461,-0.026761432099381297,-0.043458967690716076,0.04350516438725709,0.06471183649001262,-0.014152801736124706,0.06507008376341535,0.0685165565252501,0.0736948039009388,0.15341189156475782,0.06385640678548225
HALLMARK_APICAL_SURFACE,-0.0038152582972155627,-0.056976564274802556,0.014683987599553649,0.03831921175291867,0.006876220520827092,0.011019802725642248,0.07647964927598383,0.0728014845810501,0.050348110628191216,0.1569666603570402,0.0011656865437099857
HALLMARK_APOPTOSIS,-0.003945565461694112,-0.010234810764606937,-0.04523904818284514,0.014711253044537085,0.009108037864758542,-0.014398001219383512,0.05243144707918513,0.019004486307538135,0.06027068658211752,0.05409250337732482,0.024450580896530027
HALLMARK_BILE_ACID_METABOLISM,-0.01509523118634476,-0.05799738011609488,-0.030210820020542394,0.05104916620658612,0.000306638595359857,-0.03671567317725582,0.00947129433274173,0.007608640649150882,0.05256482622149154,0.06399230755895086,0.03308195490590951
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02092490247486091,-0.027123496438615276,-0.06561401453596527,-0.010775624016701008,0.09806967851753196,-0.01662231507909877,0.014783524751625062,0.07548008283803928,-0.05898262520466358,0.10386775616834171,0.026985463315044075
HALLMARK_COAGULATION,0.018072210045832118,-0.08508817969451536,-0.0425087289602847,0.0337745666894659,-0.0055265126540604125,-0.05005611685256189,0.09490723070303024,-0.022494804097694953,0.08667570631387508,0.1382363181062192,0.012718765417384334
HALLMARK_COMPLEMENT,-0.02801941187633202,0.00534070775154749,-0.0005094362435884153,0.050062556252505115,0.10306497857357691,-0.011537999137802,0.04785722179528482,0.011451168042508867,0.059382608680935596,0.10781467011453098,0.026070248127761497
HALLMARK_DNA_REPAIR,-0.031136754689736337,0.00848995492057914,-0.012321024420289171,0.035784872986825485,0.10337139078385345,-0.008399853841160614,0.05388585173017734,0.06679972710574662,0.034100624332313936,0.0805075051311857,0.06508066542583295
HALLMARK_E2F_TARGETS,-0.018956807327120743,-0.003857131644475843,-0.022387023026938686,0.013959751645062192,0.025544840031905162,-0.08424803527393307,0.04938863563662052,0.045195856816947655,0.03227344842663839,0.06637024060031323,0.015025015545340243
