,MGH258,UKF243,UKF259,UKF260,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.08475305626465753,0.09200450319610717,-0.028151561596579406,0.088108139407399,0.07781351069615194,0.023295858135928774,0.0914809878528535,0.08941886879463966,0.026565630900711394,0.1080878457464304,0.13078632098320114,0.23894374775009067,0.11587249715188154,0.12147171602326397,0.18554444652175553,0.08921761066182574,0.07120863594513727
HALLMARK_ALLOGRAFT_REJECTION,-0.0835844288969302,0.02952184364518578,0.004377072709164423,0.00990503122417738,0.11458625901118953,0.04676820289035533,0.14460996943641424,0.005829689872993616,0.017276439920037384,0.13419721855278635,0.11494590398238991,0.1675619926312649,0.08933048994644018,0.04588082936164483,0.1390439763433321,0.06106514548602063,-0.03307428575094215
HALLMARK_ANDROGEN_RESPONSE,0.07811216918162783,0.0662114162920682,0.010501095653509823,0.09460056533640349,0.08800764750131532,0.02016237988697654,-0.006891384809268115,0.0033692115057544396,0.04513290636589102,0.10791427745192071,0.10540708213625335,0.2048775185755207,0.07234164438637496,0.012370190217523289,0.05807823480300444,0.05855519989377438,0.12478356458244735
HALLMARK_ANGIOGENESIS,-0.055239257069481996,-0.07658232657668844,0.011196039398192956,-0.14790592549466122,0.09945252495709231,-0.03588264498065041,0.05579577991502198,-0.19392874843482522,0.005083185321425022,-0.07957528664113099,-0.0009985984374324929,-0.1796302033319991,0.1052328855111346,-0.08361617372400439,-0.15866518089777373,-0.0032947028373009626,-0.049491598379977984
HALLMARK_APICAL_JUNCTION,0.11393647082502381,0.07377253193751704,0.04540033292759814,0.07561878315435519,0.1103074100497259,0.022451653068973367,0.12214270130567809,0.06900596490403756,0.0085831219631344,0.1174745165966031,0.07926556283098547,0.22929016502263525,0.10395527855814633,0.08252688700847118,0.14428450639146592,0.022980917695097552,0.09581835312763211
HALLMARK_APICAL_SURFACE,0.0345097074834586,0.09448292674860173,-0.023473556211407388,0.06328297487450427,-0.020790959034383865,-0.05437389129349355,0.08548037828894328,0.07681750679038467,0.07557916875203789,0.15562034074225342,0.10114008855326802,0.1889618126389366,0.11122201455407509,-0.019893998196154082,0.07815499168535867,0.0436503122444824,0.0078023622880445415
HALLMARK_APOPTOSIS,0.02360672901892961,0.06293165483397999,-0.006668678651827839,-0.02214407919194586,0.05189731253118047,0.020486478705857944,-0.021346872083285142,0.0019106878031668344,-0.06499626920105142,0.05289097101974118,-0.08684745064408864,-0.13254140702488193,0.04936280458158888,0.011354528064428566,0.09611231367026414,0.0039003056456918274,-0.04592029340723708
HALLMARK_BILE_ACID_METABOLISM,0.0645598116699272,0.06538911946886893,0.028385598742235348,0.006308183017297458,0.12383021005438953,0.031164473050897923,0.11933402898138866,0.17320772733340578,-0.003918578228090049,0.1277364265721872,0.09656467262761767,0.212170418040551,0.06087649207802575,0.09668120079889357,0.20494364445943328,0.16971101027608182,-0.0017065129910285553
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10067806454289382,0.050973302123650664,0.059226555373198056,0.03808139767615474,0.07499437610964314,-0.049241806589359643,0.08399399120453269,0.19030957576775184,0.022611897489394923,0.16522209316414685,0.11048779002811279,0.24036781052133438,0.12345202497473698,0.07653230832391936,0.1493865973567074,0.08786485134297893,0.01426741768736029
HALLMARK_COAGULATION,-0.06513248503229914,0.08751032009632972,0.05357857847579691,0.02087916501623666,0.08940799686831406,0.0221844104366159,0.09006842561207964,-0.009954092540310083,-0.04813882931665982,0.08898904880227902,0.0770555149637303,0.1914324033334339,0.061479842019967354,0.0726224203204791,0.08562028317065663,-0.001882980795513078,-0.05533808297539236
HALLMARK_COMPLEMENT,-0.0212875791590635,0.08280215351402048,-0.0006173584705663461,0.020722707995186225,0.09774242381381953,0.05067384289709263,0.05065260381891431,0.0280160215434467,0.07619768382105394,0.1693790762871601,0.018995106248805738,0.1242878538348063,0.0814907403516037,0.07023606038258072,0.13123873682701653,0.06144022512002688,0.13260645071424512
HALLMARK_DNA_REPAIR,0.13421857111633026,0.04858086880821379,0.03499128884952853,0.09354982438547592,0.11256762032125056,-0.004123717733234363,0.09457421806058744,0.14688172254613263,0.07186928946197374,0.1756356688508108,0.09649629299693716,0.2432330913714671,0.10805636296001299,0.10773026619940411,0.2068473997097085,0.11528899824142266,0.11033004917270732
HALLMARK_E2F_TARGETS,0.05740896794748821,0.09219097257879608,0.013966890055358738,0.05179501857239914,0.11014449890699335,-0.005624329960510937,0.08374302930013906,0.10882953523448828,0.10238445557276044,0.18874353884711825,0.051138169711188126,0.10874514777175452,0.08912089728244499,0.030416821376479476,0.18293751343378886,0.10425044115311077,0.046418442788769027
