,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08887404113973281,-0.03239221383280802,0.275444882406707,0.06158050321996284,-0.016214703597739338,-0.05450190029377749,0.042284216368018636,0.07699187495571991,0.21280821059670776,0.03205311465657981,0.005824033155929501,-0.07484467490332938,0.09649583267929635,0.03745982284454652,0.10901947888992335,0.10339851377090542,0.15252973788817653,0.17296810536763832,0.20387102151910935,0.04148065400227276,0.2963553464207736,0.08563191749820172
HALLMARK_ALLOGRAFT_REJECTION,0.003990224049787434,0.04616233692071552,0.23600977404469795,0.04180532312728419,-0.004576534361375138,0.04564412731322697,0.0472021061024145,0.05636561603753091,0.3068631361136004,0.0374077757991173,-0.007327763785635183,0.13583529355520782,0.11765030102164215,0.03084604622075733,0.20421390321513797,0.10570039686986968,0.22021905448504342,0.1113417469623233,0.18336443761122506,0.04701394799016402,0.29833557684170536,0.07057004792619877
HALLMARK_ANDROGEN_RESPONSE,0.05953366506299792,0.021699114953488433,0.2882500079605146,0.06705919336153535,0.05889228649723013,0.09600716177039598,0.06145179347331801,0.13164899012968664,0.20029391755326653,0.0336562037800908,0.05555201296943671,0.09867091763800817,0.10033445820318619,0.05456445613616889,0.11319908327052308,0.12185909036132332,0.20027548932621475,0.2014319212428891,0.04728026534861124,0.09290305970748086,0.27696512151601654,0.13172870688816007
HALLMARK_ANGIOGENESIS,0.011263645120178682,0.11562069871749538,-0.03517060436203247,-0.015771664526597413,-0.06734377747309592,-0.03542501905679102,-0.03627222245372494,0.10526493534434157,0.2730330815122998,0.036946311867854235,-0.002854025122668031,0.0908952041176729,-0.05649536402464983,-0.05616675754396957,0.09982457614827475,-0.09464676165840384,0.13883836707929217,0.09952922452551391,0.1541754301433914,0.012940174741612244,-0.07048127420919341,0.10217735064631571
HALLMARK_APICAL_JUNCTION,0.10383223403755741,0.08520499552325332,0.42717185739447494,0.06398420461704772,-0.04002387217942563,-0.0034460580979759443,0.10261250930983888,0.1315818846803862,0.3162369167831384,0.11463416337641419,-0.022513445842739673,0.03522634143991236,0.12517651445336647,0.023720832546760596,0.13483865517683316,0.12060388229853858,0.16318491011732308,0.1956549145330548,0.2913497458431293,0.06082334943276161,0.38694632063208917,0.14398261030652343
HALLMARK_APICAL_SURFACE,0.010306438900474144,-0.053820092876864685,0.3094446400215662,0.022619017147326486,-0.04419638284026915,-0.027746416374832997,0.051685172140301494,0.0328175757702392,-0.05960045828771125,-0.06467394243604592,-0.03754015699507167,-0.07960389629401407,0.13575657884735184,0.030698341388511748,0.08607065692159147,0.02193288178188668,0.0872615673088021,0.15840242765951343,0.13258950159417418,-0.04017849461836178,0.3145095786333336,0.059360938169366856
HALLMARK_APOPTOSIS,0.037284441748131156,0.02427991773098396,0.16827348728314845,-0.011321064221106056,0.034362866046020075,0.02547359723109085,0.055726605207338284,0.02456348252973068,0.11299506093481436,0.033606249242318476,0.005994507898685333,0.09326338576672283,-0.029715474341127153,0.06213453712635241,-0.05998224587724329,-0.011231401563725665,0.18122219687652052,0.11953179672156132,0.11276737959954543,0.04673860489361153,0.1637590229479091,0.06895808981297226
HALLMARK_BILE_ACID_METABOLISM,0.07288678663131892,-0.08011678586021465,0.11104696917529018,0.05547514286813518,-0.08887561047168858,-0.062067896235461266,-5.250410457933335e-05,0.08214548949012282,0.22511362604014415,0.0829058834697822,0.013150955671402217,0.027361149375399917,0.04939062746262621,-0.012641727931728814,0.03060155206095275,0.06042902377067989,0.06590107348479288,0.09270951539423265,-0.024982383252900937,0.03594352696315564,0.19790057646984927,0.016146937092081894
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08595162859590129,-0.05352308969059187,-0.009230786973187279,0.05977830549623846,-0.04282007781402266,-0.053933279709777196,0.02466298415321284,0.11898689542165518,0.09839557241380492,0.0269739173242684,0.011184783996419305,0.08641362477166085,0.11275963914023326,-0.021379925208487163,0.004536211697501715,0.0658250709686937,0.087243123566173,0.1635675579060574,0.005877469699989367,-0.06939301117082962,0.22096904308841123,0.001668957238968325
HALLMARK_COAGULATION,0.022740046117085622,0.024792414546859112,0.4488930654870961,0.03315326184179477,-0.016925404807626335,-0.03905954915979084,0.116359156240284,0.08488587545112634,0.31271277320173485,0.12109651806893248,0.01060551998521673,0.15502436627760977,0.08247920248904449,0.04993985731396731,0.10433504936812557,0.08483801472893447,0.254423146440209,0.20132191739544542,0.2806470790647726,0.10387389299872865,0.34000454797411256,0.17357007678666322
HALLMARK_COMPLEMENT,-0.012209525399711298,0.027989200368002377,0.13095204336859848,0.002993882197217336,0.0034276982964529237,-0.016478490737030494,0.0733961647331527,0.0609226650903091,0.30633779682048706,0.05457010181861944,-0.0014142030842068337,0.14527740114333904,0.04212901885283636,0.002485390984204664,0.055870036601346526,0.11055468568087791,0.1991694217560695,0.1885676438106723,0.21434337882819884,-0.002893101477221959,0.22162723532286757,0.0435937770881926
HALLMARK_DNA_REPAIR,0.09669111305229561,0.019831934072840274,0.2358244547884729,0.07773446180241908,-0.03187623888396907,0.07080263137611031,0.060705409572476596,0.11835172772348054,0.25721722231460237,0.060825814483391284,0.021251875892276333,-0.020249755577227652,0.10255654214158542,-0.0210936197665091,0.11931478131915661,0.11194477339898269,0.1797009408494693,0.15832702396052298,0.15692528263373143,0.02906685796037968,0.2730677062886035,0.0677782860070073
HALLMARK_E2F_TARGETS,0.07090653365330174,-0.07621278488103125,0.23590626849633273,0.06961626440288038,-0.08595946193092524,0.022318094905263552,-0.03910778889841822,0.10983082877161571,0.23281997884192263,0.08113647093935732,-0.02577737362606224,-0.08413983133488515,0.11607596433210578,0.05020019754117428,0.033676786079729654,0.07629335063289272,0.1702303151175534,0.12876475297113799,0.16841064118458726,0.0005317373617915374,0.2091893652850929,0.05387159477124541
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10728368312288963,0.22258753487703287,0.37610709459936403,0.028745023816882608,0.16371262885182894,0.10036068484543997,0.08291276176057163,0.11675622492378872,0.34107543379774286,0.08090884674249686,0.02672274079692655,0.15246486446459678,-0.011569274080996787,-0.01537376018497721,0.15224256351826607,0.11663281981364053,0.2751104334174219,0.19721179945396877,0.32808908319671626,0.11265660267079684,0.2686978150080715,0.19693772240244484
