,MGH258,UKF243,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08328322161689014,-0.011889222864144549,-0.0007502811709766094,0.018560027506716273,0.07027549771667886,-0.014333031198149968
HALLMARK_ALLOGRAFT_REJECTION,-0.007998364242764674,0.002818930957641317,0.00117557703743797,0.08597361751609617,0.043477040020546816,0.026033513949148563
HALLMARK_ANDROGEN_RESPONSE,0.10466863634816756,-0.03144043417028076,0.12194298636139772,0.009358162499967052,0.11642161054170189,-0.007981546063590682
HALLMARK_ANGIOGENESIS,-0.022022991806507037,-0.04481323320362581,-0.11703838669756773,-0.02186064352550574,-0.004464901138222956,-0.014991370181728466
HALLMARK_APICAL_JUNCTION,0.05892468505420762,-0.029611334604528645,0.002661832124320681,0.03641064927263859,0.09351963791665063,-0.028429449951384803
HALLMARK_APICAL_SURFACE,0.061320525223543566,-0.023888080220095143,0.043810165863172705,0.014344717708573852,0.03922419879847406,0.02364634495039224
HALLMARK_APOPTOSIS,0.02205690287652477,-0.05106023993795021,0.026082372920778835,-0.01081726436619088,0.024070469272828122,0.06752081386563648
HALLMARK_BILE_ACID_METABOLISM,0.05294027314838458,-0.028269920423464552,0.009303245402917906,0.008956241890947956,0.04184401526385762,-0.06301845250950862
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07792808628376169,0.012159567051411425,-0.05377003438560059,0.04832388062958923,0.05477705880204895,0.0056083288217947495
HALLMARK_COAGULATION,-0.0136001201679927,-0.045278301604826536,0.004024638113899599,0.056726366230168794,0.05167469554735954,-0.0022923718764909086
HALLMARK_COMPLEMENT,-0.01369187026516646,-0.056870925881778105,0.0382469240864776,0.056771922893587776,0.035826450095331225,0.04227477137415414
HALLMARK_DNA_REPAIR,0.0734558036551788,0.005400819900552172,-0.045172768500902905,0.017649303920561864,0.08650018274115182,-0.07652423025696116
HALLMARK_E2F_TARGETS,0.057259764628269934,-0.01585297388083251,0.053855848865759524,0.0201374381507497,0.015531723931161309,0.010845085722629336
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.023153238878812214,-0.03261310695544877,-0.02785696640401143,0.03558337423133093,0.03852826131042703,-0.01150721896055885
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03807904215473003,-0.06140521256774369,-0.02362560661075807,0.03964798056081857,0.11435534555301048,-0.02784397499281667
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06645698030022432,-0.03686081687111703,-0.0007561202740612222,-0.039424688850663164,0.0393870970175446,-0.013702290192809103
HALLMARK_FATTY_ACID_METABOLISM,-0.01624021458277331,-0.003944303972618566,-0.022239865437670186,-0.011847004363088961,0.05308839226759402,-0.0483088953475359
HALLMARK_G2M_CHECKPOINT,0.024078896852871526,-0.0064463701011704105,0.049800097919006095,0.018895087976616876,0.038353281748676527,-0.03922559384591039
HALLMARK_GLYCOLYSIS,0.03735288042820864,0.061550361956651735,-0.0984345539908973,-0.02317751862074824,0.07580914668391535,-0.0520710092153113
HALLMARK_HEDGEHOG_SIGNALING,-0.008739005422182778,-0.0500893792087853,0.05594236955979327,0.02574219638809979,0.06515123919416842,0.0465691845207845
HALLMARK_HEME_METABOLISM,0.08055984643125119,0.007747937431405502,-0.029861289375767,0.020031039952535742,0.1183122122283856,-0.04205202027257888
HALLMARK_HYPOXIA,0.004963385378230636,0.06712108081524698,-0.1752818422020562,-0.026034709496743184,0.02916796921476488,-0.06101725613906442
HALLMARK_IL2_STAT5_SIGNALING,0.02609736522593814,-0.02136731055854524,0.030549330355903893,0.022930994204051994,0.09056410112204852,0.005229685932167285
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03285423033886105,0.015332667504409947,-0.03331047080805915,0.026253814999435958,-0.006604691382197904,-0.04097495398836961
HALLMARK_INFLAMMATORY_RESPONSE,0.06946674533315954,-0.014403950941719597,0.10775617368586006,0.02628372180186028,0.0596509582966584,-0.03212153691120772
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06084907918939067,-0.03758712924024447,-0.0400375823657589,0.04925718887949222,0.01580117553658292,-0.0041095578228994775
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.004337519045899591,-0.06800967004089578,0.08267196783964491,0.021538670540501657,0.020555679303118007,-0.010280284306051005
HALLMARK_KRAS_SIGNALING_DN,0.02226563097111946,-0.04696807966186448,-0.038418582097059575,0.05472514304876632,0.05914350713764581,-0.0263126114425775
HALLMARK_KRAS_SIGNALING_UP,0.09474651668685558,-0.049678297725255234,0.024321011832844956,0.07681911177455587,0.07730033782957044,0.042098673700770015
HALLMARK_MITOTIC_SPINDLE,0.04129323871704944,-0.034035906659770306,-0.03815280123078533,0.02413137057204258,0.1095556280133666,-0.052371631385847404
HALLMARK_MTORC1_SIGNALING,0.029469893170681022,0.05512725440247368,-0.07200235778979552,-0.03790546053134615,0.05647999503430078,-0.04260994090086412
HALLMARK_MYC_TARGETS_V1,0.045056908851080796,0.05305991073822307,0.01835937473424745,0.023676638199838316,0.08663380953763002,-0.03747966318560905
HALLMARK_MYC_TARGETS_V2,0.020823740827703784,0.007057269072081075,0.008872822164842442,0.009262527771118759,0.0686735174717235,-0.0543715775541595
HALLMARK_MYOGENESIS,0.07447680485920415,-0.0784639031808786,-0.025976470182992983,0.06662405787414548,0.050666817984462584,0.04945512493373609
HALLMARK_NOTCH_SIGNALING,0.035042546689902296,-0.004064392141044335,0.07337952913497316,0.061560802704252675,0.11505178715463696,-0.049497825104312526
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08452090532929547,0.01716315169257635,0.023623544042006787,0.05243570469769899,0.059035661598096825,-0.011789904939409328
HALLMARK_P53_PATHWAY,0.00780473180786506,0.08434624667376715,-0.012404056068092249,0.0036955422349128084,0.10062806624171826,-0.08604418901548094
HALLMARK_PANCREAS_BETA_CELLS,0.04017335461112953,-0.03248063732421234,0.11952885131394744,0.07984097255869392,0.046713093810213,0.041411361828379685
HALLMARK_PEROXISOME,0.022650312837078967,-0.012682878637254053,0.08646154574155872,0.001640881593836082,0.05882455775942489,0.07499565705811406
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06302976189182936,-0.010128940368030848,-0.006302469322180698,0.05968957541722362,0.06960304689961319,0.018460550154423484
HALLMARK_PROTEIN_SECRETION,0.06446730200917075,-0.0006097592174120908,0.018773065020199837,0.02185057279153869,0.11445543431043272,-0.02324486482730446
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.014381203083999322,0.027251247925466942,-0.02494859921338444,-0.01006944533022824,0.07324154750060263,0.022971348036659688
HALLMARK_SPERMATOGENESIS,0.07497510794308483,-0.03293959735900666,-0.004746972930809553,0.046061399368926295,0.0588228329570247,-0.03220001281611276
HALLMARK_TGF_BETA_SIGNALING,0.05015016473609357,-0.024508070506021766,0.06201757866589971,0.07304487330860619,0.10334242042074113,0.0031892469327039884
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.006172990882230142,0.0013518767620080195,0.040153652695980646,-0.009455547689231212,0.07047971779750724,-0.06390951303460858
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06384464895612614,0.04490268604461533,0.04072415630755861,0.026212973405988244,0.12948546479361725,-0.0065934382185075194
HALLMARK_UV_RESPONSE_DN,0.025647570841618172,-0.06439513771530561,0.00627927268629481,0.03223592780984116,0.06841322296392709,-0.0006280067727477331
HALLMARK_UV_RESPONSE_UP,0.05228351487797482,-0.02650833789601654,-0.028080755113525434,0.044957313221343984,0.0784203449317069,-0.046220328242553586
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04450402222527563,0.03995625826053898,-0.06756471207114995,-0.02842637473609729,0.11710489304058198,-0.012867844182713325
HALLMARK_XENOBIOTIC_METABOLISM,0.03961159629566573,-0.017484606700794835,0.004715264567541618,0.03354615860427108,0.07002366304596291,-0.032165555873559404
