,UKF243,ZH1019T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0931214065063437,0.044814677918456225,0.11052015174149041,0.05141463975274494
HALLMARK_ALLOGRAFT_REJECTION,-0.08784894460875262,0.08747569395411395,0.0854259875684259,-0.06877366360443199
HALLMARK_ANDROGEN_RESPONSE,0.0464142872843924,-0.0029582214779308707,0.10022559565515968,0.05080737331493836
HALLMARK_ANGIOGENESIS,0.05270392978712762,-0.07999658000385876,0.011770080811253792,0.07861736766810709
HALLMARK_APICAL_JUNCTION,0.1332890814170281,0.018152777211701908,0.10529385513593519,0.06353419664452749
HALLMARK_APICAL_SURFACE,-0.029214301027844242,-0.05087680375631037,0.10232132598825962,-0.04058148114761795
HALLMARK_APOPTOSIS,0.11568039575184673,0.02203572892007903,0.07858815246539766,0.03948801221261126
HALLMARK_BILE_ACID_METABOLISM,0.027986974005709573,-0.00625199323915398,0.04669747286882955,0.0410133135206195
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05731147490460209,0.05399728801755227,0.07274510474259602,0.055033749705546274
HALLMARK_COAGULATION,0.15316449098924473,0.027407776016481377,0.09077176754609607,0.08146083128819007
HALLMARK_COMPLEMENT,0.04691137097874193,0.06746631040523164,0.09999036544081567,0.09481679776197793
HALLMARK_DNA_REPAIR,0.049055317661960966,0.021727403936000055,0.0994174285890276,0.06229394593363103
HALLMARK_E2F_TARGETS,0.029233236065480322,-0.03127561615428395,0.0850455705076423,0.04983400423939667
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1737629892676896,0.04346339760685301,0.08065880564516374,0.08010382714308673
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07416555502099088,0.009079068309458909,0.04388212694868233,0.03918856455789305
HALLMARK_ESTROGEN_RESPONSE_LATE,0.031604336417928265,-0.017767609585349096,0.09183542981179679,0.04651269405480903
HALLMARK_FATTY_ACID_METABOLISM,0.04485577296395704,0.012548795038181652,0.08559060009106056,0.09984069212647148
HALLMARK_G2M_CHECKPOINT,0.057068609561773904,0.03122810341862324,0.10105748803273559,0.07303869947997173
HALLMARK_GLYCOLYSIS,0.042116064906123685,0.010540705912569722,0.0886858210471066,0.04243370220185532
HALLMARK_HEDGEHOG_SIGNALING,0.10055642956925033,0.0020013225680995993,0.1206250794223843,-0.02141153639721247
HALLMARK_HEME_METABOLISM,0.06939338237314506,0.026106529074982888,0.09662776280205007,0.031881106404568677
HALLMARK_HYPOXIA,0.017185574613748252,-0.045918116236547284,0.019086572978544873,0.07668479188587589
HALLMARK_IL2_STAT5_SIGNALING,0.11083523884066483,0.04214569312493122,0.09619780024972334,0.07489008308369043
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.14611891174179564,0.00463791843262798,0.06603092816077186,0.08433089746950749
HALLMARK_INFLAMMATORY_RESPONSE,0.1517964267287573,0.005034747052306739,0.05989774696447726,0.10921065245782013
