,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.024775466433567015,0.09229731607747071,0.03786148459609684,0.04087423334752386,0.058423758726893815,-0.05869082913814291,0.09615885618315531,0.010150897009725216,0.02074461740216461,-0.033092758075052846,0.05725569180352607,0.07656158101681221,0.09647965404090207,0.05304525982957804,0.0352016799857497,0.027715071197274753
HALLMARK_ALLOGRAFT_REJECTION,0.06018261985053349,0.04867112804586986,0.04370137891139473,0.06756445907975457,0.02214858757735755,0.009604269783407645,0.15226715664182666,0.0602346004676958,0.06377483005325674,0.06930915487940649,0.0248357400121287,0.08364028941276694,0.028649204233005612,0.0615457152788335,-0.0388826497817535,0.02347543069340811
HALLMARK_ANDROGEN_RESPONSE,0.007244009931050232,0.06283150129590016,0.0629669213567243,0.0002843364899507186,0.007296758110662675,-0.02230968086691698,0.10291294170257144,0.10088057116103236,0.07314234885230268,-0.0185549850564782,0.11157097640209093,-0.04976627626624314,0.10290737618558912,0.0347181282423819,-0.03928282141160816,0.025899108878709203
HALLMARK_ANGIOGENESIS,-0.04211342117407491,-0.010608169738883007,-0.03227017957381513,-0.026825152865339458,-0.06278438410282902,-0.03838534618238396,0.17697747879833167,0.0448013946367854,-0.030157567389453202,0.07314358408633655,-0.049469499022520506,-0.004696934168858856,0.018444003683865184,-0.06275600849567989,-0.053982757167145734,-0.03140948806317609
HALLMARK_APICAL_JUNCTION,0.016451420190862258,0.13721420734099965,0.07932803848076109,0.010430946180313948,0.1006593130421595,-0.04353218031479013,0.1349661633214134,0.06895243151557169,0.013080851431770617,-0.0012089305280315844,0.08720393822617528,0.04441661304212575,0.11212737496878779,0.029670121171484355,-0.002690360408806728,0.014549866235386308
HALLMARK_APICAL_SURFACE,-0.028186746104559665,0.11808068572196449,0.012754544485853413,0.053829977927954416,0.046131065875546065,-0.0029770880049451807,-0.05985822294314808,-0.005560762982101014,-0.00453490742673365,-0.059812103940458536,0.034844744530801844,0.013105192707403594,0.0807564263342823,0.021643711713918153,0.04999032138733738,-0.00950463305355838
HALLMARK_APOPTOSIS,-0.012689387948166013,0.029158232657027994,0.035938824651690474,-0.018333381970716812,-0.030062911454550065,-0.011567703187583777,0.030863364987298927,0.07162308033386161,0.025421285294672677,0.011888394017614929,0.04343147374183765,0.06503367201406621,-0.06502356862963944,-0.011265754432766414,-0.03222894391364418,0.033429817469687824
HALLMARK_BILE_ACID_METABOLISM,0.00939915249243752,-0.02520903413225475,0.009507595363433258,0.02795066448746249,0.07072108342120728,0.03168075128918462,0.13952774237901477,0.05043100062993403,-0.022071490535577814,-0.05649716981496807,0.05227212943389223,-0.050420824141579,0.10477902277949569,0.009698164886187082,0.011143698300445438,0.019971782579860396
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02703382979012599,-0.010441747925090446,0.05986487654060909,0.039074228111760936,0.04996614410042545,-0.06232737326662006,0.09424758268814629,0.02092484332389539,0.08063037018311825,-0.07940557061444288,0.020173370487346357,0.02131806743271991,0.12965499403958197,0.08514550003511064,0.04498144415206436,0.03117394911350724
HALLMARK_COAGULATION,0.07839093329912881,0.12299650747047283,0.048450386529427,0.04540123822696403,0.039597511836866335,-0.012149931111357239,0.17510318313980577,0.018603853253378412,-0.07673888319192057,0.037587994045716014,0.030920890150767082,0.061750628434932495,0.05266555139023748,0.0250324603790355,0.00770952058278858,0.024429730663534398
HALLMARK_COMPLEMENT,0.038452277769240324,0.0733350011285119,0.0287928069878037,0.051869697971629006,0.01499472456439799,0.030857172335641298,0.15382978893293248,0.0865498485395773,0.06434633958276757,0.05799723821011854,0.07015766537934928,0.04551086800511261,0.04739706020041833,0.08044821177300629,-0.00640725774220977,0.03871133450389441
HALLMARK_DNA_REPAIR,0.035256097925016626,0.06998702590612654,0.09158624477998978,-0.008959216466598844,0.09097984017901826,-0.040130866530298764,0.13802429608973069,0.0844799734855724,0.04008679200270468,-0.028461003341155075,0.1313370599710445,0.058398315679869084,0.12755611395355612,0.054330066695268436,-6.51030713491744e-06,0.005490641044720708
HALLMARK_E2F_TARGETS,0.01284999939561459,0.042242088447229306,0.05722993976922252,0.08525375072224686,0.017721990597812185,-0.029870652466990045,0.14628533684709108,0.03551878019263496,0.03513588858347153,-0.03872990507418272,0.06707886490721182,0.020867938799383798,0.12739387497095708,-0.016815621813304395,-0.01858744744686643,-0.007368487314245613
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05377614379369572,0.10971676868849572,0.05018069722022844,-0.01876901627223092,0.03901813160198975,-0.054480584748311515,0.16364086467142652,0.044837799996136136,-0.0827023103853264,0.07561982324525393,-0.00848618337963981,0.05687665266660913,0.020959754514332792,0.026222258905534927,-0.06656975895296126,0.00199621214174422
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.023524588901590267,0.040821162390378744,0.023390165244360234,-0.008677939877499487,-0.04605043092407563,0.004938066662783437,0.09893240963789084,-0.03596493285699448,-0.11018660054938086,0.0077386075912560396,0.02246406506243347,0.08103278347937785,0.13613749836487188,0.039307207742792415,-0.02734204739970365,0.04468008547209856
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06502748083927182,0.055262843357656424,0.014065626474865946,0.03082051917457316,0.08944822582361557,0.02611019989342278,-0.02706215895257064,0.03126325578276927,0.05998977684491329,-0.005576428618901719,-0.007088607439972296,0.04168255243432242,0.11879047366555273,0.024607823208398924,-0.023065251258014917,0.01451777720477692
HALLMARK_FATTY_ACID_METABOLISM,0.037476799326106446,-0.0420471737073145,0.059157953710868454,0.014785072607263488,-0.044074813785833444,-0.038069851951078086,0.08202272750782207,0.028477875613062385,-0.05018833700759903,-0.039631904737452685,-0.053262590259281296,0.03547751572931255,0.10353417003802985,0.0653396675299927,-0.005778641263206568,0.017591198263766795
HALLMARK_G2M_CHECKPOINT,0.0062403494458597416,0.05079587920060857,0.06925786740340653,0.011364935519646149,0.07809358836833115,-0.0340838647422243,0.12864676250293522,0.09405398402299942,0.05649442350881029,-0.015375647531945855,0.09609670109550172,0.04055699616452054,0.1024302174415953,-0.04571667222169527,-0.037848477732559165,-0.04317632649214017
HALLMARK_GLYCOLYSIS,-0.0017857575662852947,-0.017364725229747486,0.06759401427690873,-0.05947581606173153,-0.030604550894471505,-0.022275201928241548,0.12370049015167464,-0.022574496904430884,0.010745064004390738,-0.016066065197601245,0.037945273170343206,0.02508980156441032,0.14439835349308155,0.046800157294888525,-0.011673764656593373,0.013895365251086988
HALLMARK_HEDGEHOG_SIGNALING,-0.0034060792372088556,-0.02208520451543155,0.04134331825497724,-0.002851131153479791,-0.0037052440268888747,0.015491219952911223,-0.048629069072579155,-0.04141386499023213,-0.016031609997074044,-0.048101602000315005,-0.0580724990937983,0.025232036228039757,0.11891772333624911,-0.016288347019854356,-0.012511174215183172,0.0012293449003524812
HALLMARK_HEME_METABOLISM,0.010811123071742096,0.07653076104802595,0.039061112162658514,0.03517129709748212,0.06791643519665726,-0.04866855442325311,0.14191673262159843,-0.011879483540438267,-0.036042792577152816,-0.0474584286841462,0.022287440326750712,0.06009861909411317,0.12135852578747047,0.03947154432724565,0.008400235971899974,0.023551782627142775
HALLMARK_HYPOXIA,-0.0337135546345914,-0.09318402327078786,-0.020925874269917585,-0.040277822644402335,-0.030493515297899683,-0.04195405271008754,-0.04609394743268818,0.037437178970612994,-0.0433440504973656,0.024107763893887805,-0.06902707303339163,0.014165491472978662,0.04170721671141144,0.058086224895508444,-0.04606068946522085,0.016609335705334776
HALLMARK_IL2_STAT5_SIGNALING,0.05640793504960615,0.05086281078556086,0.05319649888632442,-0.016101424213100856,0.009441262514260182,-0.07234401732041847,0.15997748758180033,0.029204774208048644,-0.029179185831296937,0.022353399564416787,0.06518586653848667,0.0033927961696882587,0.09806762890874848,0.05444591007948164,-0.0038369073001720965,0.019343166667716474
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.028589369940450363,0.07339885874881823,0.04648425224100291,-0.007222074661812509,0.01821547183406741,-0.01166446611384903,0.13397337475340967,0.05183703003906961,-0.03320829360193108,0.0323671432576343,0.09787754169592526,-0.018761312446650392,0.04974327935097687,-0.01693131036950845,-0.06985976017108123,-0.0029596944931211573
HALLMARK_INFLAMMATORY_RESPONSE,-0.00015029295880770232,0.052791067915796006,0.07534567741456025,-0.032658234691419624,-0.05196523854992381,0.0062082815502933625,0.07477510190947737,0.01302689880587014,0.007801028180939927,-0.012475972184942506,0.06797951260528999,0.048426495260718044,0.06841634329099987,-0.02428789515256008,0.015878301346957637,0.02812764156272053
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.04409548561043768,0.07810303521129955,0.03999526862918483,0.03908540971772885,0.11444502587858804,-0.04335512884587434,0.15694328655879375,0.05261338655068633,0.047272393612248734,-0.05427413588162826,0.059887073937381935,0.032389276581205176,0.09403656693806227,0.03558971783783356,-0.011890947387092768,0.0207549485776731
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02055893275395245,0.1240417518052681,0.05872702329908466,-0.004736048075445335,-0.022294156081086737,0.06177061738111721,0.1243181930293479,0.08746429719097296,0.07243934310393094,0.04379222434931005,0.07989663425475164,0.06314008963079613,-0.002961580172344254,0.0375536190377233,0.009072480184985077,0.04218879340638128
HALLMARK_KRAS_SIGNALING_DN,0.0014873684200489097,-0.06182226323965313,0.07327355484881877,0.038774398322761534,0.055562683785895704,-0.020327660425498252,-0.011618203810711044,0.013904182217121632,0.08436255912109993,-0.07991374014825987,0.0258138713657816,-0.05081836100566243,0.14268267904409435,0.04263781849048006,0.02059661623094975,0.013495253888380954
HALLMARK_KRAS_SIGNALING_UP,-0.03949229482075359,0.033379956478649504,0.038850259216353336,-0.021096392414782054,0.014042744721580427,-0.005050388643520457,0.01876931218265595,0.038126737810208644,0.03967429503080036,-0.02254512988798265,0.043173322900830584,0.06495569010324989,0.10675410250823236,-0.0031510169307136676,-0.0755430847743051,0.051281457244049165
HALLMARK_MITOTIC_SPINDLE,0.0030180913906308767,0.092291941339592,0.0968560530214576,0.04000625572072902,0.08171705668414726,-0.06405396140266598,0.1463068544964283,0.028122338659369844,0.0004978261715766343,-0.014895701782004991,0.11636739356056879,0.06951721018376936,0.12378072555861405,0.0235776910663186,-0.0052989360525656495,0.000688130906160106
HALLMARK_MTORC1_SIGNALING,0.02378718334802966,-0.03482166469862272,0.07007343386028202,-0.006813017885842472,-0.021144796906377876,-0.018971002408474335,0.11575005259744957,0.038765350916750776,0.021331066169194748,0.010420005577561727,-0.004827230731693881,-0.023244080551401432,0.13008424689380788,0.0366687662877306,-0.00509755344395152,-0.017819612521967128
