,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.04352641482989896,0.09374330807012907,0.212091483937376,-0.050010052361578856,0.3031910295861489,0.09996427777883488,0.48946961824811014,-0.021571828858983663,-0.2703031942884075,0.2002100833210149,0.11021706573793447,0.24629488936704133,0.23306507994324094,0.06071736370723167,0.14593887218252274,0.09561906910755728,0.01287601297008181,0.050223322960664604,-0.09087504630729838,0.3957650574941207,-0.05584995697591755,0.1835248130367662
HALLMARK_ALLOGRAFT_REJECTION,0.12362233059159627,0.15798895344046843,-0.04063912573648875,-0.13130855759853827,0.26548765895360266,0.09408788423280849,0.1958479014807496,-0.5832230094591585,-0.5607739001994061,0.24536460487026104,0.017921478555151023,-0.4750137280187597,-0.10097511841617259,0.12029304837815107,0.045380041243179806,0.02376636031852927,0.021238736349985805,-0.11098098408936487,-0.08946120223213268,0.11512568070896764,0.18274015245352865,-0.006083485534906719
HALLMARK_ANDROGEN_RESPONSE,0.04865180565700794,-0.05072472092434509,0.16570680533227516,-0.008869956785081854,0.026157405492418268,0.022621969378273613,0.04508620269796445,-0.2540552662229003,-0.5204503327969617,0.024883556599194345,0.02774371400538373,-0.1114491378256228,-0.07175659129113966,0.08696421720308285,0.110994556918711,0.10637744406400311,0.039488852862287406,-0.12045451805207479,-0.054000521267324596,0.018345641027771118,-0.1541367180856971,0.09443445201576126
HALLMARK_ANGIOGENESIS,0.17907067909178892,-0.2839326623121227,-0.15602618388846543,0.19080337432097913,0.24122512423792952,-0.08863370370542685,-0.3380975032923734,-0.4997609107822159,-0.6831258253209667,-0.4727239081698914,0.287618508395545,-0.39610989185591305,-0.5207940923694055,0.07734276848391455,-0.22530366047438072,-0.04271211506357077,-0.0039585206476355685,-0.23956854831850957,-0.030821431073077044,-0.5123157106407396,-0.501069920498321,-0.13029288330285002
HALLMARK_APICAL_JUNCTION,-0.06808527580688488,0.035238406045771546,0.20172350906342576,-0.11558702293172406,0.3461643533624009,0.04548228290193095,0.2477897710191016,-0.40220355907276195,-0.5431284375677485,-0.1988048947224619,0.0005836671499055398,0.09170018936911462,-0.2247146849511213,0.0653460083812337,0.15674908297861148,0.10867251582376371,0.007301411118154218,-0.13737992272737956,0.01864894257112241,0.15775707830529515,-0.18699321172944303,0.22861924263897515
HALLMARK_APICAL_SURFACE,-0.012806355731231952,0.3083077921789752,0.3125460729305149,0.06552439326420666,0.18653847687688627,0.07856936834379569,0.4229134231656018,0.4064968244875215,0.42187464414981635,0.3039085625305627,-0.025988284068099235,0.4081436469791345,-0.11822038824972504,0.045253239252990095,0.18269451382574056,0.09838668700141366,0.013971810042881398,-0.017544341799166873,0.00634639306130563,0.029019751839207953,0.05467194165063313,0.119804955033088
HALLMARK_APOPTOSIS,-0.046623304797712414,0.07922546508035186,-0.04748978591220718,-0.010567081138888768,-0.26759219818032265,0.05507799313119919,-0.394157933868094,0.04285861991013244,-0.08451832130793892,-0.33966766345269056,0.035723422182243184,-0.10461616107170636,0.31063385944986505,-0.017595663980502035,-0.025729070490934026,-0.029557363611669683,0.04898213735528007,0.005329717173565703,0.010194451885843921,0.02009687417674531,0.07298851527699819,0.08389418459305062
HALLMARK_BILE_ACID_METABOLISM,-0.10140845155476785,-0.00892297395393067,0.1948446094484062,-0.0535534955704623,0.29629235334294496,-0.015765836102535943,0.4988425783728678,-0.2617037709782876,-0.665787489031257,-0.07886557211339296,0.13517581523086905,-0.020088043478982975,-0.11404954832563484,0.0507266865750593,0.2027142381461619,0.18156619168600396,-0.02279708934987384,0.02208489751822689,-0.04853148536078549,0.5444919532428766,-0.07250781431058145,0.04592509078794384
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06333516513831267,-0.09671967190817668,0.18021246603558136,-0.13309409986736687,0.2119275483640551,0.013400636059547324,0.392394501653413,-0.4856202585895388,-0.42041792523637306,-0.42358076557194185,0.17093213770576804,-0.253414494027214,-0.3917330863755152,0.05814515349499876,0.16874543327885624,0.11150578651576937,0.011525940574538703,0.04803565882336671,-0.07253403268437404,0.3354159156176186,-0.15946739066399207,0.047648360370341106
HALLMARK_COAGULATION,0.19531227624844533,-0.04060179995623987,0.047329945007869065,-0.029885278046571706,0.12987131925607168,0.04342097780661185,-0.018834390889931902,-0.5637051682255089,-0.6645200827520855,-0.08002527037810923,0.1766374361908608,-0.4740327091069067,-0.14988832355645346,0.10161788065283017,0.16424501423987073,0.019716034837854134,0.02575651020553413,0.024157142434751092,-0.11889848301020736,-0.03549269595109949,-0.1503954750441334,-0.1299333735457967
HALLMARK_COMPLEMENT,0.12280418180828591,0.2066328126542092,0.08851000372555291,-0.01337628401729013,0.16488547753696603,-0.04391698480095229,0.09077285812915095,-0.09290035190064813,-0.4461863196669211,-0.21388748735456184,0.06448176265400568,-0.29110807568887875,0.16332472288805258,0.07754808103017549,0.009548191392752805,0.05673785503886513,0.018800140510428283,-0.05506018161045561,-0.05103891904507446,0.2964310751876666,-0.06050830189663915,0.24780461281110777
HALLMARK_DNA_REPAIR,0.007038000284224929,0.03420842938663906,0.30126320861291445,-0.11387277899149958,0.23081953210922024,0.04341005497656308,0.3595441271706176,-0.34361300559053776,-0.3769502531524445,0.019176979668416933,0.18908108972900642,0.31252067727546823,-0.17705780036664642,0.09538229322774633,0.1591725158604228,0.128155379565875,0.050131340437231026,-0.108527703361198,-0.10532845227016642,0.4541706056342167,-0.17928900362285752,0.2674769332289078
HALLMARK_E2F_TARGETS,0.03260638299590959,0.16389887372188106,0.27431726180213356,-0.14000790450012077,0.46721627539708954,0.01857791237174166,0.5010273657751385,-0.5394832481253663,-0.5056070141993662,-0.03440269959629524,0.027711033693561937,0.3828943495365282,-0.18142095375682515,-0.019208350654653993,0.10486180045288547,0.12496430211121581,0.03852464110400466,-0.15202209251837978,0.05716308301964603,0.5021920016674533,-0.11086342693110307,0.15091529207654042
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.00673996436586147,-0.3386073862832067,-0.0996676199454109,0.025275391880996503,-0.2977399775472102,-0.10908426824413799,-0.36772450896187386,-0.6138291665141212,-0.5182505235039232,-0.47438984934730943,0.1926686743706755,-0.35225764536024995,-0.4002204285695617,0.038143377384086415,0.059978584433119674,0.005527294267286982,0.004690317998896785,-0.16150482226879737,-0.10556986093445049,-0.18013620738972885,-0.4429008578473954,0.11382770292274105
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03598392588724298,-0.03389909666245911,0.11250145329766868,-0.045272775200832935,0.20634988256609424,0.06786998101545487,0.18631215520538236,0.12154026037994668,-0.31828682381208406,0.11518590213130558,0.023411551982356876,0.4176091804325151,0.49753996581229876,0.07464090377629462,0.15700667627207582,0.05361579101581239,-0.00992505002665856,0.01688017686863742,0.011650524256928611,0.2766120597187607,-0.2120977455468982,0.24004863182287542
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11039247111950022,0.23385912772411815,0.20322836422131485,0.054794901522127924,0.258894217765428,0.007509157947168202,0.37787822506522345,0.017818617011930223,0.4460309929073102,0.1582681768819995,-0.020525977791927646,-0.10124434883401756,-0.35209018769975525,0.07698487034566213,0.06173151465557867,0.0746329122749266,-0.05167469804590947,-0.1629864231910632,-0.03799691348948648,0.3671923324159393,0.10936193292516305,-0.035354681797780015
HALLMARK_FATTY_ACID_METABOLISM,0.15955158574048242,-0.10099841462962647,0.045519737779276905,0.07253211340469759,-0.31295234556540996,-0.038125898786327966,-0.06969018413625394,0.05559030687795482,-0.49108588790477997,-0.2886033655511295,-0.06778338958508973,0.14413130596099297,0.35163362387893377,-0.025000621383655466,0.015969486841590524,0.011047164338452419,0.00035223694575263167,0.06316166463135077,0.09501808692737734,0.18784905634034094,-0.22332291125884746,0.06363125586077034
HALLMARK_G2M_CHECKPOINT,-0.04202990386027786,-0.07369379634168201,0.22021083736671448,-0.12521632770972468,0.22390695272559263,0.018027824361176975,0.14701657255840997,-0.5115371899422736,-0.5075052180310098,-0.22592876135529646,0.12092449563291313,0.0014057096319373807,-0.35266418425688706,0.029258054623593484,0.1635328741743105,0.07169513812442924,-0.012356363450496805,-0.14366584862138873,-0.0262252990581181,0.31619102926658854,-0.3683302929325434,0.16958861218968768
HALLMARK_GLYCOLYSIS,-0.06478584354109922,-0.11558444357288522,0.21131565621937382,-0.06600072070357357,0.19509694085891416,0.06141318848618148,-0.17884299469728862,0.07601843927463228,-0.3235767144768341,-0.08048450897488892,-0.06226391128658711,0.4572350849894216,-0.09572399585441364,0.06158448500461944,0.10216870889285638,0.05252953239721826,0.05356977319490246,-0.16308970010484922,0.03591096964410868,0.3441696252268941,-0.1739821194420078,0.18022284047630271
