,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.06363534667768472,0.03449151632737322,0.041513266422181845,-0.017972078587167907,0.0864534848857691,0.0008983088099667434,0.10143486362155019,0.04151290843901755,0.010419453623162196,-0.015628359460128183,0.1200212456884692,0.09244527192697174,0.028390473986412087,0.03708416265547578,0.08871336461305254
HALLMARK_ALLOGRAFT_REJECTION,0.04526826694851918,-0.023679913795185425,0.03642267128821875,-0.004360739829795018,0.05117997776534633,0.059415868403989644,0.09272699500208052,0.07137120204455567,-0.039251374355022815,-0.021098092592314478,0.08068722775277157,0.09061080207675148,0.04350167281508591,0.003582316469154639,0.03247972041973682
HALLMARK_ANDROGEN_RESPONSE,0.05573903269143049,0.03090294252204564,0.046625832829180286,0.018770808546104797,0.06587485028561671,0.06689216522384964,0.12746172599261232,0.07312354993104671,0.013065015982781364,0.04449463699480242,0.0773435708323315,0.10712216629860967,-0.0031140628007322365,0.035348056704455386,0.0366984208301426
HALLMARK_ANGIOGENESIS,0.009379230806940416,0.05948547635979457,-0.020429027924574877,0.0838022180276314,-0.09091909070543519,0.07795960645023821,0.13492254483330152,0.0059769522237159405,-0.07844316369050161,0.051220006219266895,0.11019270348138147,-0.04128079626983291,-0.033525090598023444,-0.07400410816407867,-0.08806711060786401
HALLMARK_APICAL_JUNCTION,0.036481667850370166,0.018646439200598733,0.03246765572886906,0.04680876580015609,0.041008146078730046,0.07118381424117871,0.12796826491509228,0.04076321549410032,0.07261087206838757,0.01634672685008919,0.11992568699204097,0.1078692490630548,0.021982229481711114,0.05974154678231225,0.08328326265380247
HALLMARK_APICAL_SURFACE,0.039711628308990825,-0.005603777307002519,-0.011483826945825348,-0.037361996043238394,0.027425457716604363,-0.04489939281359047,-0.05565930197263711,0.014758822009784667,0.08477689182991845,0.012846783422137204,0.11513948912064631,0.10914599963962017,0.07794107468890803,0.07782271352955247,0.07875858098625965
HALLMARK_APOPTOSIS,-0.0717149853827064,0.019993589282330793,-0.010848159098886673,0.039063667982584524,-0.04500043010521558,-0.009600920533213972,0.0058408945116834015,0.02734513091158292,0.028435460769144126,-0.05455877063741632,-0.0033791670139092923,0.013613895728276468,-0.00785742670525463,-0.04266975739808113,0.039835337201251604
HALLMARK_BILE_ACID_METABOLISM,0.009313017264346005,0.032160482479612715,0.07926460014375632,-0.03858733204855433,0.029728109717336124,0.0076740294956739825,0.116743142736137,0.01650373884480901,-0.028064524712033762,-0.003431464103772748,0.07351888635930681,0.08535508594694106,0.024299550934696268,0.047529106431891115,0.09904093958265318
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.028651826129635547,-0.057003406719232846,0.022581538661016115,-0.028945014430681797,0.07739821283437053,0.05416803250837204,0.1002351773403346,0.01628650805791797,-0.009569900273188306,0.06348587374602141,0.14669106419672215,0.10599120659891746,0.08677524678365221,0.04549461818091705,0.12045792746175536
HALLMARK_COAGULATION,-0.02837457522588881,0.034816339340381364,-0.019683426471893903,0.015454305108449641,0.012838823958593702,0.07960006115859443,0.09195618505759556,0.054591146661792975,-0.046342209354800525,-0.007947824530754138,0.039929596263389724,0.1236810037914469,0.031746644141474906,-0.060445558045484814,0.010076418049762484
HALLMARK_COMPLEMENT,0.04335629720889469,0.03410656767041344,0.018904123968010746,0.004250715502025476,0.08103882694032719,0.005380246195844084,0.08094176135432193,0.04701399747811731,0.028558448226095285,-0.021076008278987927,0.15281860895489544,0.08862144660616884,0.05731895231913609,0.04789309777408719,0.06607486341021045
