,UKF248,UKF259,UKF266,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.044464258406490875,-0.001391593879810388,0.04612147803150385,0.024701469699077345,0.013871251818092343,0.048250534283318325,-0.02745827639201822,0.10889942725673245,0.04332737508500114,0.029036774060211337,-0.007892146766748487
HALLMARK_ALLOGRAFT_REJECTION,0.04077099169844399,-0.0059524580851647284,-0.018988323809307376,-0.00030170586172339374,-0.050830749995436054,-0.07838816852501351,-0.12318319898102459,0.06753396979702367,0.03621335128489101,-0.02875525181492421,0.04308606408438707
HALLMARK_ANDROGEN_RESPONSE,0.06909946014416023,0.010863384765125167,-0.01058145302119124,-0.08433510067034936,-0.022409003806415556,-0.02060845027892393,0.03700880886779553,0.071945312297939,0.07764659688491059,-0.0576080935572352,-0.07092753319155247
HALLMARK_ANGIOGENESIS,0.005382369025408246,-0.025838171290112046,0.010791835986932924,-0.09929664572910962,-0.01121276371763856,-0.11596724209090305,-0.02715722946149518,-0.04501305418421971,0.040530440942777274,0.003600875408072611,-0.07374784892977633
HALLMARK_APICAL_JUNCTION,0.03525043343007395,0.03408797041977626,0.02106681628429401,-0.04791652856876385,0.0406918559488991,-0.06139653699458622,0.05054663746290308,0.10185401263327695,0.08643045087627749,-0.03671636175582554,-0.028866602058619618
HALLMARK_APICAL_SURFACE,0.015348799472866721,0.02615985998979429,0.03554661204352213,0.08295814121210499,0.06182084647700963,0.004523234841932583,0.06453596757472167,0.0732379405771573,0.036058216271384655,0.005602437888908898,-0.0015596896434493261
HALLMARK_APOPTOSIS,-0.020051408144853986,0.0248033450502918,-0.040368123743960406,-0.07806315369992181,-0.02113897548009679,0.06448205809541901,-0.0006944550262685849,-0.04067895671261029,0.0676890453385778,-0.03509663932515341,-0.017080414394477897
HALLMARK_BILE_ACID_METABOLISM,0.026878471121193858,0.059778455979335204,-0.007539619940871322,-0.030152204066451086,-0.028943758356153326,0.03078247668740211,0.003941317311887367,0.1352575046234151,-0.0061432416144744225,0.038078874865465406,-0.01263600530738338
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03651702093982975,0.011454873895838769,0.010923887420069129,-0.10718623687362737,-0.0417952412987735,-0.0926388911306943,0.036498518656647314,0.09103245287757074,0.04427179282712744,0.007691930349702803,-0.04915926947085679
HALLMARK_COAGULATION,0.018819337792878425,-0.03945519181598486,-0.011139292158288466,-0.06089024130280119,-0.01866099030377088,-0.07265509894324951,-0.0475182482537638,0.06417528822100682,0.09437222287858203,-0.08789563360028532,-0.05037085172200202
HALLMARK_COMPLEMENT,-0.001563553372692062,-0.038327904273226625,0.0661949486516217,-0.08987385012720812,0.01308561226296106,0.013599151109896537,0.019043666804060878,0.044504814684444415,0.049851221764571844,0.01189544964278923,0.0002093851949153265
HALLMARK_DNA_REPAIR,0.024136181775184166,0.016944668428753175,0.025301315888500542,-0.003520366671671118,0.02101680001925279,-0.01234134532622437,0.014842873108386813,0.10886266918607648,0.06026251235706809,0.018867036346557634,-0.01160695817800701
HALLMARK_E2F_TARGETS,0.01074279999855654,0.03273107916268513,-0.0007541182664713825,-0.06330587193621116,0.01998928115238612,-0.017896330877292234,0.06543770323319055,0.07456312389978403,0.09273409271585938,0.012877343416424557,0.0026783048680521578
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.047880634915142266,-0.006894490977115829,0.013618552265975265,-0.1094969536441434,-0.015745557683199865,-0.10322875512592498,0.028071262870788073,-0.048074102872080755,0.08447859279241042,-0.04512616788168156,-0.09782596318616532
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.025716488664682745,0.027721318059333817,0.08031612973166759,0.01027324358577733,0.011543103661158254,0.11152028037919604,0.06805818408609111,0.05975700741938133,0.08833689890917881,0.015118098667162972,-0.07366379588155719
HALLMARK_ESTROGEN_RESPONSE_LATE,0.012268662170979855,-0.007190521529558502,0.02145355872419664,-0.005555316075960868,-0.0021768686771357175,-0.05975571498531437,-0.022545712281329722,0.07291189333580723,0.008668815835345439,-0.0009670325702968343,0.018592309084220018
HALLMARK_FATTY_ACID_METABOLISM,0.10339143561750837,0.03248935902170298,0.013243355209525935,-0.05512099561293155,-0.008224573526244701,0.059095449780510526,0.047963667343110236,-0.008510191342728209,-0.00028444298055613714,-0.0017154713712712536,-0.06059433459588764
HALLMARK_G2M_CHECKPOINT,0.012244825369078127,0.03788431081115162,0.006383044473389537,-0.08448215364957432,-0.004303540722748845,-0.072498336308484,0.04938858575460991,0.022716225094243484,0.04855791178105131,0.013379835857426053,-0.05035428325705956
HALLMARK_GLYCOLYSIS,0.021321063274885775,0.02887101756383259,0.0257324399392192,-0.04590443882645473,0.07387714078761413,0.0014328636058362888,0.07865714681945207,0.02312811609749752,0.0474358235359108,0.032833317388375825,0.015452584977623012
HALLMARK_HEDGEHOG_SIGNALING,0.008033653190081988,0.07341095836790146,0.025787756811598724,0.08503588823951744,0.05760738991073007,0.10699509485834213,0.0809359064333913,0.04158106992400509,0.08669707658549809,-0.0012856532884149311,0.07191679607371673
HALLMARK_HEME_METABOLISM,0.03418492182236365,0.04111745587032371,0.03893089220716671,0.011214307809313841,0.00030024419863911624,-0.00820281456441918,0.03211301073394864,0.12120005591335398,0.04398897163410579,-0.0194984771870805,0.023292267765862233
HALLMARK_HYPOXIA,-0.008212846024677325,-0.02328259140486161,-0.006903448002723939,-0.07526097764585245,0.007250695914969515,-0.09336114281632822,0.0969404405135248,-0.10137365667741206,0.08049455815681925,0.04464196742370542,-0.07782865930067763
HALLMARK_IL2_STAT5_SIGNALING,0.002297293732860288,0.017992268758408904,0.0486909029921912,-0.04287928376668515,0.040532405461982834,-0.00925245597234732,0.09021595970114046,0.06259210891841967,0.01578030939099841,-0.054435451947757604,-0.02199621263592984
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.039606236943296645,-0.0328746075478851,-0.0036246288664441365,-0.06442032167487739,0.0015832398092383306,-0.1155211824948905,0.01973723855750407,0.04112767001255464,0.04333004607630547,0.0009092458569520937,-0.13799743200517192
HALLMARK_INFLAMMATORY_RESPONSE,0.012240323709488382,0.009966837744292092,0.029095636015436764,-0.07867874248067795,-0.004088028002244758,0.05537487224862619,-0.033285053807932855,0.007006540871668189,0.062019768731964214,-0.013520537486780245,-0.08722568661818313
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.005861936781147686,0.020448994226165088,0.023226238066585348,0.025116398599701942,0.029085095260711454,-0.045971274541931145,-0.06190183732047166,0.10135795341201492,0.0072264549406668805,-0.03502675343951544,0.040212391697607784
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02233132756466804,-0.015318326637439851,0.0008254226155643047,-0.07296271206873307,-0.03895928213774762,-0.1019324437045873,0.009042396153775783,0.01713441978743646,0.06228388338947955,-0.034808134330458665,-0.1068428084800403
HALLMARK_KRAS_SIGNALING_DN,0.0040487372954661725,0.020855888511483154,0.02464660816828295,-0.018098682051018247,0.053036077134083606,0.03937070644901364,0.03330995723955666,0.1003504811692806,0.02277679357975775,0.013286695807738452,0.0538170797078962
HALLMARK_KRAS_SIGNALING_UP,0.06018313225489043,0.0012242082448254417,0.029744629392382864,0.059410982669423115,0.05027961894997038,0.0997695611134849,0.016721826165819676,0.10488031503655781,0.036945887443763696,-0.024799047227466158,0.02653750504784533
HALLMARK_MITOTIC_SPINDLE,0.034208457981515,0.0707353481674503,0.024248194768903955,-0.05293013142986855,0.024701342512272666,0.016367501883739536,0.03500604040845169,0.08860941805888037,0.027093665719789294,0.029250729556418244,0.026546132778054045
HALLMARK_MTORC1_SIGNALING,0.05505002267509946,-0.015331035746439344,0.0008610316629917356,-0.035432542790941636,-0.005608544723908073,-0.10720277086535479,0.09157241555490979,-0.05795016284119169,0.015327344452494418,0.026922360521537923,-0.07160030743611216
HALLMARK_MYC_TARGETS_V1,0.0365924751753607,-0.00799408240223982,0.018269702967131818,0.0002711215572972773,0.004963939382291959,-0.03846939585922364,-0.003706066913777666,0.09892250974568909,0.040248521809094336,0.032692814069986184,-0.005765957262074678
HALLMARK_MYC_TARGETS_V2,-0.01775661267343269,0.034824608172138866,-0.03338524319865105,-0.06648832502580468,-0.011483163129789078,-0.028813345070458424,-0.040753533959011864,0.08486916205682093,0.0744052289823967,0.0031029881883591947,-0.041701761841268024
HALLMARK_MYOGENESIS,0.03865020275246106,0.021429317968317325,0.02485837247027827,0.032774896890517935,-0.03444921476603916,0.11061237028752272,0.009877894453760692,0.09765947266729433,0.03835858913919217,-0.020021401166069413,0.023544789491464723
HALLMARK_NOTCH_SIGNALING,0.012282026140317495,-0.05484733668310959,-0.0008980207782281305,0.005954390531128113,0.01890714306268552,0.004617395874946815,-0.011006266574436614,0.11183018398892135,0.09962504555836552,-0.04167353542825426,-0.006402047220485196
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.028879196300711302,0.024455564045696574,0.016496953860285855,0.06972126895443077,0.06126777765852166,0.09843383535312088,0.01297136061158033,0.1039933705032743,0.05607366546850186,0.010726698464526322,0.06221595560919101
HALLMARK_P53_PATHWAY,0.05187766697865389,0.018052785910819175,0.0028806327884980604,-0.08114935262937162,-0.03204942789444648,-0.025445336210575945,0.01876212804784838,0.07860115068707302,0.02601564083419041,0.03377698011322703,-0.02011054575996712
HALLMARK_PANCREAS_BETA_CELLS,0.048782817692737415,-0.059603351906369846,0.03865278698010097,0.05771374861829425,0.04712330809949516,0.117672857769209,-0.026104426598254824,0.11515850931870553,0.04227187289374219,0.027079727984008085,0.05312561028092063
HALLMARK_PEROXISOME,-0.028480058018938284,-0.012468034382419687,0.024595166394392753,0.08383359311465831,0.012541674807718195,0.0015380185273148133,-0.0030796157916438546,0.10013835957885096,0.06367477891997189,-0.02059209495123771,0.02616576628341637
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.00816990998303471,0.05889331202410574,0.04975052235386987,0.03644208205111007,0.03464100971711154,0.11890847073564552,0.02206374676590514,0.11083246088040023,0.058020312720231476,-0.013447763973152794,0.01552521142517987
HALLMARK_PROTEIN_SECRETION,0.030356735693834763,0.0359344801367766,0.05796958341772256,-0.020945129874471557,0.031495288100013785,0.05253398287415041,0.04774371944411494,0.10071674524213614,0.04602639420467914,0.006597494001952997,0.022474664697469674
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0504892278092622,-0.015373878825535396,0.02241956560024173,0.04792857556856443,0.022836955007121948,0.03215521595119703,0.010610889347529871,0.10006689111463402,-0.05931832172917245,0.011913514669932922,0.04026096058140253
