,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.01828437018085561,0.005772694596770749,-0.04186959327698887,0.04133732900533515,0.01597383702506609,0.03086429649661265,0.002751118577167463,-0.05981511745465611,-0.020218857143728758,0.02548612696970078,0.0988882743367039,0.029461381316341264,0.10967471514325705,0.10420712170998243,0.019537961685262856,0.03002842241228203,0.0199068239960621,-0.020647609653643283,0.10493839241334113,0.009063371173148708,0.02181901559126206
HALLMARK_ALLOGRAFT_REJECTION,0.05862397288763578,0.06793854884382577,-0.04750690150711771,0.05008113703190117,0.05436395018841881,0.010518547780822759,-0.03827225402760063,-0.11883396872236418,-0.012937343482373177,0.01651594816472646,-0.14902846659258087,-0.000695256642083583,0.1070352544461599,0.12459245706693668,0.09446950159849149,-0.012611431304642111,0.029588961122300153,0.02752610639495719,0.12206594895169202,0.03275642531459824,-0.015486486064134856
HALLMARK_ANDROGEN_RESPONSE,-0.031158489694554144,-0.0955841705203113,-0.019327361924036904,0.02461225760172856,0.04622409403895792,0.054131763682401586,-0.03818594762910028,-0.0945001041122436,-0.03949333200704448,0.042463013649053916,-0.052976288172941415,-0.053772186219380916,0.08426892527880875,0.1392042575783561,0.042587581552329265,0.04442524297718841,0.017528743842548423,-0.0007178600941126535,0.07490991646857884,0.034342023135154845,-0.04230216338463842
HALLMARK_ANGIOGENESIS,-0.019593178946926696,-0.04271880217857535,-0.02786024058280117,0.04001310581518152,-0.010388120244362229,-0.11448193084746575,-0.10788836546517103,-0.13669999295964194,-0.09608460466951056,0.05891744921036539,-0.16792089346107822,-0.05677436845085681,0.0556012223524356,-0.04875659617128548,-0.0035917017357254308,0.0033980818295945153,0.054193000121477375,0.011311207817597407,-0.06391052245045743,-0.034915489356643736,-0.06120431774799285
HALLMARK_APICAL_JUNCTION,-0.03785643957373107,-0.019102041014005235,-0.015857725705457553,0.021481231017642346,0.020455390340849398,-0.015847686733744915,-0.05819821706593181,-0.11187381695664238,-0.038245949111140036,-0.043163189587705424,0.06108678535047899,-0.06227851386859026,0.04569424384530825,0.10242742910034505,0.06287197104190098,0.022324176577373955,-0.052208859885324733,0.03461139620250742,0.09786870699224756,0.041422344024596686,0.1045998639795658
HALLMARK_APICAL_SURFACE,-0.06527064263706459,0.0360638254888091,-0.019499762578320364,-0.07605943976159173,0.03472175852207068,0.014453368159274135,0.08114174139875235,0.0890052988695109,-0.0299700607844271,-0.02045808393850306,0.15485235333069283,-0.07443729422145458,-0.09462220543866887,0.021764031313118784,0.07504644882478388,0.03356584509216689,-0.07353221636359517,-0.01158464927206661,0.048727041595899245,0.08869093100508309,-0.02881653905894611
HALLMARK_APOPTOSIS,-0.05440403186470229,0.07376449002557316,-0.007829903433158187,-0.007408160656764625,-0.0021987483617637656,-0.01514995975998857,0.04694611680228194,-0.032495355549422504,-0.047260082993181414,-0.015480262169197833,0.014696994115042652,0.034884603881992785,0.07427938421496426,-0.011626147161457686,-0.018727993991617203,-0.01720526346642742,0.03976449038942352,-0.010255664816471641,0.022861332767737098,0.04622659438947516,0.02303526053146566
HALLMARK_BILE_ACID_METABOLISM,0.008931048512679701,-0.053308647940672436,-0.04261284282563455,-0.038177872929640845,0.003517222441281973,-0.0605926256448156,-0.01925573221521001,-0.1359564727443075,0.04392946033696153,0.03359047914373034,0.009539870812728269,-0.05723380217509066,0.016622170352244333,0.10018214491888773,0.06898775760385875,0.11820946703257201,0.03601747364383883,-0.026689374188261315,0.08668711298675488,0.016738967665433417,0.047008843110680563
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.056858206294443076,-0.045067588179571,0.004334960717326966,0.021032279567100524,0.045487148193149626,-0.0440650015118685,-0.04725421665437588,-0.0831016062215577,-0.03729793739255131,0.014459622147276311,-0.07719963882310157,-0.08811801972960004,0.007175430023612446,0.08583024856001896,0.03445632203541912,-0.014547900593576898,-0.01490554438755981,-0.0027588398568598052,0.028035863042970535,-0.007492882885091522,0.08768677631202741
HALLMARK_COAGULATION,0.008613387478465415,0.019395135056385265,-0.04738946705174681,-0.006937629253825716,0.014302706350300481,0.05602530095465995,-0.06387301472322034,-0.13902704143329472,0.02271585846311473,0.06975598317741301,-0.12391211656741194,-0.04205753433150097,0.06093012610835895,0.0525485035520052,0.037204244643573636,-0.023649404126147786,0.03880881263907607,-0.03260118114592576,0.05796873899631615,0.021996954113191358,0.05554109527402472
