,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05029768071155974,0.10606695649882797,0.018716058230060742,-0.02854089756478954,0.10304601110347758,0.010620031647378332,0.15254215679865532,0.09960207037596831,0.13593830968733936,0.24788378073603276,0.04263796311927303,-0.04203615020089522,0.04177908466378369,0.2232763166017991
HALLMARK_ALLOGRAFT_REJECTION,0.025465211511259904,0.10946271863166626,-0.04626472191870666,-0.12232733092506085,0.03443428000575405,-0.05402252146248067,-0.19159134927872473,-0.07054198773269048,0.07472479472265106,0.12698812732452552,0.005306306610863203,0.012329091223917175,0.03889143086400196,-0.025081153501826377
HALLMARK_ANDROGEN_RESPONSE,0.058289946403693435,0.16281051168573255,0.027283620657004563,-0.0809126621996157,0.02125914366148064,-0.020710336644798225,0.022888301009947105,-0.0916603452983222,0.14567778027768413,0.19594382027884524,0.02269765370550277,-0.008204391058605837,0.0031926732394376225,0.044729946329904485
HALLMARK_ANGIOGENESIS,0.019611208215120243,-0.1412828953524201,0.0017530782616949387,-0.07956771933530904,-0.043272592090621224,-0.04613321585281071,-0.20913648655159497,-0.24246617601783077,0.04325129311600262,-0.2270894699480976,-0.020720607441040338,-0.029157931836792543,-0.09311535813890863,-0.22782134523783973
HALLMARK_APICAL_JUNCTION,0.07804012277537203,0.00555972124546444,0.03778763782924053,-0.05345801197832997,0.02045553180893776,0.07046330773817315,0.08415277601408486,-0.1463552165135909,0.1194973829658544,0.22024483724537983,0.045293474445728954,0.002365188168954635,0.020054369642526687,0.23982827731954873
HALLMARK_APICAL_SURFACE,0.1206862802314656,0.04902287652195831,0.01990648889504985,0.04690729863015768,0.044263649747573436,0.05137009378632387,0.1566204480034739,-0.04537667289601648,0.12634760332874928,0.21767630444372185,-0.005099663532746409,0.005141418957589528,0.10460565473070665,0.11091883992579529
HALLMARK_APOPTOSIS,-0.0025408706741580096,-0.03619602640076572,-0.02320237990779985,0.02761210464981168,-0.01551076812816107,0.06742319762133787,-0.016025411892466528,0.1657183613496816,-0.010720544314183284,-0.15373386936399203,-0.025930341993406276,-0.003736709023262135,-0.01334709781675112,0.21023960452984078
HALLMARK_BILE_ACID_METABOLISM,0.06328550878690932,0.00738908314804879,-0.04493400880640886,-0.059648911870717705,0.04779451808598182,-0.06130428042111304,-0.0035597666869999654,-0.09436048429107038,0.11558882218541548,0.236482275287639,0.025023865643666862,0.014225145366971689,0.04838708742949702,0.05891210437816682
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03477823267814544,0.03986262931210494,-0.0003205285083751106,-0.07357101966160146,-0.04795079436440177,-0.027838886043414224,-0.13638577567651988,-0.15988067424021038,0.17101020800121972,0.2537365043837988,-0.0011322839808946689,-0.06403080732067765,0.04649536317644446,0.06882902141848529
HALLMARK_COAGULATION,0.04470000838949961,0.05383752646322817,-0.04311810678340616,-0.10336637425256352,0.029353530724509327,-0.03852794456600911,-0.19990602666005675,-0.11309034370237683,0.09824656455784624,0.09803398671789741,-0.039449742635491725,-0.06774481540581043,-0.013780494315430802,-0.1382512110956334
HALLMARK_COMPLEMENT,0.02638920862872554,0.12530310536754335,-0.04876262100177545,-0.08767728962715335,0.029761018053776237,0.001099262834527402,-0.12067938724444442,0.03747351740167673,0.11956120250978182,0.14959191026006674,-0.0029964381114122936,0.003285186101926858,0.02025560366349777,0.182726084128005
HALLMARK_DNA_REPAIR,0.07955604940764045,0.09520528970722271,0.03240894193821439,-0.06480656842162918,0.062103309145921694,0.03109286296160514,0.13045816541215655,-0.09521088591342762,0.16742829176417415,0.2903397316358276,0.06065695516673853,-0.03499297031716368,0.0004527548060490727,0.20791456009680784
HALLMARK_E2F_TARGETS,0.07656627783199857,0.06691303262209643,-0.01558585100996689,-0.05470226433591466,0.03314831812533241,0.007934247537416157,0.1754165484773913,-0.12777724924366954,0.13336600858101796,0.16129209126410596,0.045804686061061875,0.04819553587138895,-0.005211609226631884,0.19847952385222895
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03245683408421597,-0.11599132543389853,-0.016536000258951588,-0.0942086440974324,-0.03493642424315355,-0.04856325845938207,-0.15407684271234132,-0.20771001508610498,0.07045636733690476,-0.15863391983846298,-0.03518858503753729,-0.0160804948630901,-0.08448060223981864,0.08441203929238354
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02867847251407351,0.12625426045431656,0.008831667129272953,0.0167178001251518,-0.006261722574284554,-0.05716964857071714,0.21658220356341518,0.20253316998667706,0.15996255035851392,0.11617772177881858,0.06167975304405686,0.0033230583896893136,0.013329654661882786,0.21841002599355594
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09868861501425572,0.07423605686763822,-0.019491436334712033,0.019071833011985517,0.09203419841671062,0.08160935738945618,-0.10159763806655014,-0.14034368860867102,0.15676956437674386,0.24171516893358166,-0.02687430637165979,0.0002898120384162113,0.05571195438713646,0.14564507715686545
HALLMARK_FATTY_ACID_METABOLISM,0.04067829840744812,0.08039988893284007,0.07597314323580598,-0.06860200386417467,-0.02293793651730976,-0.026674316829256427,0.07399545779813062,0.15094104170629896,0.08817420615198267,0.010056989367495916,0.035347935859597224,-0.004313556827241182,-0.018481780140802796,0.13412540172429627
HALLMARK_G2M_CHECKPOINT,0.03935529227487246,0.027218556770514105,-0.029169339165519087,-0.07599993797954314,-0.015043252234614446,0.01762959267805257,0.007047555131146468,-0.20267526568212468,0.12568401022145986,0.0936508457571817,0.08943736274355672,-0.06394534579016592,0.00842565641830126,0.12330373585425854
HALLMARK_GLYCOLYSIS,0.08458707083573201,0.008372994312759372,0.05463124884109699,-0.007754388999267945,0.05439183422481567,0.05611399407633991,0.21155020655152648,-0.057416504953111985,0.17881285170908562,0.2172588998475839,0.042261479112826725,0.0034110017398729926,0.031864689956541854,0.22372205025657607
HALLMARK_HEDGEHOG_SIGNALING,0.07979699505727572,0.11911163282408199,-0.00801741348300314,0.06863746302282156,0.0664874671269638,0.07044631859984331,0.2419850126639134,0.1718697090656956,0.1408152047501253,0.09355557010192955,0.040946611211004,0.03798493713671792,0.04261109957394933,0.26487875683432677
HALLMARK_HEME_METABOLISM,0.03916167957792343,0.1504155923062305,0.02773153512247167,-0.023742906680908393,0.09629646417964721,0.02498933057605784,0.12175107502514539,-0.033967414854964226,0.15563520305586961,0.23543653154184574,0.04943362367813788,0.028550853506187857,0.019041414370737676,0.23265000487228132
HALLMARK_HYPOXIA,-0.021511859871879296,-0.09386550152047698,-0.01358691451952801,0.002543473438282421,-0.012174381091757976,0.007418843623391096,0.06963967652686302,-0.1660213113528391,0.048285009140931374,-0.10664199848965468,-0.06306408160341354,-0.0050626597423500935,-0.10326496101542483,0.1951119044113516
HALLMARK_IL2_STAT5_SIGNALING,0.03438694357391571,0.05366579388737536,-0.021374502002848073,-0.07828108927690697,0.018914670920529744,0.034709811150974844,-0.023664824707369855,0.02528289817991712,0.16788103128300141,0.18140206109611662,0.020528422052339138,0.04091921917587424,0.01468508403591391,-0.007967817468373684
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.007619430843309264,-0.1007841813692578,-0.03379478256214478,-0.06650464961632153,-0.051592933525340556,0.0120843188133782,-0.20987856610364541,-0.220998326930987,0.12504609543644074,0.12822131650464155,-0.030033802554746705,-0.05338823174728551,-0.01955269824706621,-0.17620218196272608
HALLMARK_INFLAMMATORY_RESPONSE,-0.0027500785508886814,-0.016114722723046822,0.025835817514534586,-0.012908849256142114,-0.017039763157685007,-0.003859793537492941,0.07906260642529768,-0.0010858776769672703,0.07385896092560956,-0.05671194416227209,-0.0057604317554246515,0.0035998443802227695,-0.047142114620905125,0.05358796620114975
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07076174915173636,0.10825126703683927,0.003373252233005569,-0.07432185318286028,0.05700308236777614,-0.06581118233446706,-0.15738331698610414,-0.1365508772513507,0.14264583432421898,0.25074287599682943,0.004498550905657014,-0.00248745634714368,0.09799296554237473,-0.1593151912500385
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.027641958773273263,-0.12504761680140905,-0.062330768935058886,-0.09114114651051675,-0.047484458406436995,0.018105334403826952,-0.20929671484514006,-0.19116009977474835,0.08536952023846145,-0.004336349581128554,0.004036997911428709,-0.05889914738281514,-0.06453221532010764,0.16314343132433964
HALLMARK_KRAS_SIGNALING_DN,0.08763911494926063,0.14971340723044654,0.03321601147299833,-0.004736704915979955,0.07280535845393167,0.048469361733970595,0.22947912715217356,0.015188225808782449,0.14913566995087432,0.2739137664626753,0.050637455991231324,-0.021467754184004,0.05364908584514252,0.2745570200388552
HALLMARK_KRAS_SIGNALING_UP,0.04770608930378447,0.16110244543328808,0.04602295636521596,0.09785462454000134,0.05954617737885405,0.07271889122429072,0.2514823669415089,0.18587536951559835,0.1962653766457554,0.17784522017984494,0.02276383933383626,0.03424672780438855,0.05390825177986146,0.2615497900226483
HALLMARK_MITOTIC_SPINDLE,0.07367053202161085,0.16685750138645247,0.032281070424500014,-0.03559688327672161,0.01925187043534919,0.03684303610756695,0.14886379523993107,-0.006616339417241882,0.1715414988422646,0.21830116921079343,0.05153873484876957,0.02526821933183329,0.04143940115711325,0.16378486063796194
HALLMARK_MTORC1_SIGNALING,0.04366628133236555,-0.11084550492237112,0.016047975095056476,-0.06149491222147021,0.01175881001855234,0.0226228146008648,0.14316581624876087,-0.19044612188758495,0.1309624886258574,-0.039338171589248114,0.0068971822920670936,-0.011240021078490424,-0.06284546456339403,0.14946541156440155
HALLMARK_MYC_TARGETS_V1,0.10342269358012725,0.09767101326306922,-0.019683661821936455,-0.08147809472870778,0.09070602420915955,0.02440412802161675,0.17154984351644087,-0.15307160418738536,0.1408883804639215,0.30372532840998245,0.10336075096215352,-0.004995608546467065,-0.023630241513625926,0.24119717392632536
HALLMARK_MYC_TARGETS_V2,-0.007293758134687158,-0.053310453687528625,-0.022476391240535635,-0.07294126569950929,-0.005194101452198223,-0.032977746963009334,-0.0059573803797654,-0.08878113604772075,0.12591293157010702,0.18875553190569594,0.013406868135550927,0.014189768920461258,0.018092016652384278,0.06132992485132848
HALLMARK_MYOGENESIS,0.04924967129059187,0.14160181194122706,0.015363111656024324,0.0012904131607281975,0.08066471643980717,0.045370840892586674,0.11481546018375385,0.20859213835227355,0.0872551302895084,0.22109988600039482,0.03759368471091855,-0.04374898435720704,0.07422373536288009,0.118080984812862
HALLMARK_NOTCH_SIGNALING,0.09231976255677009,0.12244474104086556,-0.018630703932632737,-0.06014494309061078,0.035186333545872535,0.013480064419794303,0.06954825832044836,-0.09447340999577715,0.14186390278491506,0.27082985698500367,0.0838470239059695,0.038721518780826504,0.027063806538387962,0.0839446319481061
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09070840054955877,0.1514689845021215,0.0031974576983457947,0.033953259340139964,0.09425169968560605,-0.008399860231345134,0.2019383803694995,0.06609428526405303,0.12466911508980766,0.3206893307972811,0.07343104343743816,0.021531524330151226,0.05707866596126966,0.24156781590939874
HALLMARK_P53_PATHWAY,-0.0012906192722321643,0.13118882203692456,-0.0562798890124208,-0.08802618844876607,0.05260646658472046,0.02052548857558105,0.0013871447925427613,-0.08496271750469216,0.13800581453671182,0.2844728804203969,0.022888099365316595,0.04311140908995543,-0.056688428999225764,0.2637637172686575
HALLMARK_PANCREAS_BETA_CELLS,0.16208349584801,0.174656834877557,0.03101621225819093,0.034019651264608465,0.08353050473757763,-0.003678095125516776,0.24173413546927563,0.11584001773014814,0.12136586693912488,0.31432064607445964,0.09239301860600056,0.027363169588146018,0.12095421201387385,0.28835608163824805
HALLMARK_PEROXISOME,0.04349102609708094,0.07605135402888599,0.00864473846228319,-0.07998888830664383,0.08074762140024745,0.008785844324907402,-0.02723822792227531,0.04382682925065811,0.15625452475350857,0.23005227779961265,-0.005639284044687674,0.014741728419820401,0.00021207366817432694,0.07895836980606244
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.060528624578625706,0.1372309235809028,-0.002379259347545255,0.006430156845282815,0.09273845139684084,0.033222898848380956,0.22102883561022166,0.1387319688027434,0.15147033811823232,0.24260133377363005,0.08747343411834534,0.05255743910670305,0.03440863862265546,0.2351607473363428
HALLMARK_PROTEIN_SECRETION,0.05712254475021689,0.10387420657468142,0.014377500824665691,-0.05619340939869571,0.06791053528327773,0.032888632296731106,0.19150918092306057,0.0022846569685005098,0.1999846530938597,0.26015478783498036,0.0896490063949215,0.020932438300185038,0.035268174912001245,0.24068644352817553
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.00830380082083692,0.09066941829506506,0.010221221198101873,0.0024161534265234367,0.05730570226376116,-0.06474508505323343,-0.221012474686637,0.17651087184760167,0.11439312094721786,0.29692186122244546,-0.004694387639015836,-0.017747254107299958,-0.001162922728130442,-0.1652628554460961
HALLMARK_SPERMATOGENESIS,0.12256044293893299,0.10464482971282259,-0.018123052711829356,-0.024225122550100783,0.08423792747769163,-0.014171091542035656,0.23252351019674736,0.1811744245135185,0.17277125588084052,0.2832007844087855,0.0846142184788284,-0.015461848728929686,0.0924781708616808,0.21062904983725067
HALLMARK_TGF_BETA_SIGNALING,0.0659574186648008,0.058527034581267,-0.030120046627409074,-0.08834043660315205,0.0980729592572618,0.01617348967498753,0.09264749448370752,-0.1363731363888984,0.09879267764448699,0.17638356596387164,0.026216059712865315,0.01696542482431338,0.016695893669660206,0.07436860725869597
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.026173411457079573,-0.13002793909224664,-0.02284615324110523,0.06162228004723791,-0.020158601546525642,0.04659046998959923,-0.13183796452102228,-0.1551067665411895,0.029195919337174508,-0.012585259680772905,-0.030933464340542158,0.06472012221837853,-0.10321602316801393,0.061505771205311394
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0487693457724239,-0.062455677093883576,0.01465426366916148,-0.057054903371948795,0.01748700022531121,0.045171611354971004,0.18079852303141966,-0.13191487736698648,0.17944563555862345,0.23385700366690734,0.053753199453004906,-0.018994024963746452,-0.05567785848847238,0.20652853859956172
HALLMARK_UV_RESPONSE_DN,0.04163556898338804,0.13673039869242043,-0.0033805515312814297,0.02628695533620478,0.09224318397150422,0.025291892930881448,0.25265395347405306,0.19301598330079606,0.08962546005191946,0.10901447471849715,0.04054562080771254,0.09818983014174368,0.0010006642829830485,0.2652416147762776
HALLMARK_UV_RESPONSE_UP,0.07155843159101069,0.12674249978357252,0.02730428871133604,0.09714676567021423,0.08618130508503882,0.043039757852959035,0.20346756474985478,0.12754687712915153,0.16474406615219925,0.21098547142412266,0.04886650126493627,0.008962776259719469,0.004645348298486993,0.21622039955092595
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09086591568829941,-0.06772753804191879,0.03224790460345562,-0.0682068906297723,-0.025245068116083465,0.0049019506416307715,0.1283451655894952,-0.22635513615928174,0.03561569214777705,0.1943602522337158,-0.0231546416845067,-0.042558930792133784,0.02178219471937897,-0.11862501631193903
HALLMARK_XENOBIOTIC_METABOLISM,0.012720875818341524,0.13613019539688143,0.004097949036117541,-0.037272431033123735,-0.005404012123896116,-0.01403575957768324,-0.05976866174281926,0.07673647772110334,0.14209098291828534,0.19357660587475134,0.02674484384156422,-0.021581216809910625,0.0552304993492073,0.10064334616614327
