,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007nec,ZH916bulk
HALLMARK_ADIPOGENESIS,0.013402715593548773,-0.013939588624653785,-0.0038835515930880104,0.03584642235218526,-0.09627998518529622,0.004268995461702582,0.07732610181818354,0.058953036887958686,-0.04138212750703045,0.05733853637517678
HALLMARK_ALLOGRAFT_REJECTION,-0.0357339538731323,0.04196407007079018,0.011334662008933833,-0.10413132405956463,-0.14748866910488806,0.02225443036723304,-0.12813057528611482,0.049677862673568676,-0.0665120361177769,-0.0013789604706073875
HALLMARK_ANDROGEN_RESPONSE,-0.03236344842356746,0.015253334240929896,0.015758438217839316,-0.0008283477489856938,-0.13941331233244875,-0.04444866918592187,-0.04088793470041918,0.027237648871513236,-0.003347132481350454,0.04615878164334525
HALLMARK_ANGIOGENESIS,-0.0013176638290919205,-0.04196919174286728,-0.017551351996433096,-0.10435294276951944,-0.20007379889335913,-0.08092655347077962,-0.11884986469945966,-0.0076424233387029,-0.10311901750127575,-0.001339866713692015
HALLMARK_APICAL_JUNCTION,-0.026881481141153497,0.027733730045766795,0.018945902122680942,-0.049041997700481996,-0.15491172813525597,-0.07355913763532124,0.0436781891133304,0.07722314094465825,-0.06285311308528643,0.07222869813498717
HALLMARK_APICAL_SURFACE,0.04101004360782225,0.01516761304824978,0.05019640047634309,0.0863464980856786,0.13975780834313445,-0.006681829990699656,0.13124931152461936,0.03693820962207553,-0.056384444700376596,0.08490483319033686
HALLMARK_APOPTOSIS,-0.06443656029805629,0.025414123668007483,-0.022063121474548173,0.027794395761241597,-0.05309914160701698,-0.08865224698324141,-0.05894732233283487,-0.011101601300485991,-0.013691901530307759,0.04389587347692927
HALLMARK_BILE_ACID_METABOLISM,0.08087266699130194,0.0375228864457351,-0.02616980544608357,0.000684378335499839,-0.18125883572680374,-0.0751155544695295,-0.04457925961506918,0.029571628294129983,0.05252462512018393,0.01981846417551611
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.053558849270410686,0.022088311124575457,-0.07171449954815985,-0.0595104113356422,-0.08662218896448312,-0.08821820731166269,-0.09984740010690114,0.08149759531697548,-0.08593884364230171,-0.011917919425032935
HALLMARK_COAGULATION,-0.06431411097234116,0.03951050782117971,-0.0346744182459785,-0.10973420822770877,-0.17643790908395898,-0.040799070256693555,-0.12542553037963308,0.01005397059938545,0.03411232288921065,0.020687249352134614
HALLMARK_COMPLEMENT,-0.02335363608014296,-0.018614760925839156,0.020632079690567497,0.01714303799361947,-0.13000969503400017,-0.06310945711271054,-0.0807247578588486,0.046981801759587515,-0.07818209875592172,0.04083233810322184
HALLMARK_DNA_REPAIR,0.017676515975556344,-0.03876848741012422,0.018613172195317787,-0.024144433725745006,-0.11217989129534073,-0.022418483074841122,0.122789135309048,0.0856744349857579,-0.06019121155588782,-0.03181670147549897
HALLMARK_E2F_TARGETS,0.04618050211139437,-0.02437098582360975,-0.004563045748374213,-0.09172359501540485,-0.17843494240053062,-0.06683334795282041,0.09647899005153725,0.05063149148337865,-0.020867338224334404,0.005505850380088699
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.11460190904882314,0.002111930155170072,-0.01577103999208709,-0.123545412785705,-0.1418045662535923,-0.11379996455609685,-0.11631353636180483,-0.04596141407432728,-0.032537244956067475,0.025036797323435802
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.032021954636585956,-0.0018642487817350846,0.04652585328829444,0.04897731860470132,-0.10403393578944622,-0.002175057378047269,0.08837322005816337,-0.05894980009399745,0.010418000517787105,0.0006741533196241806
HALLMARK_ESTROGEN_RESPONSE_LATE,0.023655323302956225,0.027673689107556885,-0.004697893895050763,-0.02496296694115358,0.13512856099933987,-0.020061205776146406,-0.031735048644563855,0.07648559760587723,-0.07633387278940607,0.054567507191565424
HALLMARK_FATTY_ACID_METABOLISM,-0.0039014602205814726,-0.013347248572104219,0.050192003846322074,0.029074191611701675,-0.14256989176867824,0.010425811339873105,-0.027780576724763896,-0.049306495048977196,-0.05687200859458377,-0.01647310159028197
HALLMARK_G2M_CHECKPOINT,0.03489367179119549,-0.016339197489530166,-0.026184244617952067,-0.07018706926475876,-0.14094290667595372,-0.048441705944711255,-0.09278833532978678,0.02537121558367576,0.039236833009112154,0.010963229610121345
HALLMARK_GLYCOLYSIS,0.007668241474053344,-0.05461454539920787,0.07467818352808803,0.06268523546479647,-0.14258626556482806,-0.003103813854388735,0.13400505742267685,0.027295219860793765,-0.08113603526685814,0.040377696215090984
HALLMARK_HEDGEHOG_SIGNALING,0.05390856949063387,-0.005285524166323448,0.021514427990990993,0.14832523952674048,0.17276517752703568,0.07974146479748831,0.14384483470919798,0.03760300905330525,-0.09060236077502586,0.10656036971330192
HALLMARK_HEME_METABOLISM,-0.014166369076887623,-0.027797961158782546,0.05652434959470355,0.06304904504087236,-0.11615293406470843,-0.0151222533128232,0.09886972732708242,0.037190149016941516,-0.030796794864754812,0.054228877596320155
HALLMARK_HYPOXIA,0.004049607524435907,0.003885061780585678,-0.0045025837281500326,0.024005701455910036,0.14187221466617028,-0.055623153653904016,0.061531901991467186,-0.01809709098875563,-0.12072116319980254,-0.0974879497229419
HALLMARK_IL2_STAT5_SIGNALING,-0.04103067679609196,-0.008541783871557388,-0.021960113299040407,0.020646632271456515,-0.15364938719195695,-0.008264863210679445,-0.015168819978841026,-0.005585984707780116,-0.10582648824759218,0.01384317622324817
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.09838649474369542,-0.011147123911449024,0.007229790672247995,-0.10471735077010048,-0.19834222874942936,-0.052891615643918775,-0.1089530696607005,0.04872956867897129,0.02572827741901332,0.0543874998288867
HALLMARK_INFLAMMATORY_RESPONSE,-0.07482464673613617,-0.027117024150165054,0.039808697790366256,0.056203588141566785,-0.10579925958617196,-0.07866820214085558,0.03794582382051378,-0.028957813726719944,-0.02186883646867774,0.015412515980503557
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.004993646293194766,0.016558194686086596,0.022642413076300025,-0.08433624892974252,-0.19572127204366957,0.035429875838000495,-0.14322967209330442,0.04431107250960421,-0.024244917000663675,0.04220546181913024
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.09291659319005849,0.002803455912131282,-0.046688495169330796,-0.01622560119027165,-0.14287860153967674,-0.041798182551954124,-0.12216852127734712,0.06273483317764517,-0.10161046706125748,0.0018378576463819094
HALLMARK_KRAS_SIGNALING_DN,0.13990811403080047,-0.008812024358437866,0.03574499827516414,0.13012716333357607,0.10121177883310889,0.03786668936168638,0.14731401250385834,0.07558804285745621,-0.09167461825795563,0.07563502056887908
HALLMARK_KRAS_SIGNALING_UP,-0.03297306584975652,-0.03159359998278374,-0.0073468888645507845,0.14073792208713665,0.08423390583011547,0.04269885382833263,0.16406081065191092,0.034676975893320215,-0.03818555607473397,0.04934908165553597
HALLMARK_MITOTIC_SPINDLE,0.020686657885612997,-0.0034947003444132495,0.053218529548783755,-0.021515875459064544,-0.1419067923406789,-0.024971045377373578,0.07244581361513984,0.0197528147059098,-0.09004842529410552,0.08750147981677549
HALLMARK_MTORC1_SIGNALING,0.03046402791290787,-0.0570003037123762,-0.011711291377024953,-0.06781229967133927,-0.13404898591761055,-0.03369128668948202,0.07660342074600934,0.020434958315377116,-0.136704688531621,-0.020406506342248918
HALLMARK_MYC_TARGETS_V1,0.022158610791331253,0.012340057770054156,-0.0030538266576752293,-0.05655338306176215,-0.09837433815901808,-0.0032124254911573068,0.09384075387632007,0.06627323310067733,-0.027791520599666105,-0.02074238874987749
HALLMARK_MYC_TARGETS_V2,-0.02001811772376056,0.0072090722831556694,-0.024621516893173087,-0.025538095635234934,-0.08310933808572066,-0.01482405165965231,0.10636329536514956,0.011227101198353974,-0.04409046687478372,-0.005089845742919108
HALLMARK_MYOGENESIS,-0.05682846815408521,0.03499764735659826,0.05002662072651734,0.11072040344916292,0.06675548864710398,-0.017273362164237492,0.08373134591770907,-0.025983440335067314,0.008489527293913252,0.06489566636978858
HALLMARK_NOTCH_SIGNALING,0.024112143367345868,-0.01106119641400413,0.009117659773165466,0.049572737978122755,-0.14626246770731777,0.022225361302967258,0.11270128393814417,0.090256485710914,0.023732296718855062,-0.02338176487708031
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04741482352508251,-0.002998146656401148,0.019994607957954668,0.086653260336876,0.11746128019408471,0.06231175897851871,0.15490460187723565,0.07091364972312321,-0.05908106881490466,-0.0019415469958038657
HALLMARK_P53_PATHWAY,-0.04565484204794556,-0.017542795116393478,0.026425091044755017,-0.047857422897100904,-0.10508101856403394,-0.02192420805688791,-0.06479190513559552,0.04820924422499868,-0.14412362876844456,0.014760641781818358
HALLMARK_PANCREAS_BETA_CELLS,0.07334117924406586,0.002399603394674284,0.04969781693652299,0.14236695531943322,0.17933895992565924,0.03827709216945323,0.15571295979341682,0.051294590347361634,-0.02564983422156242,0.06710935612937838
HALLMARK_PEROXISOME,-0.05830529773519266,0.013179291486936829,0.03188579343868924,-0.025137078736780567,-0.06138566444557093,0.03883987080243158,0.06474784187829288,0.03587139127068001,-0.016557372288752707,0.03419455675424095
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.026795312608205203,0.031046559455251782,0.039058060193512226,0.09672372353455555,0.002430308241714881,-0.05498008534630389,0.14875021020966867,0.06039395591844935,-0.01686009799566714,0.0605624602247256
HALLMARK_PROTEIN_SECRETION,-0.028358242517010745,-0.015389124974855662,0.03448073004058932,0.10861275327116475,-0.1057362030749812,0.04962047059216449,0.1141203082718776,0.07411649128764762,-0.02137715219073166,0.009721851338731246
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0742761929181049,0.01438018214521987,-0.043179752880653004,0.047854980879089105,0.058772196104447276,0.06593265001689305,-0.13936886027316142,0.10248590338806646,-0.10793104662735667,-0.046395183795140654
HALLMARK_SPERMATOGENESIS,0.05338981135847128,-0.015320759951969935,0.04898045802784265,0.07954570837199304,0.02899433712553526,0.035326799231374245,0.12140623976495607,0.07337073002909915,-0.02191053029764653,0.08318215906115002
HALLMARK_TGF_BETA_SIGNALING,-0.023580161117237538,0.03329918867854296,0.0013515111918180006,-0.057796093319052104,-0.10004160229478101,0.01127892578960909,0.00745116870796336,0.034921631608618386,-0.041347070836732974,0.010851271524875836
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.09106381186951847,-0.023928796566946405,-0.016715089689431764,-0.036327430208215765,0.18464794439598156,-0.06262250966218427,-0.08063501106945557,-0.0014351581803113465,-0.07141547094582786,-0.03659044401817027
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.054349266713944355,-0.006476677864874927,0.030471912255128505,-0.03702128948350801,-0.09419327353187477,-0.08005709227434006,0.09633235903492833,0.03786821805299517,-0.007084765979426247,-0.015574339189343565
HALLMARK_UV_RESPONSE_DN,-0.016557151210823646,0.013509585415346297,-0.009358622584992907,0.06216032425069758,0.1368277540914526,0.05315885603960664,0.13198954856941467,-0.04590952980335555,-0.006220376288037984,0.02977504924547238
HALLMARK_UV_RESPONSE_UP,0.04970854738781677,-0.017493743032737753,0.07414231592185769,0.08823014700646845,0.1889406548093977,0.04590813476222788,0.15338501522731676,0.05472370292329408,-0.14043129721915215,0.06834730517151796
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.033516817905862806,0.05120720652664621,0.0013677382357648834,-0.14818177654393058,-0.16863561910412211,0.007799393835259325,0.013298753255933033,-0.10041993747204864,0.0709318492566033,0.015911286777531723
HALLMARK_XENOBIOTIC_METABOLISM,0.017979429792788503,-0.016050570871946297,0.006193781947891049,-0.016165122216794378,-0.015513075849225214,-0.059034969719422056,-0.09937843455129461,0.07226860883054266,-0.0800607932897607,0.0019507993932666337
