,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.05274013777759346,0.007201794840718912,0.1330533008559916,0.04343342614446871,-0.13913754070512735,-0.014034036285634354,-0.005044056812526247,-0.029065892410586793,0.06313246078955966,0.03220093705876809,0.10893278120437515,-0.026565629177595446
HALLMARK_ALLOGRAFT_REJECTION,0.07096047759980713,0.026826342454785605,0.0644475022994216,0.06444515955113264,-0.06267699760712851,-0.01172361890091005,0.09126035716435324,-0.0837614671110624,0.041090774586092116,0.02947599907007634,0.23298643514760578,0.12822080338519626
HALLMARK_ANDROGEN_RESPONSE,-0.006672249049519711,0.04626642123426727,0.09106074739674466,0.05159024643951623,-0.0025279639395223256,-0.024158738618732828,0.06890016448210937,0.0723272512214839,0.045947037932104716,0.003184029503287563,0.22431734179984114,0.011247138420715733
HALLMARK_ANGIOGENESIS,0.0841036136181021,0.0031197973514922256,0.010276322917132104,0.059596434713684726,0.13285215710544448,0.039029013208966096,0.09299438079011728,0.059659687827333385,0.03119874385902638,0.07644188573859102,0.17100266661162558,-0.014710710457740646
HALLMARK_APICAL_JUNCTION,-0.04277573248579139,-0.023278144589573897,0.17592972226780468,0.04735366827850702,-0.11843464386759602,0.03771691529624209,0.06337118742355999,0.0031166412550855138,0.03526074356933855,0.09571929471159853,0.24076972760231208,0.008936281092504987
HALLMARK_APICAL_SURFACE,-0.09932961589256745,-0.0017355351220880236,0.08648813818454322,-0.016150809308526373,-0.15017481573384367,-0.04872808823577559,-0.0853223775111792,-0.03304933313139197,0.06166550710572385,0.05266889016887463,0.23884160047984337,-0.042487757009473034
HALLMARK_APOPTOSIS,0.03125736455323005,-0.04394183308272493,-0.010332234588754022,0.021162468254371535,0.07016547967251242,0.020804724962407904,0.039857560324368865,0.1795448379470266,0.09205774121862949,-0.0070526963364444485,0.09346589298649155,0.02397212979549077
HALLMARK_BILE_ACID_METABOLISM,-0.06640429181501195,0.0641784240575347,0.11659006613309122,-0.02242092296474089,-0.12493486528959612,-0.010791086942452085,0.05373825450889995,-0.00814732010091964,0.018081875381513613,-0.005107221081957435,-0.025545915263699877,0.015548458459318522
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0734358744197968,-0.03267838689138697,0.08890659292404712,0.009447374113735812,-0.09090824863094005,0.06591549206940377,0.08072154055519347,-0.03191255250460724,0.047695212951251065,-0.008256939464421418,-0.03841341475969408,-0.06707716981051089
HALLMARK_COAGULATION,-0.03681824469830935,0.02636014578273822,0.0039538702910043785,0.03945150076664133,-0.07144022063351839,-0.014357591163585641,0.1378763252349135,0.006344298139212004,0.07352378894702692,-0.023220391150524773,0.2877434938475686,-0.03870440841683482
HALLMARK_COMPLEMENT,0.0432213596983507,0.06341288020085459,0.1365873688084133,0.04554918382839494,-0.004216303862132451,0.013126985777381842,0.08438104366125332,0.03154003130710865,0.09654909759549152,-0.019773327332996454,0.03653546360275124,-0.0719432000419965
HALLMARK_DNA_REPAIR,-0.06333675881070588,-0.0006272528892028715,0.12487595024182208,0.0367673813552173,-0.08887213947909613,-0.004735711398004125,0.02596346154981727,0.010666863783622922,0.07144756166902562,0.05044299868456496,0.06336098625284314,-0.03884595569869626
HALLMARK_E2F_TARGETS,-0.10194819351207536,0.011883447942235682,0.16016229999483744,-0.020571159006297635,-0.14364536013633544,0.0035381670254997864,-0.03197589725019933,-0.06590376055957503,0.048623258841247435,0.031978384895691166,0.014580803060958722,-0.012675694291799421
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07917569091098971,0.024349211952877526,-0.07241537400457128,0.040120999820790745,0.06815416378628365,0.07385972136915571,0.13903181090077354,0.19446181386311887,0.12182057221234105,0.024337376461869068,0.2969834501147373,0.005467643152760824
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.042268575993124904,0.017464443528059904,0.16797014766187046,0.01324094573425294,-0.1240667807659313,-0.003951791822274639,-0.024550147475319674,0.16241159944192055,0.05624015736419887,0.04474845498353312,0.08518602624154138,-0.03290897818080571
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07214693720754733,0.006522184664964075,0.09217430445423593,0.018653817827377635,-0.0990534665925225,-0.06587787862044939,0.04635443383418307,-0.07981447021895956,0.02643867031513357,0.028786252237561007,-0.03448796375268171,-0.009839572383600398
HALLMARK_FATTY_ACID_METABOLISM,0.09035595151107004,0.03071665404310901,-0.04396950199733234,-0.019949657230684557,-0.001683609527388136,0.00721438480932668,0.03516403121803604,0.1826229914751062,0.10381631557499142,0.03675617574794299,-0.0009027775534206868,-0.04604418406339905
HALLMARK_G2M_CHECKPOINT,-0.07715012815652737,-0.03162239999598667,0.1673377057646238,0.011488007516413311,-0.06043365410603466,0.008714946051540783,0.004412672391085757,0.014161205494020532,0.02978499057390113,0.04237054889077147,0.03358404235765456,-0.03581368292015382
HALLMARK_GLYCOLYSIS,0.005603916575378356,-0.02581221557651559,0.08585967782351334,0.04174102722195029,-0.05654785538789314,-0.025543459680144206,-0.025268827904497023,0.08005565631633436,0.06415196542091928,0.04754352705026012,0.015804319229746552,-0.060212812027069504
HALLMARK_HEDGEHOG_SIGNALING,-0.09531975323068538,0.005908614259716768,0.1398986865896253,-0.021885282305059848,-0.11116490639556295,-0.05254730402840044,-0.07808459217935436,-0.01959760790919939,1.7893023580011417e-05,0.04904710537731656,-0.027306867334028845,-0.10790431728651818
HALLMARK_HEME_METABOLISM,-0.016872975298133794,-0.020786334223729788,0.10749438608628692,0.05192943644321225,-0.10459207923503913,-0.019107112207630762,0.033579970326375067,0.0032686116793115673,0.04682510256868821,0.016442069702466533,0.053384359798358656,-0.002104654117569524
HALLMARK_HYPOXIA,0.08469293712287408,-0.018775371484304443,-0.09794661812170806,0.00250012079874889,0.1423826084792227,0.06932126269982948,0.026753496137602847,0.20168689924462713,0.039505817621076106,0.025272156068280552,-0.032843822265076296,0.03039762588789361
HALLMARK_IL2_STAT5_SIGNALING,0.0323631162094807,0.016063300177868386,0.10372920783951886,0.0630959723038277,0.05737288985658479,0.04518751169490664,0.017531431239052604,0.007169440372143437,0.0785308744619919,-0.02395078464698009,0.10292634677826319,0.005594827110441799
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07696967597350456,0.022832607931407498,-0.011913520525643914,0.014113248571427634,0.006933082686162689,0.027707017864819078,0.12815684319583154,-0.060625177337276244,0.02197739741273356,0.08338418679730214,0.01040010346015485,-0.056903212529599574
HALLMARK_INFLAMMATORY_RESPONSE,-0.013435366303391386,-0.03150516035399767,0.11564214224269635,0.012924375490616957,0.10377674764850468,0.04654073830845921,0.015707699422596803,0.18372962094338346,0.11167805737100407,0.05937841165345455,-0.03687830015217304,-0.03018120919930817
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.030061562992219334,0.008716255424466954,0.10955553458298914,0.08208020415071289,-0.12057343064765402,-0.014270886060613483,0.13293270457342066,-0.10365099516132802,0.01828785716492513,0.006513057205165631,0.219618495523585,0.07596780480178215
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.046413057949984404,0.03400113679460489,-0.08280381962857256,0.06496825676587842,0.09279524465833715,0.009669573062813656,0.11652650129196265,0.11820814375667721,0.12821385144503383,0.019253008245917774,0.12654224837255998,0.010142665674397968
HALLMARK_KRAS_SIGNALING_DN,-0.10919859555596882,-0.007306793347047096,0.0958663182309754,0.0011875563261448052,-0.14086629841566994,-0.051199823817017785,-0.06242304585729472,-0.03684344008893406,0.01830024697815346,0.016851540801471686,0.00044157488717240485,0.028685774582870287
HALLMARK_KRAS_SIGNALING_UP,0.07442609262771897,0.04156676986378632,0.12273598402936675,0.10035843199115553,-0.009790767853652146,-0.03327957502427362,-0.04935810906485943,-0.06884315461230862,0.0381933404078808,0.05545575460914206,0.22734704644854187,0.08512689511196841
HALLMARK_MITOTIC_SPINDLE,-0.0348463851075929,0.01265675711447795,0.15217871800175053,0.0511738491972177,-0.10476328803172516,0.02600134186617088,-0.005342720798387063,-0.015013704988673278,0.04363396009074387,0.01632098349593006,0.14965660746807966,-0.021879362338550076
HALLMARK_MTORC1_SIGNALING,0.06935456284828331,0.019298104939964776,-0.06532869015974212,0.042633342730635626,0.11587313421443472,0.038747925722020835,0.014962792310891992,0.1769028567071728,0.054645509567566884,0.03134093151117309,0.028106852208025886,-0.09369683307641331
HALLMARK_MYC_TARGETS_V1,-0.05041089485222516,-0.00534287885912244,0.16423322146334263,0.011521994639556842,-0.08386996364583961,-0.020224603669225353,0.0024340641345076464,-0.03190606105432673,0.052617090797001075,0.048118334690115575,0.04916801034181711,0.014457750841260998
HALLMARK_MYC_TARGETS_V2,-0.04136321581336707,-0.018917378363323786,0.12342613062879121,-0.04025823079242122,-0.051126329313707586,-0.06100659516736277,0.0499870670089275,0.01583807039390817,0.019588535567989833,0.00822468895618081,0.06526306666176272,-0.027042413399665243
HALLMARK_MYOGENESIS,-0.05117875096058082,0.006395510180054309,0.0811175437170863,0.03878718089990598,-0.11690957110875115,0.0022271208954329808,0.044383108583326586,-0.04174875577378093,0.054069952497727794,0.045232360308393824,0.2903445202912571,0.03693941921370233
HALLMARK_NOTCH_SIGNALING,-0.07273338765163762,0.011944829142896586,0.10600913127360614,0.026575277508878767,-0.13907496191862034,-0.07278466873476534,-0.02283049688636248,-0.05951815274784719,0.04979399752214295,0.07273451467627177,0.10578111152257397,-0.006300437827235433
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.07850530708122548,0.004316058617001705,0.14672718663919282,0.012460125212972172,-0.13104439167551724,-0.07793877698869749,-0.06668634515899972,-0.04736665538271271,0.04188888783786054,-0.00477615052778309,0.03335818302839535,0.00685038516286932
HALLMARK_P53_PATHWAY,0.08716098006106875,0.008716203800244363,0.04222746094484077,0.022967326879887565,0.0023930202252963476,-0.002030134762238498,0.059440090384799894,0.05939072373738122,0.0546641878966329,-0.00118520047393223,0.009777792550972936,0.003960736860317734
HALLMARK_PANCREAS_BETA_CELLS,-0.08133034763576215,-0.0072487171291164805,0.13748473175808937,0.005376602071571846,-0.10870123637907679,-0.06678734753058718,-0.11038705611839508,-0.07824975631166937,0.033366641384636506,0.011323647341852941,-0.017812044758958156,-0.048415443727997415
HALLMARK_PEROXISOME,-0.059366364684756874,-0.09222208220077135,0.0868151346480801,0.06953554814390332,-0.11641990283194303,-0.05358146662839499,0.020150354354410913,-0.07616723857400122,0.02393300541125397,0.04298967891433176,0.04908358171138862,0.002701507959863148
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.06142089957058526,0.030325656311141282,0.15530826218966717,0.015338571620741153,-0.0489805282785086,-0.028969433804954876,-0.03789626975460477,-0.011186785902397902,0.07522282064180989,0.022880840383028195,0.14415373328638684,-0.0023357961381985904
HALLMARK_PROTEIN_SECRETION,-0.03789535496763253,0.015233179581148986,0.11298877371520646,0.008255649730657887,-0.07606330005748582,-0.007743816779844404,-0.040095758924160105,0.017304769865364302,0.06634948191684441,0.01999888155403224,0.05694948486500516,-0.05005974083397065
