,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.005011444699630414,0.05438895468002843,0.02189172692537786,0.06871957100196986,-0.06604296498344911,0.024774013321014504,0.11668069453046148,0.0012489176795143248,0.06262756461747315,0.05160648198685554,0.027833404758946866,0.10814776411374286,0.05327891593035692
HALLMARK_ALLOGRAFT_REJECTION,0.05989211141972477,0.04495777682899161,0.057750050851917825,-0.03939118963971964,0.0006651902001958681,0.028084480338824734,0.15980734909342553,-0.02293064243785009,0.067878859992922,0.0743230857732233,0.06944693083386229,0.050712314190833836,0.08643731446296801
HALLMARK_ANDROGEN_RESPONSE,0.028470306348946293,0.08351855056040605,-0.03590199459112168,0.015512194486653808,0.05773233101661141,0.0332206439717164,0.11160262104619167,-0.014398897488552923,0.10090627434726532,0.05366656656595375,0.058061804821816436,0.10073857621943652,0.0483793000451434
HALLMARK_ANGIOGENESIS,0.0030294910413562006,0.019421627725033547,-0.00440904628483246,0.05483918679784241,0.047302987148998554,0.05208136065795431,0.13132373221502006,0.033877216442491455,0.061530936145594094,0.007984962358786752,-0.033246067383952256,-0.051488054571908595,0.031097620814102257
HALLMARK_APICAL_JUNCTION,-0.008870772754677368,0.09294850019755707,-0.028181397708333642,0.08513592169859117,-0.030657636973030176,0.07126479409089224,0.14341847490742152,0.0479057050680462,0.062248586909763357,0.07739112897019913,0.0830141615544139,0.07812001420748328,0.041576604776242254
HALLMARK_APICAL_SURFACE,-0.03926617152229968,0.024790823377531412,0.017875591329032638,0.10727736962547768,-0.01624048844631186,-0.008949370614248314,-0.011153316031217272,-0.040589410073975166,0.019653146187719486,0.08091856719529199,0.12158100280588127,0.06317801525327364,-0.033596920974418354
HALLMARK_APOPTOSIS,0.00477620565259245,0.048823363832146055,0.0027490168671240045,-0.03487549228815993,0.01920485040790367,-0.015739109333479263,0.062229775766087285,-0.005580573976056261,-0.05218692606214158,-0.08062903740118685,0.04590479030811522,0.14233749754425618,0.006370284668595362
HALLMARK_BILE_ACID_METABOLISM,-0.005289891483771907,0.04245529448668511,0.0026266586715330315,0.08255132741434985,0.006392824556992992,0.05587775748976112,0.11288678570685452,-0.026156160991318424,-0.0024183453284167514,0.09582953378287458,0.14433963253653548,0.0847103226976215,0.08251326448105152
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.024229499196814882,0.01274143507580119,-0.017767664524160565,0.057329664426384416,-0.04397819903315473,0.030152090608796964,0.05553761131780831,0.04170291772538351,0.07507087695235207,0.10383399059655268,0.030264069798978742,0.14417283348514007,0.08542368434888932
HALLMARK_COAGULATION,-0.03715783889265855,0.08983060737260627,-0.0023619599295386638,0.0018819037859994225,-0.004549415628281955,-0.01731056814539013,0.11544099261806846,-0.03655281556485555,0.05411181383732004,0.04731192084487736,0.1361942017045799,0.07078125756499333,0.009572936248396184
HALLMARK_COMPLEMENT,-0.001756202034876416,0.03038231251821205,0.02289107724027152,0.0914534773341292,0.0012814894680010281,0.027267100407698416,0.1522770708761665,0.03976759830309771,-0.025095793417350486,0.0006685785174831006,-0.008459175407925576,0.12924983522653333,0.022217864155510244
HALLMARK_DNA_REPAIR,0.0695530188126846,0.08027369802508727,0.024200226773104152,0.05051342016700557,-0.006645763446927915,0.09872788065039385,0.14677778711906395,-0.03288478472011854,0.11894611269451338,0.05738302812702576,0.11866183824480427,0.11224711571545361,0.1016824884676435
HALLMARK_E2F_TARGETS,-0.03665872049010424,0.05272770512344471,0.010273628867654667,0.04186710423549953,-0.005360536540025569,0.05020963769808276,0.1455115267504443,-0.023851590403827044,0.08608384697617091,-0.018489446368904257,0.04312562850548606,0.07336006809429034,0.08233078069075653
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.019572135592305556,0.08095853881768961,-0.0064062925360513475,-0.01940047874243355,-0.04338891338802086,0.03497105003794053,0.15437058771299447,0.03586926975577065,0.11265654980752791,0.01806157041271435,0.08475452353422344,0.035414171177230544,0.0011195687001042097
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.026363639359568935,0.09425314107243117,0.02589979280888078,0.10828661167903908,0.06691757686467606,0.02897789495562591,0.12412519560443444,0.04962868722337012,-0.02158405624603299,-0.060194882513495654,-0.08701945619908563,0.12802941104286358,0.04903897088828929
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.044136400787406126,0.06468877185163802,-0.0014954530935637701,0.0392298248678763,0.013174816159172917,0.019706101295736484,-0.034407002398204045,-0.040094913592891905,0.10416690587697985,0.07273206636880937,0.0685567357958834,0.11575543490414941,0.03955681166202225
HALLMARK_FATTY_ACID_METABOLISM,0.016968486651068503,0.0856992086642653,0.016734566853186066,-0.04760326163707372,-0.019846507111114985,0.052215134430167766,0.0906390281548419,0.04713214228915045,0.035540059346121824,-0.03260132249710896,-0.020254503385227052,0.0766352128292608,0.04605599002568725
