,UKF251,UKF259,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
HALLMARK_ADIPOGENESIS,-0.027612186249762142,0.032522467550735845,0.0015462516605516806,0.03789870123429451,0.09190332875546477,0.026230721078545623,0.12447961682967949,0.06830315581400262,0.05903278665331925,0.015282328410726874,0.0422871618243789,0.033511097364114104
HALLMARK_ALLOGRAFT_REJECTION,-0.01193007148701203,0.05238158458437892,0.04773697599380524,0.05116384777552174,0.04583863059672436,0.048806334650124315,-0.04547618349385254,0.003069065702272091,0.04305359669459298,0.05673728396752463,-0.002312017745819026,0.020869654444600698
HALLMARK_ANDROGEN_RESPONSE,-0.017861640416802715,0.02767708952899634,0.05727649739678397,0.09023524243925374,0.05316093805821973,0.0829769829770938,0.11864491938836533,0.09409208741059276,0.09431805316309592,0.04058438124341441,0.052324276167283766,0.09067502328821261
HALLMARK_ANGIOGENESIS,-0.07248637433865986,-0.06124435926056412,0.01849215979227795,0.044311953345764904,-0.06624494548018976,0.03558931470126607,0.0900303236880803,0.08142377683107702,0.056374388615572445,-0.020912911302713146,0.012331200981939081,0.012844394368161892
HALLMARK_APICAL_JUNCTION,-0.02157806082105117,0.02062924276762503,-0.0457645759742301,0.10247719569740082,0.08810805384001753,0.05685447124908613,0.100540382726384,0.05990505961711934,0.048128692773730206,-0.03655397432589848,0.05611274199237535,0.02765521739188504
HALLMARK_APICAL_SURFACE,0.05835940304828263,0.07597962465055802,0.007113286683639751,-0.030806052955906778,0.009063380357294535,-0.004842249306811584,0.06077833088728977,0.07477409946007796,0.07511354774980004,0.04043407899126692,0.037966013959561916,0.05168036605260928
HALLMARK_APOPTOSIS,0.054459884792347514,0.0023251569349160835,0.050479564272787325,0.05342532958490757,0.02835686849016351,-0.005723162838879824,0.007862905196158277,0.020951596843906503,0.05171883701638261,0.010027053585480101,0.01720186696384432,0.06457903941141553
HALLMARK_BILE_ACID_METABOLISM,-0.05747196087028648,0.04717191201971357,-0.03439271268378267,0.03209214473291485,0.03509877321657222,0.04799197128501841,0.06960150054699711,0.0782621364046961,0.07421258117546063,0.039019592468379494,0.04232573672447115,0.08372815089119715
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.025582984483920216,0.018181189844993725,0.0005953504411239977,0.057841186148780165,0.06912317635868186,0.04672505536567901,0.23528730346738969,0.09287696731583067,0.08575871563800011,0.0009407824577177637,0.011072526878961486,0.12616096680318065
HALLMARK_COAGULATION,0.01647468411432158,0.056792754513052116,0.02115274549222686,0.05006285745987101,0.016709762614345744,0.06453180136770542,0.02489187124607915,0.08235266773767247,0.07297672950942334,0.05839215666839504,-0.03363866922369785,0.027094983396871015
HALLMARK_COMPLEMENT,0.02251203027543767,0.0054340308170201,0.041371142865110476,0.05860756075858138,0.09081288132601868,0.029202377299814796,0.08628678053794925,0.07815489772601192,0.052700057379908107,0.04990760145830549,0.04664236759292249,0.1170130077660545
HALLMARK_DNA_REPAIR,-0.016215563361769565,0.00858321643072677,-0.017148128180990024,0.10116333059476162,0.08616948239145629,0.047851901036557384,0.11861075710910557,0.07811465647311382,0.1275368451911547,-0.025738151662093534,0.07239161114514153,0.07390557881192596
HALLMARK_E2F_TARGETS,-0.05443067929563714,0.06833162702547424,0.031918493914858084,-0.011323699441734583,0.0484475625404527,0.05232836817445026,0.1167480503764575,0.11129294503424222,0.06269835803816519,-0.02394777350883955,0.04400516343932585,0.050860681396431094
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06615279411375823,-0.03998771636512191,0.02213043954615745,0.0409387031966446,-0.045641444407292155,0.07275900262514058,0.056304763506204905,0.12282840773535317,0.08234503155550338,0.03666980428768686,0.005609275770542433,0.04689963120876504
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.015521949573180559,-0.013732418750950801,0.02124492486613445,-0.015144212918594841,-0.05697063206802365,-0.03419121660186068,0.0026606665456744127,0.07121199184228238,0.07499860577292998,-0.0401222062689699,0.04741955228165193,0.11938379268775436
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.020546260703390534,0.03599607803100095,0.046721607034671965,0.11814789288792482,0.08119609391054323,0.020693758606168716,0.09459475934959223,0.07233275917439999,0.010305421233339879,0.06873628930336183,0.027205533135314364,0.11178522844179152
HALLMARK_FATTY_ACID_METABOLISM,-0.028856170313057487,-0.003315715364882266,0.06433804130479641,-0.004912579673158445,-0.04468905293287846,-0.04786415657941415,0.009734710595262663,0.11262804965942344,0.039672197745745645,0.01197841617252933,-0.030908213360007254,0.04940406417150228
HALLMARK_G2M_CHECKPOINT,0.012494039013127563,0.02347365909051792,0.0005374242964590581,0.001404896759289065,0.09276320022681563,0.035444333232307085,0.0026758366271080777,0.09189226856513096,0.033415735656493965,-0.00448096131032766,-0.015362005995154356,0.06454865736505482
HALLMARK_GLYCOLYSIS,-0.008798165310534805,-0.01731003529873614,-0.06855335079850179,0.030028646555594715,-0.011287672127104593,0.027759139451446247,0.04796287609559371,0.12935751697466322,0.0744212936069883,-0.009080263636949092,0.03867740977835984,0.12745801707633975
HALLMARK_HEDGEHOG_SIGNALING,-0.008926470910413627,-0.024772001786824534,-0.020899826757902924,-0.03673907325131825,0.03230877562226564,-0.01669326921574074,0.09696864878169846,0.08838515953101203,0.048701018089077,-0.018440515414885717,0.04495762749666798,0.05451481188662446
HALLMARK_HEME_METABOLISM,-0.053162163201644956,0.019445596199123456,-0.010518844826414098,0.05860352164295026,0.057021732981437014,0.02732086709703312,0.08963615525109653,0.07075103632457874,0.05427320540724721,-0.00849458335538411,0.03782641015177647,0.0742992113705968
HALLMARK_HYPOXIA,0.020159819947445298,-0.036169893090686855,0.039682576072167235,0.08230131616066978,-0.05404958726086525,0.0453974019333715,0.029405739969478872,0.058712995663193955,0.032969007911462934,0.03497078846024799,0.10122519171709098,0.09135340676631663
HALLMARK_IL2_STAT5_SIGNALING,0.00791759402833624,-0.015709002559443835,-0.001275981023331933,0.011031096177702725,0.0067442783998233145,0.02889766532882079,0.13480897094031463,0.16266165720431092,0.08749777914223537,0.015560285206292272,-0.016465049041533987,0.09092997140152585
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.002558429372473531,0.019568836963451793,-0.02731679150160571,0.0822838379980042,0.021089070588925524,0.07539590641200769,0.0650018033249621,0.10958289993719239,0.002947054120717647,0.04649590798546389,-0.012572990944420498,0.098629411828306
HALLMARK_INFLAMMATORY_RESPONSE,-0.0007912800112167707,-0.019080052254574625,-0.032189511591525874,0.038648373078846235,-0.00023587893739140383,0.02328348481146719,0.08335413489571276,0.07505812263544434,0.014423857393520563,-0.02537554352242414,-0.05765171874034581,0.04151496018662789
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.013772066479793205,0.0758053622415622,0.030639842372554425,0.08883596026216398,0.08997146951984003,0.06593862283998277,0.04685058948933872,0.06349298186442075,0.033525487447427775,0.041639904426574295,0.01880134408737881,0.018994646619369775
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03556840707171414,0.017986525395724248,0.0534535871374318,0.06454096522816719,0.08921886822224911,0.06084216050346107,0.20529163843596085,0.0825218304017696,0.058101968807750114,0.03513790773030899,0.019899223074552542,0.11514016522444526
HALLMARK_KRAS_SIGNALING_DN,0.018377019397788626,0.08966276681620565,-0.0408231623718526,-0.011133586093442283,0.053464425663250555,0.03639867022450047,0.0929518750455671,0.060199653756821424,0.10549019231605142,-0.02511402294477833,0.035122645630246474,0.05629264827995945
HALLMARK_KRAS_SIGNALING_UP,-0.05503945427940832,-0.021116465724473465,0.024978890961787067,0.005350309137214102,0.07529373832603273,0.010811620972980305,0.06914010683275715,0.09630013503396036,0.12889780354723918,-0.0082593379773191,-0.00048758673716596095,0.06261602051026129
HALLMARK_MITOTIC_SPINDLE,-0.01903452746687541,0.038024486859993205,-0.029253275982111304,0.0668211834587529,0.06206222343924237,-0.007384393877524828,0.12567428188260493,0.09046556577529925,0.06850106807059242,-0.005071010900913842,0.08385900812236985,0.021950300563808152
HALLMARK_MTORC1_SIGNALING,-0.026320902981691874,-0.06610695228962374,0.008692198085351616,0.013669044006205073,-0.01979241298057715,0.016808618666188876,0.039903503969652955,0.14905055433595038,0.022277502158241966,0.0026550401758225575,0.025675876580946836,0.12370631147754658
HALLMARK_MYC_TARGETS_V1,-0.018410442744708894,0.000630825394131041,0.03340462889932396,0.05417619977092054,0.05502932420153567,0.07559581273994054,0.041439774903156534,0.0475849605713102,0.12559376856105942,-0.02471921247834998,0.11801840116676454,0.07499145839656651
HALLMARK_MYC_TARGETS_V2,0.0059454688776763315,0.02738441852233057,-0.04601235837118374,0.0653952381841505,-0.004958146014092364,0.04468971185855839,0.08774446131713595,-0.023207787681366825,0.011575416805591772,-0.03978875900156254,-0.01057194911092575,0.01775602795194195
HALLMARK_MYOGENESIS,-0.015986006314214943,0.029243905340154055,0.024492029471559446,0.043035938210632396,0.0013954378331699387,0.008843868508527824,0.05874750176943316,0.023125352056653975,0.06114906597032335,-0.01186207435620366,-0.002214249039359426,0.018733122636436592
