,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.014431290920529269,0.11232746806838284,0.026588158963044745,0.0667909842163075,-0.03871287404577195,0.011306771286875555,0.010627400685277896,0.036003950266393685,0.02870428888153068,-0.01338727697406575,0.0043033340379690236,-0.13384179684770783,0.05030811965489575,0.05168529791680326,0.08875699312629226
HALLMARK_ALLOGRAFT_REJECTION,-0.033063722795279644,0.04306186466891342,0.07292574343643067,0.07780478959442681,0.0020666741219327843,0.01849728451045903,0.06853500493625485,-0.029273723771096823,-0.014437626861996188,0.06069659383442446,0.10896704581125358,-0.010532302024115271,0.07223169403058204,0.04360112043030753,0.05792662453401423
HALLMARK_ANDROGEN_RESPONSE,0.054714946099088245,0.06469156372128135,0.013601410050542318,0.019796112618829933,0.015814506882831727,0.006741951585989832,0.07433372247672358,0.008335416991085648,-5.8490249691702336e-05,0.079353766569936,0.06021359539405587,-0.09599970530700223,0.06394330169798651,0.0643015622212679,0.02594972621643245
HALLMARK_ANGIOGENESIS,-0.03839496744233806,-0.05679815129325149,0.009736812715519672,0.006413421160107386,-0.037227453136602605,-0.017835611889486402,0.08160060005210278,0.03451951212500223,0.014107101906637406,0.04006560910789565,0.05663131308374276,-0.007075408223094516,-0.02944157143852955,-0.07462413850391632,-0.032033549447497256
HALLMARK_APICAL_JUNCTION,0.06528721124439636,0.09007319675263296,0.019362070077620044,0.06191382853784143,-0.037397963125808766,0.00982497571891715,0.06285194507724344,0.031441727902753076,0.005494978699696216,0.08800256017562172,0.03869745308059312,-0.11610574144055667,0.030914489362578675,0.030557010792434676,0.09483188410996521
HALLMARK_APICAL_SURFACE,0.05154734727533348,0.17840002963083293,0.018149433934764318,-0.03552779505512266,-0.07554046051977792,-0.005951668028116303,-0.016424900940350217,-0.02443566645435272,0.010270040994275968,-0.016146335534961496,-0.03918790771379618,-0.09453712080860413,0.0576330608674788,0.026749563532062866,0.056085028679577556
HALLMARK_APOPTOSIS,0.0367112415605245,0.010762524173528206,0.025923763148959725,0.06051441371033749,0.030269532923170882,0.0006312972068181082,-0.010095181324428661,-0.002986792932953568,0.04237685825093011,0.06604824942608506,0.0358300993087434,-0.01888041131303381,-0.10723917810756672,-0.037572627049623594,0.0680167193969813
HALLMARK_BILE_ACID_METABOLISM,-0.0010580864638498816,0.09521601689899546,0.01654235779211948,-0.009219674450043338,-0.05086105649953264,0.02318724157361989,0.0833356277732922,0.020859512193086453,-0.02858699760401913,0.07930710598393419,0.04871667414501064,-0.03828907057121447,0.03618749744460603,0.036179193240544145,0.06073967806487408
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03680565645549294,0.09080465497910976,0.011379114394489114,0.05096937668967164,-0.0049182742434546066,0.039043121071808906,0.039696174978585186,0.020293888592577088,0.01567469462711498,0.06483198802442576,0.0264915929658051,-0.13441667309925853,0.05809168844244551,0.08642680520740029,0.11747517403755511
HALLMARK_COAGULATION,-0.013580269378315009,0.05606236300189758,0.07103910129347396,0.011994477691525224,-0.04859666313047457,0.02806634334493654,0.07594426890016898,-0.032166566533655724,0.006742160675033928,0.0813554512303447,0.059093828996849174,-0.11049867693028342,-0.017707808003919964,0.032780058802371205,0.06207924239244623
HALLMARK_COMPLEMENT,-0.01467888605119937,0.08646575366180528,0.014242602159563689,0.05039110207015686,-0.03127454603176698,-0.027016928075888385,0.07172719722874205,0.04400343951297257,-0.019788440629724475,0.10007838756362157,0.055140232957041194,-0.14672036016697243,-0.002859873160441672,0.04924880546935067,0.09214731765950249
HALLMARK_DNA_REPAIR,0.03557960929687251,0.08533419624535848,0.028795402428204307,0.07975587602618768,-0.01349218511334773,0.02260330912775896,0.05491987503699239,0.09480559320009034,0.0014043461619393566,0.051567763069714466,0.04866667974210312,-0.13997954097143994,0.06289195279390034,0.07579792201764406,0.10739758966958779
HALLMARK_E2F_TARGETS,-0.007813653908979878,0.06535948444643509,0.03075875940866417,0.030604842070179338,-0.07693172418346411,0.012683887781672062,0.04203584616298603,0.05246424527233175,0.028095541500050225,-0.04657648798886031,0.013190954371006152,-0.057035761457511935,0.010069499481673865,0.04342823131081944,0.09212478557516349
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.027873935066483384,0.02003587359177351,0.05247523981935833,-0.006196507478042719,0.09167647895273232,-0.007486361326634859,0.07136758232036511,0.0038748640046431713,0.022965176278674417,0.09535351218311877,0.09810262126880714,-0.039668381095138386,-0.07456053881015813,-0.027907162880338232,0.04593930249617767
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03350114026102973,0.04710767826846967,0.016848693246203146,0.0029869578645992786,0.003842089042005837,0.026610259111505608,0.017026289551722282,-0.05076960932897839,-0.004562212386333864,-0.05114034974608636,-0.0517146636161646,-0.04862590059172281,0.032679772155361345,0.05918249912220653,0.05478836766562573
HALLMARK_ESTROGEN_RESPONSE_LATE,0.021269362718910556,0.08878635765143168,0.014369768079245112,0.02837992261728511,-0.02606806587994933,0.020913514667102468,-0.029746729280368887,0.0745110150354111,-0.02073434239830455,0.1053583810940418,-0.03413342326801044,-0.06015808756139446,0.05005127855363915,0.058615344514158056,0.08096668809994152
HALLMARK_FATTY_ACID_METABOLISM,0.03683213202012389,0.0052889426531678285,0.006378330453981693,0.0610746839276271,0.07291111312646005,0.015016130093544473,0.06949980335052505,0.07993022771688643,-0.008990173888734488,0.04019329626529786,-0.0006012786101899501,-0.04130969321446868,-0.04411481277882159,0.004376482161786023,0.06377007581740116
HALLMARK_G2M_CHECKPOINT,0.014099311499683097,0.04817538739908875,0.04663478383374762,0.039752810548915704,-0.040352288590437276,0.026070808141281904,0.06395097474902753,0.07555089698901599,-0.014404846918126204,0.030735223458470774,0.059617175545542876,-0.09014307483839189,0.026460229650475786,0.005014632673202986,0.09187358082605786
HALLMARK_GLYCOLYSIS,-0.0003872747006527516,0.02439130924238721,-0.024544265673863513,0.0167040011722859,0.10197921204511241,-0.03939638341272103,0.04637836245153545,0.024176266210407447,0.006045036421790149,-0.010621642642356372,-0.04025589005684256,-0.17035675208107862,0.010604963674008238,0.047499638839777564,0.0891573396635864
HALLMARK_HEDGEHOG_SIGNALING,0.0782184458641913,0.039938208460866945,-0.06628205921557251,-0.01633404858021829,0.05562999994835337,0.029664265760385486,-0.046384346708280406,-0.019322030898696257,-0.01814783912879381,-0.021700956577490015,-0.09378689584118553,-0.05368219222932749,0.012734417350481045,0.0035653743183456156,0.08521545687690513
HALLMARK_HEME_METABOLISM,0.02644743738913184,0.08565305517049128,0.016879180732874477,0.01715830715226334,0.0024385076220159547,0.01248740879506756,0.0450428680368864,-0.015839235031604837,0.003979185845526934,0.05684882262298939,0.014722002786210317,-0.12222663452949506,0.04148133293371611,0.06736520516737167,0.0746704734981585
HALLMARK_HYPOXIA,0.04886358984403468,-0.07106507556444486,-0.03418026529691217,-0.026194979756577627,0.09495090028002265,0.003878942571337778,-0.02087717920115084,0.014418657045720264,0.008494742383189325,0.03290680624755022,0.018203810856648225,0.002032362778663106,-0.06290694411874004,-0.04392593666059443,0.0533214644347663
HALLMARK_IL2_STAT5_SIGNALING,0.025639510772084085,0.11729993348151592,0.008749605064050937,0.04283086301463649,-0.03894111347392305,0.022157100044517496,0.09552644618426179,0.0045779236036813074,0.015278753509494383,0.05334390438636312,0.007204127938637817,-0.08988260903349837,0.013335728303562748,0.07195659537042137,0.0904623998427005
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03625938987238335,-0.016343401055802072,0.033980854415962054,0.10790708845957474,-0.01633060531214825,-0.03203441364561732,0.073594715421215,0.020054082531579594,-0.038490086382874746,0.07830166385345626,0.09861558978550768,-0.05307109691818225,0.04542031406979583,0.02720182747024516,0.08766245228999987
HALLMARK_INFLAMMATORY_RESPONSE,0.01230688781876182,0.01665570661152457,0.06218947233301312,0.013602161364303228,-0.0737213684530517,0.003944921959966522,0.0566521217816327,0.025097589549066504,0.04546773485769729,-0.01617299494077243,0.001384393391914211,-0.14106246525680885,-0.0725977724590653,-0.03128427949840516,0.06820323399351877
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02009847747485784,0.07438232362406746,0.05643224971450736,0.04589283905616411,-0.054262356583563875,0.005482348986200647,0.08595595962598175,-0.010955577050771118,0.020527644843510776,0.06879203912371673,0.016275710096179483,-0.10349133408950119,0.0873780129623025,0.06268573033796712,0.05913020653806841
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04563932618205884,0.059587400385995665,0.06087019511463801,0.08436857365687427,0.019857475598564687,0.029348425246776114,0.07556856850427154,-0.01630369879368938,0.020903719488101866,0.07276538900536075,0.1247280127711355,-0.09934068958515088,-0.026318559199714823,0.04073246894802645,0.10804579091749464
HALLMARK_KRAS_SIGNALING_DN,0.05430622267742331,0.08832697930551466,-0.020073812866560473,0.07612826184709573,0.0470131593127549,0.02301561164916005,0.07562006035767475,0.005934183571518974,0.0031549601102761047,-0.046035690471932914,-0.03982171924816816,-0.1836888215405317,0.06592064285819109,0.07307654288206475,0.08531058263730293
HALLMARK_KRAS_SIGNALING_UP,0.04659179250615944,0.044356111796912755,0.006260660746613233,0.054700814399351386,-0.04284244712307519,-0.040960039269264184,0.02352927140183313,0.016168876612379403,0.028594505943395986,-0.04779875975694623,-0.013392285715871404,-0.08630624352883266,0.050949145463674454,0.03551376661227442,0.08779313588312888
HALLMARK_MITOTIC_SPINDLE,0.048218525266087005,0.09943572937045901,0.047242545252826076,0.03916220710880697,0.024298316260507977,0.05157292283012678,0.05363611671126574,0.04852846721313706,0.018709618378495812,0.02047958003301688,0.00891544834896018,-0.12368623276856265,0.02552063823687308,0.0677534857473957,0.07179447525788353
HALLMARK_MTORC1_SIGNALING,0.013849333747726338,-0.03981373030182207,-0.007119560825846124,0.029143774690201494,0.10806599216798214,-0.0007156966658808523,0.05393372012401676,0.007116985872281362,0.014618359769546176,0.03253842762051903,0.048593495031188046,-0.010398730910345452,-0.0487897966544456,-0.014179370863702308,0.04948383933885033
HALLMARK_MYC_TARGETS_V1,0.055806512367325645,0.07110429417828006,0.02665698567098566,0.03599969737597846,-0.00342198952726571,0.020901966305358483,0.05844723144054152,0.03815760340797558,0.02240610599086424,0.018974008274073834,0.10014712009791181,-0.06666141381845471,0.07783833445208821,0.07446851308739658,0.08405725282906207
HALLMARK_MYC_TARGETS_V2,0.06978220198472873,0.0579682788597113,0.026538247100990748,-0.004675440666223716,-0.059946839142665416,0.012593136756738094,0.016881466646294765,-0.009201183933701609,-0.04323304597405747,0.041167116977505844,0.03625229607726688,-0.00542761165493222,-0.045567180432712046,0.050284762589641416,0.072298746086689
HALLMARK_MYOGENESIS,0.07928391101635304,0.0895393436814797,0.027205679021281726,0.04670715107075194,-0.01764506474259689,0.002791417907062278,-0.023765686519154346,-0.029514552243591466,0.03228547178844156,0.04956555128750744,-0.0181005495709485,-0.10718318250856322,0.011707074014343592,0.061296639887932027,0.061704473104869415
HALLMARK_NOTCH_SIGNALING,0.01644706290580843,0.11594744414202253,-0.014992554871875334,0.03370972071747309,-0.0786911405598352,0.030912298822132724,0.0550830302021069,-0.04893026215137227,0.011394440776845271,-0.01926257064847058,0.059513511941997284,-0.07988885754922029,0.08076650322644832,0.030650668086351383,0.09605805703352086
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.01657425487294422,0.08501405234583154,0.009500704217728053,0.06775824319041208,-0.013534663389538529,0.01552870767988981,0.000528778656483352,0.06429158593141297,0.004321764928814949,-0.022266113600091567,0.04082474184865598,-0.13511537246090724,0.05809528311903951,0.06975830999369807,0.08301803665720421
HALLMARK_P53_PATHWAY,0.009348290277322363,0.012671780964766776,0.014414110554047488,0.023313481644190618,-0.038663937173813716,0.03238902266672823,0.07536528184307047,0.022925748596003825,-0.020480277892342694,0.0206123587747168,0.061143886001732095,-0.13439470276275534,0.04401575172496451,0.060951953049521446,0.08276058111780799
HALLMARK_PANCREAS_BETA_CELLS,0.018844354368740067,0.09033779389858108,0.01914399241119543,0.08328084364091505,-0.05576349289894301,0.0007728256854783656,-0.03796132143332377,-0.0021262491795078138,0.028607738469748168,-0.05786923324565079,0.030272609681393794,-0.07553030540419378,0.10011342703329992,0.0639656911116107,0.09262377906818454
HALLMARK_PEROXISOME,0.014124017410182946,0.009586183905288197,0.003763436574869368,0.015521098923914999,-0.05923197054147787,-0.006852487229057995,-0.003117887284712359,0.008350799838850337,0.06315818157333315,0.0543565436435175,-0.0031182038119278188,-0.030605958574357238,0.0931850801038387,0.037632433131432275,0.11376277512772895
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.025731745658340303,0.06791493991894076,0.05087375796578258,0.06290229328217949,-0.012271870174441151,0.023267968930263443,0.03776299051514743,0.018834203366926625,0.06379880816885455,-0.012532147010914416,0.0028078460992638846,-0.1073198891946301,0.07866005515604037,0.08156813753051259,0.09595328230647937
HALLMARK_PROTEIN_SECRETION,0.08308224791374196,0.09689457297347917,0.00281940675935555,0.05920752294124305,0.006692401015477677,0.037957845065673686,0.04767167807315624,0.050467501178690324,0.0320700829809115,0.023493800882071918,-0.008684882202033924,-0.12562497631721364,0.06918106639082852,0.06751523419023031,0.09450806963884738
