,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.07731786190748671,-0.02564431483726391,0.0016521668775973414,0.002299267693285408,-0.003235992053002793,-0.013095720174168215,0.03398388299537446,-0.07604339430036038,0.054052255854835154,0.06076829866988178,-0.022433259864698702,-0.01105787239107805,0.02399283232929837,0.05034036165788228,-0.038060896726637136,0.044751456850792654,0.04564062697210085,0.021491386232958515,0.08318192568564574,0.029552780684250955,0.012277007088355553,-0.060544525410670215
HALLMARK_ALLOGRAFT_REJECTION,0.06994811400790575,-0.020549036584098398,0.03046089533095958,-0.07143442458800948,-0.06207090758951671,-0.016897275046337198,0.09114713183494778,0.005396790072706395,0.053150077735507624,0.02989008476042405,0.0734634080294729,-0.012090950380578384,0.0725938979665689,0.05088559002067636,-0.08927681177521223,0.04740365686496295,0.07044360171658165,0.04374113027195019,0.07674159761921312,0.07811554003714892,0.018418728463921393,0.024289168016643485
HALLMARK_ANDROGEN_RESPONSE,0.01850440147646698,0.011683508653303547,-0.01762718215002147,0.07819739828973933,0.03672818296441003,0.10217770179588143,0.036809413511382484,0.07801248267793362,0.07384089346679347,0.037605813612258024,0.10769813578880652,-0.0009245348002977424,0.09266154999800126,0.007086300999571413,0.033907819701159816,0.061112173748583055,0.04141603872587905,0.0308750328910403,0.10377187403728187,0.1240410554002567,0.026209578045768157,0.1243345269394932
HALLMARK_ANGIOGENESIS,0.02603760522291927,0.049444377257525485,0.035962515329162587,-0.08875649632989123,0.11539414845730556,-0.09968985755364161,0.10685585328781626,-0.027144521176147976,-0.007110699393986914,0.017876722886546646,0.15450843537420367,0.07689361281801525,0.1289346801990205,0.01585213484519851,0.1262634485253712,-0.024342003808436253,-0.02541190542754721,0.012906711550957198,-0.02062317268866634,-0.013230718995028189,-0.027984192449426872,0.13319672707725944
HALLMARK_APICAL_JUNCTION,-0.0810963432889039,-0.026058761026575582,-0.019100358549640133,-0.031064723765169947,0.001990088998495679,-0.07140993640477752,0.06299370301928939,-0.038188481177178296,-0.0012962096382865295,0.00010523444194978798,0.021217434441364886,0.018712552075361603,0.09751629049782988,0.07738001068035412,-0.07993412898631486,0.09622821131064935,0.0056032727089138775,0.018138946853143115,0.07118669004269118,0.02384438170446981,0.023194956746567578,0.009483423348610222
HALLMARK_APICAL_SURFACE,-0.010846078120187211,-0.08116564987687085,-0.00278105077897869,-0.058518771900109574,-0.04464754702040414,-0.06401250029803805,-0.001787182030605642,-0.11405767438754566,0.06039870083304531,0.00610375573209368,0.002129510641118809,0.039489383336294336,0.0647286618919175,0.04316273878929736,-0.0885469743876133,-0.009083622900694808,0.007755923189588343,-0.024648003618181903,0.12259343530749925,0.028433221566427254,-0.004886619506114658,-0.03232279126126582
HALLMARK_APOPTOSIS,0.017679323668389268,0.06475440869217337,0.01419095448861543,0.09800565649636124,0.06119969679845868,0.032318497680089854,0.019473562900727708,0.0180196849940449,0.06888054798291048,-0.0012433808298042755,-0.0106780747382463,-0.04835327421079083,-0.043988088316051215,0.02355349181240088,-0.01337270316101759,-0.01965848973499407,0.0026017086890675477,0.04418355660052426,-0.0009086608156389059,0.02850227122347325,-0.013579742089106731,-0.1260337873583243
HALLMARK_BILE_ACID_METABOLISM,-0.08995057191129624,-0.06701036605686292,-0.028502027586224082,-0.056621045387758126,-0.06862701166917641,-0.055767837835521215,0.042224023443080676,0.020198893043948944,0.040379489314672494,0.023724267313670645,0.08256666213593705,-0.09085902176986915,0.007399714246996201,0.011267652533953197,-0.07381714699685525,-0.01163725498318435,0.03154385912281895,0.038114210617247,0.1154835311283338,0.08000850897423714,-0.011134328635529033,0.1255193560201194
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.032077304778823784,0.010898398922597616,-0.002260274471151757,-0.00413722907951265,0.015767146686182235,-0.0594208620466579,0.06257629363712104,0.11203726203836203,-0.008598280743180718,0.06470281270267186,0.1564487147812941,-0.03199716034544603,0.07706000316999789,0.011179645801687114,-0.060895538197713185,0.008119522150898027,0.05229178411742783,0.006907392781546209,0.08793977021966853,0.0797821233685208,-0.0020772128086624666,-0.00404893941260121
HALLMARK_COAGULATION,0.18934552466329696,0.0022770586022686453,0.08048788374903612,-0.028778588788743342,-0.07000895020390313,0.052633763455634475,0.07352022108002412,0.07237494805697883,-0.0032302483500220138,0.07242450720156439,0.15727104239405096,0.07705332839329869,0.06965696579096456,0.021900537567798712,-0.10108126782193763,0.10084087407254413,0.012353065069924696,0.0555825848596825,0.07827552622120211,0.051343444664696376,0.02447987257350314,0.15283321961274865
HALLMARK_COMPLEMENT,0.07737357494760617,0.030069741406984353,0.05662015798524265,-0.031066321264257603,-0.020837341385900335,0.027467478992576313,0.04885548313676962,-0.0769922871418364,0.07845082124794457,0.09103113776849225,0.1059151171325918,-0.025548542655620766,-0.011457100005485174,0.06604282484452018,0.0023319345843948146,0.02966264106322742,0.05912429287504092,0.01341700435741223,0.13429130977883744,0.04789493528117838,0.09042485420155509,-0.10401390904005452
HALLMARK_DNA_REPAIR,-0.09417707730273633,-0.015491897344838404,-0.015914918611349044,0.022666038433501748,0.13988337706523807,0.07268976860599523,0.04333535588403054,-0.05131174012117296,0.054162926530286086,0.04223984789428657,0.006145349258468329,-0.010772296230947232,0.10884695343649929,0.08427542407633377,-0.08714453666090424,0.04845320784241784,-0.0014857359600730885,0.00947067731068229,0.11448928123109509,0.07654954283047087,-0.0006482488566217104,0.0257728252904723
HALLMARK_E2F_TARGETS,-0.06235614112303916,-0.07649871650677287,-0.024094707272738575,-0.049196411230573,-0.05351137355498529,-0.05315024997376294,0.0911716657642976,-0.03134667320754633,-0.011004036542093174,0.010430157425267272,-0.062166374813074486,0.04357734480239504,0.05105807055996948,0.053259065557781086,-0.094177291420226,-0.0595885563538107,0.001444699416160095,0.04573419435531449,0.07435127163238704,-0.00754704382100022,-0.019278544544257606,0.014859581005356465
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.12522170928485318,0.08275795650518254,0.03961429212729122,0.017648764856587514,0.09778963501702131,-0.03866750787662433,0.09613752190221118,-0.05599177680367724,-0.004568480525989267,0.049542570668409905,0.11551597940392748,0.11003173451067275,0.1943857453825903,0.06347696989228736,0.02265602826977994,0.13833710724714804,0.01088464108169708,-0.01828885472116732,0.03456853257606771,0.048218889618061665,0.009677285356257535,0.016005590348734854
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02531824755091476,0.02674375696488205,-0.004696461070321478,-0.09601020718725573,-0.0007719287920283322,0.0693920913476305,-0.05578678404372378,-0.043036747473258904,0.0013709722554606876,0.0445978601409758,-0.021769498759579654,0.017431982745038696,0.00031445566828572694,-0.009672229443089087,-0.0030054752035744803,0.15346697056363953,0.05212421242497993,0.0013141612402725533,0.0836975430284194,-0.009263721491223625,0.009525694357576022,-0.04142783495733272
HALLMARK_ESTROGEN_RESPONSE_LATE,0.13399026283034954,-0.05085944602412103,-0.010318540084092304,-0.031367199521911505,-0.02889828867874478,-0.015503289026348522,0.04959996009089343,-0.12428023912037296,0.013847635604777678,0.03349122013219533,-0.04063942214423945,-0.0015552737214444346,0.10458882937511924,0.06832665637774071,-0.039581389616971684,-0.05493963755966858,-0.04535420705636822,-0.030567774619931303,0.09821452308846321,0.06304671480664732,-0.019642588535293774,0.03422167149111333
HALLMARK_FATTY_ACID_METABOLISM,0.15760168316564468,0.08265720482434627,0.07374191318382022,0.042765148429144764,0.06604167537504843,0.09045114281296782,-0.04658830566524178,-0.0008790657489614783,0.009342575771214012,0.0016846555445796467,0.05790354401029447,0.014117782765721428,-0.0077766014773029855,0.017689992533284075,0.01188477997181545,0.14586879018253746,0.02007145508505043,-0.017039140306586053,0.06852549972394276,0.06948146367950903,0.028172895770117373,-0.04404276425314977
HALLMARK_G2M_CHECKPOINT,-0.10862343068063915,-0.04936286071081504,-0.046818448262975015,-0.029708581302491127,0.08906790267548077,-0.020200226725015435,0.06874168839348666,-0.02299217684805356,0.02384721316917825,0.03522339395412154,0.075114959238581,-0.024608945338370092,0.09949052000270842,0.03742534325270113,-0.06483265089657855,-0.021990837708564623,0.02157973553484986,0.01925584560816676,0.08435461807481334,0.06820422222344619,-0.04562741432206845,0.014051563320041104
HALLMARK_GLYCOLYSIS,-0.13398576336996845,0.058419605212912125,-0.057863641795687655,0.05260022893406926,0.11766524750739417,0.04957237255941365,-0.018609450654642493,-0.10051486290581914,-0.0047492616557886285,0.0006501435565150767,-0.10369068463834528,0.06279470432306927,0.0539159538755494,0.0012498640612498362,0.01837143207031957,0.0818901568469799,-0.02412612786417448,-0.05727731404753363,0.11953378451871505,0.06402102657130074,0.04336299292729575,0.03312509447502173
HALLMARK_HEDGEHOG_SIGNALING,0.04022695178036483,-0.03334725472115876,0.011217504738408149,-0.04879329075566918,-0.001940874202294673,0.03909158523636304,-0.085810692662301,-0.13580756015408083,0.004069700489439442,-0.020283336372061013,-0.14338931399770982,0.030035420427820564,-0.0031060986768705313,-0.05570856597576481,-0.0012730791962900778,0.0330458977920003,0.005260704639288124,-0.05595348699390373,0.005475881521855996,0.02903967061241376,0.047063074592761225,-0.16100553694905437
HALLMARK_HEME_METABOLISM,0.011431135613992612,0.014321870623483295,-0.043535351093035586,-0.009190073180984151,0.033136564183512865,0.03774143564657335,0.0243744139663417,-0.0834528049492717,-0.0013805664651884227,0.022757296357401115,-0.031207440582977697,0.004159651339674006,0.07723533933039858,0.06804741361424514,-0.06622516566766005,0.09003994285395067,0.029827539990288567,-0.0028913653549645737,0.11456892174718407,0.080288615998018,0.030689890401927593,0.040306595485037185
HALLMARK_HYPOXIA,-0.14081699852097895,0.13116208152696104,0.02917845154732762,0.054274433009973075,0.11667768788627646,0.023624037527832032,-0.04167830856102855,-0.14802087995753108,0.026955062033096257,0.05410466254927613,0.012488252000903156,0.040215427009309614,0.12934486221513308,0.14973358734472866,0.06908555765709931,0.11282162438321931,0.010435361607865026,-0.04101108171311163,-0.002765746127142817,0.022282667314483206,-0.011408164933308594,-0.11884154486041512
HALLMARK_IL2_STAT5_SIGNALING,0.057742262385567164,0.013859256023475576,-0.01601848951529031,0.01839063023418603,0.09599450934042479,-0.07214172936084338,0.0374461135715653,0.02915690356461127,-0.025690961121363334,0.00465395709651342,0.11794816616379387,0.04717200588449618,-0.001608182989679591,0.07385597634154764,-0.05616246841699667,0.06459186636133411,0.05104606789103337,0.037609580916217564,0.10211532946096148,0.04569150618350049,-0.0035011850853456823,0.1363529629139914
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.009327022984136674,0.07075790858479596,0.015184478296987559,-0.010621666754418564,-0.039585686963267835,-0.04802130137659916,0.08644758018980546,0.004762403165449118,0.03748349973277051,0.044686027912216784,0.15374667729498312,0.05557139538390443,0.046491683828339875,0.07290541838670044,0.05691375219256486,0.012078207333289851,0.01862146578589566,0.057998509615611815,0.12380452956196179,0.07455737532921579,-0.0416889570913888,0.14628959111981243
HALLMARK_INFLAMMATORY_RESPONSE,-0.08043065143936594,0.05478593192601176,0.02467329225614347,0.08992764293668377,0.021747375904669398,0.05452711055894867,0.020098884130457108,-0.05403191513498955,-0.06418015618460826,0.008943053106481393,0.00525538032636742,-0.03947831888921867,0.012189114420635245,-0.04792589005726538,-0.06294556881487419,0.03255267660927084,0.01031556686020249,-0.07009458807564709,0.0020525537794801236,0.022431981241145937,0.024457652236756753,-0.11238105548377608
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.12823352483813152,-0.048830984296249824,0.045641488543786204,-0.07521327682091114,-0.03477189471379787,0.016784786257447126,0.08114056342161674,0.024727989702739726,0.06486209978314336,0.05517878619315149,0.15088629872484016,-0.0026226765813823077,0.07838967526617545,0.09429260364636925,-0.08781243559966663,0.03215798969431102,-0.019929214187856654,0.03874510114009704,0.10351328182889843,0.13561993664760827,0.08199611510413593,0.24954998478412418
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.18840064289266686,0.07341090002267758,0.06943349504144083,0.05742917056725889,0.043912009934697516,-0.07821115899516068,0.061865819269127716,-0.022009299973458307,0.05931381051862112,0.06557275432142871,0.10634755229790502,-0.04846232999635868,0.08226991261902022,0.043139593722332246,-0.03861284112746132,-0.003302889751689826,0.006633861563514032,-0.04597755254158377,0.13907763400772452,0.0015134471059415062,0.012569848198182606,-0.13783275325217847
HALLMARK_KRAS_SIGNALING_DN,-0.020922897024405477,-0.04560597255773162,-0.006216530469341642,0.01857442227665725,-0.045465370816106875,0.0019402650711340225,-0.037614371409485516,-0.0441317023309594,0.038850311002292935,0.016773053446406033,-0.08633255395646408,-0.03140201687934438,0.01777747030237901,0.029280336418879577,-0.0312758957626616,0.003705588677489809,0.0262978481476818,-0.005340951996902493,0.1145248489424174,0.05895120176719567,0.05435332649157044,-0.019348749557792897
HALLMARK_KRAS_SIGNALING_UP,0.0805836760495273,0.026315811041863146,0.030094082692220216,0.00042541946857898504,0.05046108257427821,0.055232907277511456,-0.030992813229017608,-0.1630067689775075,0.024083525883176384,0.003939345244275095,-0.10085577045170131,-0.016674611617920318,-0.03826816162802872,0.03642892477858381,-0.006155033323337869,0.05504439965099046,0.021166714910452262,-0.001627488133084507,0.095005551595065,0.035786072987963345,0.03001686309027321,-0.02744860481676776
HALLMARK_MITOTIC_SPINDLE,0.036019049313364415,-0.03517402339948017,0.0013981715255759668,-0.027677445411202328,0.022460610585972367,0.03719595624793658,0.04142313065862677,-0.014137626303617305,0.01743366423259067,0.024596015205214622,0.014783425037383858,0.04319632937929269,0.06342512649945198,0.02116473620112464,-0.03826305694158978,0.09985944762983807,-0.009119524724857178,0.007348160730120343,0.10235066687022128,0.06147918187280595,0.034526733361419475,0.029763352491907594
HALLMARK_MTORC1_SIGNALING,-0.06944637999086266,0.0673343434388498,-0.011845664000127692,0.06090389265333817,0.12766492274264096,0.04884280397920429,0.04302279491956938,-0.08386810173692082,0.004423199822506414,0.0036016033180891823,0.008976429822653528,0.03845331611018879,0.11614643897491453,0.10060641689352606,0.016902414512303003,0.08659198408805675,-0.01140313976035412,-0.05454844572263664,0.04041269095972723,0.014846631339017853,0.054576178038690255,0.022335828443174933
HALLMARK_MYC_TARGETS_V1,-0.019284525183241502,-0.060655765654010464,-0.03525797865394417,-0.0063353013498221086,0.11747784812566094,0.05586594109486466,0.045636567082439974,-0.0317659681926795,0.04871398115547987,0.055828592159822936,-0.04335228139098963,0.026443070573657124,0.10709054057818722,0.057265810869352056,-0.09018382193506458,-0.01862122608508817,0.026757395976885402,0.05573974158335124,0.09600276985412463,0.10358390316053433,0.009961003510428822,0.0173450538890787
HALLMARK_MYC_TARGETS_V2,-0.12150639340493949,-0.012529315147424782,-0.0857799795130712,-0.053387277138427704,2.32958625810847e-06,-0.09662410896202937,0.05379680783659351,-0.09385700687719638,0.036931181976190684,0.03797335068324716,-0.014198631734531534,0.023192999671525563,0.0482805610989029,0.06940500270582299,-0.03809732757784236,-0.01951564253892213,0.01772892198016508,0.012407280931752411,0.10335121532598693,0.009301755266100884,-0.016474583939928865,-0.033675423865767336
HALLMARK_MYOGENESIS,0.0034645378541738156,-0.021891979193234705,0.06714560692327308,-0.037068591842737024,-0.03599100813606967,0.05352165707083836,0.0012311533317878565,0.01650856903057595,0.03512915714563848,0.02632971152391088,-0.004349638816657984,0.10308503856611712,-0.00922632028523176,0.026110044084985334,0.0015103098572409339,0.1084312780901837,-0.008572695874995503,0.04098916769418291,0.06605933709249234,0.002098110650753942,0.03418602383799739,-0.00935826353167288
