,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.030754605779839433,0.10665184057805532,0.022672736444436643,-0.023017547354525464,0.10263775107094442,0.09882282572720068,0.1961517770502043,0.10186863881929703,-0.16607041695466918,0.1377947800009609,-0.004012670709216145,0.28796821658636523,0.1993323505033288,0.017200182623702282,0.06287234274602138,0.07497128255571486,0.2647143691473751,0.2105654079043535,-0.004775814571966862,0.10185956212196585,0.03543195818903713,0.10618889932536892,0.06231621731017352,0.23540018103120672
HALLMARK_ALLOGRAFT_REJECTION,-0.051294751318227534,0.03028064001470966,-0.07666354311334805,-0.13025110643481616,0.06287535652286698,0.08341881711876618,0.0852552268330483,-0.32645361896116837,-0.5260351894566034,0.0956550723529284,-0.06676824358814872,-0.5331143244015277,-0.14783469112522643,0.09302890552341186,-0.05752473910362245,0.0667201647058522,0.06754164203020278,0.15116810765498065,0.03428197853417965,-0.017212200132713035,-0.05968638079677212,0.017276153471525585,0.11680773099748525,0.037724930781954456
HALLMARK_ANDROGEN_RESPONSE,0.012439575230772658,0.015756720492613126,-0.03777535012233171,-0.012071193133554026,0.12492308323674269,0.06073519012532662,0.29151335724202754,-0.12339519685038647,-0.5051642099983382,0.02049110302587632,-0.045713130895086884,-0.19088111235348829,-0.13574438193406332,-0.008039511901807848,0.03132558102065003,0.02816658029788475,0.20132358932507272,0.21655097577791288,0.04243384933893237,0.0071711055801972215,0.019969749635634085,0.0070376526018214765,0.0482726505737735,0.13349995786044774
HALLMARK_ANGIOGENESIS,-0.04119654302389718,-0.1792146250419697,-0.03608049796467157,0.15625648923483998,0.018813038190966285,-0.018959002828063815,-0.369507516325479,-0.2477278573402246,-0.5801489139690944,-0.28948239109324125,-0.0852280223634906,-0.5320132260222118,-0.4875359660763737,0.014239318956481756,0.12061228809291862,0.006586015674818822,-0.08475604706431983,-0.06713264456215541,-0.011881831582986686,-0.047018503706143085,-0.019942202702606816,-0.10589075774497096,-0.26340201742143754,-0.2884870834779028
HALLMARK_APICAL_JUNCTION,0.05031690278346655,0.04969351478190263,-0.03286630924519617,-0.08890906621900233,0.1106787024745983,0.031625979811205206,0.023233019857484286,-0.15479221979832108,-0.4310840691553685,-0.20601449465560573,0.0755190989224962,0.05085399530776702,-0.2916127601142424,-0.0751536026438038,-0.006322417989733103,0.08204682307318026,0.27855036275046235,0.21688218546955806,0.021853898267342353,0.13469124063322105,0.04392290722360724,0.06189731549966123,0.018897353219602845,0.3253015182675342
HALLMARK_APICAL_SURFACE,0.010243533760479852,0.1824932176986189,0.05701472937799054,0.03479034054363406,0.03434900650375787,0.02056508641052948,0.08855549633207281,0.2600259012272492,0.37557108825087165,0.25258941023795806,0.09868986048218777,0.378752407324074,-0.11862544220130858,0.020072767287647692,-0.0037964212737366556,0.06159081789924191,0.2656172449303328,0.1621344785932182,-0.036313139699512796,0.10569029643686567,0.022591399560659156,0.03205029380515703,0.1758723319654807,0.19297755734496017
HALLMARK_APOPTOSIS,-0.01980126167987543,0.03059016036305187,-0.13589463537226923,-0.011177838104725994,-0.0015011686288869124,0.018064407423054585,-0.062295357801878046,0.04980003041002692,-0.1272874539666331,-0.2098948499440278,-0.0012934310636324932,-0.108615768561444,0.28212213058103847,-0.022932745579218157,0.02521457242018828,-0.0006946471666756978,-0.08404542463964819,-0.04308019746810715,0.005369283171874838,-0.07519683038673364,0.0568409679656485,0.020956112247905806,0.10465704517967848,0.24982886692289136
HALLMARK_BILE_ACID_METABOLISM,0.07604336509479248,0.021134783004548498,0.026884396497575565,-0.060139227634341895,0.020985608472262274,0.058449522204979315,0.041764558876671444,-0.09682762316136642,-0.5545595841758777,-0.15251776502289455,-0.015273010023189289,-0.06662205288719182,-0.16535912596783792,-0.007437880089501224,-0.0243090227403724,0.06779019206989935,0.20700952816442578,0.15597721743476817,-0.00884229330839497,0.10807125861026846,-0.02855694675940551,0.15591278917099452,-0.08277954600079154,0.06866993498455723
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05611042774251731,-0.04244299681272621,0.0844118099837645,-0.09334935699192165,0.0874183435422079,0.022901380624849532,0.034428308346364254,-0.22889073495740023,-0.4397393616245134,-0.3317489163637162,-0.04862257848516889,-0.3720859034852941,-0.3900916609306033,-0.01983840571008488,-0.0500732595726662,0.06478454829635698,0.2815250264174901,0.24007639363325767,0.02233987665953195,0.08297151490357713,-0.0447853563177527,0.11162224943037126,-0.08869386620499024,0.0767630397062006
HALLMARK_COAGULATION,-0.053305914216319944,-0.005281223234731939,-0.1499915907159605,-0.028449029067892775,0.0333113900226973,0.0429754986075755,0.10907751065592948,-0.30878424850152303,-0.5969407690695262,-0.1114337536181779,-0.14268748520154315,-0.5576581575361972,-0.24795010716746108,-0.0014847314149114075,-0.03615279232022716,0.06527261095348288,0.15632808715598942,0.18225985850925594,0.03603496554131719,-0.16383971939156292,-0.1204295795462262,-0.013187681565178725,0.00498879107825894,-0.0875060427771856
HALLMARK_COMPLEMENT,-0.012671466750008445,0.14937292564992674,-0.02876842169074877,-0.027598540738004246,0.12885618206786312,0.009887680088963695,0.22938457442281007,0.02834285629716112,-0.417627580498133,-0.1924653193956851,0.007155029604533836,-0.33808119431779116,0.10666317572207189,0.03797090954312745,-0.001258447716802947,0.007902022295936157,0.2309422202803341,0.18494647042762408,0.0016501396443257528,0.10321173154641138,-0.04897245818089899,0.09134102353808089,0.11193529229594278,0.22196238595543427
HALLMARK_DNA_REPAIR,0.04256460533840085,0.0647805463030507,0.01923569574372091,-0.061847612989279765,0.12943493326312788,0.08482019091669332,0.2408927919250839,-0.10698553286873316,-0.35364584990814374,-0.010898891720365372,0.020987770374828834,0.29906947107340304,-0.18704873265263638,-0.018253648835783634,0.0033755288402397953,0.07728710685308038,0.29179817655500045,0.23646169840533304,0.030902786936213098,0.19138038472434857,0.02511371435039192,0.16194605985695876,-0.1087974692085409,0.297860608797783
HALLMARK_E2F_TARGETS,-0.005310896719221623,0.15304330116283496,0.058224360262657815,-0.051799992544930694,0.06261052281853725,0.08506463160602111,0.16342839535816966,-0.2740010310618034,-0.45388106169737746,-0.07728150532930377,0.056993764597303785,0.40346641143077655,-0.2548494379257164,-0.02561969152090533,0.014890284269871651,0.012409702341317412,0.21479424732022856,0.12419082296470942,0.017921294647360156,0.11125426616740139,-0.02487655507036642,0.1515587390335503,-0.07313416879762175,0.21409371632201898
