,UKF248,UKF266,UKF269,UKF296,UKF334,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.021411698283223403,0.006825238425449454,0.01178067358750603,-0.005443468322086007,0.04657224756909203,0.059173545348926326,0.08640871745343134,0.11336238405848478
HALLMARK_ALLOGRAFT_REJECTION,0.0038261454184753967,0.034081027458352814,0.016515602996248508,-0.018502888690300697,0.011967761615412974,0.020492100564976475,0.05960929053267938,0.018244100631030342
HALLMARK_ANDROGEN_RESPONSE,-0.008446956396204386,0.010831203341290894,0.013868443085563587,0.00230930793450908,0.02157977552079125,0.028971176131637605,0.047405383254302706,0.08342254473294124
HALLMARK_ANGIOGENESIS,-0.03239099871911626,-0.0022796841791026695,0.025703521546839303,-0.0363313591488862,0.0031770039776378386,-0.0037336024551337726,-0.048282457221736824,0.007939556980902894
HALLMARK_APICAL_JUNCTION,0.02250890284292294,-0.0032610848086403288,0.027082770451965898,-0.0058027945861074985,0.0810631485019183,0.04727352969196097,0.1017070141247601,0.09414920119968867
HALLMARK_APICAL_SURFACE,-0.005062024221572655,0.03980191012804675,8.434414640977602e-05,0.020119458904266845,0.03697408600531305,0.023016487467676195,0.05479286507603544,0.08186743330864854
HALLMARK_APOPTOSIS,0.02291370761061881,0.08122687570978777,0.03723261150754394,-0.02616706604412667,-6.937143986131592e-06,0.0248184522883836,0.012108444490675956,-0.011391047036820291
HALLMARK_BILE_ACID_METABOLISM,0.06225178617843003,-0.002684952715806209,0.017268453486325133,-0.03180863884461679,0.026086507100881933,-0.00012211939957788216,0.08931968583325438,0.11938900179568418
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0630728967565762,-0.03419597681612014,0.002373998044475725,-0.013486023278534046,0.08338946821594435,0.02339111030586645,0.08826292283555233,0.13358536412805436
HALLMARK_COAGULATION,0.033080227770291126,0.03346404903282566,-0.005441630005896192,-0.021991689812843357,0.06876065244559573,0.08299960851585629,0.0475181735195377,0.11582157306219217
HALLMARK_COMPLEMENT,0.013566992714573673,0.0016014315563150589,0.03939771714195548,0.014375556741313692,0.04601843607277224,0.030994836928351307,0.09808069103481801,0.08429689208437915
HALLMARK_DNA_REPAIR,0.016878754691460746,0.011708684693436479,0.04743251613117489,-0.016157508803224824,0.10963420971093357,0.014528140810640258,0.11644123913014023,0.13825984660624904
