,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.028654067263670386,0.07576104042956619,0.06563118416185507,0.05976533846529535,0.12425225372680045,0.014895702148830568,0.037675072605503464,0.07829359293438304,0.05856211285618167,0.04028933375227466,0.18290886209546214,0.07302268924254358,0.2071586679878617,0.10984849977495828,0.046032321811735465,0.03064655712981577,0.08092808155963929,0.05511896901049882,0.012749423751521948,0.19594944178171866,0.10390559318275568,0.08690924181553274
HALLMARK_ALLOGRAFT_REJECTION,0.07157184492211408,0.03023713048198315,0.10017171813769978,0.06616773580689757,0.13233696795088357,-0.020839565680178977,0.0636156456998709,0.09287737725520578,0.04936534006596957,-0.02388726375851219,0.2633087767799212,0.09082774644706539,0.18784525526132273,0.10024084700416089,-0.006401683373869782,0.08167358316970046,0.14001400919148108,0.08712251251980285,0.025307696619214098,0.2116656975901962,0.05242857406588238,-0.03414008862606347
HALLMARK_ANDROGEN_RESPONSE,-0.004664641652837644,0.09023945744279863,0.0867038187733791,0.060739518815250484,0.05340631412520107,0.008606531533414619,0.024737660438744483,0.058337444485087736,-0.009888617816307007,-0.00023760992860077113,0.21684758154641548,0.08263592729961555,0.13297586113110046,0.06809333858626603,0.09781904718364076,0.021004476714686065,0.09540511869486829,0.05357121503485953,0.09235015186385832,0.2161544853809605,0.034946027250394154,0.06471108000084194
HALLMARK_ANGIOGENESIS,0.06546304242674927,-0.0006438651053464113,-0.06153134973567512,-0.003422575152673473,-0.060954106028412544,0.03597331075657716,0.07706547154100185,0.015268485097197079,-0.02834270738927917,0.04904443671965733,0.015005915894113452,0.07140192710427228,0.11925049546519449,-0.12744013870589346,-0.03353168273238158,0.13278703699635025,0.05146174571814227,0.09290797663922376,0.02544774465431464,0.03658949201347401,0.0019131426376206705,-0.08091915795541581
HALLMARK_APICAL_JUNCTION,-0.00907791669797684,0.0867840584221767,0.109968344485886,0.04528224353760308,0.10270850866158182,0.03039475353246277,0.06057920973076589,0.018627642373810337,0.08510571322430278,-0.012845633637702608,0.26938295104350507,0.05770071637056533,0.1970049694337853,0.1507709019576022,0.0753275927541345,0.07831320609801268,0.060601671855892984,0.10182381622983815,0.018295502206538503,0.24653473219100042,0.13169503524521023,0.14992619143694222
HALLMARK_APICAL_SURFACE,-0.0436415784845155,0.0615233204515439,0.03297514042726958,0.045115920626354486,0.03907946817239884,0.00042253514018450325,-0.004706118343844166,0.015176628201967609,-0.009845123833300584,0.10085709029029202,0.2508742949975428,0.07729382507220428,0.05706483062067708,0.09417685754581782,0.09955059368083752,0.05901785937558607,0.06930590791493974,0.07391394805927899,-0.05484518101585315,0.20639321427929672,0.07372386613348608,0.07259944722617782
HALLMARK_APOPTOSIS,0.004500691161274049,0.0327459932722018,0.0031250150319209117,0.073680948376472,-0.11219908930721345,-0.04767711577084552,-0.0070635145040217895,-0.035014580964859064,0.029657367473671505,-0.03667167101319962,-0.0802269944985385,-0.00265085513059145,0.05760006478784029,-0.021937159516737508,0.03977548528202137,0.0542622190185182,0.02063529020516408,0.03858756481192123,0.04971299191957297,0.13353364618535427,0.02765134426491464,0.04844230477390547
HALLMARK_BILE_ACID_METABOLISM,-0.05411979892396447,0.00013479190752121062,0.0604804972932002,-0.04058290861428774,0.05774863710513126,0.022303841722288758,0.05870805982012335,0.011272154506327575,0.012039446364145185,-0.03039349219010071,0.00753423650864298,0.08581469910747609,0.15202213396451325,0.05740778005354311,0.030523647938382328,0.07069496993543965,0.04276936360972446,0.07785286527906508,0.00448755367378861,0.10663094294169201,0.09341662786931382,-0.01830591144846409
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03128428175171695,0.051304857811058216,0.02028026542084315,0.03234676279743905,0.04915365240904112,0.0551311430028747,-0.004187885802101348,-0.018134024033971824,-0.027664760554782654,-0.028058487564000683,0.19595358451844358,0.02978052954759499,0.11153064843148142,0.09740510748673945,0.0525336473985648,0.0023774915816205974,0.049890379390678745,0.05510991008466333,-0.05158146714871806,0.09274298865359075,0.12152246657128103,0.08343917573248394
HALLMARK_COAGULATION,-0.01718394170268463,0.0621765783269333,0.039199732376866955,0.017912379879324838,0.026275965961399642,-0.011480602504040477,0.0647117402384809,0.06880430827797143,0.02785815735566485,0.015820795445248018,0.27905437673364164,0.04602062459161102,0.16176933966450024,0.044679576545951956,0.0501887015444505,0.07953613956492393,0.1313190507710145,0.04848838186704059,0.011788545316201597,0.22095865730755201,0.0651109813723378,-0.0220903898672863
