,UKF248,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02553024536943979,0.10870207016126679,-0.010470646463786834,0.08844389148523747,0.013369557956736958,0.027485161743006668,0.004753875365281846,0.019188110554522925,0.06816827915356892,0.08286194932122791,0.038339002560162254,0.06238043860112515,0.03207299613170206,0.04523550871674506
HALLMARK_ALLOGRAFT_REJECTION,0.011853486371211036,0.09428033675713195,-0.012584647939554116,0.10996561757332654,0.008999336964565096,0.04378922012944144,0.054639907905229074,-0.030848745751701396,-0.009695636880563128,0.08820973039150236,-0.003629332066574746,0.018885856954524226,0.01584368889728108,-0.01479820516976966
HALLMARK_ANDROGEN_RESPONSE,0.06041040440003674,0.017500966409865332,-0.055079666970912454,0.09765937450915455,0.006837625281905016,0.04295515829406869,0.04616173668233732,0.03904177160636578,0.06912085939553271,0.08201608403291115,0.022974877690952897,0.07047115972852755,0.09130144537362794,0.07404172002980108
HALLMARK_ANGIOGENESIS,0.021255237076661923,0.01638210608008373,-0.003870058848125323,0.11121220133760575,0.008671891617578047,0.050404416211478516,-0.08076037733184364,-0.14778450757509962,0.054634931451011406,-0.02332177742477872,0.005475780862991824,-0.006916992967422341,0.12737604884370943,0.14036835871561482
HALLMARK_APICAL_JUNCTION,0.03681114189663216,0.10330108241325084,-0.017465839552956598,0.13967436047239554,0.03401775910331892,0.08096328922098414,0.05217161539133726,-0.02362329150083752,0.09193017835027528,0.0746992685535322,0.026435940575621285,0.09331083721426216,0.13144253278696738,0.07796773058518439
HALLMARK_APICAL_SURFACE,0.04336719379059402,0.049638807547136794,-0.07006687120113088,-0.04183628390119849,-0.019681854851878743,-0.001902670137145928,-0.008944817975094436,0.053441667073812406,0.07602759452633527,0.0796587436182277,0.03251593111038742,0.09026590696997738,0.0919254231337143,0.059831037512445645
HALLMARK_APOPTOSIS,-0.02571938393769784,-0.0797200355612076,-0.008771120268962955,0.03450207349685031,-0.012200122133412235,-0.004004315794122913,-0.022051360596914826,0.003040509862801321,-0.021892657328529488,-0.05100460969072741,0.07433677693527656,0.0016160244752819334,-0.021926983343914744,0.026443288480131357
HALLMARK_BILE_ACID_METABOLISM,0.0367430073864492,0.08715906138558578,0.029179430493108588,0.12777858522405275,0.041492661832166246,-0.005728648816649233,0.08043750346186097,0.01544451205027094,0.09213618311334411,0.036091929603293556,0.04796210227753375,0.07767137404072685,-0.01979303104256222,0.0533901043698165
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0030707720807407407,0.04283678270367205,0.013658777821778403,0.09247289278299271,0.020556241114112528,0.08548937010635119,0.03269315786808129,0.024996812460620157,0.05678488497826468,0.13873382791439287,0.08150289426140912,0.04419450693892534,-0.023029569901519827,0.04520354481515059
HALLMARK_COAGULATION,-0.0034437240017282183,0.031187483729256647,-0.004522541089077004,0.10574572921024851,0.019632052446322074,0.03635630013050634,-0.03062284476718012,-0.08850334454711677,0.07161156662398052,0.08188278953738577,0.045594938239043564,-0.004537555844456669,0.106463461282087,0.08397443283264969
