,ZH1007inf,ZH1007nec
HALLMARK_ADIPOGENESIS,0.1374731663208975,0.020016167944421282
HALLMARK_ALLOGRAFT_REJECTION,0.04682276696457071,0.005311833065086525
HALLMARK_ANDROGEN_RESPONSE,0.12839538880128618,0.05224810672949264
HALLMARK_ANGIOGENESIS,0.04993328305817376,-0.08810206959544296
HALLMARK_APICAL_JUNCTION,0.1619992199879275,0.08987917915756716
HALLMARK_APICAL_SURFACE,0.10569725658966694,0.12982425970195316
HALLMARK_APOPTOSIS,-0.06858720843172826,0.0404407487997282
HALLMARK_BILE_ACID_METABOLISM,0.013631838614452968,-0.01854504012287588
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03789593125059685,0.010596729604707063
HALLMARK_COAGULATION,0.05201934554526829,0.12822824229718088
HALLMARK_COMPLEMENT,0.12097710984950387,-0.10445206560196629
HALLMARK_DNA_REPAIR,0.1373696355700767,0.0404356600354714
HALLMARK_E2F_TARGETS,0.14129393909289023,0.03209836437751291
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1916078344306569,0.11566066822091081
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06480918934600506,-0.05375510468486597
HALLMARK_ESTROGEN_RESPONSE_LATE,0.003498026701609143,-0.07297541251625399
HALLMARK_FATTY_ACID_METABOLISM,0.0974475257029687,-0.08014812751149662
HALLMARK_G2M_CHECKPOINT,0.09407108503024683,-0.016086533718401352
HALLMARK_GLYCOLYSIS,0.0786580581447777,-0.02664967747901354
HALLMARK_HEDGEHOG_SIGNALING,0.1344198864157586,-0.06676657732143909
HALLMARK_HEME_METABOLISM,0.1135378966640977,-0.03632502411901966
HALLMARK_HYPOXIA,0.0850448256627155,-0.09901079699091685
HALLMARK_IL2_STAT5_SIGNALING,0.007739629406590934,-0.02532426924905282
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01252993233100932,-0.04876560525617007
HALLMARK_INFLAMMATORY_RESPONSE,-0.02495808839934914,-0.014869437008555331
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0026559441634853823,0.15072659636241834
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06278097711822761,0.02853774471866597
HALLMARK_KRAS_SIGNALING_DN,0.007034277320078882,-0.011319515063012693
HALLMARK_KRAS_SIGNALING_UP,0.08017158329841599,-0.0059061328800905
HALLMARK_MITOTIC_SPINDLE,0.18445209868082899,-0.06318019720708774
HALLMARK_MTORC1_SIGNALING,0.03328172311194914,-0.08006860708871039
HALLMARK_MYC_TARGETS_V1,0.10643718804265251,0.04947669786505009
HALLMARK_MYC_TARGETS_V2,0.03390276406784357,0.019919006472211474
HALLMARK_MYOGENESIS,0.16727185562998528,0.1008180320374413
HALLMARK_NOTCH_SIGNALING,0.1422368090003618,0.06014711277619558
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09348683250090735,0.07006900439026108
HALLMARK_P53_PATHWAY,0.025443084749000113,-0.06398587298095411
HALLMARK_PANCREAS_BETA_CELLS,0.08336877110669481,0.04343025079185213
HALLMARK_PEROXISOME,-0.054689190039879904,0.01339928170640123
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.13442750248932459,0.061280143100519296
HALLMARK_PROTEIN_SECRETION,0.1182314475419163,-0.03185448817759709
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.06342665268275596,-0.01493871205263788
HALLMARK_SPERMATOGENESIS,0.03504550207553639,0.09500962604781137
HALLMARK_TGF_BETA_SIGNALING,0.09025577509636169,0.0695342091919666
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.007375182342828705,-0.06603669020990396
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.16183342883257282,0.12273301016827937
HALLMARK_UV_RESPONSE_DN,0.12688399295826794,0.061123477011599994
HALLMARK_UV_RESPONSE_UP,0.10008550231279524,-0.07181438268015286
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.026445655103293844,-0.009727048484855182
HALLMARK_XENOBIOTIC_METABOLISM,0.07571553429166464,0.05042101419400167
