,UKF269,UKF275,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.04098189241688979,0.049694541525098744,0.0566913707917962,-0.0049648438880197055,0.07986913027381373,0.07622799289564812,-0.032932333853248334
HALLMARK_ALLOGRAFT_REJECTION,-0.04017701544295279,0.01928903645974691,-0.03288241208614559,0.10164286828166423,0.06727905102031868,0.0162665149357714,0.02565330055167527
HALLMARK_ANDROGEN_RESPONSE,-0.06522968256834309,-0.0011000170875117212,0.042942670621963136,-0.009089363971940847,0.033631890112546574,0.0722771631793804,-0.007174244584641595
HALLMARK_ANGIOGENESIS,-0.09981268134410114,0.010408147403891236,-0.0289050207685751,0.05892155376384622,0.024688581964806198,-0.045196989845838725,0.06943346038385861
HALLMARK_APICAL_JUNCTION,-0.06516544898467345,0.040388093723134205,0.1107840918750301,0.003911149542754299,0.05346705708925573,0.0850454626636285,0.02254101594863439
HALLMARK_APICAL_SURFACE,0.08866784505564838,0.0192400129080271,0.13912804804056603,-0.06489668805270446,0.07489724308549225,0.042616667868480645,0.0184051544963347
HALLMARK_APOPTOSIS,0.016425351172473738,0.022335676876529393,0.02348166989912395,0.014553493061745944,-0.013027476751710038,-0.0375745413376791,-0.01099541579551577
HALLMARK_BILE_ACID_METABOLISM,-0.08807059153385706,0.031471031302036157,0.06491888737051993,0.004955154913005732,0.07931209294933017,0.035994176827304124,-0.07870318868237902
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02603059647084866,0.011269158525464104,0.0713705180098948,-0.05189263190247156,0.047543873480719125,0.08352235004838336,-0.07106048518139495
HALLMARK_COAGULATION,-0.09237909081413356,0.034785195678879666,0.020167482160849258,0.046078334598845284,0.05164614825851635,0.029573377611574476,0.04428498735369284
HALLMARK_COMPLEMENT,-0.038339700463811126,0.021628066332225512,0.0516513842379707,-0.020555470139800986,0.038322337580980054,0.03285710460029682,-0.0581285838310679
HALLMARK_DNA_REPAIR,-0.02810125334746415,0.057219610865224785,0.06129172912225837,0.009693862785561832,0.08111488165849061,0.08279311232107871,-0.06867718961212552
HALLMARK_E2F_TARGETS,-0.053975097363484645,-0.001972776633438925,0.05940070470058388,-0.046381369778199864,0.0557269793648343,0.04896024279729851,-0.0500551268927616
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.028226497111310436,-0.012998069907938243,0.04503198461084994,0.053969508645570055,-0.009019809571525515,0.026109801823813894,0.09678966345207397
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.030399779213876953,-0.00787514140316728,0.07844550591648435,0.034343061380098655,0.019485217894576943,0.06001301918161826,-0.07275510929594525
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09861263573670878,-0.012073832506646249,0.06274413459899106,0.013936135546577202,0.09363682216142097,0.053929158674843256,-0.07551414567927162
HALLMARK_FATTY_ACID_METABOLISM,-0.05434895901846792,0.055283241009432625,0.08371606548996477,0.05638256285575134,0.010833549258055403,0.014768694797186436,-0.05654359570201838
HALLMARK_G2M_CHECKPOINT,-0.045355138023971564,0.03402510763501481,0.021169170808627652,-0.037459741608064506,0.04580467456263748,-0.002126503023914076,-0.04565649487040932
HALLMARK_GLYCOLYSIS,-0.0368336378724324,-0.005324018848591815,0.08856872996875838,0.008952586276554573,0.03445257381122866,0.07443324018848818,-0.06752781099577819
HALLMARK_HEDGEHOG_SIGNALING,0.118514107111908,-0.012118342029188291,0.0880802122986572,0.014202525757201958,0.04466687080350064,0.0029232556961642574,-0.021013316122716282
HALLMARK_HEME_METABOLISM,-0.049985857283969065,-0.015910492634757824,0.07500495651983685,0.012365822389930958,0.07397660581534697,0.06734654742343582,-0.07080690539891313
HALLMARK_HYPOXIA,0.08701175194689048,0.022925591994638325,0.004860402280025153,0.09148464055890344,-0.04814224197761439,0.021169548558272747,-0.08558094494179985
HALLMARK_IL2_STAT5_SIGNALING,-0.07653305184342736,-0.0682232426349809,0.011619593697047608,0.002203599213556171,0.07479632512664791,0.05901011359446353,-0.05456555080785629
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.12053534836882575,0.024599987687091717,0.07842588554397024,0.04199978886784268,0.03549085438665919,0.0022536732553577734,-0.05792720377653695
HALLMARK_INFLAMMATORY_RESPONSE,-0.0011685556753056694,-0.036388033102392914,-0.06299656186073305,-0.04411000101226072,-0.005561612064432761,0.0570698704085802,-0.0660544914641223
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.10363465304478403,0.050895956156604784,0.021569437173552156,-0.03230944208146118,0.0646734695924253,0.04063970188011436,-0.016315035891490123
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.046724748411618104,0.00886369503674533,0.08289052956935361,0.04405919216046924,0.04165287729729648,0.06963706020887726,-0.0683839175341459
HALLMARK_KRAS_SIGNALING_DN,0.047062639885042896,0.010341891625673455,0.12352325793948825,-0.06633577053539855,0.05934703255655201,0.06194678847518562,-0.07059171450395625
HALLMARK_KRAS_SIGNALING_UP,0.03428882178112947,0.03229900067479223,-0.03595002637752304,0.05509210458840907,0.05361841808723495,0.03769097711938115,-0.037728228773468875
HALLMARK_MITOTIC_SPINDLE,-0.03270717178475738,-0.003406819375869793,0.05142472721859121,-0.029590196283570246,0.060543809401060765,0.06192811654859612,-0.0254792533146076
HALLMARK_MTORC1_SIGNALING,-0.054460393108959684,0.021560860926755344,0.03726799596851084,0.06643009653613596,-0.02146639236628392,0.03443145614272784,-0.04042457123330073
HALLMARK_MYC_TARGETS_V1,-0.00996668543824895,0.014482546402032117,0.05509489418465463,0.059074126819186536,0.07658652300138373,0.07188330031048253,-0.05940817466526595
HALLMARK_MYC_TARGETS_V2,-0.043393759528140355,0.053851710923747825,-0.04853426147575688,-0.08729629310349851,0.06470699998674359,0.07228509467019745,-0.031779860523646536
HALLMARK_MYOGENESIS,0.060809688231165435,0.026622156747210968,0.02806998417375613,-0.017985387943499756,0.06427659828211377,0.04618123847148095,0.05739005526002481
HALLMARK_NOTCH_SIGNALING,-0.04823752043451569,-0.015317686259425457,-0.0023185278469341057,0.03507207850560026,0.0769351470471348,0.06570894897602345,-0.05728458489595078
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10822037596814617,0.018961421309791213,0.014408391460222023,0.0005893294080664615,0.0693703111085987,0.06844988064941146,-0.06586540747858938
HALLMARK_P53_PATHWAY,-0.02191828240636568,-0.015179937512166376,0.00011240670206476594,0.047234811988331085,0.08105701243801365,0.05397968825737869,-0.07816775044849072
HALLMARK_PANCREAS_BETA_CELLS,0.08842774682941767,0.022941874593883905,0.02522869047561767,-0.004589098111979499,0.07806964718173043,0.06871582652952268,-0.07775197211195937
HALLMARK_PEROXISOME,-0.04199828687696909,-0.00021439068279247608,-0.0232399140745587,-0.007220204203145375,0.0627070020282809,0.05589981837975614,-0.011247005238795786
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04862582800204926,0.010872233090320066,0.04873988513283213,0.03143741435293545,0.06467462526325396,0.06235386251407085,-0.014747376043031137
HALLMARK_PROTEIN_SECRETION,-0.029002169611893426,0.020816692859293533,0.056068336493676416,-0.0021005431466721426,0.08880939980428909,0.0662334420021705,-0.06043149611701656
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.028642683523603402,0.035286333500466206,0.050919913066244084,-0.07637031899153765,0.05352301546779357,0.07708655881850178,-0.072606628230129
HALLMARK_SPERMATOGENESIS,0.05672645983370015,-0.010564460773456682,0.059245666077994606,-0.04685371230444811,0.10370133425161969,0.0514339760136293,-0.06634725450844767
HALLMARK_TGF_BETA_SIGNALING,-0.03382277422537759,-0.0036639995540814776,0.020670546897265774,-0.03132625417430433,0.056952323196705866,0.06477299714342628,0.04556216159905472
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.12591813987599515,0.012582758383190009,-0.038024241561224074,0.0676303241426952,-0.07819117792457898,0.04797076687025554,-0.06987548830014606
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.011275055849252563,-0.027466171833409356,0.028435625560300094,0.030788785754147723,0.060674061473593825,0.09076698124321876,-0.046837505789168225
HALLMARK_UV_RESPONSE_DN,0.0669150989567913,-0.011776808275261239,-0.01272428257200231,0.039754097550462913,0.06181815367606729,0.03567945826469883,0.07529284990318783
HALLMARK_UV_RESPONSE_UP,0.10056839750666692,0.032786260183834376,0.009809015494090115,-0.008078953707493881,0.06302961750277952,0.03922736974396792,-0.07777931902031965
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.07402935368717585,0.023367165888279393,-0.03411196888740928,-0.004869818682899836,0.07872920247139524,0.0769672826651826,-0.04237994915826996
HALLMARK_XENOBIOTIC_METABOLISM,-0.016553579163899126,0.03074247407847753,0.0682667311798905,0.03291350139518462,0.035741648904228714,0.10993049115801147,-0.06681875881990511
