,UKF304,ZH8812bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.030204936945677767,0.04958309947468052,0.02943098276302409
HALLMARK_ALLOGRAFT_REJECTION,-0.03742194504454586,0.011328435058673276,0.03881829914611903
HALLMARK_ANDROGEN_RESPONSE,0.05756142814813131,0.018886746408980425,-0.015118964901180275
HALLMARK_ANGIOGENESIS,0.028508868125927227,-0.04211589949130883,0.10467477546205435
HALLMARK_APICAL_JUNCTION,-0.02858928428049915,0.01322385827431703,0.0845297521376381
HALLMARK_APICAL_SURFACE,0.045804367493131146,-0.002924915687092733,0.003053344891913711
HALLMARK_APOPTOSIS,-0.10977692044177097,0.04031351081156953,0.0011674709578542444
HALLMARK_BILE_ACID_METABOLISM,-0.043075898808897325,0.022758451704363594,0.004766480026409474
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02551826866470365,0.0038756538944498486,0.023207742778606388
HALLMARK_COAGULATION,-0.019780506771828524,-0.012068818825525665,-0.02296018380488665
HALLMARK_COMPLEMENT,-0.009027149093553625,0.049216067790006104,0.008769682604525639
HALLMARK_DNA_REPAIR,-0.020841385273735122,0.0485835893064204,0.05720977974002045
HALLMARK_E2F_TARGETS,-0.012910416673725344,0.009401340581843881,0.009899919799357221
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.01800403089127001,0.015751116718059434,0.0019968111522209128
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03028942710649737,-0.019468889326017674,0.06248222164327379
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00504702686485079,0.016846168469250463,0.06030929214709486
HALLMARK_FATTY_ACID_METABOLISM,-0.01855428848511566,0.02729340288809014,0.004472459664103443
HALLMARK_G2M_CHECKPOINT,0.017168126046870995,-0.012480828913102506,0.08539609099628695
HALLMARK_GLYCOLYSIS,-0.027295814578153114,-0.00045560631586862466,0.05166391800159516
HALLMARK_HEDGEHOG_SIGNALING,-0.016845800615069934,-0.03508262316577294,0.056234208129078596
HALLMARK_HEME_METABOLISM,0.008925835469434462,0.07156468987795667,0.06403402026711888
HALLMARK_HYPOXIA,-0.06202315611539897,0.01823189253068353,0.00041512560099300365
HALLMARK_IL2_STAT5_SIGNALING,0.07897341982816793,0.018469191129230574,-0.010232790228526679
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00022434618779532914,-0.0010773704721622765,0.0316243070749392
HALLMARK_INFLAMMATORY_RESPONSE,0.05753897261369471,0.012255521256583352,-0.013942325092447522
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.012722763823450958,0.014488983477538893,0.006468888780871084
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04840377747944744,0.014059193148550678,-0.0016424291882980308
HALLMARK_KRAS_SIGNALING_DN,0.04668704762801225,0.025860480367637786,-0.04900824262919421
HALLMARK_KRAS_SIGNALING_UP,-0.0005795546700240825,-0.002076484790891896,0.007201779716958051
HALLMARK_MITOTIC_SPINDLE,0.07935165675196187,0.04173899465959467,-0.001728857362765001
HALLMARK_MTORC1_SIGNALING,0.007347718830569088,0.035830623737341256,0.026862822896764813
HALLMARK_MYC_TARGETS_V1,0.029736129164239202,0.07657482543558088,0.03675336813384561
HALLMARK_MYC_TARGETS_V2,0.021103137143893808,0.002508627125840465,0.11560413387126467
HALLMARK_MYOGENESIS,-0.01093989805809326,-0.0006942705952958773,0.09078805122172907
HALLMARK_NOTCH_SIGNALING,0.04372031020338222,-0.05880500476309738,0.018125025558916038
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0007641974844324391,0.08645644035653535,0.07421885035258874
HALLMARK_P53_PATHWAY,0.02599350270599719,0.05020462612125587,0.053641157183671566
HALLMARK_PANCREAS_BETA_CELLS,-0.028284397656691312,-0.012592504663147153,0.08960729718503802
HALLMARK_PEROXISOME,-0.030326987382847805,0.004545873332022103,0.05260166810266317
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.033106184113625446,0.022093563040468663,0.04366800412665651
HALLMARK_PROTEIN_SECRETION,0.016276585554652123,0.04667010215720175,0.07030357470341006
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.010368418650452967,0.02725185188237258,-0.057600425684661546
HALLMARK_SPERMATOGENESIS,0.027966167449920466,0.012571874305116219,0.07684090660510182
HALLMARK_TGF_BETA_SIGNALING,0.04606017204166934,-0.0012333846683683844,-0.009458228040690589
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.058158939970693525,0.020721660725142026,0.015842833923101533
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0005281415599296833,0.042342533243755136,0.021895979968785867
HALLMARK_UV_RESPONSE_DN,0.0459454602720035,0.042466826697584295,0.04688289124061882
HALLMARK_UV_RESPONSE_UP,0.03504504127445321,-0.0008017437428251088,0.06373183022358135
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.05006271039849835,0.06351887333711521,-0.030955010348150604
HALLMARK_XENOBIOTIC_METABOLISM,0.05013232316150276,0.027233850624973344,-0.026044884991311155
