,UKF248,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.024626870651213283,0.018381323718662607,0.10108230739440802
HALLMARK_ALLOGRAFT_REJECTION,-0.04230514179510708,0.006804237407784835,0.10721154535478962
HALLMARK_ANDROGEN_RESPONSE,0.018889868567392352,0.04138002637061252,0.051074052758901346
HALLMARK_ANGIOGENESIS,-0.059190877745139626,0.04795621806478323,-0.055084071722491135
HALLMARK_APICAL_JUNCTION,0.07078612859239099,0.06854668329732459,0.06561373817119608
HALLMARK_APICAL_SURFACE,0.07144418469256658,0.051434364651745786,-0.05984721473701053
HALLMARK_APOPTOSIS,0.017619518099082986,0.08794304811632761,0.005625480278810004
HALLMARK_BILE_ACID_METABOLISM,0.016677853827365693,0.07226894379698727,0.04202889466561673
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06744822266396565,0.03897212212470175,0.06502131682091145
HALLMARK_COAGULATION,0.020002205286684165,0.08900340740986108,0.07555934226258695
HALLMARK_COMPLEMENT,0.023599896113696176,0.020321534842377892,0.058281766295087675
HALLMARK_DNA_REPAIR,0.05505810392370978,0.0801098818812157,0.060927917963226205
HALLMARK_E2F_TARGETS,0.03441368218878413,0.017835288642023796,0.019101766004652493
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.002322969737561781,0.06470995296056824,-0.013838084793798252
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03571524471718762,0.023016558772182415,0.027428487746263507
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0235177069659126,0.03795931427642072,0.05748238773533971
HALLMARK_FATTY_ACID_METABOLISM,0.00672509859559479,0.07434219670623683,-0.022060843151516733
HALLMARK_G2M_CHECKPOINT,0.04262641720626563,0.062439682356715626,0.02324946861464093
HALLMARK_GLYCOLYSIS,0.005295164579976079,0.07282548208567491,0.009542631679125547
HALLMARK_HEDGEHOG_SIGNALING,0.010767178728607581,0.09353329036438486,0.005653741737023426
HALLMARK_HEME_METABOLISM,0.0371085348538472,0.06594022084172699,0.04153771896572329
HALLMARK_HYPOXIA,-0.030007244304834715,0.05203464103357267,-0.048633757204451615
HALLMARK_IL2_STAT5_SIGNALING,0.03402628166437947,0.07398193059521663,0.07308710644438801
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03942229786521674,0.0400696978875615,-0.011383990536231625
HALLMARK_INFLAMMATORY_RESPONSE,-0.029435190096836372,0.07090126328985306,-0.00550191569287305
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10532813299221078,0.0922889500263793,0.03326906464482405
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06202181449945126,0.046762638853350316,0.07054618049537488
HALLMARK_KRAS_SIGNALING_DN,0.043723535505458544,0.10284869600990723,0.08272864049782962
HALLMARK_KRAS_SIGNALING_UP,0.002978736255251255,0.04985062937817004,0.02972600576037491
HALLMARK_MITOTIC_SPINDLE,0.030257611293602445,0.04307570793944233,0.06307187660901034
HALLMARK_MTORC1_SIGNALING,-0.025230985173539645,0.033545454869064434,-0.001286254894348293
HALLMARK_MYC_TARGETS_V1,0.04747395345136646,0.10017289388180137,0.043913559046711424
HALLMARK_MYC_TARGETS_V2,0.06263120597264972,0.02811080794321791,0.044872855325531015
HALLMARK_MYOGENESIS,0.033452692855360455,0.05062738215390021,0.04940281850289263
HALLMARK_NOTCH_SIGNALING,0.06797996543735454,0.011246706852232669,0.07247283502592983
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06651809517778848,0.06308365064921673,0.12080157703218637
HALLMARK_P53_PATHWAY,-0.01265770159425833,0.05654025510271856,0.06034666244542992
HALLMARK_PANCREAS_BETA_CELLS,0.061465939597053286,0.09767452808312209,0.04614497736920078
HALLMARK_PEROXISOME,0.058547822721913785,0.035210411903653434,0.06666939412050552
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.066214684141585,0.10958196746266494,0.06868889499861651
HALLMARK_PROTEIN_SECRETION,0.04204102411244601,0.0887270878252914,0.049942845515512015
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.017769253449933995,0.00976365924868402,0.08915202802633046
HALLMARK_SPERMATOGENESIS,0.06134844934620365,0.07453654571411014,0.03506554165007929
HALLMARK_TGF_BETA_SIGNALING,0.029893719906508107,0.04964837327253259,0.06784393658988895
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0033784021487081586,-0.0008270718701374561,0.0028760547376204303
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04548014771335216,0.06171688389514078,0.03325719445049148
HALLMARK_UV_RESPONSE_DN,0.01817267313235545,-0.02995381487426902,0.036594594527431086
HALLMARK_UV_RESPONSE_UP,0.06701770548244357,0.06067500418511783,0.0032356166080920634
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.1079005334711286,0.07833866229331991,0.037371026166374575
HALLMARK_XENOBIOTIC_METABOLISM,0.05355452137814386,0.07424209951201273,0.06376980372590059
