,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.11998084234432316,0.0012849622230869673,0.07145898440765396,0.026846648171491964,-0.000985116946942633,0.13911703427837158,0.0885561030021665,0.09481633864322409,0.048352348171297646,0.03812333931024843,0.07394677046737647,0.26130573199985996,-0.07480363542902471,0.03662525493650984,0.11850314519068697,0.15216819749012644,0.11736835063688993
HALLMARK_ALLOGRAFT_REJECTION,0.07100647978112863,0.04064821314166553,0.06746272950437254,0.047235337380446045,0.0795826398577543,0.21970676761258617,0.14873883672035768,0.03047510629384553,-0.04381969427230948,-0.035492328056731935,0.004726152964608402,0.1862092206813145,-0.07556057443436684,-0.07886069181590709,0.034477991306668905,-0.0002960297881575836,0.018954905779312626
HALLMARK_ANDROGEN_RESPONSE,0.04069626454050112,0.018090034535770783,-0.043328644710568444,0.016006711819736372,-0.04238672121902522,0.2265825573691769,0.06506279968488171,-0.011961349403649913,0.04241921191819349,-0.0364092324085677,0.037311520821481245,0.16997519324981095,0.025083488804492786,0.0573528445558651,-0.02316005700889093,-0.03590073172610638,0.05732672531190758
HALLMARK_ANGIOGENESIS,-0.1162477089359098,0.053907724297441506,-0.010425077751041229,0.06272610404682898,-0.02824613016796654,0.19009954455527983,-0.1743620747382759,0.10633501268692871,0.051630039144186464,-0.06464908849064098,-0.007297938321734528,-0.027879019876843287,-0.22449742696968206,-0.05205079662572847,-0.16458105609836865,-0.2612725257355574,0.045086943971345196
HALLMARK_APICAL_JUNCTION,0.1087632113869091,-0.005082633821330082,0.10271973367437223,0.08983983233418066,-0.025395734440630875,0.18728412487497983,-0.09088853233623463,0.06805720428375692,-0.06453791755845766,-0.0585437997857263,0.0801173409649761,0.27633713563828066,-0.07221016603076061,0.013368150607072417,0.024645410418304082,-0.016317139989310923,0.05313933039896465
HALLMARK_APICAL_SURFACE,0.11847076052199994,0.014217082688554879,0.08206758197528397,0.0034707460837718764,-0.09181738689495515,-0.12603252426533174,0.1466302955008892,-0.11581155563841725,0.04399170494900761,0.029206128112166833,0.10750896569581278,0.2461571647321996,-0.04865584032254298,0.017876441593561526,-0.0342493750516661,0.00387280754934582,0.0035023358074334114
HALLMARK_APOPTOSIS,0.10193499068705475,0.03869046709277374,0.06627985695256856,-0.013708234251645923,0.0811127489613538,0.07092411404056126,-0.04527270101740933,0.07718013631413716,-0.15096813429999295,0.07970658905514287,0.007559721760803558,0.13030222678856684,-0.0006202569002792404,0.04138451494269045,-0.05870928512063891,-0.08534024598476368,-0.06998598025349763
HALLMARK_BILE_ACID_METABOLISM,0.1366605428949992,-0.01288899145627104,-0.009024046773546901,0.025753765059904832,-0.015437234603958072,0.19526430245774498,-0.03857352722535631,0.09344450642569557,0.0682135208320015,0.006433243196059987,0.16523155231977235,0.22845943279661768,0.04410937056657248,0.04593896650579155,0.16711850711341467,0.1443578475154524,0.056653640168528814
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12191695613429805,0.07169319404079308,0.05005853165186983,0.0575049064442754,0.0073275466275401335,0.16350839147749405,-0.14566288122979298,0.0783037166557273,0.06490553486698844,-0.06347660565247876,0.07095268245758041,0.2467554065382578,0.05160217496261842,0.02201677305210793,0.004541033661925292,0.03595408758990895,0.08973637778791355
HALLMARK_COAGULATION,0.12606744583011198,0.020391432537378226,0.08330687341279128,0.036102801091461356,0.0888963095583718,0.1979970935148754,-0.013389998277674913,0.10559610140235515,-0.0112213343099473,-0.05839967789157634,0.10073937235603173,0.2724302258199039,-0.11475603633619463,0.040524938544883045,-0.057584302083448904,-0.0400676467108706,0.14187499564338502
