,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.010133296000450038,0.09084465534356993,0.07749728089302582,0.006681576419078135,0.16871594177551308,0.05280758317639095,0.1573956828295922,0.11652956477635458,-0.22084766761563485,0.11626377523221364,-0.05363229777794946,0.216570636098265,0.1033554537710361,-0.009378186563068196,0.20162600667549532,0.14693345893640494,0.048643500506288975,0.045342409951333144,-0.007906939535327713,0.024155872152917375,0.13349027320990156,0.24610722259709442
HALLMARK_ALLOGRAFT_REJECTION,0.048305401597317964,0.1409591521603904,-0.07806349755990695,-0.03690991070421771,0.11916548496747233,0.037341663748652776,0.09580728775476145,-0.25347352015554964,-0.5142991037441207,0.10468014051917612,-0.08186252822155311,-0.45869004174753963,-0.1513787289684855,-0.02159121090166871,-0.002310340747771862,0.07037616773966102,-0.0015252938950462657,0.016392044044794347,-0.059027356284357624,0.09985112123188208,0.03957990726139742,0.03468646259901005
HALLMARK_ANDROGEN_RESPONSE,0.05825568763907002,-0.019187099608153325,0.04286748809505019,-0.06974767410055277,0.11528429304288892,0.059606974334791354,0.2182818562916516,-0.09148288575449823,-0.498950911574634,0.008504405338625546,-0.08373909504031501,-0.16904759353208063,-0.13380504475417151,0.06518961576580215,0.22734277880587891,0.18067477140203558,-0.029321059461564655,0.064784594601046,-0.0007292417860698531,0.11624634585594516,0.0507879036864439,0.09809671425756522
HALLMARK_ANGIOGENESIS,0.013354621835542979,-0.2820320339100403,-0.08837344181848276,0.07512704941988113,0.11206433496492671,-0.016329397678689392,-0.2932312965061657,-0.24699252128455598,-0.6062709373994213,-0.33480833676456956,-0.11502833955186108,-0.43563035381773585,-0.18837300162110962,0.04152328065729703,0.07421370498288367,-0.0335982333544081,0.10585108375214028,0.03196400454320663,-0.010092857423686308,0.11145739112622875,-0.21619217101430502,-0.3090813101710094
HALLMARK_APICAL_JUNCTION,0.020946810331414566,0.016914961511224465,0.05268341819293339,0.025171002136074212,0.16141766682439954,0.12452598001484194,0.02380805301813466,-0.1404283270053902,-0.44344990816851304,-0.16425720731609791,0.026353165423364393,0.01154725596527371,-0.21982670385095307,0.010491458531240824,0.2513089014710548,0.20677619709192727,0.07495643286064335,0.05911242965417491,0.0211093952026599,0.051882671235848464,0.061001008398045085,0.3709396859959362
HALLMARK_APICAL_SURFACE,-0.001099185012955231,0.2355753382772865,0.12071613621548012,-0.04471653385070441,0.12942260975676467,0.05325068193760563,-0.004665493764539967,0.25214419977938357,0.3915949680162229,0.16803970693707523,0.11059254770816647,0.31003800488472494,-0.007273643287638436,0.01280177646837542,0.25284544430311456,0.12373211976575792,0.07492697579741504,0.10002812726899528,0.016035926741846326,0.033503403438039196,0.2864162930054168,0.2340238186435655
HALLMARK_APOPTOSIS,0.04118717510058511,0.008687825338419986,-0.03263398450407434,0.004435032616132525,-0.10807362750946321,0.027345892262864144,0.008999234460230203,0.0554277478421552,-0.10993436998461102,-0.2712177691600847,0.026034883236221135,-0.10782853188338744,0.1365695949164112,-0.0265465040339356,0.04133414846380349,-0.03511669565320846,-0.023609719667788315,0.02410556572204552,-0.04983219683685099,0.08493371659455357,0.09176682022393844,0.2867531770618196
HALLMARK_BILE_ACID_METABOLISM,0.010998217590720968,-0.07591850712040296,0.08316364255342129,-0.05429486509548872,0.1173565512105509,0.07548534694331926,-0.07805977068762873,-0.07096000549415112,-0.603565445391884,-0.1676824289057118,-0.05205235655449219,-0.1021655492061421,-0.18331093109319202,-0.010231054504067411,0.19154620551346016,0.094053800892098,0.02739774568382397,0.018776976843578153,0.01596567942608862,-0.009001489586111274,-0.012933213390044298,0.056001001224427506
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09179710533937226,-0.11375670067577534,0.11626093582970991,-0.024962192649097974,0.08601074202286814,0.09552546617625758,0.016103929804004033,-0.20892325049179797,-0.4491183676825097,-0.34319116501713987,-0.04681838156159924,-0.36589676891843936,-0.28214336665187567,0.021643474225089825,0.2402958360396183,0.15545023909966174,-0.03309574085393446,0.030777969400175437,-0.03115743641139156,-0.043963765614442055,-0.00957923430801107,0.06466293446247319
HALLMARK_COAGULATION,0.09261317726790493,-0.10688617038673619,-0.01678382785362171,-0.03847134051230041,0.056902812945944,0.07116504615908918,0.12911986087595198,-0.2636807211375106,-0.600619816911705,-0.12426741065201913,-0.12455241031257461,-0.49436204844424125,-0.2998453694346162,-0.08048686062869723,0.2068315755542975,0.12341425857573252,0.08564483987616342,-0.07225782895881683,-0.09390830711162416,0.12908878590787862,0.07410194017701609,-0.09636427843863452
HALLMARK_COMPLEMENT,0.05813046450935806,0.1748527204586249,0.0002125750201513063,-0.0006189782088767607,0.14035436464995638,-0.026215562495157232,0.2671806143551846,0.04419122421092268,-0.3895876947900497,-0.19365753288472876,-0.005042488373111007,-0.3162579512987638,0.06832971158797202,0.010858732104409147,0.1513740508364709,0.11604718668481778,0.052448565356119435,0.07658782209163402,-0.017796248741747733,0.009792389794722776,0.1132809677553501,0.2858897141925785
