,UKF248,UKF251,UKF259,UKF296,UKF304,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.010832622840786753,0.004075557270629077,0.017908136776980013,0.027641901734659115,-0.007438385736042861,0.055952265828376035
HALLMARK_ALLOGRAFT_REJECTION,0.01083264620981987,0.02874246311628605,-0.011087115512264845,0.03789795254472397,0.02363190020815927,-0.0010144106172375684
HALLMARK_ANDROGEN_RESPONSE,0.016293665130676253,0.052616105093762015,0.06637353371948074,0.030575341171730427,-0.0419943381447154,0.043722123344520254
HALLMARK_ANGIOGENESIS,-0.07506600817488604,-0.08885463290345089,-0.003975976403332267,0.025153477856602754,0.045076286357991234,0.006004828763890399
HALLMARK_APICAL_JUNCTION,-0.034154156872808844,0.005854166850364573,0.010652189029010016,0.06749342819280736,-0.05525775210958548,0.056613708954669516
HALLMARK_APICAL_SURFACE,0.04253372722719524,-0.007125931220615646,-0.02331224534348696,-0.08410429401112597,-0.03234908265089204,0.08864200253325029
HALLMARK_APOPTOSIS,-0.017910805270431117,0.0013287278556424204,0.07624339576023886,-0.0012197728582581187,-0.06558220799893039,0.0018906203790011998
HALLMARK_BILE_ACID_METABOLISM,0.004689429329839942,-0.06403331224747659,-0.029277617790761327,0.02081446729904908,-0.07003474351641704,0.05931966221324303
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07268066898600638,0.05631251518983349,0.0353292677248047,-0.036486873684595966,-0.00512198449543877,0.03346618701723632
HALLMARK_COAGULATION,-0.01661093836493145,0.008699777107361811,0.0025674481880120304,0.0467154198233058,0.008834026569135418,0.002164212413500533
HALLMARK_COMPLEMENT,0.013143784654376886,0.025054091376315122,-0.012500531849531007,-0.03157519834847451,-0.0012162861106223392,0.07453706947137533
HALLMARK_DNA_REPAIR,0.024864059897172646,0.057770714293383894,0.07787861611305331,-0.00858169161379498,-0.042115493346708915,0.10074756480208713
HALLMARK_E2F_TARGETS,0.05773191914436281,0.026502291223493075,-0.015233079148560333,-0.004385697157768828,-0.01551776808681654,0.026966247972806064
