,MGH258,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.15373970100802353,0.051766584477995835,-0.006020395158125826,0.12038894176635831,-0.04304235574520742,0.030589146117792575,0.09207690816011677,0.061797499761464696,0.1428860303347815,0.04702402819932622,0.252932950761651,0.4277832945367358,0.28514690178435015,0.2753756663744888,0.09701435706853238,0.23156443575052457,0.20764174081982664
HALLMARK_ALLOGRAFT_REJECTION,-0.12025953750522517,-0.05551436733441049,-0.045270795307215284,-0.031958325034989396,-0.030270981716442682,-0.03453663155161837,0.07502406634689315,0.03162482851022954,0.038196354468697666,0.006504331023483449,0.16215736910490738,0.29462543825439647,0.18325000012233186,-0.008426892555188964,0.12145291940740913,0.15455892183516354,-0.030155769596563384
HALLMARK_ANDROGEN_RESPONSE,0.11844384866620998,0.023607664376254885,0.04767597120741203,0.04275486639239962,0.12191013378880386,0.02084657032068987,0.13406459097219886,0.043994999134376704,0.12416916837921986,0.10359508803695076,0.09320391657023952,0.3307072209851899,0.19361508688307585,0.009234997003159759,0.04906385458455277,0.33425706042330167,0.31825569949487426
HALLMARK_ANGIOGENESIS,-0.03488984495778747,-0.02471645840206914,0.07795906516267397,0.004690172487393955,0.06088319741834725,-0.031095912166182366,0.06191131793792708,-0.08103870274144594,0.11585778570464325,0.058582322796250814,-0.11423748475550219,-0.3424557721298735,0.329505743030469,-0.3554956987202437,0.01104011995298141,0.20275079681839664,0.2740812317949498
HALLMARK_APICAL_JUNCTION,0.20591509812349157,0.042488081865008596,-0.018975089077053368,0.10165907363982428,-0.009356162098763438,0.013993635438173219,0.08723106945348788,0.04278168983264548,0.1721836078177329,0.021367498581967473,0.19298171147793916,0.4001703514037581,0.25110513402171447,0.1367175806598421,0.0500115708321106,0.3623939006379758,0.2808679471556696
HALLMARK_APICAL_SURFACE,0.2208746812075684,0.055095100111989814,0.0412152826984763,0.04794505091080362,-0.10058235039870293,0.10546293414821013,-0.061732958990673985,0.01043964112333664,0.14647401139305952,-0.006419056368900341,0.10659539058770166,0.3191006453319218,0.19658825238706823,0.07229343488683827,0.0982693509871835,0.3644238281154238,0.2531542470824169
HALLMARK_APOPTOSIS,0.05105130241104811,-0.03838367321416217,-0.01324809490806199,0.03272053792828857,-4.7926877844270225e-05,0.03301599949832389,0.015563332008692587,0.0426244188460075,0.05402361391004386,0.010368726655804116,-0.12657697266991152,-0.1642963675322669,0.1893642946798421,0.049405870394901755,0.04093358294077329,0.1875143343634717,0.05606095178964683
HALLMARK_BILE_ACID_METABOLISM,0.16880663231179735,0.04708656069816322,-0.04941998620925872,0.015412168195140722,-0.03851639020589693,-0.022404757530423158,0.0872763387313457,-0.02279020554147218,0.1750908929227449,-0.00024803925910145056,0.13736378593568743,0.3319787013488278,0.20570321968205196,0.08287354258135399,0.021352272437755938,0.08247441415259778,0.12780806102381928
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13629823158567653,0.0011519712925166302,0.027192432792925814,0.06830778293352839,-0.006513133599276053,0.015876676462476584,0.0846464333841151,0.01429388464007856,0.17242980904604815,0.11491340582117783,0.19509403038605028,0.4014731532540122,0.14974563221392742,0.170755789664027,0.0014485706689204626,0.267139708032694,0.2126403239006474
HALLMARK_COAGULATION,-0.10122200896321158,-0.025831637524131538,-0.008029599009513203,0.044013034878825456,-0.07663299754465179,-0.058798202726004146,0.06780895770110429,0.03872000932930459,0.004609305094205095,0.09933206950088237,0.16097993604582844,0.35476431866503944,0.2758942374804404,0.13456651869083358,0.03386411477641781,0.3658492613827536,0.17738824469132047
HALLMARK_COMPLEMENT,-0.03742005493399222,0.031417576034304555,-0.02859908511741751,0.06841531961248,-0.030189572827037478,0.010873049516910144,0.0922856872590876,0.07712163121221506,0.07950794284237879,-0.004743337193485711,0.20799904969136862,0.24265704237101934,0.3465471421226998,0.15609177788844428,0.10201054327118547,0.2701760273627899,0.14346765075050408
HALLMARK_DNA_REPAIR,0.17908336434202557,0.061901194826128506,-0.006405716937853353,0.12811310998355663,0.14459026420433857,0.042839483744153035,0.11275923229277768,0.041238910787977874,0.21209876469662067,0.05375022727301337,0.16863522989167717,0.3756986226658906,0.3151859383036553,0.21354547535048474,0.12002491333513257,0.19571197852624458,0.21493793919104404
HALLMARK_E2F_TARGETS,0.12720113645595046,0.08882301291206231,-0.010718290905428514,0.06466657819545703,-0.05194378477912933,-0.008659210504921378,0.12899088498914532,0.009727240211534245,0.11603947636003624,0.06389667323371909,0.025123896568221674,0.15449366487855964,0.22354135099547745,0.022874684432156706,0.042771304607624405,0.12726626721401604,0.22426466270792283
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.19630150857421105,-0.03203291437843531,0.011367973765172658,0.02653137287594614,0.12427651324364007,-0.02703537639399386,0.07207769120705952,0.0002419491060928962,0.13867371448659147,0.12344939398365963,-0.2568547706875814,-0.27543078746138633,0.36516485145081906,-0.1980392663847142,-0.00708417263310845,0.33457964428409753,0.25050365221735066
