,UKF251,UKF259,UKF266,UKF334,ZH8811Bbulk,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.008324530193148563,-0.02912478079695786,0.06470301773132611,0.01695491471555234,0.08898717320854069,0.06435230735445538
HALLMARK_ALLOGRAFT_REJECTION,0.046601620116489675,-0.022567580291148793,0.06328186060949421,-0.002672531173167833,0.020429747379354365,0.014183798581501178
HALLMARK_ANDROGEN_RESPONSE,0.007094826968734218,0.0011875686512124763,0.11772100725793966,0.033933609391715094,0.051834066092309984,0.07649626762678981
HALLMARK_ANGIOGENESIS,-0.05124552692711812,0.005049055393455276,0.12218373639813615,-0.017039015736245788,-0.03914477842700233,0.013821266993224382
HALLMARK_APICAL_JUNCTION,0.0301860682738889,-0.019677843330358925,0.13457469594449453,0.07199788378131704,0.061538977242221383,0.07279820270893061
HALLMARK_APICAL_SURFACE,0.018769683913703445,-0.07471199755998337,0.02614449258112442,0.02834628144667284,0.06871222716981587,0.04949008517017804
HALLMARK_APOPTOSIS,-0.022591847681862315,0.016897817619872118,0.001988670047696397,-0.033635071126219634,0.005876913018719451,0.02142985654184981
HALLMARK_BILE_ACID_METABOLISM,0.03336313372419322,-0.023300194281760587,0.13181302957590163,0.040076488256532095,0.10225908436862052,0.0656788117283517
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.008637153751047828,0.018062114155359882,0.1241846453115325,0.05774975614219039,0.10014344280378981,0.01321323775119423
HALLMARK_COAGULATION,0.007303438778341596,-0.06081777478030442,0.07106941990830752,0.06862137993422311,0.0579018558689888,0.06702205099662385
HALLMARK_COMPLEMENT,-0.010685968189649238,-0.044513091541665155,0.05809727200545936,-0.01779954063649768,0.05225372632090413,0.0473306123825323
HALLMARK_DNA_REPAIR,0.06657161590873224,0.03844270337199595,0.12469918888780467,0.043764749707224715,0.06467208136318303,0.10256789339013744
HALLMARK_E2F_TARGETS,0.05754274415160954,-0.014082233524726309,0.1123135887753231,0.07832081638788954,0.03867434837914668,0.03124482638673021
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.016652724255222733,0.022419652205011572,0.09232371199065187,0.01819366506366238,-0.031416605640444954,0.05083292096011526
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0013486234728658426,-0.011517900802282082,0.026265250501804227,0.016693137949164424,0.03163316090247925,0.07115384882017566
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0005495005675835166,-0.05520973148813632,0.08957554508485814,-0.011387109538172195,0.06535711793994967,0.03201122087521742
HALLMARK_FATTY_ACID_METABOLISM,0.0034089916563238313,0.030011137968953973,-0.010525213643959946,-0.02637997566369965,-0.02819534978761537,0.04256736150830339
HALLMARK_G2M_CHECKPOINT,0.035178861534264576,0.03782604351141313,0.12352946096719221,0.07885848361728719,-0.0005847704041453131,0.04114858983486397
HALLMARK_GLYCOLYSIS,0.021910316335024785,0.07224041619346716,0.098765781849832,-0.01293636237195993,0.03654910260606041,0.0014835267940199815
HALLMARK_HEDGEHOG_SIGNALING,0.013239787660933415,0.025655057693592352,-0.0661826067901804,-0.04819692140569005,-0.0031472920724771084,0.05248753517684032
HALLMARK_HEME_METABOLISM,0.009117383576166628,0.027609538836111808,0.09988308956182676,0.02017033542946747,0.07186262767347083,0.005322062063747499
HALLMARK_HYPOXIA,-0.017132391942261772,0.040718373315534136,0.06193693548047583,-0.038032739841836374,-0.03756128780205703,0.06987119119345724
HALLMARK_IL2_STAT5_SIGNALING,-0.03902292812150669,0.013899040422338256,0.08339473890462835,0.0012086077980387388,0.08739387652915945,0.09058766336524476
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.021702777698115128,-0.01745383289651449,0.10253316502330267,0.009068532058708638,0.05066575104082385,-0.02852540132239991
HALLMARK_INFLAMMATORY_RESPONSE,-0.00039744657949963456,0.02656251125451875,-0.008597117486479807,0.017691984454655814,-0.009596886744102364,0.016598203481153585
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.015371905727966186,0.03707465607626667,0.11192338012088598,0.08183551428607617,0.07749631604483191,0.009528550661877333
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.01687010404780585,-0.035750819399649095,0.021820024092451304,0.05719107786759587,0.030211778449893287,0.042232376772908524
HALLMARK_KRAS_SIGNALING_DN,-0.021034246573388187,-0.013619115754818936,0.044565913520819095,0.04580820812240079,0.05740041490796561,0.027217053473575083
HALLMARK_KRAS_SIGNALING_UP,-0.03255508017735553,-0.021068008470476025,-0.04540861737228628,0.0023283841032196756,0.046776454059615655,-0.0074106172296816465
HALLMARK_MITOTIC_SPINDLE,0.024954150074722882,0.03447784640424347,0.12678692578768266,0.04379627613500373,0.04589203382586927,0.04285197134314829
HALLMARK_MTORC1_SIGNALING,0.0915563395642941,0.0584997493727884,0.11835637246738039,0.009666653747968339,-0.003785533364770464,0.06362612830813176
HALLMARK_MYC_TARGETS_V1,0.07261262779714737,0.051883437266320866,0.11998359246449934,0.06029948063877758,0.0723380121275722,0.07342696065041741
HALLMARK_MYC_TARGETS_V2,-0.0017339392123183726,0.017355270712516222,0.09807742453633866,0.10586301616645878,0.03894253956405283,0.038661568291449
HALLMARK_MYOGENESIS,-0.017682473967526462,-0.04173662198968251,-0.06093037676056786,0.002168982967254791,0.044923260238376644,0.021367560117372682
