,UKF255,UKF266,UKF304,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.012394368648913462,0.004219669309227318,0.026597006501234748,0.06025898711659265,0.0634884901904932,0.02088417294913164,-0.02476472721639161
HALLMARK_ALLOGRAFT_REJECTION,-0.012163664425984324,-0.025552278306142998,-0.04687328569082033,0.014915321374751088,0.06998256892870336,-0.022477281621895866,0.017884378649208423
HALLMARK_ANDROGEN_RESPONSE,0.03805362204695866,-0.03726890617677747,0.005942989826271956,0.047463762484813384,0.07245118211587784,-0.0006711391378186629,-0.02856785441205635
HALLMARK_ANGIOGENESIS,-0.05996831641194735,-0.02966589073001579,-0.02573124238124558,0.020771151125149986,-0.022163385034878462,0.04945397566978124,-0.07390316892814287
HALLMARK_APICAL_JUNCTION,0.05854643860383732,-0.016806381413200466,0.012927692172471226,0.04547971834771531,0.045301813183237234,0.08703351613613076,-0.01429563204319766
HALLMARK_APICAL_SURFACE,0.08195668281282449,0.03993870890844473,0.06252481049684157,-0.04037810517826872,0.08705776663429794,0.08132646953272066,0.06481522629490387
HALLMARK_APOPTOSIS,-0.025165139022872443,0.011276650820233708,0.014833204552450699,0.09803343173977314,-0.051443451198743856,-0.011430716704247203,0.053784152969223495
HALLMARK_BILE_ACID_METABOLISM,0.04670266303589942,0.024363722447887814,-0.006346902730585046,-0.021890336706557253,0.037031905161069044,0.04931009228700785,-0.030097477617900107
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.006095471070605284,-0.0727036890546452,-0.03562742671759898,-0.03042899227054616,0.07876279462496766,0.021437307883376427,-0.04713579503064698
HALLMARK_COAGULATION,0.010371561237115431,-0.038377442538419404,-0.023037094350114414,0.041914184594221554,0.042728092953125026,-0.009818823381007166,-0.03196437112572218
HALLMARK_COMPLEMENT,-0.03368826525846016,0.006957265275017832,-0.016728218809096418,0.04191598590822469,0.08702220536219005,-0.014519833016965187,-0.040608027802861886
HALLMARK_DNA_REPAIR,0.03737414218855403,-0.02811638603167176,0.01327680443157539,0.05213716842860377,0.07415830601567233,0.058592409696935854,-0.054797882316346885
HALLMARK_E2F_TARGETS,0.04424527054955889,0.005440185193293999,0.045653528088999626,-0.06335901291691058,0.10527475123893339,0.05936987275490579,-0.07003242189374063
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.018242181294877917,-0.012752142261493862,-0.012958598000169266,0.10813418965521482,5.872138927739207e-05,0.04993816687027026,-0.07893528708384816
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.1415980492474552,0.020769323096554736,0.058474951591845015,0.07999873289885216,0.007128548864843686,0.0748520332276101,-0.039681858613894005
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0031908333703824336,-0.08095674825658841,0.015517528437134763,-0.05686074061139077,0.07590109854235842,0.011126682807431183,0.011979286342271536
