,UKF248,UKF259,UKF275,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.05465934313756021,-0.038046430853579935,-0.04046868217512828,-0.0033794319436440063,0.07517000731929818,0.08148511220681236
HALLMARK_ALLOGRAFT_REJECTION,-0.07160772332914919,-0.05255274083925191,-0.05264552802378387,-0.009102150536442685,-0.02913411992162249,-0.15266497802347612
HALLMARK_ANDROGEN_RESPONSE,-0.024061128460254814,0.08494271247898816,0.012665333713564516,-0.00892182084947362,0.10832771360739668,-0.0048951644396152474
HALLMARK_ANGIOGENESIS,0.07644889159081349,0.08939241803780915,0.10029626495220255,0.05651588455155284,-0.0016427270698877955,0.13319532081821797
HALLMARK_APICAL_JUNCTION,-0.0539779261732935,0.0017937995851919507,0.09172444443247649,-0.027469600833678262,0.060031494972202955,0.08684673497936676
HALLMARK_APICAL_SURFACE,-0.07769459290268657,-0.08411895236629109,-0.06944003547150548,0.01237912118564917,0.03223549305635602,-0.07002018807741091
HALLMARK_APOPTOSIS,0.0392420355892857,0.08208595805648368,0.07785172451057078,0.04736072865160437,0.026289235768422424,-0.07796307174085895
HALLMARK_BILE_ACID_METABOLISM,-0.023374652747801476,-0.03211577642087453,0.07754972684348961,0.007652536960596569,0.05016734703466994,0.007654956763206343
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04150680290982732,0.020117182146528963,0.1261127648821976,0.00017182918319942636,0.11137692509873516,0.06474565041683711
HALLMARK_COAGULATION,-0.03977757406319405,-0.03154375161416602,0.005885180401315678,-0.0075599815865519315,0.014416029543424028,0.0859315278702854
HALLMARK_COMPLEMENT,-0.006840228865173557,-0.047471739588606274,0.11168017780363805,0.06559637769339133,0.048495539858553816,0.0499271494465361
HALLMARK_DNA_REPAIR,-0.03511012831083266,0.10676661141054396,0.027308777535909053,0.024395969790644824,0.09811721108227736,0.0874287226197209
HALLMARK_E2F_TARGETS,-0.08539163156403051,-0.0664740423207923,0.049648692866959214,-0.02211510139617017,0.04124402981465142,-0.014960546024723423
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05603982793638982,0.1317891704988551,0.11275758536532109,0.09468662034975993,0.03186281119423478,0.1263919440941856
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.007500439302213241,-0.020574123303779297,-0.009965597655166825,0.05274532176145782,0.09451690048898259,0.12920951615057705
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07602252134075928,0.01213867681788509,-0.0028617354919224596,-0.021661265166911806,0.07931903352996526,0.021419147668559457
HALLMARK_FATTY_ACID_METABOLISM,0.0368982793301166,0.10405654542168111,0.0774066148354178,0.07250257420101551,0.045288347448378286,0.14369076315709248
HALLMARK_G2M_CHECKPOINT,-0.045414029899133,0.05774508620301088,0.06493924878297982,-0.024564308100296188,0.0678078100581948,0.020053012016695158
HALLMARK_GLYCOLYSIS,0.03135502510628182,0.12970174213405444,0.035374213393586734,0.036768638149432424,0.11381699817705268,0.09993219748661214
HALLMARK_HEDGEHOG_SIGNALING,-0.05125193380778334,0.002432654348890706,-0.11944282910479768,0.010568459101692367,0.0844473650011049,-0.05088348561902817
HALLMARK_HEME_METABOLISM,-0.05252529498503652,0.039287318628702536,0.03852384283280249,0.031187575729452632,0.08972096281612703,0.07052922139121734
HALLMARK_HYPOXIA,0.0812256996748402,0.12753817383625343,0.12476223392203657,0.13984897516247272,0.1174747887464011,0.20583527006141725
HALLMARK_IL2_STAT5_SIGNALING,-0.04392601335461115,0.11702730226744469,0.04350995891390691,0.05705826580607742,0.11809370954347544,0.08383127998781767
