,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.020953795832403165,-0.0362388450534091,0.06060603269959224,0.012867068975151674,0.021385884720289385,0.018410244859142673,0.061287302310966324,0.010519970196530842,0.041296803448282654,0.10504819982717396,0.0627819113155175,0.019219453136952773,-0.03406110605662407,0.022101655687652853
HALLMARK_ALLOGRAFT_REJECTION,0.03133216886345812,-0.013231631582332773,0.0006892005713452668,-0.0332178353430022,0.07499465995855654,0.02435286292810477,-0.07149520509889346,-0.011569085867433415,-0.03433745314923379,0.007751246600337489,0.03423986020621478,0.05916457970614941,-0.0231058132925759,0.036837062030906434
HALLMARK_ANDROGEN_RESPONSE,0.05708172532597393,0.04760583474607032,0.043086737329564494,-0.021041441967508432,0.050213814717053266,0.004312372172556985,-0.043864250596438295,-0.006776037067608589,0.02579697564123807,-0.0466396824881892,0.11673781011683182,0.0261498848040741,0.04681936472060624,0.031557550264816846
HALLMARK_ANGIOGENESIS,0.02523770019549264,0.034619563886085725,-0.0006681014956181322,-0.016763242222208614,0.061220727084156046,0.036169132593462966,-0.08698481018854665,-0.009105276605408016,0.039466759871364894,0.03246394127780599,0.11031882149579615,0.06795395418664005,0.07323774241847898,-0.0005598818404445022
HALLMARK_APICAL_JUNCTION,0.027611688958134786,0.012416710916676703,0.061656857709051896,0.027497706034105802,0.08285253345906743,0.07261194850165241,0.06679901498045593,0.014401408580679089,0.05574818660907277,0.07469436797624648,0.010513016942403803,0.007755635859004363,0.0897867815190609,0.002419344232721229
HALLMARK_APICAL_SURFACE,0.01832253027408962,-0.026810106087177377,0.07123694337043979,0.03478449074260994,-0.029504632689761816,-0.035879613867460185,0.05446117772462119,0.06121792040495931,0.011357994983297192,0.07935240129252145,0.07645660795623667,0.026827345516396168,0.09149611888136068,0.09782886373053404
HALLMARK_APOPTOSIS,0.0019396943132751366,0.041133845751571835,0.04453947825429283,0.006215873510536314,0.06591570825069791,0.024725530415083533,0.00799507527755114,-0.027351288539111812,-0.054048659910061074,0.062475064031854155,0.025783115705313473,-0.05087386788458339,-0.01888559749544195,0.008411654309003478
HALLMARK_BILE_ACID_METABOLISM,0.014285319786696454,-0.030070777571980525,0.07813574361456874,-0.009850184440961095,0.07723870594918389,-0.01415155182044174,-0.02055686379215435,0.02379381650304946,0.038399881443245194,0.11478547451370162,0.09777569497649075,0.04586276800683272,-0.020235427433176537,-0.05773837134705657
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.001189248760467602,0.025951102880293113,0.04521230091653675,-0.04465094559196265,0.008133291001525211,-0.01945061409587482,-0.06455084124728311,0.013643910081958503,0.08289228679939906,0.08799903011570073,0.10036859262648627,0.022518415279427183,0.002416064279692665,-0.020141581912585128
HALLMARK_COAGULATION,0.019436745113565464,-0.01656661060629816,-0.00537506871911906,0.009771763077915281,0.07039172248781808,0.008475062650913854,-0.07666268481614145,-0.013132580921823747,0.06793690803210896,0.1003781490829752,0.10513713179647306,-0.0018906793569579622,-0.05436650646161218,0.030017899212687823
HALLMARK_COMPLEMENT,0.015400243879175825,-0.013066570400475612,0.02945198759863268,0.001178644427102728,0.05664338923098686,0.023336194389234368,-0.054338524087401766,0.03323506655942793,0.04075469015840162,0.06960691003899475,0.09422232886948137,-0.020094794580676537,0.02178507063489227,0.017056047660689792
HALLMARK_DNA_REPAIR,0.04006573461273668,0.03643249983977715,0.09437841988579194,-2.3875704208960833e-05,0.05453628023422661,0.024558602650158298,0.09502551768686515,0.017672230809916176,0.027876867692883743,0.1093103399411302,0.06132767326150449,0.014668358490447462,0.04799804768718674,-0.030077717613370338
HALLMARK_E2F_TARGETS,0.02780908208979317,-0.00012151710815211615,0.03964618907436616,0.009173587269408326,0.03677746472961054,0.0466396250490261,0.09769286359140703,0.0221666474182107,-0.0003520293072206675,0.08828430149660575,0.1271823391841117,0.056531461226214726,0.055583184993709275,-0.04721960748861429
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.01123667911305425,0.042872708154715625,0.009876799828427542,-0.014153767749520442,0.03782070401870333,0.040483890541282916,-0.0465760782580143,-0.004793189199084512,0.0464431512751244,0.06943532352624865,0.07906146127677702,-0.043966466557771526,0.07826409588120825,0.007669681374559919
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.022721930225387203,-0.015117724386406673,0.04606391115848368,-0.0058705788649226105,0.0062266927168024185,0.008078162989500513,0.019904505404987755,-0.04719064124588787,0.003878485249985502,0.09746120072429702,0.043417873000983875,-0.012596548244537372,0.07850745782590117,-0.01649549560895839
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03159797922544512,0.034968358671782974,0.04724256669091757,0.03493504183796616,0.024985228631657648,0.0030837440570876365,0.04683047561627135,0.04503911652030631,0.05038375869897462,0.049588921396223506,0.09957840269624461,0.02709022822244803,-0.011419546705118614,-0.016957050506303206
HALLMARK_FATTY_ACID_METABOLISM,-0.031704375286872304,0.016958655756142374,0.06026016172512924,0.01378380031595724,0.08661228311398092,0.019540810082390035,0.06565290028419195,0.0202603705374824,0.042981953771312593,0.07806648060966373,-0.006390106174272375,-0.06709818056200437,0.08274183837455909,-0.0787693563305855
HALLMARK_G2M_CHECKPOINT,0.012771126807724291,0.04618528497165443,0.024610912059707807,-0.016284788899226858,0.06505693928769372,0.020710910200434435,0.05311676569051441,0.0031448316907595752,0.033929738687752745,0.03085127511395281,0.11563623609897189,0.016024846227733765,0.04948563051882001,-0.051146657397673934
HALLMARK_GLYCOLYSIS,-0.02488507798684288,0.02741413121540613,0.11625829989554647,0.026598533381941288,-0.02719434091784599,0.011608174121786097,0.10372937804688434,0.026802877166058295,0.020146281297117246,0.17059447686573806,0.10381726087272575,0.009593585924616406,0.10174525452932827,-0.0035808980393406795
HALLMARK_HEDGEHOG_SIGNALING,0.03444614913209598,0.015446384402865714,0.03331805888445747,0.014729066746977356,-0.08431228111658981,0.04713432611456848,0.12904119650870968,0.034061070009602706,0.1100837818768292,0.1123574342494722,0.11284364082198747,0.03675959457048056,0.06630019017767254,0.11246429212239582
HALLMARK_HEME_METABOLISM,-0.004881563120531495,0.027067616268567487,0.10521122005353337,0.04098007161804484,-0.021428783744557527,0.04146825194292252,0.10165355798420696,0.019575501960014615,0.026806962659294196,0.10700335709735342,0.04722509233141044,0.027684677136969715,0.032586241934352694,0.10319348007009678
HALLMARK_HYPOXIA,-0.03283212000607105,0.08022069187573967,0.030786649350791215,0.003481956242719354,0.022315442395795606,-0.009632430403689078,0.053037093946499095,-0.03132034594857495,-0.027169267072765745,0.10051504715028178,-0.01710363379382193,-0.04410023381576521,0.09219037968172603,-0.05083228539425097
HALLMARK_IL2_STAT5_SIGNALING,-0.032546524459281766,0.03870373398736063,0.08104749812755974,0.009119281497238606,-0.05171142343178728,0.015439967204941578,-0.030786696407292886,0.008288083703142029,0.05330419172621259,0.026480637189099612,0.09400579727100652,0.006181332250121911,0.06256825200649258,-0.01013165145379312
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.034870959237614074,-0.032229532054513996,0.020834928890656804,-0.012336746823920306,0.09739946409574085,-0.05540719613345755,-0.09338893331493428,-0.0071069462579585975,0.026215250323978017,0.05358184317718035,0.1455918142471132,0.05128000582211183,0.08592024394200126,-0.006945244273238728
HALLMARK_INFLAMMATORY_RESPONSE,-0.0295338547187815,0.028555537794103546,0.007423634463647412,0.007124281164764752,0.040800693561584146,0.03900153680524053,0.1212105011937547,-0.003602310813715088,0.05977481103765288,0.08454221976817697,0.0512998213033976,-0.03423525165213392,0.015480191700715544,0.0004306107518303476
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.042715476797579165,0.006417179201177374,0.03312058923040963,-0.011163147632277184,0.09691848284318065,-0.0031674372476070034,-0.06675236580656141,0.019710825094352416,0.08739953836978262,-0.023336447652634852,0.09548795139206784,0.04960953338923475,0.03338937492601748,0.04610156837579279
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00039013691611830325,-0.009137484820057816,0.017537241445012675,-0.00970208678966611,0.09641647834626745,0.027609671624695485,-0.05081192096603751,0.00727289620545122,-0.009244623850131833,0.06621724637130742,0.1131698615618478,-0.035443143447669044,-0.019980524564308582,-0.06957973588037426
HALLMARK_KRAS_SIGNALING_DN,0.004406707870745602,-0.01705457738168368,0.1066333349421789,0.03173107870369183,-0.03793268338725041,0.07725624378276612,0.10603320297758288,0.035493976944124456,0.11043047076063024,0.030547988770164836,0.04457971158766659,0.0035501377011140684,0.03573091663476034,0.07234631698950145
HALLMARK_KRAS_SIGNALING_UP,-0.008876646502905866,0.05744660938735705,0.06822846777083381,0.016058360001041435,-0.01977413326914268,0.01839663128709584,0.12933823772267886,0.04133076867135097,0.029215285268265244,-0.009667115265458248,0.11922972209535924,0.05702338735466061,0.06523532649179227,0.09300491991340329
HALLMARK_MITOTIC_SPINDLE,0.003307194485204326,0.027452230240248336,0.07926938137430715,0.011588711656742787,0.03857172379099649,0.037790990227096706,0.08052996155380224,0.0005171359548680402,0.09348385974322956,0.09663847084013118,0.07134852653228099,0.012110826377495353,0.09141665020005013,0.03642963078163261
HALLMARK_MTORC1_SIGNALING,-0.028374809141490705,0.02877146490260472,0.03467256056361242,-0.01694660829053908,0.0383745327864959,0.03777428129986903,0.09045894364172154,-0.026044223833990444,-0.003916953844145682,0.06349865823688924,0.09444698491704227,6.71573871798785e-05,0.12136938893260861,-0.04346464045744636
HALLMARK_MYC_TARGETS_V1,0.019612986824648574,0.04912231952612962,0.05652442643745162,-0.0028689277687159744,0.027092445961666118,0.04899123401870613,0.14046429578926792,0.00969552695784749,0.046899192730466305,0.0682868151448226,0.042662696682336035,0.02428711353449446,0.05084597828387158,-0.04202679204780425
HALLMARK_MYC_TARGETS_V2,0.04007822089020026,0.0012610641790029354,0.030190398831012988,-0.009368950209578834,0.09199412345104871,0.01324352389336778,-0.027001872411165546,-0.006702192000650488,-0.031062962111833393,0.07220485437606093,0.07508951152858911,0.005366802548201153,0.016767500140501497,0.012053506838891047
HALLMARK_MYOGENESIS,0.038282239079415796,-0.021544139774153787,0.05464465586319804,-0.0009052802428642958,0.017161029814835752,0.023759094305562205,0.0877668102148679,0.019873372831615645,0.048387756255460455,0.08022144019545405,0.021665789361088223,0.01569593166181658,-0.014607742673116469,0.057876675984754156
HALLMARK_NOTCH_SIGNALING,0.00909084541602516,-0.03419049762547746,-0.0051928037347747855,0.014049630281909331,-0.011986735727756324,0.05201523735650119,0.1360507447832501,0.04041072441282152,0.11630888426847122,0.12875966389454832,0.07859134276411749,0.03883585425318833,0.060119539678066866,-0.03840754688888684
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.01259313314258927,0.051049729759114364,0.08738480394711917,0.013276107473659027,-0.04362369503939413,0.017796297532386665,0.12799195654008697,0.05617911555451025,0.05476641501084963,0.07790807414112426,0.03189684131609048,0.024122090715643828,0.0002271793916144067,0.001997172421789901
HALLMARK_P53_PATHWAY,-0.00840363513068695,0.06311043825753854,0.06049726635516015,0.006029364799942207,0.06065310560980816,0.0017454492116861832,0.011325517230769864,-0.012702895908649847,0.06714369614784944,0.11508869378347329,0.022484553061482785,-0.01460500183713027,0.014559569986222253,-0.033405230833068456
HALLMARK_PANCREAS_BETA_CELLS,-0.0164874223906901,-0.028420521794662097,0.08088073400778338,0.006926971207941403,-0.04920812797092174,-0.025289256646339707,0.13142373304332025,0.09681153633073655,0.05469954457550506,0.12799242657988352,0.03992069410704786,0.03983223562510009,0.022837248898772537,0.11326832498734421
HALLMARK_PEROXISOME,0.022956569503656384,-0.003803443158350477,0.029266047746404237,0.06098951098960158,-0.018008530706982377,0.037839494244438165,0.038860551464384684,-0.0019055531324319004,0.09043873276382641,-0.051869851574161796,0.07234365957439452,0.035596858320913624,0.012150778016062352,-0.015446083679922474
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03405844278186143,0.03804563399239387,0.09856607801388916,-0.014369913252059649,-0.00639889971919213,0.041759998175079374,0.1259394269765425,-0.0008285929266614898,0.038015239365490776,0.1308910916796135,0.01636815628840383,0.024004547961611757,0.035142067119098015,0.017090602365179695
HALLMARK_PROTEIN_SECRETION,0.009894803071556107,7.198755999736544e-05,0.11576421480608039,-0.012007819049061723,-0.014357922560526653,0.01872523964953305,0.0992549206386334,0.015628227199073363,0.04653210715762936,0.14550624594990355,0.10540875510867842,0.026736418988341976,0.06701405331803048,0.05687156338712036
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.009938491073909213,0.051791629986160485,0.043786068791053796,0.012669173897939175,0.0535074115860177,0.005848693246050129,-0.08311381219782278,0.028127255472843987,0.0334938307383624,-0.11230482586267286,0.019022639965913822,0.009551980225264677,-0.019802495920603905,0.03470755761651527
HALLMARK_SPERMATOGENESIS,0.030890302439840003,-0.018437539512232374,0.08330002673303244,-0.015148902683989074,-0.03452022563340611,0.006967257137303657,0.07729716414469813,0.014917041670232199,0.03852354459499671,0.09008718957073891,0.06888254338902894,0.039913220919287326,0.07528918281027606,0.09267987356924023
HALLMARK_TGF_BETA_SIGNALING,0.012197529480957137,-0.02444176633818958,0.05334299355272371,-0.02211372013870645,-0.028158062660714703,0.03419011177381709,0.03032174714194561,0.0032253388014624193,0.06559718848045436,0.05582385924665105,0.018852393719048628,0.06390696548202024,0.01616938890591348,-0.010405904773048683
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04954671063640361,0.00538242867968116,-0.009617139510695859,0.027917111698206626,0.11481385334921031,0.003771086962776684,-0.06037791328188659,-0.0011000548952613165,0.03287190717815703,0.02565797996845144,-0.01997359795533599,-0.004532853341752221,0.02097973969830273,-0.07533403104341645
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.001011383968495866,0.0716718421294112,0.09490982424593793,0.011320896596889108,0.07746431229367931,0.06904438711252606,0.10291535535966227,-0.022528055875909194,0.06890067352097891,0.0460622478712024,0.05004935016214616,0.012102562345661164,0.06658448187092857,-0.006971208830624646
