,UKF243,UKF251,UKF259,UKF334,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0006570074111642973,0.060695337457039894,-0.04050423629333128,-0.02678395753885694,0.1125606930515656,0.03191899346619965
HALLMARK_ALLOGRAFT_REJECTION,-0.05856419286199098,0.04572611837701441,-0.05223608690247606,0.02474402754658891,0.10597073753999917,0.009187164938205115
HALLMARK_ANDROGEN_RESPONSE,-0.0002759558310128216,0.017595462263454875,0.05057499475473385,0.017912695402713313,0.07347312276780225,0.015062990652369403
HALLMARK_ANGIOGENESIS,0.04289190762275803,-0.02218067078397795,0.09016597723686563,0.048071781450092395,-0.07293388289874587,-0.06197758716845692
HALLMARK_APICAL_JUNCTION,0.0008489728448387309,0.07586276328468233,-0.03854329304950325,-0.023690007005036012,0.10810204384597029,0.05990150509484007
HALLMARK_APICAL_SURFACE,-0.030338151850511894,0.0692210661294826,-0.09089746573328962,0.014611309842342064,0.10577312601735762,-0.004577796645265276
HALLMARK_APOPTOSIS,-0.038236375788258635,0.002773651127968219,-0.038110130366609006,-0.01950636157797534,0.09269577383151643,0.046627699807446375
HALLMARK_BILE_ACID_METABOLISM,-0.011329309745396646,0.062111601654307604,-0.009267483737113084,-0.006873201643113408,0.062396864249438105,0.03448613264828086
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.017283403638787356,0.07333608001347904,0.0044895942232344764,-0.023852790568316705,0.1007598864329177,0.012350421670409608
HALLMARK_COAGULATION,0.03712448692718693,0.05800700504881438,-0.05269054342151567,-0.03123976202642099,0.11365544200804321,-0.00019007114549455614
HALLMARK_COMPLEMENT,-0.01794455863666299,0.033642715330515084,-0.06925356710876666,0.04454059855424783,0.09685452526104192,0.016676221806443108
HALLMARK_DNA_REPAIR,-0.021430301440915164,0.08559613104898556,0.06560778986334365,0.013275923214320199,0.08040633035064881,0.00900380395001934
HALLMARK_E2F_TARGETS,-0.011352425298933499,0.04028047200873437,-0.03146930748340683,-0.035567235620966246,0.04190392358645706,-0.013150065280974888
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04777805799673146,0.014356093381598973,0.0738818418053268,0.008263562890192418,0.05322728105959928,0.0011545599543805061
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.028482749779115975,0.018476352600606337,-0.03804184121039671,-0.005382977083867189,0.07301608375972189,0.019282452441226946
HALLMARK_ESTROGEN_RESPONSE_LATE,0.015951212212004063,0.02314979715373931,-0.03860517372227453,0.05103831447803345,0.03351931966636862,0.06791806244566462
HALLMARK_FATTY_ACID_METABOLISM,-0.026817779876801034,0.0540083814791347,0.07547903217958564,0.05040487945212442,0.034086169588599946,0.02017206152286721
HALLMARK_G2M_CHECKPOINT,-0.024031901702107707,0.029969335989411684,-0.012995395894528994,0.02062431921925291,0.028381862605812706,-0.03297857782173801
HALLMARK_GLYCOLYSIS,-0.014921056245793278,0.03610258425826426,0.08315218764261273,0.04894610195511774,0.04955470818967367,0.011389635096821215
HALLMARK_HEDGEHOG_SIGNALING,0.0077900192650084445,0.04042320124395788,0.03568631115211188,0.00218163145171175,0.07122675410176885,-0.00816305976092952
HALLMARK_HEME_METABOLISM,0.024940908568228982,0.023873121296738173,0.006980840653934335,0.05592058088385255,0.06565050432581518,0.041204561742594056
HALLMARK_HYPOXIA,0.06230242618981417,-0.011920327092011166,0.08139890439093218,0.0662160204925229,-0.016038637655651982,0.03539194160437268
HALLMARK_IL2_STAT5_SIGNALING,0.07329354863918934,0.0394427477567192,0.05521044260251779,0.0017285402226021051,0.046609483293789084,0.05596853403741972
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09180695903862827,0.07650664974301556,-0.02260225027186549,-0.018847912912283542,0.06971041045253355,-0.013838441150700114
HALLMARK_INFLAMMATORY_RESPONSE,-0.00792268551388752,0.07636438999765416,0.057202789239061066,0.011320960172344994,0.029213174401873366,-0.023903333417263428
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.08925581519431076,-0.017035639314037652,-0.0021791964516730176,-0.03808875368502603,0.11521452579748796,0.038937596569074716
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.025000221884495244,0.03366204320281465,-0.0054369088503448395,-0.0158053660091288,0.10159286233663817,-0.0331946753353711
HALLMARK_KRAS_SIGNALING_DN,0.024241835301040952,0.08529076512909889,-0.0676760750359333,0.006495643559144332,0.06234007762718196,0.07905306679480557
HALLMARK_KRAS_SIGNALING_UP,0.0018674173545349731,0.012300596611711432,0.015435843255793702,0.01204231132303888,0.09107859770945757,-0.004908520438425804
HALLMARK_MITOTIC_SPINDLE,-0.008357178784143219,0.03492078977384652,0.018025841937228837,0.031992743125795274,0.07734761297584108,0.04264707025564418
HALLMARK_MTORC1_SIGNALING,0.0037659769380822233,0.029244770666317636,0.06414088955734872,0.055525461521299405,-0.007070283613802119,0.014806452273168227
HALLMARK_MYC_TARGETS_V1,-0.040064765553014976,0.0497647791787035,0.048736548993001755,0.06451528632438915,0.04209669758683167,0.03253299708018415
HALLMARK_MYC_TARGETS_V2,0.020693578402361978,-0.04970319398095472,0.025832576485687975,-0.027168176869534825,0.05261320514172767,-0.027489145524828493
HALLMARK_MYOGENESIS,-0.011771359819720101,0.06285323698121502,-0.03310640513970723,0.018250829440425224,0.08315397064575492,0.034703157450754835
HALLMARK_NOTCH_SIGNALING,0.02001437045040209,0.01828884482540983,0.007296243147277373,0.01419347075850722,0.07279412814241676,0.024372031792556925
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.024576878344785523,0.06671237781108537,0.0030583604003939363,0.01787308010949228,0.07794455481049734,0.036268088850999525
HALLMARK_P53_PATHWAY,0.08232026591632405,0.039749225342256354,0.07808123041946335,0.08458217394229295,0.06344350551926055,0.07174782533241916
HALLMARK_PANCREAS_BETA_CELLS,0.009768672492791357,0.0339355960579313,-0.019121647347037043,-0.0019728169388646515,0.04352800684900485,0.03629122263155978
HALLMARK_PEROXISOME,0.05440120991310278,0.00523629274412132,-0.06078558339314257,0.0407995707110951,0.09745194495876733,0.029159737105783422
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.03388501326643876,0.03349546064473584,-0.0027249726776193564,0.03835596018071092,0.10006115976453246,0.05914410156699682
HALLMARK_PROTEIN_SECRETION,-0.01812295785826628,0.04474163591125807,0.060665785215339905,0.0411494073908913,0.06917599632742899,0.05318226404611894
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03077103060021642,-0.015284577039321888,0.045991045796016664,0.0316464701189324,0.09746294422243999,-0.02193254937423736
HALLMARK_SPERMATOGENESIS,0.006722789384871984,0.02063959027847778,0.039823127379864445,0.023766540277741742,0.038635745704032595,0.07674816812629037
HALLMARK_TGF_BETA_SIGNALING,-0.0404367094001666,0.055128216253201016,-0.0484836756539419,0.010592770113828318,0.06283667494778246,0.05602852639606076
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09771953467049292,0.029913447268656263,0.052309282902128384,-0.002652109433487613,-0.008403725173320208,0.013561592377857194
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.007064873433996184,0.028210011772410178,0.09806121127315631,0.06499269622480629,0.06006923025716967,0.04720572599841778
HALLMARK_UV_RESPONSE_DN,0.013805182309925671,0.02825377254470512,-0.06915351924601074,0.009713031989892013,0.037213605018844624,0.05438432102667515
HALLMARK_UV_RESPONSE_UP,0.0012115581253819053,0.061034509884858174,0.05477189347006534,0.05145160230215432,0.06093854226292642,0.052636916713378376
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0213351083200149,0.03472860113076063,-0.0031148384115692184,-0.013662339272419161,0.11904868705467682,-0.026969951428102695
HALLMARK_XENOBIOTIC_METABOLISM,-0.03445184069600721,0.00369281298353281,0.01815851247304267,0.04178543522399903,0.07544171669872779,0.015498101334100449
