,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04951440492259666,-0.027854040392488295,0.051404056211601275,0.18441075803683854,0.017047570899172356,0.13319663894556316,0.1273284301157654,0.10726080037433319
HALLMARK_ALLOGRAFT_REJECTION,0.058844469854468354,-0.10794014456767313,0.002476603613708037,0.061973257916590245,0.028035545275647916,0.0697715728643669,0.024479626035662585,0.01479517720428168
HALLMARK_ANDROGEN_RESPONSE,0.10894749058501561,-0.0057989256842359395,0.04215421673719728,0.12917545309553807,0.056029923867369505,0.11022939950582782,0.03847091319227675,0.04978795217143797
HALLMARK_ANGIOGENESIS,0.06803886741521473,0.15992170721242202,-0.0004928144429944215,0.18523723152165508,-0.11048571270710908,-0.003613439684666059,-0.13746703399661678,-0.020814714673424252
HALLMARK_APICAL_JUNCTION,0.08585280019049954,0.10552471713800188,0.1107609833788088,0.1325315621315035,0.02217077342325629,0.1214521471256357,0.09340000312908485,0.09893944972722313
HALLMARK_APICAL_SURFACE,-0.07972427162175699,-0.09582904041120609,0.1004424804391235,0.06908433362063711,-0.014547342253364692,0.09413604989394092,0.0682659832473913,-0.010346395636757925
HALLMARK_APOPTOSIS,0.002296885691305183,0.03856830580056924,-0.01340787476387627,0.03317331155004219,0.02149413016824395,-0.0479844840104392,0.005024416867443711,0.004661964109519281
HALLMARK_BILE_ACID_METABOLISM,0.06499634722773036,0.055964389998925154,0.10028379496192598,-0.015611075354677227,-0.02417445870150247,0.14817311006331824,0.1253417433430449,0.21879224537062086
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06663254853284653,0.14154818504038016,0.15032024275380024,0.15944757475319743,0.0018688164863927934,0.10092360369193713,0.15932509556823052,0.1808357504578664
HALLMARK_COAGULATION,0.04640064970000978,-0.016327255508384892,0.0779152044677729,0.07910695057471975,-0.013870339007604341,0.07382269115218465,0.02283594942401691,0.021050481303269974
HALLMARK_COMPLEMENT,0.05992420571360832,0.11178772463446271,0.02836451712891884,0.16706427189875678,-0.05992287542901674,0.016428520404566327,0.10784344366579945,0.015230839212722216
HALLMARK_DNA_REPAIR,0.07411025989229195,0.025517879736465444,0.07513420349115417,0.14295276975812374,0.0033816601860218714,0.1216979326566697,0.15764871121793939,0.20312869401220618
HALLMARK_E2F_TARGETS,0.0877784658010726,0.03813223517203707,0.08803534724060938,0.11305208898387749,-0.026461096707689043,0.0379192464835709,0.168519602409011,0.19540070544504112
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06303885205961351,0.1551036378858979,0.05673834999340671,0.1360226993222297,0.044189781714712,-0.041661398646911284,-0.017053993147894287,0.030755399377841327
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05840148966129648,-0.07499734260365007,-0.002288604507335276,0.04709619459674651,0.008359507736140857,0.05832821662251135,0.06269157866393255,0.11779093104974377
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.09778681960500225,-0.004500015393526785,0.07201359223368047,0.021314973750966675,-0.01574028191666028,0.09889668164993784,0.1301485257900414,0.10469201183663167
HALLMARK_FATTY_ACID_METABOLISM,0.061152787973751205,0.09433032232170264,-0.01713337132577022,0.119105751145813,-0.0018317606645567189,-0.018642322266691144,0.05777464146504402,0.036055208679560184
HALLMARK_G2M_CHECKPOINT,0.11131389487062365,0.055872566122604925,0.07399288213224195,0.11207870764306081,-8.220562920011547e-05,0.04914391556626037,0.16351280360057796,0.13751548227844962
HALLMARK_GLYCOLYSIS,0.04594669635016046,0.09602471024579974,0.043884960717002215,0.15373753628660453,0.007435806314546735,0.03150889946853685,0.12903131445376304,0.08747395949619516
HALLMARK_HEDGEHOG_SIGNALING,-0.07617769912584456,-0.1290931462691421,-0.032248690574158315,0.09992254973830876,0.09000133336183978,-0.02033380966064299,0.1430620966711653,-0.12956421159587692
HALLMARK_HEME_METABOLISM,0.06565992159571296,-0.05187124853307525,0.08589555231200399,0.13957703919314504,0.034819721885867023,0.12409878031245798,0.1275106002120298,0.05586005547901308
