,UKF248,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.017938095166111806,-0.004022509663907432,0.0695853330914028,0.05437101519184645,0.04666938000751991,0.019477252481989296
HALLMARK_ALLOGRAFT_REJECTION,0.01222616333482749,-0.003596202214412669,0.008820612259088352,0.10473319447538212,0.06376350341079416,0.01711534996714096
HALLMARK_ANDROGEN_RESPONSE,0.016882369503328616,0.01897301361951015,0.012157700041984304,0.06390831569981772,0.0905655040544216,-0.03769895316217142
HALLMARK_ANGIOGENESIS,0.008285889411661368,0.0368753826118108,-0.016288084476264716,-0.025113788604492288,0.010282564627379405,0.054728061699407395
HALLMARK_APICAL_JUNCTION,-0.0020939358357558832,0.018669207965119523,0.0013980820271885983,0.021685798284292852,0.045479974370938835,0.001960870732569381
HALLMARK_APICAL_SURFACE,0.0009092915441541138,0.08387464469185091,0.045981465982277966,0.048468407422761144,0.05548202797375722,-0.0686820783373045
HALLMARK_APOPTOSIS,0.05646603407760629,-0.034867463038737966,0.048170871699390175,-0.051196670656781955,0.05609818822218766,-0.007385390358468236
HALLMARK_BILE_ACID_METABOLISM,-0.029739549123789285,-0.01964659797591062,0.00841918728985933,0.05527107161649405,0.05457367464830614,-0.017221289371677294
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.029209827910954445,0.03286388319275614,0.05362677471513068,0.06109167315978414,0.03151029451342206,0.005019358039443584
HALLMARK_COAGULATION,0.038673435216362885,-0.02605326510528377,0.07633900862005924,0.0101453385289052,0.07560887405687279,-0.004027230165084704
HALLMARK_COMPLEMENT,0.02605395223097534,0.02316788596088981,-0.013517112024540255,0.041804461446186846,0.05128485898246001,0.0006959097278816566
HALLMARK_DNA_REPAIR,-0.004336527271444709,0.0574824440712706,0.029401819338130478,0.03875014325521991,0.02440444624903307,0.032621114713011906
HALLMARK_E2F_TARGETS,-0.014091687451073207,0.036976095581532524,0.04310551121282095,0.038988915400375725,0.05986674273738066,-0.03190599941022761
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05804256892583658,0.05092938188977343,0.0636792625743426,-0.03190839208394119,0.04061218998400174,0.022478246164087765
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0491574696576678,-0.014799761218452922,0.0291854789219445,0.023068831558820786,0.024391034370712786,0.016684287757858754
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02866396623345523,0.06961618396444005,0.02718038934130638,0.021373334864550824,0.042130475898389884,-0.013885817289987385
HALLMARK_FATTY_ACID_METABOLISM,0.057482650296352036,-0.01967655429500529,-0.029298228477428197,-0.04530025815804031,-0.01473336503957011,0.025434115779111678
HALLMARK_G2M_CHECKPOINT,-0.011257398923387207,0.04959533227453758,0.058342858719083436,0.001053751224343893,0.06315250972834488,0.00924990362638344
HALLMARK_GLYCOLYSIS,0.017220435516305102,0.062216318828975624,0.05593443351180158,-0.017792842942493177,0.02484325925144489,0.03119848850647951
HALLMARK_HEDGEHOG_SIGNALING,-0.024044812098484778,-0.021114295800209334,0.04582259066464115,0.04298063632845463,0.029277981447771818,-0.004137055159415774
HALLMARK_HEME_METABOLISM,0.012681281742666639,0.02683356801950747,0.008398294666389704,0.022990496950948295,0.039337760828814336,-0.022424094106825852
