,UKF269,UKF296,UKF304,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08036198172565137,0.022085883799643848,0.01238706834956127,-0.012499698259009848,0.06870953777396019,-0.029481432636345617,0.016803714859823494,0.1228420337008309,0.04047208013914391
HALLMARK_ALLOGRAFT_REJECTION,0.11981354564086741,0.030245038383820047,-0.04085451769992038,-0.05042375050630944,0.05215123564079681,-0.001675827527028185,-0.08932814569187986,0.09055740587970784,0.044891243682781974
HALLMARK_ANDROGEN_RESPONSE,0.10352843160892708,0.07972992085073495,-0.0011635481430229085,0.0034442878121417613,0.07502335945309901,-0.006657282257455392,-0.05596829080520691,0.0790540030722685,0.04307123223840395
HALLMARK_ANGIOGENESIS,0.09671610593790686,-0.0057568061749516865,-0.04177731157666549,0.011372943087109691,0.11453253118183149,0.024675645378773623,-0.10326714095296056,-0.04307413116563195,-0.0038218082385078696
HALLMARK_APICAL_JUNCTION,0.09354396538719852,0.037980779042877125,0.04468409628741859,-0.003103278962865057,0.049214954764922166,0.05171620251495199,-0.01021132511389602,0.07112671543055388,0.020848901663864456
HALLMARK_APICAL_SURFACE,-0.08484470645532705,-0.017076155741834232,0.024975002510471963,0.057521951596958686,0.07012727932335376,-0.0021451982800813722,-0.045545834522252804,0.10349627433104293,0.009688724506438
HALLMARK_APOPTOSIS,0.0584289027150541,0.019969053378995485,0.025430074458227654,-0.04125881178416657,-0.04661877530004287,0.0018382018719867081,-0.02670395951451457,0.0571300092726535,0.0836319170664209
HALLMARK_BILE_ACID_METABOLISM,0.11221892158540811,0.09416536278200603,-0.02347028374824896,0.021069826881907245,0.06405015313293508,-0.046851592375807015,0.04687365239666235,0.10335343406888839,0.011340420781843009
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09918123562965335,0.056553006352059426,-0.07095081674204995,0.009229878853293164,0.11020687549194826,0.0016775168400697746,0.038643003412688025,0.08237307417048217,0.010184068204202153
HALLMARK_COAGULATION,0.11678584845500922,-0.0035688726129633266,-0.03793574143964067,-0.021817183770180076,0.032967876861250106,0.06960788033531981,-0.03519631536678521,0.06981731143476473,0.01492245792805014
HALLMARK_COMPLEMENT,0.08315001233821977,0.07931799934737101,-0.017869862280383383,-0.04147615238286887,0.08408715819314994,0.025935720052641196,-0.016672102672604244,0.1112767412279071,0.028958524539369455
HALLMARK_DNA_REPAIR,0.11838890481740624,0.055671498018193426,0.032952090240279217,-0.03225385564238924,0.08209366228063734,0.02387664247704198,-0.0052510747817920604,0.09211221760011334,-0.02053629225013903
HALLMARK_E2F_TARGETS,0.13268387354096497,0.018890987164730328,0.012790617096636247,0.011222085646025002,0.13022705025980746,0.01866862214150961,-0.006346750182864936,0.10123049910657483,-0.03265702755372267
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09075313223833621,0.062321373534963545,-0.03837732841176306,0.026020786925716362,0.042923726188564056,0.039795937950852914,-0.08571925878755471,0.07061693025595837,-0.0014196220945424957
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05570154890401582,0.039064014200859684,0.08600208369815271,0.08002777743793979,0.02400708723023695,0.018375013736927077,-0.002873339088963335,0.07949162706847632,0.020445571789263338
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01694449157788047,0.052244257596036826,-0.04868142782465935,-0.0009233550192129191,0.12617123658984364,-0.03987050754915522,-0.010271945126806426,0.07832971157445466,-0.01145882200732485
HALLMARK_FATTY_ACID_METABOLISM,0.08606662488458947,0.005904978186677626,-0.007954976930971542,0.057055625055021826,-0.0038669233541720168,-0.04417977381505553,0.002694453196271948,0.053693629027973026,-0.05658494449897286
HALLMARK_G2M_CHECKPOINT,0.12314489014113436,0.061665289826478606,0.02881709130040576,-0.03156545300672969,0.06881557528947799,0.057958609518689586,-0.043742334496880544,0.0741931985171714,-0.005235258745614052
HALLMARK_GLYCOLYSIS,0.07642012829332115,-0.002650983958543904,0.06457762083176223,0.004454265144761214,0.06406119897050726,0.042938542492587904,-0.027779492338617234,0.0866308323398003,-0.031194745591126664
HALLMARK_HEDGEHOG_SIGNALING,-0.06172802294992845,0.012071786298213429,0.09371323858606571,0.01627721327833022,0.07332785044121715,-0.014773719855177217,0.011274445374084558,0.0640855271026032,0.0129252652224975
HALLMARK_HEME_METABOLISM,0.10826309888921201,0.06408280636958498,0.08719164173280218,0.04676318625164975,0.08546915769203235,0.017463946920757877,0.00851128248767387,0.09821850281282296,0.00972725826762919
HALLMARK_HYPOXIA,-0.022579621752640593,0.054092212765231754,0.02414269701359017,0.024679005694814883,-0.020507120524750046,0.041375914751948795,-0.018251466902443805,-0.025990578049602437,0.015425967146776914
HALLMARK_IL2_STAT5_SIGNALING,0.08237372098934521,0.01754595129452916,-0.055155279183182006,0.0018681527855406003,0.09399131718520204,0.02380142719746793,-0.06718656493552715,0.057067434477714285,-0.0037674331323444303
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07940986728895545,0.0008062447199311125,-0.09139427521903933,-0.037189145986383725,0.09194343621480627,-0.006575818364431096,-0.04704109128540975,0.057057666768403785,0.018522365498470163
HALLMARK_INFLAMMATORY_RESPONSE,0.08191236973355909,0.045068417394625505,0.12228350627764187,0.004793997006616691,0.015884787417919547,0.051228755321723655,0.005656165922330377,0.018657663554230115,0.01786707834088635
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10435985351059411,-0.014198617179141,-0.07044015329490912,-0.050362268882758306,0.09284324630455715,0.04761273463611046,-0.057658831380662745,0.13253459592802436,0.060553771946617506
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09685762771819473,0.06769510251283904,-0.02257167160358602,0.018988470404831027,0.029682775505336382,0.04883388131787613,-0.06756315822370894,0.08554141027394944,0.02332224616410956
HALLMARK_KRAS_SIGNALING_DN,0.02178397315533109,0.02594382183171884,0.056381047283334505,0.059003735875864424,0.0372257766908461,0.015256908187445775,0.047046011767950986,0.10754799528926164,0.05242231655337084
HALLMARK_KRAS_SIGNALING_UP,-0.02598929441121546,0.008119718367500868,0.07421987867052574,-0.017187306251095606,0.08453934130674741,-0.005487484367113014,-0.010896962608738285,0.0937581146213579,0.04255829928214155
HALLMARK_MITOTIC_SPINDLE,0.12546174871606106,0.0696374915614717,0.002518692556043396,0.0010214037096489693,0.06982520705007428,-0.04663512575287872,0.007299319359767433,0.11228349933055921,0.06558094463292294
HALLMARK_MTORC1_SIGNALING,0.08357145161161307,0.02176281952516103,0.03972377711218206,0.10708224577528211,0.017342046154669246,0.020715181406738233,-0.03382885005067914,0.03603410462613861,-0.0462949049369235
HALLMARK_MYC_TARGETS_V1,0.1368783866146503,0.08093578558917022,0.054457926437537,0.0016904520047055448,0.06656437082362798,0.010356327012880126,-0.026699311546750003,0.09311668687092611,-0.019997447530225077
