,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.03142285050541924,0.02611364142593799,0.011613068918634051,0.060905622287287756,0.04601829547819709,0.0440815701055821,0.03051738337922132,0.15211994640139434,0.0111723649333975,0.047165801729521624,0.049061425540664345
HALLMARK_ALLOGRAFT_REJECTION,-0.02738233258044888,0.0815944567689088,-0.0011709242603311148,0.07464700236738614,-0.07011129148505219,0.07002053681226911,0.07439859696032351,0.09460083906189799,-0.02086644840265084,0.04306861904601694,0.000833434783729922
HALLMARK_ANDROGEN_RESPONSE,0.01111024051789939,0.047897540404467864,0.05554636672515648,0.04532690236049977,-0.0020439940165030944,0.03535417751992403,0.04469401329074363,0.11385314783049497,-0.06263169767698211,0.04061389711565292,0.09600327721228763
HALLMARK_ANGIOGENESIS,-0.07301691072576412,0.04080748118425493,0.07281960135838658,-0.10896902766138124,-0.019997884342758412,0.012990453761744493,0.0014292620601987834,-0.07870833001420142,-0.03502885006682916,-0.060591129770213074,-0.022769977176593074
HALLMARK_APICAL_JUNCTION,0.0066818910901702685,0.001998284457204401,0.017065622472538507,-0.02066933154511379,-0.01737866837566495,0.05168799562716897,0.008684471759999413,0.1273461890774713,-0.01943108055947595,-0.008711724165704402,0.06424071630638115
HALLMARK_APICAL_SURFACE,0.03217239561536592,-0.09503180581550194,-0.048045146191737595,-0.007694181805242085,0.06071703205089277,0.0037468500291361656,0.0053001041882429,0.14688314860674037,-0.11670382574940312,-0.016656179660000468,0.008669762982198804
HALLMARK_APOPTOSIS,-0.0627657840120482,-0.0019179670844985542,0.03728123673346629,-0.03800270564465929,0.0075067150624438745,0.03769884279037882,-0.014872508059732042,-0.035161723189010854,-0.009741335157015365,0.004726667292217725,0.0037893828097278997
HALLMARK_BILE_ACID_METABOLISM,0.06427746095027011,-0.01871502445049093,-0.031756559211926,-0.017613448843059962,-0.04057844106809464,0.014895997360431167,0.018347888414148014,0.15236944817592316,0.023501401112409302,0.023771800523734413,0.09194661556204639
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07365599189419535,0.06034383642296407,0.045084060885930886,0.05667802915179332,-0.03506030003671086,0.05681069734877026,-0.040266828488281343,0.12089321116664697,-0.042568963456017045,0.09367921397927062,0.015383822152759994
HALLMARK_COAGULATION,-0.01702621048389571,0.038481874253462514,-0.03394108545548187,0.0021683540718046264,-0.07291248317981443,0.03483911870478375,0.03423771061883168,0.12366952467773419,0.024385893379727793,0.05027148761248934,-0.003418041992054259
HALLMARK_COMPLEMENT,0.021244425555837148,0.04283035971718187,0.035473589610226564,0.02777780313885781,0.04546078676468528,0.07546849154794685,-0.015370271163184191,0.12498768183010055,-0.006829951658588555,0.04553771370260722,0.10840549306025588
HALLMARK_DNA_REPAIR,0.04784204288644758,0.05516351543881783,0.11485110794054128,0.005905290762218137,0.01680428751840875,0.08434010023634689,0.0013395830628043022,0.15008843512172632,-0.04282474740302482,0.023462330073539504,0.0827595841288434
HALLMARK_E2F_TARGETS,0.01892614699868811,0.02352796004675399,-0.034742198418481654,0.05260404772496344,-0.06238566590895027,0.042795301804822106,0.041442701914046136,0.0993515504797843,-0.007269123066439063,0.01838712571578947,0.04798004237785122
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.07614765045707095,0.01619716384171586,0.062267596046681375,-0.06224298270607837,-0.04796531132852694,0.0811751199008422,-0.07082672488346427,-0.03932409382116899,-0.023404503595270243,-0.04184308357161111,0.0770597924324129
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04435339569715122,0.032684732151774386,0.008440560008327186,0.07499600008329843,0.08130275788657036,0.027141248801000377,9.918360676711911e-05,0.12486403104079273,0.015783182942163656,0.02386232335350713,-0.013039631179624755
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0017985531311413019,0.0031706863586369594,-0.02214317127715835,-0.02543124902188039,0.02442658116474458,0.05191237747415407,0.005912461675711301,0.10729386984660251,0.012280968210980337,0.050572231808774154,0.024644786987546838
HALLMARK_FATTY_ACID_METABOLISM,0.01008964446342724,0.050265203063210744,0.03630988904537654,0.012867065406130642,0.052633789929148224,0.03098240322881649,-0.005016496286719368,0.003750159341775974,0.038331915554235055,0.04608353235377558,0.06949800985826847
HALLMARK_G2M_CHECKPOINT,0.02682971018760942,0.03394967816802722,0.04113638314469765,-0.09105527584630452,-0.04413022529221785,0.06382000787764315,-0.028680051801241203,0.0879970499322557,0.005616645709743902,-0.02237202557110576,0.15235169475500301
HALLMARK_GLYCOLYSIS,0.04005867675666949,0.028426972549128248,0.07643411902832953,-0.08615184606721134,0.045751493968991426,0.011129111986856118,-0.017643098913136635,0.10233384918334812,-0.044179770546483255,0.018158844786955928,0.09233255118428446
HALLMARK_HEDGEHOG_SIGNALING,0.026350952436581306,0.003711045518527772,0.006077016683721167,0.09202585124192157,0.07990925372339718,0.03628546061536946,0.02242978052530072,0.038578537931481215,-0.03670714965039837,0.017296423104293805,0.05290996323658498
HALLMARK_HEME_METABOLISM,0.007346604105009727,0.060499754276584584,0.06162259912311014,0.04423353170918356,0.10338101903158811,0.0703450872592861,0.008758505873043568,0.1485844426373963,-0.0050588022981854575,0.022207172564926794,-0.010682110965397786
HALLMARK_HYPOXIA,0.0011225524503121625,-0.015300009890754071,0.06500380925147514,-0.08617534259969332,0.005608532902556734,0.07619255797165946,-0.05264984441260257,-0.08887011883361022,-0.02115474260482275,0.0014165907332224846,-0.004354130303273228
HALLMARK_IL2_STAT5_SIGNALING,0.011862615633927334,0.00798344267715641,0.08529659394265424,-0.021024506199169485,0.016904794505805912,0.04708455797036163,-0.007365852744969374,0.12328975716023785,-0.05095476003486775,0.06213098718536968,0.0441755136310788
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03180770571545556,-0.0045289020927881665,0.027759521320366645,-0.11609931685459289,-0.03437973402647279,-0.006920135275835252,-0.002211829303833997,0.06992742989984847,0.041552858618141814,-0.01187815506243113,0.09699045754563923
HALLMARK_INFLAMMATORY_RESPONSE,0.0014061415756631262,-0.014830720202699871,0.01692522658302536,-0.0030743040517574524,0.07292067938820776,0.0331895359210272,-0.03971959931849405,-0.0015584691583295507,-0.008449235020203167,0.10688692349035221,0.04225028540435691
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.008888993148293623,0.027006188882455984,0.08004589323993237,0.059106841035135235,-0.08225186624925367,0.010230523641434263,0.03637958496955692,0.13232880954314705,-0.08808293148001231,0.0007451649639267882,0.021700535217514506
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07102146588758701,0.03801169572522683,0.09530471814648785,-0.10161989715541483,0.05629177606527365,0.06963600927126576,0.08205613325978797,0.04761431046432994,-0.0026273411066274287,0.02950915668781901,0.04262534126319241
HALLMARK_KRAS_SIGNALING_DN,0.02426797627882117,0.03849759502444326,0.012682484706433041,0.04961373012927872,0.1012432499166775,0.031517102448242275,-0.04583006419551103,0.13952176273624495,-0.03063216046554771,0.03284080902706151,0.0936743954747095
HALLMARK_KRAS_SIGNALING_UP,0.011451508376054761,0.04770483570142496,0.07707726213881858,0.1107252939510213,0.08099760335927772,0.00392785343655019,0.01877784868259084,0.11277082825252346,-0.01610422092297885,0.004077570248569014,0.06806314665259836
HALLMARK_MITOTIC_SPINDLE,0.028006460827277306,0.008043018558493263,0.0295952053749231,0.0469055273015586,0.019366285047687146,0.05871709377452335,-0.00954659443193194,0.14650319543735385,-0.022744208594636335,0.016087499410496656,0.0827093085992738
HALLMARK_MTORC1_SIGNALING,0.02286905735326635,0.024412810826668546,0.06741522844246457,-0.11884803869058996,0.012500845519693153,0.03143512140067205,-0.05936470227288847,-0.013491213459914348,-0.02219767529320294,-0.017441750220985347,0.0489232341743687
HALLMARK_MYC_TARGETS_V1,0.035504968441173,0.03554319216640265,0.08481472177739198,0.04742328550699991,-0.00204473979290898,0.08780769204258501,0.00719845505273623,0.12714069011613577,-0.05845656715821544,0.030766774559888948,0.0793882659237095
HALLMARK_MYC_TARGETS_V2,-0.00020459636151480142,-0.015098076158183368,-0.008683359155117702,0.01652880693747459,-0.0661876801134624,0.015170364010941127,0.035426589840289686,0.08513252967190088,-0.02890453904013109,-0.01443469276720019,0.03940697252743123
HALLMARK_MYOGENESIS,0.005879298534169604,0.04742700898214738,-0.027942168421322397,0.03199499001722688,0.08438100132636411,0.049692010733359146,0.0037698655526473544,0.13670563684034362,0.027527928649650125,-0.006234688346055949,0.03534330945346186
HALLMARK_NOTCH_SIGNALING,0.04053031297738734,0.04626951638401395,-0.0015116378361595155,0.059928952407477205,0.030804248357809726,0.026424847668182358,0.05996878473427539,0.15667818101195874,-0.0068763597164844805,0.05854217370121456,0.055381567874183656
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05877917439967917,0.047488663541743074,0.05578373600357625,0.09436006569881043,0.08151736028455789,0.09521897550232106,-0.003401020436533657,0.14634807333744226,-0.06494642868619482,0.03476644895958406,0.057884035930665496
HALLMARK_P53_PATHWAY,0.051719460644360546,0.05141977249055621,0.08553464111945365,0.05190522775363986,0.0034262025999556734,0.049887716270236006,0.04239183531816336,0.15927084612614625,-0.0078080615952624425,0.04393804843725975,0.015783760622454346
HALLMARK_PANCREAS_BETA_CELLS,0.028190010114027192,0.09100708935177877,0.00984896610185073,0.09342987141434723,0.10665292447343333,0.05891457501918492,0.0136102324413097,0.1441119714646158,-0.07324099963349001,0.013233665727373545,-0.02919846807322868
HALLMARK_PEROXISOME,0.06400582148852,0.03607887217718515,0.017604989568682682,0.020976810854011547,0.003684714678717268,0.06259408724453529,0.002430051161461157,0.09099005456148856,-0.05650596867888816,-0.011926122258938665,-0.013326199656940072
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04453738384382462,0.028366036987641143,0.03336955339179249,0.09124191178352403,0.06673438659091536,0.05413622862267749,0.017645120431428872,0.14971083022773685,-0.060110786473836116,-0.014823065466195723,0.059873338411272486
HALLMARK_PROTEIN_SECRETION,0.023326205803452415,0.04732363649161286,0.07793424595470202,0.059721058989001465,0.09704305500518742,0.04861858370188908,0.0019236247059050606,0.1409160172723255,-0.05116634913749366,0.020139287770033744,0.08474686579035685
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.005712630186505218,0.026362133588525072,0.09103495849891756,0.03978662954801165,-0.006325203079837606,-0.025380131466011323,0.04645718432395135,0.14092585129715302,-0.03571425199719379,0.0815795952966005,-0.02264611525477889
HALLMARK_SPERMATOGENESIS,0.05602244444300243,0.01061926615409491,0.013596123147018944,0.021080068788443783,0.07114234203033219,0.045465223135164295,-0.0029228577243582896,0.16322095144861296,-0.0020210531441297104,-0.0035445158146531265,0.10632245723341115
HALLMARK_TGF_BETA_SIGNALING,-0.03378176978353423,0.054053535217010236,0.012861485855072451,-0.017648770409253525,0.009413948140762558,0.07204594220932965,0.05669941723955322,0.09575799624290009,0.010459442997350988,0.004886972953273236,0.04139219254522297
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.024559379268033005,0.015369080887532931,0.06125467864316982,-0.13619851914150016,-0.01728109212195272,0.023122591617823818,-0.020156210857294632,0.030037196164822838,0.02793726585517858,0.00569019507660928,-0.012045122825519798
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.025665394586573017,0.04958378534394375,0.12116533971806212,-0.08963084547803885,0.03188397757259416,0.07523478545836892,-0.010878969496866744,0.12949205087080404,-0.06320560161322333,-0.0035142187259499494,0.02363682691846568
HALLMARK_UV_RESPONSE_DN,-0.01410518242762075,0.04871112828129612,-0.04245194182974811,0.09993129996948617,0.05824724369905728,0.056417737987782886,0.016029481331484165,0.09544218027622894,-0.005852967263007843,-0.02366178518629002,0.05200731029582278
HALLMARK_UV_RESPONSE_UP,0.04027799279011959,0.055519997909188094,0.05070052862339919,0.062351467936610325,0.08251602507043679,0.026886824090060123,0.0026797065865128518,0.11742713236902316,-0.026711276004930666,0.005372780990629106,0.0761955146421139
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.002392151962676216,-0.01941414537515621,-0.03478042232764757,-0.032470241789874676,-0.053237576582498294,0.05076497581683491,0.03529572327604067,0.09456081450349506,-0.011447766956468536,-0.034090940717858335,-0.060325573229629975
HALLMARK_XENOBIOTIC_METABOLISM,0.05001376919442317,-0.04896490064521615,0.09691363054551187,0.07075759979388772,0.013736965722693886,0.12385507887547213,-0.04243564530135919,0.10956197125386322,-0.04090146696312717,0.05915741911096436,0.018131931996834435
