,MGH258,UKF248,UKF255,UKF260,UKF266,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.003487557684594358,-0.04289972936435109,-0.0005964975464188731,0.09981812590377974,0.07475970478117544,0.041223076885354294,0.06553845609611028,0.2085224435547602,0.08192524214680542,-0.027316582700275774,0.060078704959380176
HALLMARK_ALLOGRAFT_REJECTION,-0.008124322118121242,0.016233363512112037,0.10307208883710484,0.10436704925078648,0.08802326804241278,0.046366556722316016,0.0869952816167841,0.11801329172831901,0.02706524754644319,-0.05455991893976913,0.021951203015169223
HALLMARK_ANDROGEN_RESPONSE,-0.027747556736484814,-0.03461638933075578,-0.0053127771094721166,-0.021933629611813207,0.08320118612816127,0.07588078427083346,0.0766224701139864,0.058670798511272194,0.07038282512323898,0.019050064145090043,-0.00679811522419007
HALLMARK_ANGIOGENESIS,-0.036927159578436564,0.04212033559880402,0.030256912112485445,-0.041631749996867556,0.06184322766163202,0.0778151461040833,-0.10761899645481164,-0.08376054685173659,0.02844591031571573,0.019574564062456844,-0.0383481396753918
HALLMARK_APICAL_JUNCTION,0.0047139636813519036,-0.05152357243811755,-0.025208852425103446,0.07329895175283796,0.11055212151971096,0.09525211761718766,0.03329899771399897,0.21830539560987544,0.1003888133159037,-0.015622256168827817,0.047962023772332114
HALLMARK_APICAL_SURFACE,-0.025722631792311587,-0.022560154784012784,0.045362246544865356,0.04863411132694104,0.0051366454116091005,0.05932433469610049,0.10584144368849893,0.19886961157092184,0.08173883667437373,-0.026786163105059223,0.03001360533337298
HALLMARK_APOPTOSIS,-0.047579457491006505,-0.03139383854867588,-0.08249945101250793,-0.12315385914747987,0.05577977878313714,-0.04530773561949616,-0.004178584054407123,0.1676740260972643,-0.07598721892465206,0.06189622801786659,-0.0369183602431788
HALLMARK_BILE_ACID_METABOLISM,-0.028547044162663335,0.02251421939718473,-0.033725611977724314,0.10555185433365909,0.005890192481412585,0.06114946886263495,0.07656939191494037,0.08864427232878778,0.11625689663944157,-0.06133178056243823,0.012247649810601552
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03810281072206314,0.033580149592276544,-0.060954445485979475,0.0452115426172349,0.07036753319641202,0.039566530604109786,0.09469879583463055,0.17411258938026433,0.10996341777276113,-0.036582459859209784,0.040677792541646184
HALLMARK_COAGULATION,-0.014410290980519012,-0.051256849493379254,-0.08341127976809781,-0.011653708733199382,0.0686077912346585,0.0683239081975286,0.043346164666347976,0.20490516262046166,0.06459110307529925,-0.022491774840433364,-0.04461012495840639
HALLMARK_COMPLEMENT,-0.006591630608889306,-0.006344195103817966,-0.025439125924440083,-0.0099690467937734,0.02626908352204443,0.08248450254625757,0.040471770434365804,0.09891558119444978,0.08642377479389837,-0.010724169516298138,0.01729529604075652
HALLMARK_DNA_REPAIR,-0.0415789928849176,-0.010068595829252111,-0.03946254257826146,0.08010906911654506,0.08677965528395168,0.10190873280108055,0.0945875535181679,0.22926825422947908,0.10033807988537195,-0.02502853903342457,0.07931733884586538
HALLMARK_E2F_TARGETS,-0.019964122727991935,-0.013892901194824323,0.03933938311722266,0.05907969986922296,0.08216721207245609,0.07069789673142612,0.11158363179661608,0.17122513883768786,0.05757892103042268,-0.056272507607226074,0.01646488561449177
