,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08095616578119401,-0.03443974608132768,0.014616396186358896,0.030261889751896164,0.03561279796486149,0.07540343124437925,0.04400087046597707,0.08172114036075762,-0.01656577614021573,0.05108986262814514,0.05788913650195713,0.06603817121397745,-0.0018150544467730907,0.00352373758971362,0.06506811384480962,0.09270222069183141
HALLMARK_ALLOGRAFT_REJECTION,-0.06022513755390338,0.06165141050585271,-0.05795370778879833,-0.0043308737009793204,0.05379306598090748,0.0747507313233442,0.09631223567172917,0.08028937008211645,0.07126665110534437,0.07936627613674446,0.03812603727149465,0.03549314475556964,-0.01172891193777977,0.003240062526928609,-0.04524946266780917,-0.019604126605279267
HALLMARK_ANDROGEN_RESPONSE,0.047549167317895456,0.08744001746057731,0.05788012953102647,0.01812628443021116,0.0018393732923460476,0.07168435718700787,0.0870887518967578,0.051219200399519035,0.061238908685546836,0.10660409806899025,0.030124992901755472,0.06165212628093564,0.037986216696749696,0.043274050004064736,0.010967373604102671,0.10936036490788849
HALLMARK_ANGIOGENESIS,-0.041697022444989594,-0.07486757240144334,-0.08118056051587524,0.04619308147810966,-0.07806126869560734,-0.026185070363423497,0.15239093479382407,0.06436906335092385,0.0025146408167450282,0.055619202305138685,0.02314590170518062,-0.006181902604297315,-0.00915317944640147,0.08375708464813855,-0.026612761020184332,0.16337990772754912
HALLMARK_APICAL_JUNCTION,0.10312752297991407,-0.03383342162419094,0.034224195866569454,0.04168464504911694,0.013624539334680993,0.014582561686426083,0.12172967475975326,0.06641242699269355,-0.02068240176404589,0.07079616291753688,0.08370526386275229,0.08344400996676586,-0.012461474274635087,0.013310204402448738,0.02379620689851958,0.0859351208955438
HALLMARK_APICAL_SURFACE,0.044679861215796764,0.03789931625261051,0.004995711015500601,-0.02053653437134441,0.019097626777272017,0.052064965566459495,-0.05818909580080036,-0.012736520967527337,0.059530627139665386,0.04030301643875415,0.08732318016236117,0.07799750195173615,-0.014218673222339826,0.024879742170317503,0.0820152408215663,0.0882063886871413
HALLMARK_APOPTOSIS,-0.028803712946185906,0.059639943889363826,0.04704642079180855,0.02402206824498589,0.026252352598870866,-0.04856377658589758,-0.00651550618348699,0.016960371590448605,0.03152374297242467,0.018494084187404627,-0.06931220240014563,-0.0005272377361758983,-0.023381100032834987,0.004781804039222236,0.010648580452826082,-0.01499368855525553
HALLMARK_BILE_ACID_METABOLISM,0.11363174061520974,-0.014936706818686432,-0.04517816422428303,0.009657831929696206,0.06820673260591653,0.005476178823699333,0.11110332893209629,0.036835141908021146,-0.0022371617056841154,0.07631427635014724,-0.05198972432291376,0.07128439649269715,0.01610947248681304,-0.04363154920043855,0.0747334841049531,0.08820994602509336
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.045165708591448105,-0.007264572910204842,0.06151645571578769,0.05998961511556886,0.03320569709252552,-0.010554234032411045,0.12914696209873025,0.015024560495539248,-0.0511932986056427,0.030448725863553686,0.03124647128862258,0.07632829064233661,0.04417785154409224,-0.009250223013970878,0.15358349056538811,0.05376343298527034
HALLMARK_COAGULATION,-0.13152057310382523,-0.08927752620978759,0.02170964422557212,-0.011678701984744503,0.056085589213042276,0.03787997635498641,0.10409043811045361,0.053858452675124284,0.00035692116054692315,0.0801242825760182,0.022208776407512624,0.0344051330572207,-0.0080201059018492,0.0021793987307279286,-0.02430518927132336,0.08750090880797208
HALLMARK_COMPLEMENT,-0.03863775840454184,-0.022573856179480396,-0.00881309661384755,0.0330351598813894,0.029432916095251952,0.04948144573934712,0.009699633890326579,0.10029694888679347,0.038647413897746175,0.06962785116083185,0.024457565043204194,0.05912102079671217,-0.020454495342436135,-0.006250894181151607,0.10389409986747179,0.08806335524276525
HALLMARK_DNA_REPAIR,0.1095803028745502,0.08115160731021323,0.06292361732363912,0.018291197253295914,0.05032758721889202,0.08484313730129961,0.12749850643364594,0.1077358976550343,0.005880799325594318,0.08166603494430463,0.07131675021622397,0.07102936835508926,0.022064376948302683,0.021084143327553716,0.09237298767758687,0.06006117049748851
HALLMARK_E2F_TARGETS,0.061861128906274945,0.0052351330330478825,0.00807215924099637,0.00488470808026031,0.07758840671165848,0.0287203439168007,0.16520407263599968,0.08936807428178861,-0.0045447570713856,0.058964011859165985,0.08023017151876276,0.020901830046221676,-0.006719850872206038,0.02396883361846144,0.10427359854169577,0.050148170187879
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07645166694868677,-0.06986461402647577,0.056978732791209366,-0.0043638104326074005,-0.01869585739989935,0.009818877803250926,0.12753231525281392,0.09263184419262256,-0.05827764891043278,0.09119813383965325,0.07470711929210652,-0.006884253099866649,-0.002529954684200124,0.11153406655013086,-0.029421142280989094,0.11447212294320772
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.044546519870183876,0.005061018700175844,0.0682189085770852,-0.005691023027281584,0.012089118551124838,0.07793691280530103,-0.07007634481872684,0.049392886287922766,0.00933657744563558,-0.002164379274266805,-0.03331387942842963,0.0838836654215451,0.0023802675528168176,-0.01761618005873328,0.06206606112839685,0.04934546826248025
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.021452797087484647,-0.02585813273091845,-0.026477191726923397,0.0324982092293841,0.045825761213327404,-0.0038006889732786577,0.052346883881231626,0.02694177823993923,0.019261269080859258,0.011782326104370655,0.011730419842721421,0.05893401268162136,0.01942010508040874,0.0634322923945148,0.1218010502172486,-0.0204169569832951
HALLMARK_FATTY_ACID_METABOLISM,-0.09905275406904891,-0.017822978363091217,0.05911840029457,0.0020251115162268174,0.02463020667583677,-0.011895590250339587,-0.03839416188556392,-0.01204282080491769,0.009810881725504206,-0.01870571117441884,0.025901286493024506,0.05689198741261239,0.062401972334842994,0.04049658574203586,0.0973008912049913,0.06682845812122
