,UKF243,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.003374526880003658,-0.07731219724220906,0.03552781059208424,0.07766812333611178,-0.06039575927882882,0.21184306362780408,0.2081260837842706,0.07683975389277914,0.10343318129665258,0.05353377393012279,0.0650468485308583,-0.014040667284306948,0.01238664860237991,0.08843943146012946,0.053001141905999916
HALLMARK_ALLOGRAFT_REJECTION,-0.024189546294341224,-0.08442246189538441,0.082267600142774,0.12759693269242295,-0.0743192274687192,0.14810538467888165,0.16597308052241497,0.07241489411635159,0.10223566805875453,0.02151909604867957,0.07756075293001401,0.02133099294226108,0.04087235011154735,0.030166869142633286,0.0026678410215642723
HALLMARK_ANDROGEN_RESPONSE,0.04897374205396496,0.08082037075051048,0.03599522226309114,0.10986803120953292,-0.057320366855721075,0.14027528417371102,0.1625289947194264,0.14072251701826924,0.11427157855463586,0.03996494259874166,0.07404814752769787,-0.0678135857771061,0.017523976811326617,0.11531294562661316,0.09444063166204335
HALLMARK_ANGIOGENESIS,-0.06620819496384102,0.048910305574204886,-0.08750168453031162,0.09799120088979837,0.11548958522392569,-0.20916562251229193,0.21285027904712747,0.03264707203059717,-0.07382260167606423,-0.0131942297131524,0.036605573205706066,0.051938300862654,-0.0379893034666352,0.00962507697402058,0.05012584290264088
HALLMARK_APICAL_JUNCTION,-0.03726281525724344,-0.04597939805526258,0.048370838604014726,0.0964209877806582,0.07329735293468116,0.17002630374373065,0.16341822585645954,0.09631845895661131,0.14219843747462735,-0.002401954394396928,0.07047312507979088,-0.002702497188430229,0.0017138138635664206,0.1108387358110946,0.10134832740551727
HALLMARK_APICAL_SURFACE,-0.07582469763103449,-0.1116294420199642,0.025724134121625823,-0.06730925923341467,-0.05845248878697142,0.07531563928897364,0.09488232232645806,0.09844213279454907,0.03454167065170424,0.0025839149142454438,0.04786321756870894,-0.01012928732204741,-0.010200970382705383,0.11071176929463382,0.06039996759006321
HALLMARK_APOPTOSIS,-0.03858622935763491,0.01063225038049659,-0.04440239000680094,0.023670190591079006,0.03891006204518017,0.09632255841508268,0.032914144428679355,-0.026907836315915167,0.05057696819548545,-0.006779983253505968,0.05033222121401875,0.02537208160426501,-0.0025847059223992356,0.021138613051973783,0.01638007478240366
HALLMARK_BILE_ACID_METABOLISM,-0.041800853665127896,-0.07091285755861418,0.04695864514130792,0.14883961803660467,0.08269224580390439,0.16122840493389504,0.039142187024506225,0.06472884133580926,0.09100700487606356,0.012851102407342992,0.061483011195308315,-0.009663968488551515,0.026792141754368788,0.075059135693962,0.019577848225268552
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.027526601608627087,-0.011505427253301883,0.09711225663893339,0.08105981069275989,0.13832307761312143,0.20480776245771054,0.1182552625164032,-0.022957286906177182,0.07826992265925996,0.00783685635869991,0.06408456906572181,-0.034259811714499974,-0.0244446754645482,0.10912939342814001,0.022800597727413444
HALLMARK_COAGULATION,-0.07229742662366619,-0.13157906798549768,0.0574988033430293,0.10376368089745575,-0.013513139623086397,-0.06601377286412743,0.1941799104190628,0.1290893061528449,0.12544960641095673,0.0442895592631729,0.06252566774784676,-0.020603720889360615,0.04948937921043247,0.09105215747365969,0.07582379226780524
HALLMARK_COMPLEMENT,-0.06583113833888263,-0.06756084806820857,0.043105542544405843,0.11005838554905432,0.08154525546050626,0.21084336639144594,0.15310197786591115,-0.0340080418233943,0.07900535796714282,0.05780284637705839,0.11311345975523888,0.04951030686694937,0.002801559155303134,0.06290706649692888,0.01606674420659877
