,ZH881T1
HALLMARK_ADIPOGENESIS,0.07164565304595415
HALLMARK_ALLOGRAFT_REJECTION,0.04556580986997671
HALLMARK_ANDROGEN_RESPONSE,0.04659479315571539
HALLMARK_ANGIOGENESIS,0.03693085147250437
HALLMARK_APICAL_JUNCTION,0.03747223105465256
HALLMARK_APICAL_SURFACE,0.04753244312614748
HALLMARK_APOPTOSIS,-0.008139573932058776
HALLMARK_BILE_ACID_METABOLISM,0.01772510065760572
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02023259291926747
HALLMARK_COAGULATION,0.03409593663481112
HALLMARK_COMPLEMENT,0.0351240631381348
HALLMARK_DNA_REPAIR,0.02093518858494793
HALLMARK_E2F_TARGETS,0.004039135691332731
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03224557479476415
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04327327548502856
HALLMARK_ESTROGEN_RESPONSE_LATE,0.029703842223207988
HALLMARK_FATTY_ACID_METABOLISM,0.018195859987930506
HALLMARK_G2M_CHECKPOINT,0.012657946916419565
HALLMARK_GLYCOLYSIS,0.02016353129874514
HALLMARK_HEDGEHOG_SIGNALING,-0.05744544665446105
HALLMARK_HEME_METABOLISM,0.05927783465581639
HALLMARK_HYPOXIA,0.007043306113374638
HALLMARK_IL2_STAT5_SIGNALING,0.026349811751474356
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03346902444867963
HALLMARK_INFLAMMATORY_RESPONSE,0.006563833321382601
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10270441221971928
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.018754567335954677
HALLMARK_KRAS_SIGNALING_DN,0.03321893229560966
HALLMARK_KRAS_SIGNALING_UP,0.03978721685727854
HALLMARK_MITOTIC_SPINDLE,0.03944502911593962
HALLMARK_MTORC1_SIGNALING,-0.006568451889880124
HALLMARK_MYC_TARGETS_V1,0.00324541741994503
HALLMARK_MYC_TARGETS_V2,-0.00736131492818811
HALLMARK_MYOGENESIS,0.036832998554300236
HALLMARK_NOTCH_SIGNALING,0.040790755409560384
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.020846111101822617
HALLMARK_P53_PATHWAY,0.030564764462106098
HALLMARK_PANCREAS_BETA_CELLS,0.0073644848681901
HALLMARK_PEROXISOME,0.04071836891550714
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.019382014042760992
HALLMARK_PROTEIN_SECRETION,0.03254006779855602
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0016025580551993599
HALLMARK_SPERMATOGENESIS,0.03183349963719369
HALLMARK_TGF_BETA_SIGNALING,0.010958301314649003
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.019631244765410085
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.012632243443969415
HALLMARK_UV_RESPONSE_DN,0.04343690698227691
HALLMARK_UV_RESPONSE_UP,0.001348580169223729
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.047597620563099435
HALLMARK_XENOBIOTIC_METABOLISM,0.022697139156044006
