,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06584768336537164,-0.008850148325681635,0.042134918872175534,0.12654202497843622,-0.028806461460472003,0.024493234672309242,0.06770538170417006,0.051990319182436746,0.06057759936246729,-0.06676998537858751,0.08593657767451039,0.03248451092817206,-0.003207516864845427,0.031031821309853925,0.14803815965519249,0.16112028810811369,0.13093931288209495,0.0477448502703517,0.043053190473205515,0.11390424418719361,0.07902715526387392
HALLMARK_ALLOGRAFT_REJECTION,0.01997469744960805,0.01674396059142506,-0.02050830513505034,0.06441278385018605,0.01946072555869423,0.0555922048252063,0.016161365978805072,0.028132979228084973,-0.04183269081784621,0.012848171791622025,-0.07372863624202662,0.14146736972256815,-0.025632559599577744,0.12939926259156018,0.08994989870473477,0.030934561712689247,0.07830707874236253,0.025994734148081785,-0.039241827020196615,0.037540620342324506,-0.003136420233038496
HALLMARK_ANDROGEN_RESPONSE,0.08396520569950326,0.013806561606566235,0.07744563636340901,0.1182250840479681,0.049564363960259185,0.04856785792076316,0.05887979635251381,0.03312740970002905,0.0006142730010852742,-0.007083572610067276,0.004242863440205858,0.08940375975348222,-0.04778470955524667,0.13622936473161182,0.0486035868136503,0.1383107982722214,0.08220465674226948,0.0074060697003381255,-0.009904529481962349,0.009038516501588906,0.06674548749592407
HALLMARK_ANGIOGENESIS,-0.027126855872586512,0.0011713434592588799,-0.014630029281842387,-0.014292839469521632,0.030504674378087876,-0.07511541726912843,0.019622461643939135,0.03146338181615837,-0.03119019772796977,-0.059006419438682844,-0.0034502866109164913,0.09897181889801944,-0.011737141940747412,-0.03644019729067179,0.029518655397768125,-0.021525139414982204,-0.07774200875583624,-0.04187490809198908,-0.02962906857464888,-0.10236541192498762,-0.05820154675177173
HALLMARK_APICAL_JUNCTION,0.07486327274554848,-0.027022571581166634,0.07017728219386668,0.1178643735950707,-0.022015854379322068,0.06785105887129875,0.08597936575481888,0.044658042793244306,0.0008797681917291722,0.030890306104853126,0.03624266135476338,0.11496358722950155,0.022437464523440167,0.16860197243443603,0.15700671847550013,0.15423964565714854,0.09337956631291168,0.03637059283011706,0.08750218869035109,0.05499030904880725,0.07611375019162897
HALLMARK_APICAL_SURFACE,0.08231716934787629,-0.0648603968090236,-0.07436476513049561,0.049579386897817525,-0.05472655525918296,-0.023194367002111603,0.04056659047273915,-0.05075703769948546,-0.03237359665182228,0.07305785394136519,0.09647002665351213,0.1308689724351192,0.09896731034880021,-0.0017853956824764635,0.08325989076755365,0.10929646744244889,0.12770143862855163,0.03006469545268732,0.033327030446712175,-0.01623739212656127,-0.022161631590604657
HALLMARK_APOPTOSIS,0.021814875968645443,-0.01819043175657359,-0.0039195001801402615,0.01373052117920025,-0.03980692702134999,0.05246856367918932,-0.01007666663721341,-0.025776245375217416,-0.09826841246906522,-0.008494693791856342,0.015360928765969672,-0.05587220538311883,0.005142378287862815,-0.03680704290391322,0.11005864222383963,-0.03392158792371121,-0.044148551381870994,0.020450177411858592,-0.03961471958224067,-0.010590512791307335,0.02905663448758126
HALLMARK_BILE_ACID_METABOLISM,0.0556364759315387,0.013916122969559604,0.05272648064265551,0.017775912243070693,-0.025705338399618104,-0.04401588080886608,0.06283551799181104,-0.006226295737633784,0.013381730983023789,-0.03221777669963781,0.01626514104893614,-0.02205803021182916,0.05216352713737596,0.06199303236432665,0.061638553555401904,0.11113015467497231,0.11585934955212715,-0.009926100680840086,0.04967787579468562,0.12264517690361336,0.023685127263995787
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06046471153606696,-0.01280875201523231,-0.01269447494230699,0.0727138078542347,-0.04440328075944439,0.0010341405860226376,0.030588245235245396,-0.009160451317398342,-0.007417376749004815,-0.022953196998908812,0.017484182468602123,0.06589127066556831,0.015625909217118733,0.05016525155384035,0.06699997741535911,0.159858524240096,0.10176210313265713,0.03592491909103748,0.10016845978765425,0.06729352849206846,0.09152048948482944
HALLMARK_COAGULATION,0.030752947623089322,-0.024852709587744805,-0.037752294952945055,0.04953222080961338,-0.032000049706639694,0.0854187069179646,0.03175434025303148,-0.007183950541829948,0.02484585365867255,-0.14280575720976113,-0.03449161153025686,0.14657446103853125,-0.042561999709739895,0.10508459011198433,0.1859222394353477,0.12666888216463335,0.0765234531779768,0.035837617251616875,-0.08347341849636135,-0.004550738090835668,0.07412918577133357
