,UKF248,ZH1007inf,ZH8811Abulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.0032685061409608493,0.11002061722397677,0.06034578734812311,-0.0047354645029525026
HALLMARK_ALLOGRAFT_REJECTION,-0.014796848265491477,0.08984619201721601,0.08624666445883998,-0.03766339588759935
HALLMARK_ANDROGEN_RESPONSE,0.001097398953504013,-0.0006927703228937411,0.05933029784564657,-0.029087707574112748
HALLMARK_ANGIOGENESIS,0.07700421546807108,0.0003402242564232369,0.024127071870206,-0.009685926226858516
HALLMARK_APICAL_JUNCTION,-0.014406936092731502,0.07922539005958402,0.025841121865095375,0.041494702381636585
HALLMARK_APICAL_SURFACE,-0.04498512749821389,0.07150802374423158,0.05523813412459943,0.05237951019616126
HALLMARK_APOPTOSIS,0.007990279973404636,0.05607401877947436,-0.08519295266589005,-0.07030179056813729
HALLMARK_BILE_ACID_METABOLISM,-9.419255431862729e-05,0.1279605420089768,0.03471813442832011,-0.003920858438228935
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.047556461700590004,0.03655936020229179,0.06015126118695059,0.012902882163210066
HALLMARK_COAGULATION,0.026473550346556983,0.04523473916364208,0.05449708619342003,-0.08682673838163725
HALLMARK_COMPLEMENT,0.007076598829547869,0.04608570406355999,0.04486025127601287,-0.007135232273961588
HALLMARK_DNA_REPAIR,-0.045330734861897835,0.09516137133575507,0.03658453828309056,0.05763456109710225
HALLMARK_E2F_TARGETS,-0.01630754712674215,0.011220705935248222,0.041163317435213106,0.061137698073741864
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.032967097710438084,0.09112741770681596,-0.04159572922057088,-0.01794024971166528
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01993482932080458,0.0590484907886012,0.010225563524319206,0.017574314305256994
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.001181343500493745,0.014774157483407097,0.049651256091334244,0.006193195009014676
HALLMARK_FATTY_ACID_METABOLISM,-0.010622823741294096,0.01763323784358735,-0.053161503355273615,0.046635249923934266
HALLMARK_G2M_CHECKPOINT,-0.01702469154047983,0.004780215484164049,-0.00946497275273174,0.010244045408411315
HALLMARK_GLYCOLYSIS,-0.02222129565336957,0.0489121364782213,0.000992113208946676,0.06416490295784603
HALLMARK_HEDGEHOG_SIGNALING,-0.03752258871265983,0.10468682582753167,0.0786059448443458,0.07406549964189174
HALLMARK_HEME_METABOLISM,0.008684217106197729,0.033908942095195446,0.052161753458745345,0.04274433638399843
HALLMARK_HYPOXIA,0.038215296084573455,0.10237723027997109,-0.08652721451681204,0.022178173034154983
HALLMARK_IL2_STAT5_SIGNALING,0.03370162586356432,0.01841748386128082,0.01788641740160625,0.03310632572885192
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03333831172547819,-0.014735186929320595,0.03942014528406289,0.006100550145744863
