,UKF243,UKF266,UKF313,UKF334,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.017248758363350446,0.06204932850198231,0.11093396214606022,0.034749913814450764,0.11574447038061687,0.10389766045346654,0.14390627568759293,0.08431128415195736
HALLMARK_ALLOGRAFT_REJECTION,-0.023110983456882082,0.11154307309168145,0.15297502356295659,0.0965320512803306,0.05060618374969879,0.0702600050375521,0.06254233814357239,-0.07193724798744357
HALLMARK_ANDROGEN_RESPONSE,0.005262522985771221,0.14393988832452462,0.09860303159096989,0.05638987278025991,0.10584908297308523,0.08952776312714672,0.10988529613669787,0.0818698981579963
HALLMARK_ANGIOGENESIS,-0.03376938217555059,0.09319601514423956,-0.07002836484140908,-0.026398274433459063,-0.10302998827530002,0.016571527870298416,-0.018964705936834022,0.0753059067203806
HALLMARK_APICAL_JUNCTION,0.07487740910722653,0.13641665780521384,0.14396283382981565,0.07595769178042237,0.11890718688898923,0.1079205162584415,0.12515985533582796,0.0799902052226941
HALLMARK_APICAL_SURFACE,0.0008003433330080955,0.06054612512445307,0.12869795240633589,0.009526712475866178,0.1501049148172292,0.08386614626866695,0.10052612174202967,0.0028676737438944047
HALLMARK_APOPTOSIS,0.0441897132886444,0.004635730706760318,0.00782853790471898,0.07051147791879739,-0.06761987046192039,0.008278693909708054,0.08647523003570458,0.010531362930250202
HALLMARK_BILE_ACID_METABOLISM,-0.0017122070320172262,0.12306185821608254,0.08648196004683047,0.01599548176636579,0.10454004672402822,0.08589801765461144,0.1120051698983139,0.0932262729046971
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07012909697399702,0.1250466830047627,0.1297039724709438,-0.03427020137916675,0.13462083174397282,0.0657585279204935,0.13183631981680727,0.10144316562251555
HALLMARK_COAGULATION,0.04653939690654914,0.08862088335150385,0.0823156551917081,0.06395840463080608,0.012198115545476835,0.12629112807301446,0.12085536469599754,0.11324704414286263
HALLMARK_COMPLEMENT,0.022582981673518642,0.11074997551832454,0.159420700758594,0.12331916740424034,0.002911987596899792,0.05436690052509692,0.10923577547928773,0.02547135323383179
HALLMARK_DNA_REPAIR,0.04726978431537197,0.12578816240215043,0.15384843929513664,0.035971428579802116,0.11760070642339991,0.08479305900482381,0.13997927535799284,0.12907470913734106
HALLMARK_E2F_TARGETS,-0.02798917127044793,0.11598609715154098,0.12549660158522113,0.05344460249769982,0.03743251254801805,0.06687446357591746,0.09177314303967683,0.09037051505244574
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09097057664333319,0.11050720258565987,-0.011583741643688741,0.04907803219490372,-0.10546648546461565,0.07249401072420353,0.08444971185219849,0.09470680529393465
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05009020176170777,0.03516976947185032,-0.052027412127432705,0.02365296688544151,0.019742608126633514,0.10681211964734544,0.12750342915064503,0.09762632657263381
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.041265730879963665,0.05009286625925383,0.10955125851854637,-0.0371042000362192,0.1298360118949773,0.08043015317798957,0.09945186383503875,0.05239848734885452
HALLMARK_FATTY_ACID_METABOLISM,-0.01637768468633215,0.004729090450858911,-0.03793336467644916,0.03214383035805838,0.09324921792635839,0.03151110867806841,0.039692808947329024,0.09493689236961667
HALLMARK_G2M_CHECKPOINT,0.0498864980580615,0.1281911185307657,0.1302838410416922,0.02112164876492799,0.08143619013990942,0.08439130694275081,0.10610766044521985,0.11949626523718553
